Wavenumber (cm-1),Int deg-28 (arb),Int deg-26 (arb),Int deg-24 (arb),Int deg-22 (arb),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb)
7012.3877,3.03427,6.31486,9.32854,11.5814,13.9477,14.1718,12.3272,9.89489,9.04074,8.54049,9.08412,9.80229,10.7529,11.7407,29.4791,30.8686,30.861,30.0735,27.7745,24.7104,21.0376,16.2655,12.8766,8.97962,7.07394,6.30586,5.94447,4.68853,4.15397
7012.8701,3.06192,6.38424,9.31066,11.5739,13.8636,14.1391,12.2217,9.96794,9.064,8.50858,9.0654,9.87032,10.8301,11.7973,29.488,30.7734,30.8577,30.0794,27.8433,24.8179,21.1049,16.3399,12.9945,9.0845,7.07866,6.27828,5.91262,4.61627,4.12279
7013.3521,3.10484,6.43779,9.26089,11.5322,13.7762,14.0994,12.1242,10.028,9.12534,8.48104,9.04755,9.93974,10.8632,11.8321,29.4735,30.6782,30.8624,30.0716,27.9259,24.9215,21.198,16.3994,13.0829,9.22365,7.10567,6.23195,5.90936,4.60554,4.05768
7013.834,3.13832,6.46641,9.19025,11.4668,13.7061,14.0468,12.0416,10.0542,9.20446,8.46662,9.04436,9.99981,10.8689,11.8583,29.4168,30.5934,30.8569,30.0449,28.0117,25.0126,21.3122,16.4549,13.135,9.37201,7.14751,6.17759,5.92168,4.65913,3.97774
7014.3164,3.14073,6.46506,9.11712,11.4006,13.6632,13.9772,11.9704,10.0387,9.27589,8.46941,9.05916,10.0493,10.881,11.8887,29.3197,30.5295,30.8234,30.0037,28.095,25.0822,21.4298,16.5245,13.169,9.49678,7.19771,6.13164,5.92888,4.75854,3.90826
7014.7983,3.10795,6.43689,9.05864,11.3562,13.6405,13.8896,11.9021,9.98596,9.31945,8.48775,9.08478,10.0987,10.9254,11.933,29.1991,30.488,30.7518,29.9596,28.1773,25.1287,21.5328,16.6226,13.2147,9.57272,7.25668,6.10834,5.9118,4.87046,3.8669
7015.2808,3.05874,6.39373,9.02246,11.3423,13.6204,13.787,11.8303,9.90778,9.32662,8.51561,9.11004,10.1622,11.0069,11.9986,29.0782,30.4591,30.6445,29.9253,28.2635,25.1599,21.6164,16.7485,13.2929,9.5946,7.32986,6.11359,5.86131,4.95971,3.85675
7015.7627,3.02674,6.35129,9.00425,11.3507,13.5872,13.676,11.7545,9.81771,9.30218,8.54551,9.12796,10.2451,11.1122,12.0912,28.977,30.428,30.5176,29.9101,28.3548,25.188,21.692,16.8848,13.402,9.57946,7.4184,6.14351,5.78291,5.00186,3.86884
7016.2446,3.04328,6.32222,8.99317,11.3622,13.5393,13.5641,11.6789,9.72756,9.26228,8.5713,9.14012,10.3365,11.2258,12.212,28.9058,30.3846,30.3961,29.9177,28.4453,25.2232,21.7791,17.0074,13.5196,9.55732,7.50999,6.18726,5.69512,4.99029,3.8902
7016.7271,3.1208,6.31191,8.98156,11.359,13.4899,13.4583,11.6092,9.64601,9.22974,8.59005,9.15487,10.415,11.3404,12.3529,28.8619,30.3294,30.3046,29.9478,28.5255,25.2688,21.8925,17.1006,13.6195,9.55548,7.57875,6.23205,5.62186,4.93595,3.91122
7017.209,3.24605,6.31958,8.9716,11.3337,13.457,13.3634,11.5495,9.57839,9.22625,8.6026,9.18189,10.4642,11.4553,12.4967,28.8313,30.2718,30.2575,29.9968,28.5893,25.3232,22.0333,17.167,13.6892,9.58512,7.59731,6.26769,5.58178,4.86106,3.92811
7017.6909,3.38623,6.34252,8.97335,11.291,13.4498,13.2813,11.5033,9.52636,9.2627,8.61255,9.22736,10.4869,11.5676,12.6221,28.7944,30.2211,30.2518,30.0586,28.6394,25.384,22.1892,17.2239,13.7384,9.63736,7.55472,6.28923,5.57991,4.7898,3.9409
7018.1733,3.50408,6.3786,8.99508,11.2414,13.4609,13.2126,11.474,9.48777,9.3316,8.62406,9.29227,10.5056,11.6669,12.7148,28.7347,30.1774,30.2682,30.1234,28.685,25.4517,22.342,17.2912,13.79,9.69043,7.46776,6.297,5.60682,4.73954,3.95023
7018.6553,3.57342,6.4241,9.03322,11.1938,13.4706,13.1576,11.4649,9.4571,9.40728,8.63939,9.3728,10.5473,11.7405,12.7755,28.6465,30.1287,30.2804,30.1775,28.7346,25.5284,22.4756,17.3781,13.8634,9.72282,7.37632,6.29466,5.64535,4.71551,3.9559
7019.1377,3.58757,6.46876,9.06999,11.1518,13.4595,13.1174,11.4745,9.42711,9.45608,8.65769,9.46074,10.6237,11.7857,12.8196,28.5372,30.0572,30.2685,30.2054,28.7892,25.6124,22.5797,17.4789,13.9603,9.72495,7.32392,6.28622,5.68046,4.71102,3.95746
7019.6196,3.55777,6.49357,9.08158,11.1146,13.4211,13.0914,11.4927,9.39187,9.45242,8.67591,9.54349,10.7219,11.8145,12.8675,28.4213,29.9487,30.2289,30.1947,28.8429,25.6962,22.6487,17.5792,14.0652,9.7036,7.3355,6.27395,5.70519,4.7126,3.95486
7020.1016,3.50455,6.47582,9.05174,11.0807,13.3648,13.0746,11.5004,9.35033,9.39168,8.69114,9.60615,10.8134,11.8477,12.9332,28.3106,29.8015,30.1739,30.1414,28.8875,25.768,22.6806,17.6665,14.1574,9.67877,7.40646,6.25853,5.71905,4.70762,3.94753
7020.584,3.44774,6.40061,8.98195,11.0485,13.3076,13.0542,11.4757,9.30925,9.29229,8.70283,9.63777,10.8731,11.8996,13.0171,28.2051,29.6278,30.1208,30.0535,28.9183,25.8188,22.6787,17.7374,14.2265,9.67623,7.50872,6.24137,5.7216,4.69054,3.9324
7021.0659,3.39991,6.27247,8.89179,11.0163,13.2605,13.012,11.405,9.28324,9.1855,8.71318,9.63991,10.8954,11.9678,13.109,28.0923,29.4497,30.0778,29.9504,28.9355,25.8487,22.6546,17.7984,14.2794,9.7191,7.6085,6.22688,5.7075,4.66507,3.90352
7021.5479,3.36544,6.11887,8.80899,10.9817,13.2197,12.932,11.2911,9.29,9.09899,8.72568,9.63091,10.8956,12.0374,13.1977,27.9547,29.2913,30.0373,29.8562,28.9402,25.8694,22.6297,17.8622,14.3354,9.82022,7.68329,6.22186,5.66835,4.6412,3.85533
7022.0303,3.3438,5.98129,8.75466,10.9437,13.1687,12.8115,11.1544,9.34105,9.04425,8.74292,9.63964,10.8978,12.095,13.2784,27.7832,29.171,29.9803,29.7914,28.9315,25.899,22.6297,17.9415,14.413,9.97628,7.7278,6.23085,5.60079,4.6285,3.78814
7022.5122,3.3338,5.89737,8.73251,10.9053,13.092,12.6664,11.023,9.4319,9.01535,8.76563,9.68917,10.9196,12.1423,13.3541,27.5856,29.0972,29.8903,29.7645,28.9065,25.9516,22.6751,18.0448,14.5178,10.1661,7.74759,6.25029,5.51425,4.62939,3.71133
7022.9946,3.33541,5.88421,8.72795,10.8745,12.9895,12.5269,10.9182,9.53821,8.9986,8.79353,9.78024,10.9653,12.1956,13.4298,27.3859,29.0658,29.7651,29.7689,28.8657,26.0289,22.7726,18.1718,14.6389,10.3556,7.74845,6.26668,5.43127,4.63592,3.64031
7023.4766,3.34853,5.93266,8.71755,10.8586,12.8809,12.4239,10.8442,9.62196,8.98501,8.8268,9.88688,11.03,12.2722,13.5071,27.2137,29.0618,29.6181,29.7862,28.8166,26.1177,22.9122,18.3125,14.7556,10.5086,7.73152,6.26241,5.37821,4.6322,3.58774
7023.9585,3.37046,6.01456,8.68304,10.8575,12.7965,12.3736,10.7879,9.64668,8.97656,8.86661,9.96953,11.1068,12.3741,13.5836,27.0901,29.0614,29.468,29.7938,28.7727,26.1961,23.0723,18.4483,14.8482,10.6013,7.69745,6.22705,5.37172,4.60158,3.55504
7024.4409,3.39542,6.09758,8.62234,10.8588,12.7593,12.3692,10.7278,9.59507,8.98262,8.91373,9.99863,11.1908,12.4835,13.6575,27.0179,29.0385,29.327,29.7736,28.7467,26.2451,23.228,18.5592,14.9076,10.6321,7.6541,6.16706,5.40901,4.53549,3.53082
7024.9229,3.41698,6.15909,8.55151,10.8419,12.7707,12.3849,10.6481,9.47975,9.01066,8.96646,9.97441,11.2758,12.5743,13.7331,26.9808,28.9729,29.1965,29.7182,28.7428,26.26,23.3584,18.6329,14.9382,10.621,7.61883,6.10594,5.46811,4.43953,3.49861
7025.4048,3.43201,6.19252,8.49609,10.7896,12.8071,12.3892,10.5479,9.34004,9.05894,9.01978,9.9294,11.3518,12.6316,13.8207,26.9512,28.8594,29.0722,29.6329,28.7551,26.2539,23.4511,18.6726,14.9559,10.5993,7.61126,6.07264,5.51818,4.33321,3.44907
7025.8872,3.44261,6.20488,8.47622,10.7002,12.8321,12.3606,10.4425,9.22453,9.11682,9.06713,9.91084,11.4085,12.6636,13.9299,26.902,28.7118,28.9538,29.5325,28.7715,26.2514,23.5035,18.6965,14.9811,10.5927,7.64086,6.08435,5.53406,4.24202,3.3879
7026.3691,3.45401,6.20842,8.4945,10.5915,12.8143,12.2961,10.3551,9.16792,9.1719,9.10406,9.95364,11.4436,12.6974,14.0611,26.8172,28.5583,28.8481,29.4356,28.7828,26.2752,23.5231,18.7285,15.0309,10.6099,7.69896,6.13541,5.50686,4.18561,3.33281
7026.8516,3.47003,6.21222,8.53429,10.4925,12.742,12.2089,10.3044,9.17471,9.21738,9.13133,10.0609,11.4701,12.7618,14.2032,26.6968,28.4288,28.7641,29.3569,28.7874,26.3331,23.526,18.7879,15.1137,10.6428,7.76215,6.20063,5.44495,4.16852,3.30146
7027.3335,3.49004,6.21776,8.56953,10.4287,12.6271,12.119,10.2953,9.21833,9.25322,9.15487,10.2037,11.5118,12.8678,14.339,26.5556,28.3406,28.7032,29.3025,28.7904,26.4154,23.5339,18.8823,15.2272,10.6764,7.80524,6.25074,5.36662,4.17912,3.29965
7027.8154,3.51012,6.21958,8.57939,10.4084,12.4984,12.043,10.3163,9.25594,9.28037,9.182,10.3377,11.5899,13.003,14.456,26.4162,28.2893,28.6556,29.2682,28.797,26.503,23.5674,19.0094,15.3611,10.702,7.81557,6.26935,5.28971,4.19731,3.31836
7028.2979,3.52783,6.20975,8.55847,10.42,12.3884,11.9872,10.346,9.25104,9.29389,9.2156,10.4274,11.7065,13.139,14.5541,26.2997,28.2504,28.6065,29.2419,28.8069,26.5813,23.6378,19.1615,15.5024,10.7228,7.79925,6.25989,5.22457,4.20651,3.34177
7028.7798,3.54646,6.18395,8.51658,10.4396,12.3211,11.9465,10.364,9.19238,9.28244,9.25028,10.4622,11.8389,13.2491,14.6443,26.2158,28.1901,28.5469,29.2083,28.8139,26.6511,23.7413,19.3285,15.6404,10.7506,7.7759,6.23865,5.17355,4.20265,3.35938
7029.2617,3.57482,6.14623,8.46948,10.4451,12.3026,11.9064,10.3603,9.09938,9.23672,9.2738,10.4586,11.951,13.3225,14.7404,26.1582,28.0812,28.4804,29.1543,28.8118,26.7277,23.8603,19.4974,15.7696,10.7953,7.76564,6.22022,5.13574,4.19462,3.37264
7029.7441,3.62178,6.11011,8.42815,10.4265,12.3196,11.8489,10.3389,9.0113,9.16117,9.27449,10.4485,12.0141,13.3676,14.8482,26.1067,27.9155,28.4184,29.0745,28.8006,26.8285,23.9727,19.6508,15.8882,10.857,7.77719,6.2071,5.11273,4.19637,3.39102
7030.2261,3.68898,6.0941,8.39416,10.3883,12.3459,11.7591,10.3126,8.96621,9.07893,9.25052,10.4624,12.0257,13.404,14.9618,26.0381,27.7079,28.369,28.9747,28.7887,26.9593,24.0646,19.77,15.9943,10.9251,7.80475,6.19089,5.1105,4.21644,3.42129
7030.7085,3.76678,6.11266,8.36263,10.3426,12.3544,11.6333,10.2947,8.98127,9.02371,9.21475,10.5172,12.0123,13.4502,15.0691,25.9379,27.4905,28.3275,28.8719,28.7879,27.1071,24.1377,19.8417,16.0832,10.9864,7.83491,6.16272,5.13544,4.25198,3.45913
7031.1904,3.83653,6.16666,8.3287,10.3007,12.3304,11.4842,10.2912,9.0445,9.02211,9.19043,10.612,12.0159,13.5151,15.1631,25.8073,27.3005,28.2792,28.7894,28.8047,27.2449,24.2062,19.8671,16.149,11.0341,7.85828,6.12337,5.18731,4.29075,3.48991
7031.6724,3.8784,6.23895,8.29148,10.2672,12.2785,11.3407,10.2983,9.12195,9.07749,9.19866,10.7316,12.0714,13.5971,15.2489,25.6603,27.165,28.2101,28.7477,28.8347,27.3447,24.2853,19.8634,16.189,11.073,7.87795,6.08473,5.25417,4.31866,3.49745
7032.1548,3.88068,6.29926,8.25325,10.2407,12.22,11.2362,10.3048,9.17604,9.16673,9.24481,10.8548,12.1895,13.6902,15.3426,25.5118,27.0906,28.1173,28.7531,28.8646,27.3904,24.3785,19.8575,16.2085,11.1165,7.90914,6.06181,5.31407,4.32709,3.47387
7032.6367,3.84573,6.31733,8.21585,10.217,12.1806,11.1925,10.2969,9.18477,9.25242,9.31349,10.9628,12.3527,13.791,15.4605,25.3668,27.0603,28.0108,28.7918,28.8803,27.3823,24.4747,19.8743,16.2216,11.1773,7.97019,6.06253,5.3438,4.3153,3.42309
7033.1187,3.78962,6.27765,8.17847,10.1933,12.1752,11.205,10.2623,9.15141,9.30266,9.37687,11.0444,12.5269,13.902,15.6071,25.2176,27.0408,27.9053,28.8331,28.8764,27.334,24.5562,19.9269,16.2462,11.2587,8.07072,6.08362,5.33002,4.28758,3.35637
7033.6011,3.73573,6.1876,8.13849,10.1688,12.1994,11.2422,10.1922,9.10004,9.30589,9.4123,11.0986,12.6784,14.0288,15.7694,25.0521,26.9981,27.8104,28.8427,28.858,27.2648,24.6121,20.0128,16.2963,11.3508,8.20431,6.11541,5.27587,4.2487,3.28461
7034.083,3.70531,6.07417,8.09468,10.1435,12.2319,11.2608,10.0836,9.06039,9.27293,9.41762,11.1327,12.7873,14.173,15.9223,24.8671,26.9124,27.7253,28.7991,28.8357,27.1936,24.6466,20.1181,16.3763,11.436,8.35018,6.15093,5.1987,4.20152,3.21348
7034.5654,3.70904,5.97125,8.04965,10.1176,12.2458,11.2302,9.94104,9.05138,9.2276,9.41353,11.1585,12.8519,14.3268,16.042,24.6747,26.7867,27.6427,28.7041,28.8158,27.1361,24.6751,20.2234,16.4802,11.4981,8.48211,6.19133,5.11999,4.148,3.14452
7035.0474,3.7432,5.9046,8.01001,10.092,12.2209,11.1501,9.77957,9.07234,9.19401,9.43039,11.1874,12.8845,14.4725,16.1181,24.4968,26.6417,27.5546,28.58,28.7957,27.1043,24.7119,20.3109,16.5963,11.5308,8.57882,6.24307,5.0542,4.09138,3.0795
7035.5293,3.79183,5.88256,7.98381,10.0712,12.1508,11.0503,9.62324,9.10594,9.18802,9.48817,11.2273,12.9033,14.5917,16.1581,24.3507,26.5028,27.4561,28.4562,28.7661,27.1058,24.7599,20.3694,16.7132,11.5401,8.62989,6.30917,5.00347,4.03669,3.02339
7036.0117,3.83369,5.89621,7.97671,10.0619,12.0425,10.971,9.49967,9.12962,9.21515,9.5829,11.2806,12.9251,14.6765,16.1834,24.2378,26.3858,27.3448,28.3535,28.7201,27.1424,24.8103,20.3988,16.8245,11.5398,8.63532,6.38145,4.96154,3.98887,2.98308
7036.4937,3.8509,5.92724,7.98852,10.0691,11.9101,10.9382,9.43044,9.12826,9.27239,9.68897,11.345,12.962,14.738,16.2195,24.1449,26.2902,27.2197,28.2758,28.6607,27.2086,24.8536,20.4108,16.9286,11.5454,8.60181,6.44023,4.92313,3.95043,2.96324
7036.9756,3.83577,5.95811,8.01197,10.0894,11.7693,10.9485,9.42243,9.10122,9.35061,9.77527,11.4135,13.0197,14.8031,16.2881,24.0566,26.2033,27.083,28.2131,28.6016,27.2928,24.8897,20.4275,17.0271,11.5697,8.53992,6.46272,4.89162,3.92105,2.96326
7037.458,3.79343,5.97924,8.03506,10.1083,11.6341,10.9732,9.46506,9.06119,9.43652,9.82405,11.477,13.0978,14.9015,16.4024,23.9686,26.1103,26.9423,28.1516,28.5596,27.3795,24.9292,20.4721,17.1214,11.6216,8.46378,6.43539,4.87911,3.89945,2.97794
7037.9399,3.73956,5.99054,8.0468,10.1054,11.5158,10.9767,9.53529,9.02666,9.51558,9.84023,11.5268,13.1911,15.0483,16.5672,23.8902,26.002,26.8113,28.0832,28.5439,27.4528,24.9821,20.5589,17.2117,11.7067,8.39107,6.36291,4.89849,3.88539,3.00112
7038.4224,3.69418,5.99815,8.04315,10.0656,11.4241,10.9356,9.60762,9.01278,9.57586,9.84613,11.5601,13.2931,15.236,16.7795,23.8322,25.8757,26.7031,28.0075,28.5497,27.4985,25.0452,20.6848,17.2973,11.8265,8.34019,6.26791,4.95322,3.87934,3.0285
7038.9043,3.67391,6.00893,8.02924,9.9905,11.3659,10.8471,9.66301,9.02478,9.61178,9.86635,11.5832,13.3993,15.4393,17.028,23.7924,25.7316,26.6203,27.9281,28.5589,27.5068,25.1,20.8289,17.3769,11.9757,8.3243,6.18154,5.03175,3.87961,3.05703
7039.3862,3.68538,6.02589,8.01521,9.90039,11.3442,10.7242,9.69231,9.05647,9.62524,9.91362,11.6117,13.5102,15.6304,17.2945,23.7492,25.5703,26.549,27.8462,28.5477,27.4748,25.1247,20.9623,17.4492,12.1396,8.34565,6.12979,5.11048,3.87962,3.08185
7039.8687,3.72255,6.04622,8.00771,9.82395,11.356,10.585,9.69406,9.09369,9.62402,9.98371,11.664,13.6297,15.7936,17.5573,23.6723,25.3943,26.4632,27.7582,28.4977,27.4094,25.1134,21.0615,17.5125,12.2974,8.39477,6.12304,5.16352,3.86856,3.09459
7040.3506,3.76924,6.06261,8.00317,9.78138,11.3903,10.4455,9.67026,9.12091,9.61889,10.0609,11.7521,13.76,15.9298,17.7965,23.5437,25.2126,26.3386,27.6566,28.4048,27.3277,25.0861,21.1205,17.5654,12.4297,8.45599,6.15419,5.17356,3.83599,3.08668
7040.8325,3.8064,6.06659,7.98846,9.77151,11.4298,10.3177,9.62446,9.12809,9.62101,10.1287,11.8727,13.8959,16.0488,18.0002,23.3716,25.0417,26.1679,27.5351,28.2835,27.2528,25.0804,21.1533,17.6078,12.5263,8.51583,6.20585,5.13809,3.77773,3.05658
7041.3149,3.82062,6.05239,7.94956,9.7723,11.4553,10.2131,9.56315,9.11458,9.64003,10.1785,12.0062,14.0244,16.1575,18.1668,23.1885,24.9001,25.9674,27.3936,28.1628,27.2051,25.1292,21.1856,17.6425,12.5899,8.56871,6.26148,5.06857,3.69908,3.01529
7041.7969,3.80971,6.01967,7.88239,9.7548,11.4532,10.1432,9.49798,9.08819,9.68136,10.2108,12.1256,14.1306,16.2539,18.303,23.0314,24.799,25.77,27.2415,28.076,27.1936,25.2411,21.2414,17.6764,12.6302,8.61641,6.31328,4.98483,3.6133,2.98401
7042.2793,3.78258,5.97397,7.79782,9.70147,11.4211,10.1168,9.44458,9.06008,9.74284,10.231,12.2093,14.207,16.3313,18.4191,22.9204,24.735,25.6091,27.0968,28.0458,27.2131,25.3956,21.3298,17.7199,12.6549,8.66301,6.3623,4.90835,3.53694,2.98286
7042.7612,3.75404,5.9249,7.717,9.61691,11.3696,10.1334,9.41655,9.03874,9.81266,10.2438,12.2522,14.2608,16.3874,18.5257,22.8484,24.6913,25.5029,26.9811,28.0734,27.2479,25.5573,21.4415,17.784,12.6639,8.71026,6.41202,4.85744,3.48521,3.01715
7043.2432,3.73789,5.88239,7.66007,9.52477,11.3166,10.1804,9.4171,9.02672,9.87194,10.251,12.2676,14.3126,16.4307,18.6323,22.7884,24.6463,25.4474,26.9105,28.1366,27.2815,25.6954,21.5551,17.875,12.6523,8.75696,6.46132,4.84377,3.46936,3.07077
7043.7256,3.74207,5.85222,7.63581,9.45361,11.2775,10.2335,9.43449,9.02201,9.90292,10.2537,12.28,14.386,16.4779,18.7479,22.7104,24.5843,25.4212,26.8857,28.1995,27.3043,25.7961,21.6503,17.9903,12.62,8.802,6.50251,4.86922,3.49532,3.11305
7044.2075,3.76719,5.83277,7.63831,9.42131,11.2551,10.2646,9.44549,9.02247,9.89923,10.2569,12.3136,14.4951,16.5455,18.8799,22.5961,24.5009,25.3981,26.8881,28.2292,27.3156,25.861,21.7194,18.1162,12.5803,8.84743,6.52596,4.92323,3.56225,3.11575
7044.6895,3.80763,5.81495,7.65185,9.42736,11.2368,10.2511,9.42656,9.02947,9.87183,10.2702,12.382,14.6373,16.6417,19.0306,22.443,24.4004,25.3588,26.8862,28.2096,27.3196,25.8959,21.7697,18.2318,12.559,8.89842,6.52731,4.9835,3.66065,3.06959
7045.1719,3.85337,5.78651,7.6597,9.45597,11.1999,10.1852,9.36665,9.04746,9.84586,10.3044,12.4849,14.7955,16.7654,19.1935,22.2595,24.2891,25.2964,26.8522,28.1447,27.3193,25.9041,21.8167,18.3175,12.584,8.96031,6.51155,5.0231,3.77224,2.98909
7045.6538,3.89196,5.73947,7.65161,9.48616,11.1241,10.0775,9.27375,9.07978,9.84928,10.3634,12.6111,14.948,16.9104,19.3531,22.0592,24.1685,25.2134,26.7772,28.0517,27.3136,25.8869,21.8711,18.3644,12.6705,9.03532,6.49083,5.02321,3.87371,2.90281
7046.1362,3.9116,5.67687,7.62709,9.50214,11.0041,9.95334,9.17099,9.12395,9.8989,10.4396,12.7453,15.0801,17.0709,19.4904,21.859,24.0342,25.1142,26.6766,27.9488,27.2995,25.852,21.9317,18.3796,12.8118,9.12136,6.47795,4.98529,3.9442,2.83653
7046.6182,3.90581,5.61451,7.59396,9.49878,10.8555,9.84298,9.08419,9.17031,9.99124,10.5161,12.8744,15.19,17.2426,19.594,21.6786,23.8796,24.9993,26.5792,27.8472,27.2769,25.8173,21.9872,18.3834,12.9812,9.21304,6.48025,4.93395,3.97296,2.8007
7047.1001,3.87769,5.57488,7.56353,9.48106,10.71,9.7684,9.02868,9.20558,10.103,10.5768,12.9917,15.2881,17.4225,19.669,21.5381,23.7019,24.8647,26.5059,27.7513,27.2518,25.8054,22.0264,18.3998,13.1445,9.30319,6.4976,4.90531,3.96201,2.78991
7047.5825,3.84029,5.57585,7.54415,9.45903,10.6004,9.73478,9.00366,9.21896,10.201,10.618,13.0968,15.3884,17.6087,19.7386,21.4497,23.5064,24.707,26.4534,27.6629,27.2352,25.8309,22.0487,18.4443,13.2754,9.38378,6.52491,4.92549,3.92172,2.79253
7048.0645,3.81104,5.62006,7.53578,9.44166,10.5445,9.73098,8.99705,9.20671,10.2565,10.6532,13.1931,15.5018,17.8006,19.8341,21.4089,23.3067,24.5284,26.3953,27.5849,27.2375,25.8895,22.0661,18.5185,13.364,9.44672,6.5557,4.99296,3.86233,2.80109
7048.5464,3.80275,5.69182,7.52879,9.43237,10.5366,9.7386,8.99603,9.17308,10.257,10.7062,13.2845,15.6311,17.9998,19.9798,21.3932,23.121,24.3385,26.3006,27.5193,27.2633,25.959,22.0957,18.6121,13.4175,9.48593,6.58367,5.07749,3.788,2.81523
7049.0288,3.81689,5.76315,7.5087,9.4281,10.5513,9.74278,8.99477,9.12808,10.2106,10.7972,13.3734,15.7723,18.2068,20.1805,21.3702,22.9661,24.1497,26.1571,27.4634,27.3074,26.0109,22.1469,18.711,13.452,9.50035,6.60194,5.13725,3.69799,2.83621
7049.5107,3.84391,5.80602,7.46519,9.42185,10.5583,9.73772,8.99393,9.0845,10.1432,10.93,13.4615,15.9179,18.4162,20.419,21.3122,22.8514,23.9723,25.9825,27.407,27.3553,26.0261,22.2153,18.8043,13.484,9.49606,6.60239,5.14347,3.59396,2.85966
7049.9932,3.87065,5.80463,7.40038,9.4072,10.5381,9.72423,8.99384,9.05527,10.0866,11.089,13.5513,16.0605,18.6151,20.6657,21.2087,22.7761,23.8109,25.817,27.3364,27.3859,26.006,22.2848,18.8874,13.5249,9.48485,6.57769,5.09684,3.48706,2.87373
7050.4751,3.88966,5.76202,7.33048,9.38214,10.4908,9.70298,8.98818,9.05054,10.0652,11.2464,13.6462,16.1939,18.7876,20.8927,21.069,22.7289,23.6661,25.6999,27.2416,27.378,25.9721,22.3389,18.9604,13.5798,9.47939,6.52603,5.02541,3.39828,2.86492
7050.957,3.90366,5.69771,7.27829,9.34988,10.4328,9.66974,8.96463,9.07445,10.086,11.3745,13.7478,16.3136,18.9251,21.0873,20.9159,22.6924,23.5377,25.6467,27.1236,27.318,25.9559,22.3722,19.0262,13.65,9.48765,6.45547,4.96586,3.35005,2.82682
7051.4395,3.92121,5.6379,7.26066,9.3161,10.3837,9.61732,8.91334,9.12238,10.137,11.4571,13.8522,16.4169,19.0328,21.2536,20.7734,22.6496,23.4278,25.6393,26.9954,27.2076,25.9823,22.394,19.088,13.7362,9.51079,6.38423,4.94144,3.35349,2.76478
7051.9214,3.94678,5.6033,7.27893,9.28491,10.3535,9.54245,8.83679,9.18119,10.1971,11.4924,13.9494,16.504,19.1277,21.4071,20.6571,22.5884,23.3396,25.635,26.8779,27.0678,26.0567,22.4231,19.1502,13.8403,9.54578,6.33532,4.9514,3.40015,2.69271
7052.4033,3.973,5.6006,7.31893,9.25669,10.3386,9.45178,8.75296,9.23363,10.2507,11.4906,14.0286,16.5802,19.2273,21.564,20.5696,22.5041,23.273,25.588,26.7903,26.9351,26.1596,22.4766,19.2172,13.9632,9.59011,6.32789,4.97696,3.46436,2.62512
7052.8857,3.98193,5.62118,7.36028,9.22931,10.3264,9.36137,8.68829,9.2659,10.2978,11.4698,14.0863,16.6561,19.3386,21.736,20.5015,22.399,23.2221,25.4708,26.7422,26.849,26.2547,22.5608,19.292,14.1005,9.64454,6.36923,4.99686,3.51596,2.57069
7053.3677,3.95588,5.64705,7.38836,9.20106,10.3053,9.2889,8.66405,9.27471,10.3527,11.4519,14.1332,16.7453,19.4559,21.9281,20.4344,22.281,23.1749,25.2852,26.7292,26.8361,26.3057,22.6679,19.3743,14.2399,9.71185,6.45172,4.99987,3.53634,2.53213
7053.8501,3.89083,5.66088,7.40086,9.17214,10.2709,9.24367,8.68514,9.2697,10.4322,11.4586,14.1913,16.8582,19.5699,22.1417,20.3465,22.1605,23.1172,25.0597,26.7345,26.8959,26.2962,22.7805,19.4604,14.3627,9.79338,6.55594,4.98674,3.52758,2.51117
7054.332,3.80283,5.65481,7.40477,9.14303,10.2256,9.22132,8.73855,9.26913,10.5405,11.5066,14.2829,16.9969,19.68,22.3741,20.2196,22.0459,23.0374,24.8356,26.7354,26.9994,26.2387,22.8796,19.5452,14.4512,9.88711,6.65856,4.96334,3.50822,2.51301
7054.814,3.72208,5.63336,7.40731,9.11115,10.1729,9.20726,8.80183,9.29087,10.6621,11.6009,14.4165,17.1532,19.7992,22.6174,20.047,21.939,22.9289,24.65,26.7119,27.1005,26.168,22.9521,19.6253,14.4977,9.98887,6.74064,4.9336,3.49806,2.54473
7055.2964,3.67869,5.60902,7.40825,9.06968,10.1128,9.1861,8.85468,9.34292,10.7685,11.7322,14.5806,17.3134,19.9462,22.8582,19.8373,21.8328,22.7917,24.5234,26.6526,27.1562,26.121,22.9941,19.6991,14.509,10.0947,6.79292,4.89889,3.50238,2.6075
7055.7783,3.68922,5.59348,7.39965,9.01061,10.042,9.15082,8.88644,9.41803,10.8334,11.8787,14.7489,17.4659,20.1318,23.0803,19.6132,21.7141,22.6324,24.4544,26.5571,27.1432,26.1158,23.0108,19.7651,14.5036,10.2008,6.81672,4.86299,3.50672,2.68844
