"Wavelength, µm","n","k"
0.810457,1.35632,1.7098e-7
0.813115,1.35628,1.70074e-7
0.815789,1.35624,1.70718e-7
0.818482,1.35621,1.71858e-7
0.821192,1.35617,1.71997e-7
0.82392,1.35613,1.74165e-7
0.826667,1.3561,1.76492e-7
0.829431,1.35606,1.76057e-7
0.832215,1.35602,1.7501e-7
0.835017,1.35599,1.72072e-7
0.837838,1.35595,1.75421e-7
0.840678,1.35591,1.75208e-7
0.843537,1.35588,1.70625e-7
0.846416,1.35584,1.74244e-7
0.849315,1.35581,1.74397e-7
0.852234,1.35577,1.67684e-7
0.855172,1.35573,1.63977e-7
0.858131,1.3557,1.71876e-7
0.861111,1.35566,1.97983e-7
0.864111,1.35563,2.05023e-7
0.867133,1.35559,2.16874e-7
0.870175,1.35555,2.36497e-7
0.873239,1.35552,2.44325e-7
0.876325,1.35548,2.69473e-7
0.879433,1.35545,2.89373e-7
0.882562,1.35541,3.02536e-7
0.885714,1.35538,3.16907e-7
0.888889,1.35534,3.56083e-7
0.892086,1.3553,4.12116e-7
0.895307,1.35527,4.99978e-7
0.898551,1.35523,6.35165e-7
0.901818,1.3552,7.85737e-7
0.905109,1.35516,9.3126e-7
0.908425,1.35513,0.00000103538
0.911765,1.35509,9.55033e-7
0.915129,1.35506,7.9864e-7
0.918518,1.35502,7.14474e-7
0.921933,1.35499,6.94824e-7
0.925373,1.35495,6.85686e-7
0.928839,1.35492,6.76104e-7
0.932331,1.35488,6.66195e-7
0.935849,1.35485,6.56965e-7
0.939394,1.35481,6.37376e-7
0.942966,1.35478,6.07186e-7
0.946565,1.35474,5.58361e-7
0.950192,1.35471,5.13914e-7
0.953846,1.35467,4.75997e-7
0.957529,1.35463,4.9862e-7
0.96124,1.3546,5.59271e-7
0.964981,1.35457,5.90824e-7
0.96875,1.35453,5.95003e-7
0.972549,1.35449,6.17126e-7
0.976378,1.35446,6.60248e-7
0.980237,1.35442,7.03882e-7
0.984127,1.35439,7.67091e-7
0.988048,1.35435,8.4173e-7
0.992,1.35432,9.1986e-7
0.995984,1.35428,9.87673e-7
1,1.35425,0.00000106011
1.00405,1.35421,0.0000011296
1.00813,1.35418,0.00000121487
1.01224,1.35414,0.0000012939
1.01639,1.35411,0.00000130855
1.02058,1.35407,0.00000127137
1.02479,1.35404,0.00000121641
1.02905,1.354,0.00000116316
1.03333,1.35397,0.00000113301
1.03766,1.35393,0.00000112549
1.04202,1.3539,0.00000111987
1.04641,1.35386,0.00000112817
1.05085,1.35383,0.00000112092
1.05532,1.35379,0.00000109468
1.05983,1.35376,0.00000106335
1.06438,1.35372,0.00000104213
1.06897,1.35368,0.00000102785
1.07359,1.35365,0.00000101588
1.07826,1.35361,9.9498e-7
1.08297,1.35358,9.71114e-7
1.08772,1.35354,9.295e-7
1.09251,1.3535,8.93265e-7
1.09735,1.35347,8.62015e-7
1.10222,1.35343,8.43466e-7
1.10714,1.35339,8.41029e-7
1.11211,1.35336,8.56833e-7
1.11712,1.35332,8.67856e-7
1.12217,1.35328,9.39601e-7
1.12727,1.35325,0.00000106374
1.13242,1.35321,0.0000013827
1.13761,1.35317,0.00000206014
1.14286,1.35313,0.0000030036
1.14815,1.3531,0.00000360822
1.15349,1.35306,0.00000342597
1.15888,1.35302,0.00000400303
1.16432,1.35298,0.00000526174
1.16981,1.35294,0.00000679591
1.17536,1.35291,0.00000859548
1.18095,1.35287,0.0000112239
1.1866,1.35284,0.0000140366
1.19231,1.3528,0.00001121
1.19807,1.35276,0.00000921581
1.20388,1.35272,0.00000915705
1.20976,1.35268,0.00000915723
1.21569,1.35265,0.00000867595
1.22167,1.35261,0.00000788266
1.22772,1.35257,0.00000690398
1.23383,1.35253,0.00000594613
1.24,1.35249,0.00000512616
1.24623,1.35245,0.00000451787
1.25253,1.35241,0.00000420874
1.25888,1.35236,0.00000396473
1.26531,1.35232,0.00000374644
1.27179,1.35228,0.0000034861
1.27835,1.35224,0.00000323522
1.28497,1.3522,0.00000296744
1.29167,1.35215,0.000002782
1.29843,1.35211,0.00000270473
1.30526,1.35206,0.00000266761
1.31217,1.35202,0.0000027051
1.31915,1.35197,0.00000285402
1.3262,1.35193,0.00000311326
1.33333,1.35188,0.0000035738
1.34054,1.35184,0.00000436337
1.34783,1.35179,0.00000586524
1.35519,1.35174,0.00000945464
1.36264,1.3517,0.0000106838
1.37017,1.35165,0.0000129498
1.37778,1.3516,0.0000153093
1.38547,1.35155,0.0000156893
1.39326,1.3515,0.0000171308
1.40113,1.35145,0.0000192905
1.40909,1.3514,0.0000237097
1.41714,1.35135,0.000024425
1.42529,1.3513,0.000026995
1.43353,1.35125,0.0000298318
1.44186,1.3512,0.0000326352
1.45029,1.35115,0.0000372923
1.45882,1.35109,0.0000423343
1.46746,1.35104,0.0000468811
1.47619,1.35099,0.0000502607
1.48503,1.35094,0.0000543063
1.49398,1.35089,0.0000574747
1.50303,1.35083,0.0000598286
1.5122,1.35078,0.0000613351
1.52147,1.35072,0.0000625983
1.53086,1.35067,0.0000637736
1.54037,1.35061,0.0000655287
1.55,1.35055,0.0000682738
1.55975,1.35049,0.0000718646
1.56962,1.35043,0.0000758897
1.57962,1.35037,0.0000786017
1.58974,1.35031,0.0000781261
1.6,1.35025,0.0000742937
1.61039,1.35019,0.0000683891
1.62091,1.35012,0.0000611962
1.63158,1.35005,0.0000543599
1.64238,1.34997,0.0000490017
1.65333,1.34989,0.0000458012
1.66443,1.3498,0.000045903
1.67568,1.34969,0.0000609641
1.68707,1.34964,0.000103779
1.69863,1.34959,0.000114663
1.71034,1.34951,0.000100545
1.72222,1.34943,0.0000991395
1.73427,1.34936,0.000115768
1.74648,1.34929,0.0000805087
1.75887,1.34919,0.0000772643
1.77143,1.34911,0.0000704828
1.78417,1.34901,0.0000573758
1.7971,1.3489,0.0000508776
1.81022,1.3488,0.0000471648
1.82353,1.34869,0.0000456333
1.83704,1.34858,0.0000393216
1.85075,1.34847,0.000033437
1.86466,1.34834,0.000027129
1.87879,1.34821,0.0000266169
1.89313,1.34808,0.0000298071
1.90769,1.34794,0.000032105
1.92248,1.34781,0.0000380172
1.9375,1.34766,0.0000441027
1.95276,1.34752,0.000046115
1.96825,1.34736,0.0000455468
