"Wavelength, µm","T"
10.4952,0.9999209704796369
10.5325,0.9999240336422051
10.57,0.9999269362979446
10.6078,0.999924548234318
10.6459,0.9999238315183406
10.6842,0.9999221804953251
10.7228,0.9999198432032133
10.7617,0.9999131754580273
10.8009,0.9999073999476451
10.8404,0.9998981944425998
10.8801,0.9998844012929332
10.9202,0.9998736966312515
10.9605,0.9998551236418248
11.0012,0.9998313007794664
11.0421,0.9997956213095479
11.0834,0.9997429685926075
11.1249,0.9996595689462391
11.1668,0.9995114052042573
11.209,0.9992114201531177
11.2515,0.99860711626132
11.2943,0.9976676709756898
11.3375,0.9968075349023877
11.381,0.997278790960354
11.4248,0.9985094571101492
11.4689,0.9992247946360089
11.5135,0.9995448743149181
11.5583,0.9996807442826576
11.6035,0.9997418030050825
11.6491,0.9997629357681196
11.695,0.9997714181128805
11.7413,0.9997719405980356
11.7879,0.9997691181714455
11.8349,0.9997596465758999
11.8823,0.9997505037021779
11.9301,0.9997379271226657
11.9783,0.9997227627176519
12.0268,0.999710443237985
12.0758,0.9996923701110279
12.1252,0.9996720919380737
12.1749,0.9996469810527049
12.2251,0.9996190407288881
12.2757,0.9995721959532271
12.3267,0.9995088407809598
12.3781,0.9994207732698842
12.4299,0.9993492564590323
12.4822,0.9993760401033592
12.535,0.999440048580371
12.5882,0.9994812559525036
12.6418,0.9994903578084696
12.6959,0.9994872500884103
12.7505,0.9994822720667299
12.8055,0.9994701850864877
12.861,0.9994575371460828
12.917,0.9994432927027427
12.9735,0.9994276929296925
13.0305,0.9994101096363394
13.0879,0.9993948382054717
13.1459,0.9993786109485613
13.2044,0.9993590545021638
13.2635,0.9993408029065445
13.323,0.9993264042722915
13.3831,0.9993082181101818
13.4438,0.9992870637942062
13.505,0.9992691844858702
13.5667,0.9992510926862386
13.629,0.9992353270325256
13.6919,0.9992138956668468
13.7554,0.9991992409169685
13.8195,0.9991819834599093
13.8842,0.9991657736024963
13.9494,0.9991456224491845
14.0153,0.9991331759210474
14.0818,0.9991158281325945
14.149,0.9991012846656131
14.2168,0.9990874826066897
14.2853,0.9990726144159339
14.3544,0.9990592133943323
14.4242,0.9990455102686023
14.4946,0.9990360380568072
14.5658,0.9990228669056191
14.6377,0.9990126707454267
14.7102,0.999001078889967
14.7835,0.998991484627716
14.8576,0.9989865180345419
14.9323,0.998994353113572
15.0079,0.9989668243249092
15.0842,0.9989689934602063
15.1613,0.9989777014132343
15.2391,0.9989717409706186
15.3178,0.998972902282357
15.3973,0.9989779907471985
15.4776,0.9989852126457177
15.5588,0.9989906222440379
15.6408,0.9989992536006642
15.7237,0.9990109272298233
15.8075,0.9990180343282008
15.8922,0.9990329533480778
15.9778,0.9990450572176262
16.0643,0.9990636435471302
16.1517,0.9990782439193887
16.2401,0.9990831925440559
16.3295,0.9991106371151273
16.4199,0.9991214343612986
16.5113,0.9991433594184809
16.6037,0.9991623260910872
16.6971,0.9991839597041686
16.7916,0.9992019369450431
16.8872,0.9992263401218561
16.9839,0.9992498049417239
17.0816,0.9992647813676965
17.1806,0.9992895517671327
17.2806,0.999306818946445
17.3819,0.9993291357255777
17.4843,0.9993481294493678
17.588,0.9993669062808541
17.6928,0.9993834941730947
17.799,0.9994072441294437
17.9064,0.999423152308915
18.0151,0.9994431711526202
18.1252,0.9994659159279863
18.2366,0.9994763897457855
18.3494,0.9994927334284125
18.4636,0.9995086264572476
18.5792,0.9995291939169649
18.6963,0.9995437053936158
18.8149,0.9995551515813843
18.9349,0.9995750255359512
19.0565,0.9995884769600789
19.1797,0.9996047135011146
19.3045,0.9996201367761147
19.4309,0.9996244006876126
19.5591,0.9996393229546411
19.6888,0.9996570162152898
19.8204,0.9996606671811651
19.9537,0.9996691815147015
20.0888,0.9996780833054996
20.2258,0.9996872944055936
20.3646,0.9996982899694011
20.5053,0.9997003353789545
20.648,0.999708638738622
20.7927,0.9997158802492623
20.9395,0.9997171926866102
21.0883,0.9997251642454863
21.2393,0.9997200696827253
21.3924,0.9997248564060665
21.5478,0.9997158154657719
21.7054,0.9997074187982066
21.8654,0.9996972412171072
22.0277,0.9996746418053736
22.1925,0.9996590591843204
22.3598,0.9996268136333832
22.5296,0.9995992099024552
22.7019,0.9995634809153118
22.877,0.999521071074564
23.0548,0.999489869495586
23.2353,0.9995330701060353
23.4187,0.999561786539873
23.6051,0.9996257795730997
23.7943,0.9996863797599218
23.9867,0.9997377273195023
24.1823,0.9997397829929509
24.381,0.9997544156254012
24.583,0.9997710006310999
24.7884,0.9997822986710484
24.9973,0.9997933415520437
25.2096,0.9998051967650193
25.4257,0.9998031521518481
25.6454,0.9998166775675283
25.8691,0.9998297335225704
26.0966,0.9998322422436837
26.3282,0.999853981647601
26.5639,0.9998422756057921
26.8039,0.9998477180928689
27.0483,0.9998512298257388
27.2971,0.99985610506032
27.5506,0.9998628907047716
27.8088,0.9998565676305183
28.072,0.9998596704536565
28.3401,0.9998594222222966
28.6134,0.9998631720935701
28.892,0.9998629545305787
29.1762,0.9998583921016562
29.4659,0.9998609867330611
29.7616,0.9998664426748429
30.0631,0.9998634028066183
30.3709,0.9998645876777436
30.6849,0.9998623183020573
31.0056,0.9998513720576382
31.3331,0.9998547259175479
31.6675,0.9998521001827483
32.0092,0.9998607593650685
32.3583,0.9998602104857638
32.7151,0.9998503245410563
33.0798,0.999811707171903
33.4529,0.9998423209703144
33.8343,0.9998328850207528
34.2247,0.9998330635111219
34.624,0.9998257424457415
35.0329,0.9998191050195807
35.4514,0.9998149588347669
35.8802,0.999818763300071
36.3195,0.9998088061397915
36.7696,0.9998146015683866
37.2311,0.9998190295341195
37.7041,0.9998089708601533
38.1895,0.999812356033016
38.6874,0.9997889326912773
39.1986,0.9997952568222656
39.7234,0.9997943621913137
40.2625,0.9997618239767747
40.8163,0.9997408023853557
41.3858,0.9997641635552851
41.9711,0.999768602632248
42.5735,0.999755280669145
43.1934,0.9997368877776949
43.8314,0.999725959518003
44.4887,0.9997567387915406
45.1659,0.9996852185097622
45.8642,0.9997517649767551
46.5842,0.9997239034018871
47.3274,0.9997437736510608
48.0945,0.9996747943700243
48.8871,0.9997163945792332
49.706,0.999677536730149
50.5531,0.9997333947558822
51.4292,0.9997001240680589
52.3366,0.9996992515104385
53.2765,0.9997412426473559
54.2505,0.9997090046433765
55.2611,0.9997237022295906
56.3098,0.9996865279057234
57.3994,0.9997015082564052
58.5316,0.9997907418332217
59.7097,0.9997210220007585
60.9359,0.9997269570795857
