"Wavelength, µm","n","k"
1.46313,1.47451,0.00001125
1.46323,1.47451,0.00001115
1.46333,1.47451,0.00001107
1.46344,1.47451,0.00001104
1.46354,1.47451,0.00001108
1.46364,1.47451,0.00001117
1.46375,1.47451,0.00001125
1.46385,1.47451,0.00001129
1.46395,1.47451,0.00001129
1.46406,1.47451,0.00001127
1.46416,1.47451,0.00001123
1.46426,1.47451,0.00001117
1.46437,1.47451,0.00001108
1.46447,1.47451,0.00001101
1.46457,1.47451,0.00001099
1.46468,1.47451,0.00001102
1.46478,1.47451,0.00001104
1.46488,1.47451,0.000011
1.46499,1.47451,0.00001095
1.46509,1.47451,0.00001097
1.46519,1.47451,0.00001104
1.4653,1.47451,0.00001111
1.4654,1.47451,0.00001111
1.4655,1.47451,0.00001104
1.46561,1.47451,0.00001097
1.46571,1.47451,0.00001096
1.46582,1.47451,0.000011
1.46592,1.47451,0.00001104
1.46602,1.47451,0.00001107
1.46613,1.47451,0.00001109
1.46623,1.47451,0.00001108
1.46633,1.47451,0.00001103
1.46644,1.47451,0.00001092
1.46654,1.47451,0.00001081
1.46664,1.47451,0.00001075
1.46675,1.47451,0.00001079
1.46685,1.47451,0.00001092
1.46696,1.47451,0.00001112
1.46706,1.47451,0.00001131
1.46716,1.47451,0.00001143
1.46727,1.47451,0.00001141
1.46737,1.47451,0.00001127
1.46747,1.47451,0.00001111
1.46758,1.47451,0.00001103
1.46768,1.47451,0.00001104
1.46779,1.47451,0.00001109
1.46789,1.47451,0.00001112
1.46799,1.47451,0.00001113
1.4681,1.47451,0.00001114
1.4682,1.47451,0.00001116
1.46831,1.47451,0.00001114
1.46841,1.47451,0.00001106
1.46851,1.47451,0.00001097
1.46862,1.47451,0.00001093
1.46872,1.47451,0.00001098
1.46883,1.47451,0.00001109
1.46893,1.47451,0.00001121
1.46903,1.47451,0.0000113
1.46914,1.47451,0.00001132
1.46924,1.47451,0.0000113
1.46935,1.47451,0.00001125
1.46945,1.47451,0.00001123
1.46955,1.47451,0.00001124
1.46966,1.47451,0.00001123
1.46976,1.47451,0.00001114
1.46987,1.47451,0.000011
1.46997,1.47451,0.0000109
1.47007,1.47451,0.00001088
1.47018,1.47451,0.00001095
1.47028,1.47451,0.00001104
1.47039,1.47451,0.00001113
1.47049,1.47451,0.0000112
1.4706,1.47451,0.00001125
1.4707,1.47451,0.00001126
1.4708,1.47451,0.0000112
1.47091,1.47451,0.00001107
1.47101,1.47451,0.00001095
1.47112,1.47451,0.00001087
1.47122,1.47451,0.00001082
1.47133,1.47451,0.00001078
1.47143,1.47451,0.00001074
1.47154,1.4745,0.00001075
1.47164,1.4745,0.00001082
1.47174,1.4745,0.00001094
1.47185,1.4745,0.00001104
1.47195,1.4745,0.00001108
1.47206,1.4745,0.00001107
1.47216,1.4745,0.00001105
1.47227,1.4745,0.00001106
1.47237,1.4745,0.00001109
1.47248,1.4745,0.00001111
1.47258,1.4745,0.0000111
1.47268,1.4745,0.00001106
1.47279,1.4745,0.00001103
1.47289,1.4745,0.00001103
1.473,1.4745,0.00001105
1.4731,1.4745,0.00001105
1.47321,1.4745,0.00001101
1.47331,1.4745,0.00001096
1.47342,1.4745,0.00001092
1.47352,1.4745,0.00001091
1.47363,1.4745,0.00001095
1.47373,1.4745,0.000011
1.47384,1.4745,0.00001104
1.47394,1.4745,0.00001105
1.47405,1.4745,0.00001101
1.47415,1.4745,0.00001096
1.47425,1.4745,0.0000109
1.47436,1.4745,0.00001086
1.47446,1.4745,0.00001081
1.47457,1.4745,0.00001077
1.47467,1.4745,0.00001075
1.47478,1.4745,0.00001079
1.47488,1.4745,0.00001088
1.47499,1.4745,0.00001096
1.47509,1.4745,0.00001099
1.4752,1.4745,0.00001098
1.4753,1.4745,0.00001095
1.47541,1.4745,0.00001093
1.47551,1.4745,0.00001093
1.47562,1.4745,0.0000109
1.47572,1.4745,0.00001088
1.47583,1.4745,0.00001088
1.47593,1.4745,0.00001092
1.47604,1.4745,0.00001094
1.47614,1.4745,0.00001095
1.47625,1.4745,0.00001097
1.47635,1.4745,0.00001103
1.47646,1.4745,0.00001111
1.47656,1.4745,0.00001114
1.47667,1.4745,0.00001109
1.47677,1.4745,0.00001102
1.47688,1.4745,0.00001097
1.47698,1.4745,0.00001098
1.47709,1.4745,0.00001102
1.47719,1.4745,0.00001109
1.4773,1.4745,0.00001122
1.4774,1.4745,0.00001139
1.47751,1.4745,0.00001153
1.47762,1.4745,0.00001154
1.47772,1.4745,0.00001145
1.47783,1.4745,0.00001134
1.47793,1.4745,0.00001128
1.47804,1.4745,0.00001125
1.47814,1.4745,0.00001119
1.47825,1.4745,0.0000111
1.47835,1.4745,0.00001102
1.47846,1.4745,0.00001099
1.47856,1.4745,0.00001097
1.47867,1.4745,0.00001093
1.47877,1.4745,0.00001092
1.47888,1.4745,0.00001097
1.47899,1.4745,0.00001107
1.47909,1.4745,0.00001115
1.4792,1.4745,0.00001115
1.4793,1.4745,0.00001108
1.47941,1.4745,0.00001102
1.47951,1.4745,0.00001099
1.47962,1.4745,0.00001099
1.47972,1.4745,0.00001098
1.47983,1.4745,0.00001099
1.47993,1.4745,0.00001101
1.48004,1.4745,0.00001102
1.48015,1.4745,0.00001103
1.48025,1.4745,0.00001102
1.48036,1.4745,0.00001104
1.48046,1.4745,0.00001111
1.48057,1.4745,0.00001121
1.48067,1.4745,0.0000113
1.48078,1.4745,0.00001137
1.48089,1.4745,0.00001141
1.48099,1.4745,0.00001142
1.4811,1.4745,0.00001138
1.4812,1.4745,0.00001136
1.48131,1.4745,0.00001138
1.48141,1.4745,0.00001148
1.48152,1.4745,0.00001159
1.48163,1.4745,0.00001164
1.48173,1.4745,0.00001162
1.48184,1.4745,0.00001158
1.48194,1.4745,0.00001156
1.48205,1.4745,0.00001157
1.48216,1.4745,0.00001157
1.48226,1.4745,0.00001154
1.48237,1.4745,0.00001151
1.48247,1.4745,0.00001147
1.48258,1.4745,0.00001144
1.48269,1.4745,0.00001141
1.48279,1.4745,0.00001142
1.4829,1.4745,0.00001146
1.483,1.4745,0.0000115
1.48311,1.4745,0.00001147
1.48322,1.4745,0.00001138
1.48332,1.4745,0.00001131
1.48343,1.4745,0.00001134
1.48353,1.4745,0.00001145
1.48364,1.4745,0.00001154
1.48375,1.4745,0.00001153
1.48385,1.4745,0.00001142
1.48396,1.4745,0.00001128
1.48406,1.4745,0.00001121
1.48417,1.4745,0.00001121
1.48428,1.4745,0.00001125
1.48438,1.4745,0.00001128
1.48449,1.4745,0.00001128
1.4846,1.4745,0.00001125
1.4847,1.4745,0.00001123
1.48481,1.4745,0.00001125
1.48491,1.4745,0.00001129
1.48502,1.4745,0.00001134
1.48513,1.4745,0.00001137
1.48523,1.4745,0.00001139
1.48534,1.4745,0.00001142
1.48545,1.4745,0.00001146
1.48555,1.4745,0.00001148
1.48566,1.4745,0.00001144
1.48577,1.4745,0.00001135
1.48587,1.4745,0.00001128
1.48598,1.4745,0.00001128
1.48608,1.4745,0.00001133
1.48619,1.4745,0.00001138
1.4863,1.4745,0.00001137
1.4864,1.4745,0.00001133
1.48651,1.4745,0.00001129
1.48662,1.4745,0.00001127
1.48672,1.4745,0.00001122
1.48683,1.4745,0.00001112
1.48694,1.4745,0.000011
1.48704,1.4745,0.00001091
1.48715,1.4745,0.00001092
1.48726,1.4745,0.00001101
1.48736,1.4745,0.00001112
1.48747,1.4745,0.00001119
1.48758,1.4745,0.00001119
1.48768,1.47449,0.00001116
1.48779,1.47449,0.00001115
1.4879,1.47449,0.00001116
1.488,1.47449,0.00001117
1.48811,1.47449,0.00001116
1.48822,1.47449,0.0000111
1.48832,1.47449,0.00001102
1.48843,1.47449,0.00001098
1.48854,1.47449,0.00001098
1.48864,1.47449,0.00001101
1.48875,1.47449,0.00001103
1.48886,1.47449,0.00001102
1.48897,1.47449,0.00001099
1.48907,1.47449,0.00001096
1.48918,1.47449,0.00001096
1.48929,1.47449,0.00001099
1.48939,1.47449,0.00001103
1.4895,1.47449,0.00001107
1.48961,1.47449,0.00001106
1.48971,1.47449,0.00001102
1.48982,1.47449,0.00001095
1.48993,1.47449,0.00001091
1.49004,1.47449,0.0000109
1.49014,1.47449,0.00001092
1.49025,1.47449,0.00001094
1.49036,1.47449,0.00001094
1.49046,1.47449,0.00001094
1.49057,1.47449,0.00001094
1.49068,1.47449,0.00001093
1.49078,1.47449,0.0000109
1.49089,1.47449,0.00001085
1.491,1.47449,0.00001082
1.49111,1.47449,0.00001082
1.49121,1.47449,0.00001084
1.49132,1.47449,0.00001085
1.49143,1.47449,0.00001083
1.49154,1.47449,0.00001081
1.49164,1.47449,0.00001078
1.49175,1.47449,0.00001075
1.49186,1.47449,0.00001073
1.49196,1.47449,0.00001075
1.49207,1.47449,0.00001078
1.49218,1.47449,0.0000108
1.49229,1.47449,0.00001078
1.49239,1.47449,0.00001072
1.4925,1.47449,0.00001068
1.49261,1.47449,0.00001067
1.49272,1.47449,0.00001067
1.49282,1.47449,0.00001063
1.49293,1.47449,0.00001055
1.49304,1.47449,0.00001049
1.49315,1.47449,0.0000105
1.49325,1.47449,0.00001056
1.49336,1.47449,0.00001062
1.49347,1.47449,0.00001064
1.49358,1.47449,0.00001063
1.49368,1.47449,0.00001063
1.49379,1.47449,0.00001064
1.4939,1.47449,0.00001065
1.49401,1.47449,0.00001064
1.49411,1.47449,0.00001062
1.49422,1.47449,0.00001058
1.49433,1.47449,0.00001054
1.49444,1.47449,0.00001048
1.49454,1.47449,0.0000104
1.49465,1.47449,0.00001032
1.49476,1.47449,0.00001026
1.49487,1.47449,0.00001025
1.49498,1.47449,0.00001028
1.49508,1.47449,0.00001032
1.49519,1.47449,0.00001033
1.4953,1.47449,0.00001032
1.49541,1.47449,0.00001032
1.49551,1.47449,0.00001035
1.49562,1.47449,0.0000104
1.49573,1.47449,0.00001038
1.49584,1.47449,0.00001028
1.49595,1.47449,0.00001016
1.49605,1.47449,0.0000101
1.49616,1.47449,0.00001015
1.49627,1.47449,0.00001025
1.49638,1.47449,0.00001032
1.49649,1.47449,0.00001031
1.49659,1.47449,0.00001025
1.4967,1.47449,0.00001023
1.49681,1.47449,0.00001026
1.49692,1.47449,0.00001031
1.49703,1.47449,0.00001036
1.49713,1.47449,0.00001039
1.49724,1.47449,0.00001039
1.49735,1.47449,0.00001038
1.49746,1.47449,0.00001036
1.49757,1.47449,0.00001034
1.49767,1.47449,0.00001032
1.49778,1.47449,0.0000103
1.49789,1.47449,0.00001029
1.498,1.47449,0.0000103
1.49811,1.47449,0.00001034
1.49821,1.47449,0.00001037
1.49832,1.47449,0.00001035
1.49843,1.47449,0.00001028
1.49854,1.47449,0.00001017
1.49865,1.47449,0.00001007
1.49876,1.47449,0.00000999
1.49886,1.47449,0.000009932
1.49897,1.47449,0.000009887
1.49908,1.47449,0.000009857
1.49919,1.47449,0.000009847
1.4993,1.47449,0.000009852
1.49941,1.47449,0.000009868
1.49951,1.47449,0.000009899
1.49962,1.47449,0.000009961
1.49973,1.47449,0.00001006
1.49984,1.47449,0.00001017
1.49995,1.47449,0.00001025
1.50006,1.47449,0.00001029
1.50017,1.47449,0.00001028
1.50027,1.47449,0.00001021
1.50038,1.47449,0.00001012
1.50049,1.47449,0.00001004
1.5006,1.47449,0.000009989
1.50071,1.47449,0.000009985
1.50082,1.47449,0.00001003
1.50093,1.47449,0.00001011
1.50103,1.47449,0.00001021
1.50114,1.47449,0.00001028
1.50125,1.47449,0.0000103
1.50136,1.47449,0.00001028
1.50147,1.47449,0.00001024
1.50158,1.47449,0.00001022
1.50169,1.47449,0.0000102
1.50179,1.47449,0.00001017
1.5019,1.47449,0.00001014
1.50201,1.47449,0.00001013
1.50212,1.47449,0.00001015
1.50223,1.47449,0.00001018
1.50234,1.47449,0.00001018
1.50245,1.47449,0.00001016
1.50256,1.47449,0.00001012
1.50267,1.47449,0.0000101
1.50277,1.47448,0.00001008
1.50288,1.47448,0.00001003
1.50299,1.47448,0.000009988
1.5031,1.47448,0.000009975
1.50321,1.47448,0.00001001
1.50332,1.47448,0.00001006
1.50343,1.47448,0.00001009
1.50354,1.47448,0.00001011
1.50365,1.47448,0.00001014
1.50375,1.47448,0.0000102
1.50386,1.47448,0.00001024
1.50397,1.47448,0.00001024
1.50408,1.47448,0.0000102
1.50419,1.47448,0.00001019
1.5043,1.47448,0.00001025
1.50441,1.47448,0.00001033
1.50452,1.47448,0.00001034
1.50463,1.47448,0.00001025
1.50474,1.47448,0.00001012
1.50485,1.47448,0.00001002
1.50495,1.47448,0.000009999
1.50506,1.47448,0.00001
1.50517,1.47448,0.000009962
1.50528,1.47448,0.000009853
1.50539,1.47448,0.000009725
1.5055,1.47448,0.000009648
1.50561,1.47448,0.000009647
1.50572,1.47448,0.000009686
1.50583,1.47448,0.000009718
1.50594,1.47448,0.000009725
1.50605,1.47448,0.000009715
1.50616,1.47448,0.000009696
1.50627,1.47448,0.00000966
1.50638,1.47448,0.000009599
1.50649,1.47448,0.000009529
1.50659,1.47448,0.000009474
1.5067,1.47448,0.000009435
1.50681,1.47448,0.000009401
1.50692,1.47448,0.000009373
1.50703,1.47448,0.000009383
1.50714,1.47448,0.000009458
1.50725,1.47448,0.000009575
1.50736,1.47448,0.000009676
1.50747,1.47448,0.000009719
1.50758,1.47448,0.000009701
1.50769,1.47448,0.000009646
1.5078,1.47448,0.000009567
1.50791,1.47448,0.000009472
1.50802,1.47448,0.000009384
1.50813,1.47448,0.000009333
1.50824,1.47448,0.000009322
1.50835,1.47448,0.000009326
1.50846,1.47448,0.000009325
1.50857,1.47448,0.000009343
1.50868,1.47448,0.000009414
1.50879,1.47448,0.000009529
1.5089,1.47448,0.000009628
1.50901,1.47448,0.000009655
1.50912,1.47448,0.000009608
1.50923,1.47448,0.000009534
1.50934,1.47448,0.000009465
1.50945,1.47448,0.000009403
1.50956,1.47448,0.000009361
1.50967,1.47448,0.000009361
1.50977,1.47448,0.000009417
1.50988,1.47448,0.000009495
1.50999,1.47448,0.000009536
1.5101,1.47448,0.000009514
1.51021,1.47448,0.000009456
1.51032,1.47448,0.000009412
1.51043,1.47448,0.000009408
1.51054,1.47448,0.000009437
1.51065,1.47448,0.000009481
1.51076,1.47448,0.000009525
1.51087,1.47448,0.000009551
1.51098,1.47448,0.000009555
1.51109,1.47448,0.000009548
1.5112,1.47448,0.000009547
1.51132,1.47448,0.000009546
1.51143,1.47448,0.000009512
1.51154,1.47448,0.000009434
1.51165,1.47448,0.000009351
1.51176,1.47448,0.000009323
1.51187,1.47448,0.000009361
1.51198,1.47448,0.000009416
1.51209,1.47448,0.000009438
1.5122,1.47448,0.000009427
1.51231,1.47448,0.000009421
1.51242,1.47448,0.000009438
1.51253,1.47448,0.000009454
1.51264,1.47448,0.00000945
1.51275,1.47448,0.000009442
1.51286,1.47448,0.000009457
1.51297,1.47448,0.000009482
1.51308,1.47448,0.000009469
1.51319,1.47448,0.000009395
1.5133,1.47448,0.00000929
1.51341,1.47448,0.000009209
1.51352,1.47448,0.000009173
1.51363,1.47448,0.000009171
1.51374,1.47448,0.00000918
1.51385,1.47448,0.000009193
1.51396,1.47448,0.000009212
1.51407,1.47448,0.000009226
1.51418,1.47448,0.000009226
1.51429,1.47448,0.000009213
1.5144,1.47448,0.00000919
1.51452,1.47448,0.000009167
1.51463,1.47448,0.000009146
1.51474,1.47448,0.000009137
1.51485,1.47448,0.000009153
1.51496,1.47448,0.000009188
1.51507,1.47448,0.000009221
1.51518,1.47448,0.00000924
1.51529,1.47448,0.000009248
1.5154,1.47448,0.000009256
1.51551,1.47448,0.000009259
1.51562,1.47448,0.000009247
1.51573,1.47448,0.000009234
1.51584,1.47448,0.00000925
1.51595,1.47448,0.000009302
1.51607,1.47447,0.000009361
1.51618,1.47447,0.000009386
1.51629,1.47447,0.000009379
1.5164,1.47447,0.00000938
1.51651,1.47447,0.000009414
1.51662,1.47447,0.000009464
1.51673,1.47447,0.000009493
1.51684,1.47447,0.000009494
1.51695,1.47447,0.000009485
1.51706,1.47447,0.00000948
1.51717,1.47447,0.000009449
1.51729,1.47447,0.000009376
1.5174,1.47447,0.000009293
1.51751,1.47447,0.000009267
1.51762,1.47447,0.000009331
1.51773,1.47447,0.000009433
1.51784,1.47447,0.000009488
1.51795,1.47447,0.000009451
1.51806,1.47447,0.000009357
1.51817,1.47447,0.000009271
1.51828,1.47447,0.000009234
1.5184,1.47447,0.000009242
1.51851,1.47447,0.000009276
1.51862,1.47447,0.000009318
1.51873,1.47447,0.00000935
1.51884,1.47447,0.000009346
1.51895,1.47447,0.000009288
1.51906,1.47447,0.000009194
1.51917,1.47447,0.000009114
1.51929,1.47447,0.000009089
1.5194,1.47447,0.000009112
1.51951,1.47447,0.00000914
1.51962,1.47447,0.000009142
1.51973,1.47447,0.000009124
1.51984,1.47447,0.000009104
1.51995,1.47447,0.000009074
1.52007,1.47447,0.000009016
1.52018,1.47447,0.000008937
1.52029,1.47447,0.000008886
1.5204,1.47447,0.000008909
1.52051,1.47447,0.00000899
1.52062,1.47447,0.000009052
1.52073,1.47447,0.000009036
1.52085,1.47447,0.000008958
1.52096,1.47447,0.000008903
1.52107,1.47447,0.000008937
1.52118,1.47447,0.000009051
1.52129,1.47447,0.000009169
1.5214,1.47447,0.000009219
1.52151,1.47447,0.000009178
1.52163,1.47447,0.000009081
1.52174,1.47447,0.00000898
1.52185,1.47447,0.000008914
1.52196,1.47447,0.000008888
1.52207,1.47447,0.000008885
1.52218,1.47447,0.000008883
1.5223,1.47447,0.000008869
1.52241,1.47447,0.00000885
1.52252,1.47447,0.000008834
1.52263,1.47447,0.000008833
1.52274,1.47447,0.000008858
1.52286,1.47447,0.000008912
1.52297,1.47447,0.000008971
1.52308,1.47447,0.000008997
1.52319,1.47447,0.000008965
1.5233,1.47447,0.0000089
1.52341,1.47447,0.000008857
1.52353,1.47447,0.00000887
1.52364,1.47447,0.000008919
1.52375,1.47447,0.000008958
1.52386,1.47447,0.000008968
1.52397,1.47447,0.000008966
1.52409,1.47447,0.000008967
1.5242,1.47447,0.00000896
1.52431,1.47447,0.000008937
1.52442,1.47447,0.000008911
1.52453,1.47447,0.000008914
1.52465,1.47447,0.000008948
1.52476,1.47447,0.000008975
1.52487,1.47447,0.000008965
1.52498,1.47447,0.000008937
1.52509,1.47447,0.000008927
1.52521,1.47447,0.000008941
1.52532,1.47447,0.000008952
1.52543,1.47447,0.000008941
1.52554,1.47447,0.000008935
1.52566,1.47447,0.000008965
1.52577,1.47447,0.000009018
1.52588,1.47447,0.000009041
1.52599,1.47447,0.000009009
1.5261,1.47447,0.000008955
1.52622,1.47447,0.000008936
1.52633,1.47447,0.000008962
1.52644,1.47447,0.000008986
1.52655,1.47447,0.000008959
1.52667,1.47447,0.000008885
1.52678,1.47447,0.000008816
1.52689,1.47447,0.0000088
1.527,1.47447,0.000008843
1.52712,1.47447,0.000008905
1.52723,1.47447,0.000008944
1.52734,1.47447,0.000008938
1.52745,1.47447,0.0000089
1.52757,1.47447,0.000008867
1.52768,1.47447,0.000008867
1.52779,1.47447,0.000008893
1.5279,1.47447,0.000008918
1.52802,1.47447,0.000008918
1.52813,1.47447,0.000008899
1.52824,1.47447,0.000008886
1.52835,1.47447,0.000008885
1.52847,1.47447,0.000008887
1.52858,1.47447,0.000008882
1.52869,1.47447,0.000008879
1.5288,1.47447,0.000008887
1.52892,1.47447,0.0000089
1.52903,1.47447,0.000008894
1.52914,1.47447,0.000008864
1.52926,1.47447,0.000008827
1.52937,1.47447,0.000008811
1.52948,1.47446,0.000008829
1.52959,1.47446,0.000008866
1.52971,1.47446,0.000008898
1.52982,1.47446,0.000008901
1.52993,1.47446,0.000008869
1.53004,1.47446,0.00000882
1.53016,1.47446,0.00000879
1.53027,1.47446,0.000008816
1.53038,1.47446,0.000008888
1.5305,1.47446,0.000008959
1.53061,1.47446,0.000008973
1.53072,1.47446,0.000008926
1.53084,1.47446,0.000008863
1.53095,1.47446,0.000008841
1.53106,1.47446,0.000008863
1.53117,1.47446,0.000008894
1.53129,1.47446,0.000008895
1.5314,1.47446,0.000008869
1.53151,1.47446,0.00000884
1.53163,1.47446,0.000008825
1.53174,1.47446,0.00000882
1.53185,1.47446,0.000008821
1.53197,1.47446,0.000008834
1.53208,1.47446,0.000008863
1.53219,1.47446,0.000008892
1.53231,1.47446,0.000008897
1.53242,1.47446,0.000008872
1.53253,1.47446,0.000008846
1.53265,1.47446,0.000008847
1.53276,1.47446,0.00000887
1.53287,1.47446,0.00000888
1.53299,1.47446,0.00000885
1.5331,1.47446,0.000008793
1.53321,1.47446,0.000008745
1.53333,1.47446,0.000008722
1.53344,1.47446,0.000008708
1.53355,1.47446,0.000008691
1.53367,1.47446,0.000008686
1.53378,1.47446,0.000008713
1.53389,1.47446,0.000008765
1.53401,1.47446,0.000008792
1.53412,1.47446,0.000008765
1.53423,1.47446,0.000008708
1.53435,1.47446,0.00000868
1.53446,1.47446,0.000008709
1.53457,1.47446,0.000008765
1.53469,1.47446,0.000008803
1.5348,1.47446,0.000008811
1.53491,1.47446,0.000008812
1.53503,1.47446,0.000008809
1.53514,1.47446,0.000008785
1.53525,1.47446,0.000008729
1.53537,1.47446,0.000008675
1.53548,1.47446,0.000008669
1.5356,1.47446,0.000008706
1.53571,1.47446,0.000008728
1.53582,1.47446,0.000008679
1.53594,1.47446,0.000008577
1.53605,1.47446,0.000008495
1.53616,1.47446,0.000008489
1.53628,1.47446,0.000008553
1.53639,1.47446,0.000008636
1.53651,1.47446,0.000008699
1.53662,1.47446,0.000008732
1.53673,1.47446,0.000008737
1.53685,1.47446,0.000008718
1.53696,1.47446,0.000008676
1.53707,1.47446,0.000008622
1.53719,1.47446,0.000008575
1.5373,1.47446,0.000008542
1.53742,1.47446,0.000008533
1.53753,1.47446,0.00000856
1.53764,1.47446,0.000008629
1.53776,1.47446,0.00000872
1.53787,1.47446,0.000008784
1.53799,1.47446,0.00000878
1.5381,1.47446,0.000008719
1.53821,1.47446,0.000008656
1.53833,1.47446,0.000008649
1.53844,1.47446,0.000008715
1.53856,1.47446,0.000008827
1.53867,1.47446,0.000008941
1.53879,1.47446,0.000009024
1.5389,1.47446,0.000009057
1.53901,1.47446,0.000009035
1.53913,1.47446,0.000008964
1.53924,1.47446,0.000008866
1.53936,1.47446,0.000008772
1.53947,1.47446,0.000008707
1.53958,1.47446,0.000008678
1.5397,1.47446,0.000008675
1.53981,1.47446,0.000008681
1.53993,1.47446,0.000008687
1.54004,1.47446,0.000008705
1.54016,1.47446,0.000008753
1.54027,1.47446,0.000008833
1.54039,1.47446,0.000008921
1.5405,1.47446,0.000008975
1.54061,1.47446,0.000008962
1.54073,1.47446,0.000008876
1.54084,1.47446,0.00000875
1.54096,1.47446,0.000008631
1.54107,1.47446,0.000008558
1.54119,1.47446,0.000008547
1.5413,1.47446,0.00000858
1.54142,1.47446,0.000008624
1.54153,1.47446,0.000008653
1.54164,1.47446,0.000008666
1.54176,1.47446,0.000008679
1.54187,1.47446,0.000008702
1.54199,1.47446,0.000008721
1.5421,1.47446,0.00000871
1.54222,1.47446,0.000008658
1.54233,1.47446,0.000008587
1.54245,1.47445,0.000008527
1.54256,1.47445,0.000008496
1.54268,1.47445,0.000008494
1.54279,1.47445,0.000008513
1.54291,1.47445,0.000008545
1.54302,1.47445,0.000008574
1.54314,1.47445,0.000008576
1.54325,1.47445,0.00000854
1.54337,1.47445,0.000008485
1.54348,1.47445,0.000008445
1.5436,1.47445,0.000008444
1.54371,1.47445,0.000008475
1.54382,1.47445,0.000008517
1.54394,1.47445,0.000008562
1.54405,1.47445,0.000008609
1.54417,1.47445,0.000008642
1.54428,1.47445,0.000008633
1.5444,1.47445,0.000008568
1.54451,1.47445,0.000008475
1.54463,1.47445,0.000008411
1.54474,1.47445,0.000008417
1.54486,1.47445,0.000008483
1.54497,1.47445,0.000008572
1.54509,1.47445,0.000008642
1.54521,1.47445,0.000008676
1.54532,1.47445,0.000008683
1.54544,1.47445,0.000008684
1.54555,1.47445,0.000008693
1.54567,1.47445,0.000008697
1.54578,1.47445,0.000008668
1.5459,1.47445,0.000008589
1.54601,1.47445,0.000008489
1.54613,1.47445,0.000008429
1.54624,1.47445,0.000008444
1.54636,1.47445,0.00000851
1.54647,1.47445,0.000008564
1.54659,1.47445,0.000008581
1.5467,1.47445,0.000008589
1.54682,1.47445,0.000008624
1.54693,1.47445,0.000008678
1.54705,1.47445,0.000008701
1.54716,1.47445,0.000008666
1.54728,1.47445,0.000008608
1.5474,1.47445,0.000008586
1.54751,1.47445,0.000008613
1.54763,1.47445,0.000008645
1.54774,1.47445,0.000008632
1.54786,1.47445,0.00000857
1.54797,1.47445,0.000008501
1.54809,1.47445,0.000008465
1.5482,1.47445,0.000008478
1.54832,1.47445,0.000008522
1.54844,1.47445,0.00000857
1.54855,1.47445,0.00000859
1.54867,1.47445,0.000008561
1.54878,1.47445,0.000008489
1.5489,1.47445,0.000008415
1.54901,1.47445,0.000008393
1.54913,1.47445,0.000008441
1.54924,1.47445,0.000008526
1.54936,1.47445,0.000008588
1.54948,1.47445,0.000008588
1.54959,1.47445,0.000008533
1.54971,1.47445,0.000008463
1.54982,1.47445,0.000008413
1.54994,1.47445,0.000008393
1.55006,1.47445,0.000008388
1.55017,1.47445,0.00000838
1.55029,1.47445,0.000008361
1.5504,1.47445,0.000008348
1.55052,1.47445,0.000008357
1.55063,1.47445,0.000008388
1.55075,1.47445,0.000008419
1.55087,1.47445,0.000008427
1.55098,1.47445,0.000008403
1.5511,1.47445,0.000008368
1.55121,1.47445,0.00000835
1.55133,1.47445,0.00000837
1.55145,1.47445,0.00000843
1.55156,1.47445,0.000008515
1.55168,1.47445,0.000008603
1.55179,1.47445,0.000008664
1.55191,1.47445,0.000008673
1.55203,1.47445,0.000008628
1.55214,1.47445,0.00000855
1.55226,1.47445,0.00000847
1.55238,1.47445,0.000008417
1.55249,1.47445,0.000008403
1.55261,1.47445,0.000008419
1.55272,1.47445,0.000008441
1.55284,1.47445,0.000008442
1.55296,1.47445,0.000008408
1.55307,1.47445,0.000008354
1.55319,1.47445,0.000008312
1.55331,1.47445,0.000008306
1.55342,1.47445,0.000008331
1.55354,1.47445,0.000008359
1.55365,1.47445,0.000008359
1.55377,1.47445,0.00000833
1.55389,1.47445,0.000008291
1.554,1.47445,0.000008268
1.55412,1.47445,0.00000827
1.55424,1.47445,0.000008283
1.55435,1.47445,0.000008287
1.55447,1.47445,0.000008275
1.55459,1.47445,0.000008261
1.5547,1.47444,0.000008268
1.55482,1.47444,0.000008308
1.55494,1.47444,0.000008364
1.55505,1.47444,0.000008402
1.55517,1.47444,0.000008398
1.55529,1.47444,0.000008354
1.5554,1.47444,0.000008293
1.55552,1.47444,0.000008239
1.55564,1.47444,0.000008206
1.55575,1.47444,0.00000819
1.55587,1.47444,0.000008181
1.55599,1.47444,0.000008173
1.5561,1.47444,0.000008161
1.55622,1.47444,0.000008156
1.55634,1.47444,0.00000817
1.55645,1.47444,0.000008198
1.55657,1.47444,0.000008214
1.55669,1.47444,0.000008189
1.5568,1.47444,0.000008123
1.55692,1.47444,0.000008052
1.55704,1.47444,0.000008011
1.55715,1.47444,0.000007998
1.55727,1.47444,0.000007984
1.55739,1.47444,0.000007944
1.5575,1.47444,0.000007895
1.55762,1.47444,0.000007872
1.55774,1.47444,0.000007888
1.55786,1.47444,0.000007917
1.55797,1.47444,0.000007928
1.55809,1.47444,0.000007913
1.55821,1.47444,0.00000789
1.55832,1.47444,0.000007872
1.55844,1.47444,0.000007854
1.55856,1.47444,0.00000783
1.55867,1.47444,0.000007811
1.55879,1.47444,0.000007818
1.55891,1.47444,0.000007851
1.55903,1.47444,0.000007888
1.55914,1.47444,0.000007903
