Wavelength (nm)	Transmittance
1644	0.0233025
1645	0.0240468
1646	0.0248538
1647	0.0257296
1648	0.0266805
1649	0.0277143
1650	0.0288393
1651	0.0300654
1652	0.0314034
1653	0.0328663
1654	0.0344676
1655	0.0362248
1656	0.0381568
1657	0.0402862
1658	0.0426385
1659	0.0452439
1660	0.0481383
1661	0.0513625
1662	0.0549663
1663	0.059007
1664	0.0635547
1665	0.068691
1666	0.0745161
1667	0.0811479
1668	0.0887319
1669	0.0974402
1670	0.1074854
1671	0.119118
1672	0.1326479
1673	0.148437
1674	0.166917
1675	0.1885713
1676	0.213929
1677	0.2435082
1678	0.2776962
1679	0.3165766
1680	0.359581
1681	0.405096
1682	0.4499827
1683	0.4895006
1684	0.5178939
1685	0.5300325
1686	0.5234206
1687	0.4993687
1688	0.462384
1689	0.4182471
1690	0.3721787
1691	0.3278508
1692	0.2873315
1693	0.2514764
1694	0.2203553
1695	0.1936452
1696	0.1708387
1697	0.1514007
1698	0.1348164
1699	0.1206356
1700	0.1084663
1701	0.0979834
1702	0.088913
1703	0.0810319
1704	0.0741524
1705	0.0681225
1706	0.0628144
1707	0.0581222
1708	0.0539591
1709	0.0502509
1710	0.046937
1711	0.0439653
1712	0.0412923
1713	0.0388801
1714	0.0366976
1715	0.0347173
1716	0.0329163
1717	0.0312741
1718	0.0297737
1719	0.0283997
1720	0.0271393
1721	0.0259807
1722	0.024914
1723	0.0239303
1724	0.0230218
1725	0.0221816
1726	0.0214036
1727	0.0206824
1728	0.0200131
1729	0.0193914
1730	0.0188135
1731	0.0182759
1732	0.0177754
1733	0.0173094
1734	0.0168753
1735	0.0164708
1736	0.0160938
1737	0.0157427
1738	0.0154155
1739	0.0151109
1740	0.0148275
1741	0.0145638
1742	0.0143189
1743	0.0140917
1744	0.0138813
1745	0.0136869
1746	0.0135077
1747	0.013343
1748	0.0131922
1749	0.0130546
1750	0.0129299
1751	0.0128176
1752	0.0127172
1753	0.0126284
1754	0.0125509
1755	0.0124843
1756	0.0124284
1757	0.012383
1758	0.0123481
1759	0.0123233
1760	0.0123087
1761	0.0123042
1762	0.0123097
1763	0.0123253
1764	0.0123509
1765	0.0123867
1766	0.0124328
1767	0.0124893
1768	0.0125563
1769	0.012634
1770	0.0127228
1771	0.0128228
1772	0.0129354
1773	0.0130603
1774	0.0131975
1775	0.0133477
1776	0.0135112
1777	0.0136887
1778	0.0138807
1779	0.014088
1780	0.0143114
1781	0.0145517
1782	0.0148099
1783	0.0150869
1784	0.0153838
1785	0.0157019
1786	0.0160425
1787	0.0164071
1788	0.0167974
1789	0.0172151
1790	0.0176623
1791	0.018141
1792	0.0186539
1793	0.0192035
1794	0.0197928
1795	0.0204251
1796	0.0211043
1797	0.0218341
1798	0.0226195
1799	0.0234653
1800	0.0243774
1801	0.025362
1802	0.0264266
1803	0.0275795
1804	0.0288298
1805	0.0301883
1806	0.0316668
1807	0.0332793
1808	0.0350411
1809	0.0369709
1810	0.0390888
1811	0.0414201
1812	0.0439915
1813	0.0468364
1814	0.0499918
1815	0.0535033
1816	0.0574223
1817	0.0618111
1818	0.0667435
1819	0.0723056
1820	0.0786023
1821	0.0857559
1822	0.0939162
1823	0.1032577
1824	0.1139932
1825	0.1263696
1826	0.1406823
1827	0.1572649
1828	0.1764979
1829	0.1987765
1830	0.2244889
1831	0.2539176
1832	0.2871342
1833	0.3237786
1834	0.3627673
1835	0.4020258
1836	0.4382979
1837	0.4674153
1838	0.4851096
1839	0.4883578
1840	0.4765412
1841	0.4517141
1842	0.4177732
1843	0.3790835
1844	0.3393942
1845	0.3013068
1846	0.2663238
1847	0.2350809
1848	0.2076642
1849	0.1838605
1850	0.163303
1851	0.145591
1852	0.1303256
1853	0.1171501
1854	0.1057463
1855	0.0958461
1856	0.0872184
1857	0.0796728
1858	0.0730466
1859	0.0672066
1860	0.0620389
1861	0.0574497
1862	0.0533593
