Wavelength (nm)	Transmittance
1610	0.9271282
1611	0.9271945
1612	0.9272607
1613	0.9273269
1614	0.9273929
1615	0.927459
1616	0.9275249
1617	0.9275908
1618	0.9276566
1619	0.9277224
1620	0.9277881
1621	0.9278537
1622	0.9279192
1623	0.9279847
1624	0.9280501
1625	0.9281155
1626	0.9281808
1627	0.928246
1628	0.9283112
1629	0.9283763
1630	0.9284413
1631	0.9285096
1632	0.9285778
1633	0.9286459
1634	0.928714
1635	0.9287819
1636	0.9288499
1637	0.9289177
1638	0.9289855
1639	0.9290532
1640	0.9291208
1641	0.9291851
1642	0.9292493
1643	0.9293135
1644	0.9293775
1645	0.9294416
1646	0.9295055
1647	0.9295694
1648	0.9296332
1649	0.929697
1650	0.9297606
1651	0.9298243
1652	0.9298878
1653	0.9299513
1654	0.9300147
1655	0.9300781
1656	0.9301414
1657	0.9302046
1658	0.9302678
1659	0.9303309
1660	0.9303939
1661	0.9304569
1662	0.9305198
1663	0.9305826
1664	0.9306454
1665	0.9307081
1666	0.9307707
1667	0.9308333
1668	0.9308958
1669	0.9309583
1670	0.9310206
1671	0.9310862
1672	0.9311517
1673	0.931217
1674	0.9312824
1675	0.9313476
1676	0.9314128
1677	0.931478
1678	0.931543
1679	0.931608
1680	0.9316729
1681	0.9317346
1682	0.9317961
1683	0.9318577
1684	0.9319191
1685	0.9319805
1686	0.9320419
1687	0.9321031
1688	0.9321643
1689	0.9322255
1690	0.9322865
1691	0.9323475
1692	0.9324085
1693	0.9324694
1694	0.9325302
1695	0.9325909
1696	0.9326516
1697	0.9327123
1698	0.9327728
1699	0.9328333
1700	0.9328938
1701	0.9329573
1702	0.9330207
1703	0.9330841
1704	0.9331475
1705	0.9332107
1706	0.9332739
1707	0.933337
1708	0.9334
1709	0.933463
1710	0.9335259
1711	0.9335857
1712	0.9336453
1713	0.9337049
1714	0.9337644
1715	0.9338239
1716	0.9338833
1717	0.9339427
1718	0.9340019
1719	0.9340612
1720	0.9341203
1721	0.9341794
1722	0.9342384
1723	0.9342974
1724	0.9343563
1725	0.9344151
1726	0.9344739
1727	0.9345326
1728	0.9345913
1729	0.9346499
1730	0.9347084
1731	0.9347669
1732	0.9348253
1733	0.9348836
1734	0.9349419
1735	0.9350001
1736	0.9350583
1737	0.9351164
1738	0.9351744
1739	0.9352324
1740	0.9352903
1741	0.9353512
1742	0.9354121
1743	0.9354729
1744	0.9355336
1745	0.9355942
1746	0.9356548
1747	0.9357153
1748	0.9357758
1749	0.9358362
1750	0.9358965
1751	0.9359537
1752	0.9360108
1753	0.9360679
1754	0.936125
1755	0.9361819
1756	0.9362389
1757	0.9362957
1758	0.9363525
1759	0.9364092
1760	0.9364659
1761	0.9365225
1762	0.9365791
1763	0.9366355
1764	0.936692
1765	0.9367483
1766	0.9368047
1767	0.9368609
1768	0.9369171
1769	0.9369732
1770	0.9370293
1771	0.9370883
1772	0.9371472
1773	0.9372061
1774	0.9372649
1775	0.9373236
1776	0.9373823
1777	0.9374409
1778	0.9374995
1779	0.937558
1780	0.9376164
1781	0.9376718
1782	0.9377271
1783	0.9377824
1784	0.9378376
1785	0.9378927
1786	0.9379478
1787	0.9380028
1788	0.9380578
1789	0.9381127
1790	0.9381676
1791	0.9382224
1792	0.9382771
1793	0.9383318
1794	0.9383864
1795	0.938441
1796	0.9384955
1797	0.9385499
1798	0.9386043
1799	0.9386587
1800	0.9387129
1801	0.9387701
1802	0.9388271
1803	0.9388841
1804	0.9389411
1805	0.938998
1806	0.9390548
1807	0.9391115
1808	0.9391682
1809	0.9392249
1810	0.9392814
1811	0.9393351
1812	0.9393886
1813	0.9394421
1814	0.9394955
1815	0.9395489
1816	0.9396022
1817	0.9396555
1818	0.9397087
1819	0.9397619
1820	0.9398149
1821	0.939868
1822	0.939921
1823	0.9399739
1824	0.9400267
1825	0.9400795
1826	0.9401323
1827	0.940185
1828	0.9402376
1829	0.9402902
1830	0.9403427
1831	0.940398
1832	0.9404533
1833	0.9405085
1834	0.9405636
1835	0.9406187
1836	0.9406737
1837	0.9407287
1838	0.9407836
1839	0.9408384
1840	0.9408932
1841	0.9409451
1842	0.9409969
1843	0.9410487
1844	0.9411004
1845	0.941152
1846	0.9412036
1847	0.9412552
1848	0.9413067
1849	0.9413581
1850	0.9414095
1851	0.9414608
1852	0.9415121
1853	0.9415633
1854	0.9416144
