Wavelength (nm)	Transmittance
1584	0.0107512
1585	0.010737
1586	0.0107229
1587	0.0107087
1588	0.0106946
1589	0.0106805
1590	0.0106665
1591	0.0106525
1592	0.0106385
1593	0.0106245
1594	0.0106106
1595	0.0105967
1596	0.0105828
1597	0.0105689
1598	0.0105551
1599	0.0105413
1600	0.0105275
1601	0.0105138
1602	0.0105
1603	0.0104863
1604	0.0104727
1605	0.010459
1606	0.0104454
1607	0.0104318
1608	0.0104183
1609	0.0104047
1610	0.0103912
1611	0.0103777
1612	0.0103643
1613	0.0103508
1614	0.0103374
1615	0.0103241
1616	0.0103107
1617	0.0102974
1618	0.0102841
1619	0.0102708
1620	0.0102575
1621	0.0102443
1622	0.0102311
1623	0.010218
1624	0.0102048
1625	0.0101917
1626	0.0101786
1627	0.0101655
1628	0.0101525
1629	0.0101394
1630	0.0101264
1631	0.0101135
1632	0.0101005
1633	0.0100876
1634	0.0100747
1635	0.0100618
1636	0.010049
1637	0.0100362
1638	0.0100234
1639	0.0100106
1640	0.0099978
1641	0.0099851
1642	0.0099724
1643	0.0099597
1644	0.0099471
1645	0.0099344
1646	0.0099218
1647	0.0099093
1648	0.0098967
1649	0.0098842
1650	0.0098717
1651	0.0098592
1652	0.0098467
1653	0.0098343
1654	0.0098229
1655	0.0098117
1656	0.0098005
1657	0.0097893
1658	0.0097781
1659	0.009767
1660	0.0097559
1661	0.0097448
1662	0.0097337
1663	0.0097227
1664	0.0097116
1665	0.0097006
1666	0.0096896
1667	0.0096786
1668	0.0096676
1669	0.0096567
1670	0.0096458
1671	0.0096349
1672	0.009624
1673	0.0096131
1674	0.0096022
1675	0.0095914
1676	0.0095806
1677	0.0095698
1678	0.009559
1679	0.0095482
1680	0.0095375
1681	0.0095268
1682	0.0095161
1683	0.0095054
1684	0.0094947
1685	0.009484
1686	0.0094734
1687	0.0094628
1688	0.0094522
1689	0.0094416
1690	0.009431
1691	0.0094205
1692	0.00941
1693	0.0093994
1694	0.009389
1695	0.0093785
1696	0.009368
1697	0.0093576
1698	0.0093472
1699	0.0093367
1700	0.0093264
1701	0.009316
1702	0.0093056
1703	0.0092953
1704	0.009285
1705	0.0092747
1706	0.0092644
1707	0.0092541
1708	0.0092439
1709	0.0092336
1710	0.0092234
1711	0.0092132
1712	0.009203
1713	0.0091929
1714	0.0091827
1715	0.0091726
1716	0.0091625
1717	0.0091524
1718	0.0091423
1719	0.0091322
1720	0.0091222
1721	0.0091121
1722	0.0091021
1723	0.0090921
1724	0.0090821
1725	0.0090722
1726	0.0090622
1727	0.0090523
1728	0.0090424
1729	0.0090325
1730	0.0090226
1731	0.0090127
1732	0.0090029
1733	0.008993
1734	0.0089832
1735	0.0089734
1736	0.0089636
1737	0.0089538
1738	0.0089441
1739	0.0089343
1740	0.0089246
1741	0.0089149
1742	0.0089052
1743	0.0088955
1744	0.0088859
1745	0.0088762
1746	0.0088666
1747	0.008857
1748	0.0088474
1749	0.0088378
1750	0.0088282
1751	0.0088187
1752	0.0088091
1753	0.0087996
1754	0.0087901
1755	0.0087806
1756	0.0087712
1757	0.0087617
1758	0.0087523
1759	0.0087428
1760	0.0087334
1761	0.008724
1762	0.0087146
1763	0.0087053
1764	0.0086959
1765	0.0086866
1766	0.0086773
1767	0.0086679
1768	0.0086587
1769	0.0086494
1770	0.0086401
1771	0.0086309
1772	0.0086202
1773	0.0086092
1774	0.0085983
1775	0.0085873
1776	0.0085764
1777	0.0085655
1778	0.0085546
1779	0.0085437
1780	0.0085329
1781	0.008522
1782	0.0085112
1783	0.0085004
1784	0.0084897
1785	0.0084789
1786	0.0084682
1787	0.0084575
1788	0.0084468
1789	0.0084361
1790	0.0084255
1791	0.0084149
1792	0.0084043
1793	0.0083937
1794	0.0083831
1795	0.0083726
1796	0.008362
1797	0.0083515
1798	0.008341
1799	0.0083306
1800	0.0083201
1801	0.0083097
1802	0.0082993
1803	0.0082889
1804	0.0082785
1805	0.0082682
1806	0.0082579
1807	0.0082475
1808	0.0082372
1809	0.008227
1810	0.0082167
1811	0.0082065
1812	0.0081963
1813	0.0081861
1814	0.0081759
1815	0.0081657
1816	0.0081556
1817	0.0081455
1818	0.0081354
1819	0.0081253
1820	0.0081152
1821	0.0081052
1822	0.0080951
1823	0.0080851
1824	0.0080751
1825	0.0080652
1826	0.0080552
1827	0.0080453
1828	0.0080354
1829	0.0080255
1830	0.0080156
1831	0.0080057
1832	0.0079959
1833	0.0079861
1834	0.0079762
1835	0.0079665
1836	0.0079567
1837	0.0079469
1838	0.0079372
1839	0.0079275
1840	0.0079178
1841	0.0079081
1842	0.0078984
1843	0.0078888
1844	0.0078791
1845	0.0078695
1846	0.0078599
1847	0.0078504
1848	0.0078408
1849	0.0078313
1850	0.0078217
1851	0.0078122
1852	0.0078027
1853	0.0077933
1854	0.0077838
