Wavelength (nm)	Transmittance
1370	6.37e-05
1371	6.41e-05
1372	6.44e-05
1373	6.48e-05
1374	6.52e-05
1375	6.55e-05
1376	6.59e-05
1377	6.63e-05
1378	6.65e-05
1379	6.65e-05
1380	6.65e-05
1381	6.64e-05
1382	6.64e-05
1383	6.64e-05
1384	6.64e-05
1385	6.64e-05
1386	6.63e-05
1387	6.63e-05
1388	6.63e-05
1389	6.63e-05
1390	6.63e-05
1391	6.63e-05
1392	6.62e-05
1393	6.62e-05
1394	6.62e-05
1395	6.62e-05
1396	6.62e-05
1397	6.61e-05
1398	6.61e-05
1399	6.61e-05
1400	6.61e-05
1401	6.61e-05
1402	6.61e-05
1403	6.6e-05
1404	6.6e-05
1405	6.6e-05
1406	6.6e-05
1407	6.6e-05
1408	6.59e-05
1409	6.59e-05
1410	6.59e-05
1411	6.59e-05
1412	6.59e-05
1413	6.59e-05
1414	6.58e-05
1415	6.58e-05
1416	6.58e-05
1417	6.58e-05
1418	6.58e-05
1419	6.57e-05
1420	6.57e-05
1421	6.57e-05
1422	6.57e-05
1423	6.57e-05
1424	6.56e-05
1425	6.56e-05
1426	6.56e-05
1427	6.56e-05
1428	6.56e-05
1429	6.56e-05
1430	6.55e-05
1431	6.55e-05
1432	6.55e-05
1433	6.55e-05
1434	6.55e-05
1435	6.54e-05
1436	6.54e-05
1437	6.54e-05
1438	6.54e-05
1439	6.54e-05
1440	6.53e-05
1441	6.53e-05
1442	6.53e-05
1443	6.53e-05
1444	6.53e-05
1445	6.52e-05
1446	6.52e-05
1447	6.52e-05
1448	6.52e-05
1449	6.52e-05
1450	6.51e-05
1451	6.51e-05
1452	6.51e-05
1453	6.51e-05
1454	6.51e-05
1455	6.5e-05
1456	6.5e-05
1457	6.5e-05
1458	6.5e-05
1459	6.49e-05
1460	6.48e-05
1461	6.47e-05
1462	6.46e-05
1463	6.45e-05
1464	6.44e-05
1465	6.43e-05
1466	6.42e-05
1467	6.41e-05
1468	6.39e-05
1469	6.38e-05
1470	6.37e-05
1471	6.36e-05
1472	6.35e-05
1473	6.34e-05
1474	6.33e-05
1475	6.32e-05
1476	6.31e-05
1477	6.3e-05
1478	6.29e-05
1479	6.28e-05
1480	6.27e-05
1481	6.26e-05
1482	6.24e-05
1483	6.23e-05
1484	6.22e-05
1485	6.21e-05
1486	6.2e-05
1487	6.19e-05
1488	6.18e-05
1489	6.17e-05
1490	6.16e-05
1491	6.15e-05
1492	6.14e-05
1493	6.13e-05
1494	6.12e-05
1495	6.11e-05
1496	6.1e-05
1497	6.09e-05
1498	6.08e-05
1499	6.07e-05
1500	6.06e-05
1501	6.05e-05
1502	6.04e-05
1503	6.03e-05
1504	6.02e-05
1505	6.01e-05
1506	6e-05
1507	5.99e-05
1508	5.98e-05
1509	5.97e-05
1510	5.96e-05
1511	5.95e-05
1512	5.94e-05
1513	5.93e-05
1514	5.92e-05
1515	5.91e-05
1516	5.9e-05
1517	5.89e-05
1518	5.88e-05
1519	5.87e-05
1520	5.86e-05
1521	5.85e-05
1522	5.85e-05
1523	5.84e-05
1524	5.83e-05
1525	5.82e-05
1526	5.81e-05
1527	5.8e-05
1528	5.79e-05
1529	5.78e-05
1530	5.77e-05
1531	5.76e-05
1532	5.75e-05
1533	5.74e-05
1534	5.73e-05
1535	5.72e-05
1536	5.71e-05
1537	5.71e-05
1538	5.7e-05
1539	5.69e-05
1540	5.68e-05
1541	5.67e-05
1542	5.66e-05
1543	5.65e-05
1544	5.64e-05
1545	5.63e-05
1546	5.62e-05
1547	5.61e-05
1548	5.61e-05
1549	5.6e-05
1550	5.59e-05
1551	5.58e-05
1552	5.58e-05
1553	5.57e-05
1554	5.56e-05
1555	5.56e-05
1556	5.55e-05
1557	5.54e-05
1558	5.54e-05
1559	5.53e-05
1560	5.52e-05
1561	5.52e-05
1562	5.51e-05
1563	5.5e-05
1564	5.5e-05
1565	5.49e-05
1566	5.48e-05
1567	5.48e-05
1568	5.47e-05
1569	5.46e-05
1570	5.46e-05
1571	5.45e-05
1572	5.44e-05
1573	5.44e-05
1574	5.43e-05
1575	5.42e-05
1576	5.42e-05
1577	5.41e-05
1578	5.41e-05
1579	5.4e-05
1580	5.39e-05
1581	5.39e-05
1582	5.38e-05
1583	5.37e-05
1584	5.37e-05
1585	5.36e-05
1586	5.35e-05
1587	5.35e-05
1588	5.34e-05
1589	5.34e-05
1590	5.33e-05
1591	5.32e-05
1592	5.32e-05
1593	5.31e-05
1594	5.3e-05
1595	5.3e-05
1596	5.29e-05
1597	5.29e-05
1598	5.28e-05
1599	5.27e-05
1600	5.27e-05
1601	5.26e-05
1602	5.26e-05
1603	5.25e-05
1604	5.24e-05
1605	5.24e-05
1606	5.23e-05
1607	5.23e-05
1608	5.22e-05
1609	5.21e-05
1610	5.21e-05
1611	5.2e-05
1612	5.2e-05
1613	5.19e-05
1614	5.18e-05
1615	5.18e-05
1616	5.17e-05
1617	5.17e-05
1618	5.16e-05
1619	5.15e-05
1620	5.15e-05
1621	5.14e-05
1622	5.14e-05
1623	5.13e-05
1624	5.12e-05
1625	5.12e-05
1626	5.11e-05
1627	5.11e-05
1628	5.1e-05
1629	5.09e-05
1630	5.09e-05
1631	5.08e-05
1632	5.08e-05
1633	5.07e-05
1634	5.07e-05
1635	5.06e-05
