Wavenumber (cm-1),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb)
5937.2676,27.4383,27.7954,27.706,27.3498,26.7456,24.0619,20.2963,14.8698,11.3668,8.16587,5.73713,4.01957,2.57557,1.53282
5937.7495,27.475,27.8214,27.7742,27.4059,26.7851,24.1372,20.3805,14.9587,11.4354,8.21372,5.77616,4.00527,2.56628,1.52632
5938.2319,27.5177,27.8533,27.848,27.4575,26.8278,24.21,20.462,15.0598,11.5013,8.27484,5.81909,3.98852,2.55524,1.51855
5938.7139,27.5605,27.8854,27.9151,27.4982,26.8734,24.2793,20.5458,15.1695,11.5678,8.34273,5.86069,3.97808,2.54877,1.50897
5939.1958,27.5972,27.9123,27.9654,27.5254,26.9207,24.3453,20.6338,15.2812,11.6393,8.4092,5.8977,3.98033,2.54878,1.4965
5939.6782,27.6247,27.932,27.9953,27.5432,26.9676,24.4096,20.7256,15.3884,11.7175,8.46879,5.93032,3.99636,2.55153,1.4809
5940.1602,27.6445,27.9477,28.0087,27.561,27.0119,24.4753,20.8207,15.4876,11.8009,8.52129,5.96119,4.02172,2.54999,1.46387
5940.6426,27.6601,27.9659,28.0152,27.589,27.0519,24.546,20.9202,15.5794,11.8849,8.57081,5.99255,4.04887,2.53848,1.44889
5941.1245,27.6747,27.9928,28.0246,27.6313,27.0874,24.6251,21.0259,15.6673,11.9655,8.62212,6.02411,4.07089,2.51663,1.43973
5941.6064,27.6887,28.0295,28.0421,27.6841,27.1198,24.7138,21.1374,15.755,12.042,8.67703,6.05328,4.08441,2.49006,1.43861
5942.0889,27.701,28.0712,28.0665,27.7376,27.1511,24.8104,21.25,15.8453,12.1169,8.73337,6.07776,4.0905,2.46734,1.44516
5942.5708,27.7111,28.1093,28.0922,27.7816,27.1829,24.91,21.3559,15.9392,12.1944,8.78706,6.09834,4.09346,2.45514,1.45655
5943.0527,27.7211,28.1373,28.1141,27.8121,27.2157,25.0061,21.4486,16.0368,12.2773,8.83577,6.11946,4.09833,2.45465,1.46876
5943.5352,27.7347,28.1552,28.132,27.832,27.2492,25.0937,21.5275,16.1374,12.3642,8.88121,6.14693,4.10849,2.46144,1.47795
5944.0171,27.7546,28.1691,28.1505,27.8488,27.283,25.1719,21.599,16.2395,12.4504,8.92836,6.18427,4.12449,2.46881,1.48167
5944.4995,27.7806,28.1866,28.1758,27.869,27.3173,25.2435,21.6726,16.3406,12.5305,8.98232,6.23042,4.14447,2.47224,1.47942
5944.9814,27.8088,28.2109,28.2108,27.8943,27.353,25.313,21.756,16.4378,12.602,9.04485,6.28027,4.16557,2.47226,1.47263
5945.4634,27.8347,28.2391,28.2523,27.9215,27.391,25.3826,21.8506,16.5289,12.6669,9.11331,6.32758,4.18542,2.47393,1.4639
5945.9458,27.8558,28.2643,28.292,27.9454,27.4323,25.4506,21.9522,16.6142,12.7307,9.18235,6.36817,4.2028,2.48348,1.45586
5946.4277,27.8732,28.2815,28.3213,27.963,27.4772,25.5126,22.054,16.6963,12.799,9.24735,6.40125,4.21752,2.50409,1.44997
5946.9097,27.89,28.2913,28.3361,27.9753,27.5253,25.5654,22.1517,16.7794,12.8742,9.30692,6.42857,4.22987,2.53344,1.44612
5947.3921,27.909,28.2993,28.3381,27.9873,27.5743,25.6105,22.2447,16.8677,12.9548,9.36309,6.45234,4.24049,2.56441,1.4431
5947.874,27.9302,28.3108,28.3337,28.0044,27.6199,25.6538,22.336,16.9637,13.0374,9.41916,6.47385,4.25066,2.58847,1.43963
5948.3564,27.9508,28.3264,28.3293,28.0292,27.6564,25.7027,22.4281,17.0668,13.1197,9.47694,6.4934,4.26279,2.59987,1.43501
5948.8384,27.9675,28.3408,28.3275,28.06,27.6791,25.7618,22.5213,17.1729,13.202,9.53552,6.51151,4.2802,2.5982,1.42902
5949.3203,27.9789,28.3464,28.3268,28.092,27.6869,25.8313,22.612,17.2759,13.2863,9.59229,6.52998,4.30577,2.58796,1.42132
5949.8027,27.9858,28.3385,28.3235,28.1192,27.6828,25.9072,22.6949,17.3697,13.3739,9.64542,6.55209,4.33999,2.57561,1.41155
5950.2847,27.9906,28.3192,28.3152,28.1378,27.6737,25.9846,22.7661,17.4518,13.4637,9.69595,6.58155,4.37947,2.56591,1.40038
5950.7666,27.9945,28.2969,28.3027,28.1474,27.6669,26.0594,22.8263,17.5255,13.5523,9.74793,6.62106,4.41722,2.55997,1.39072
5951.249,27.9969,28.2819,28.2902,28.1509,27.668,26.1285,22.8819,17.5992,13.6367,9.80643,6.67095,4.44527,2.55597,1.38773
5951.731,27.9956,28.2813,28.2825,28.1527,27.6786,26.1896,22.9425,17.6828,13.716,9.87463,6.72877,4.45846,2.55183,1.3966
5952.2134,27.9899,28.2954,28.2823,28.1568,27.697,26.2409,23.0166,17.7819,13.7918,9.95181,6.78958,4.45776,2.54778,1.41908
5952.6953,27.9816,28.3176,28.2887,28.1653,27.7189,26.2828,23.1073,17.8941,13.866,10.0335,6.84716,4.45079,2.54679,1.45119
5953.1772,27.9754,28.3377,28.2983,28.178,27.7399,26.3193,23.2098,18.0107,13.9391,10.1135,6.89578,4.44894,2.55251,1.48398
5953.6597,27.9758,28.3464,28.3079,28.1932,27.7571,26.3563,23.3134,18.1215,14.0105,10.1869,6.93212,4.46218,2.56623,1.5076
5954.1416,27.984,28.339,28.3165,28.2078,27.7699,26.3996,23.4066,18.2208,14.08,10.252,6.95686,4.49426,2.58507,1.51616
5954.6235,27.9964,28.3172,28.3261,28.219,27.7805,26.4501,23.4818,18.3105,14.15,10.3108,6.97486,4.54078,2.60305,1.51048
5955.106,28.0059,28.2879,28.3396,28.2251,27.7922,26.5034,23.538,18.3971,14.2246,10.367,6.99381,4.59136,2.61424,1.49698
5955.5879,28.0066,28.2595,28.358,28.226,27.8071,26.5517,23.5808,18.4873,14.3073,10.4247,7.02134,4.63454,2.6161,1.48379
5956.0703,27.9973,28.2385,28.3784,28.2233,27.8246,26.5888,23.6195,18.5831,14.3972,10.4868,7.06202,4.66278,2.61074,1.47649
5956.5522,27.9823,28.2271,28.3949,28.2194,27.8413,26.6134,23.6638,18.6819,14.489,10.5549,7.11566,4.67496,2.60335,1.47613
5957.0342,27.9686,28.2233,28.4012,28.2152,27.8534,26.6298,23.7209,18.7785,14.5756,10.6298,7.17762,4.67553,2.59912,1.47994
5957.5166,27.9616,28.223,28.3941,28.2104,27.859,26.6454,23.7933,18.8685,14.6528,10.7118,7.24102,4.67144,2.6007,1.48365
5957.9985,27.9612,28.2226,28.3744,28.2032,27.8597,26.6669,23.8781,18.95,14.722,10.7993,7.29951,4.66899,2.60761,1.4837
5958.4805,27.9627,28.2201,28.347,28.1919,27.859,26.6986,23.9674,19.0234,14.7895,10.8883,7.34945,4.67217,2.61763,1.47825
5958.9629,27.9594,28.2148,28.318,28.1771,27.8591,26.7415,24.0515,19.0899,14.8621,10.9727,7.39062,4.68278,2.62856,1.46742
5959.4448,27.9474,28.2061,28.2919,28.1609,27.8591,26.7935,24.1227,19.1525,14.943,11.0463,7.42575,4.70127,2.63914,1.45308
5959.9272,27.9269,28.1929,28.2707,28.147,27.8555,26.8502,24.1796,19.2161,15.0304,11.107,7.45945,4.72722,2.6487,1.43846
5960.4092,27.9016,28.1742,28.2534,28.138,27.845,26.9046,24.2271,19.2879,15.1197,11.1579,7.49669,4.75921,2.65615,1.42739
5960.8911,27.8771,28.1501,28.237,28.1341,27.8277,26.949,24.2736,19.3744,15.2072,11.2069,7.5412,4.79455,2.65978,1.4229
5961.3735,27.8578,28.1224,28.2179,28.1336,27.8077,26.9786,24.326,19.4782,15.2917,11.2617,7.59379,4.82974,2.65804,1.4259
5961.8555,27.8465,28.0934,28.1937,28.1332,27.7905,26.9946,24.3856,19.5945,15.3747,11.3257,7.65152,4.86169,2.65099,1.43474
5962.3374,27.8431,28.0652,28.1642,28.1297,27.7805,27.0044,24.4489,19.7122,15.4577,11.3968,7.7084,4.88909,2.64124,1.4461
5962.8198,27.8449,28.0379,28.1317,28.121,27.7783,27.0179,24.5112,19.8182,15.5404,11.4693,7.75807,4.913,2.63339,1.45678
5963.3018,27.846,28.0107,28.1009,28.1069,27.7813,27.0416,24.5706,19.9035,15.6207,11.5384,7.79724,4.93607,2.63216,1.46507
5963.7842,27.8391,27.9824,28.0763,28.0891,27.7858,27.0741,24.6294,19.9675,15.6964,11.6033,7.82806,4.96095,2.6399,1.47088
5964.2661,27.818,27.9529,28.0606,28.07,27.7882,27.1077,24.6918,20.0173,15.7675,11.6661,7.85765,4.98903,2.65519,1.4747
5964.748,27.7817,27.9231,28.053,28.0519,27.7859,27.1333,24.7596,20.0639,15.8363,11.7289,7.89458,5.02012,2.67327,1.4767
5965.2305,27.7348,27.8936,28.0494,28.035,27.7773,27.1469,24.83,20.1166,15.9068,11.7921,7.94417,5.05315,2.68826,1.47674
5965.7124,27.6867,27.864,28.0441,28.0173,27.7617,27.1522,24.8965,20.1794,15.9822,11.8545,8.00529,5.08692,2.69615,1.47534
5966.1943,27.6464,27.8321,28.0326,27.9958,27.74,27.1565,24.9532,20.2516,16.0636,11.9157,8.07073,5.12022,2.69677,1.47445
5966.6768,27.6187,27.7951,28.0126,27.9687,27.715,27.1655,24.9985,20.3301,16.1501,11.9776,8.13089,5.15129,2.69358,1.47697
5967.1587,27.6021,27.7523,27.9848,27.937,27.6907,27.1789,25.0357,20.4123,16.2391,12.0429,8.1788,5.17756,2.69152,1.48493
5967.6411,27.5907,27.7058,27.9516,27.905,27.6699,27.1917,25.0713,20.4972,16.328,12.1126,8.21344,5.19653,2.69402,1.49777
5968.123,27.5775,27.6613,27.9163,27.8776,27.653,27.199,25.1099,20.5846,16.4143,12.1842,8.24006,5.20758,2.70113,1.51201
5968.605,27.5583,27.6255,27.8813,27.8571,27.6377,27.2009,25.1526,20.6743,16.4955,12.2534,8.26732,5.21348,2.70989,1.52309
5969.0874,27.5322,27.6037,27.8484,27.8409,27.6207,27.2033,25.1963,20.7652,16.5691,12.3178,8.3035,5.22001,2.71646,1.52797
5969.5693,27.5012,27.5961,27.8187,27.8231,27.5998,27.2137,25.237,20.8564,16.6329,12.3799,8.35345,5.23343,2.71887,1.52697
5970.0513,27.4678,27.5969,27.7929,27.7973,27.5755,27.2365,25.2726,20.9474,16.6869,12.445,8.41749,5.25723,2.71843,1.52321
5970.5337,27.4343,27.5961,27.771,27.7607,27.5499,27.2692,25.3043,21.0381,16.7341,12.5177,8.49198,5.29059,2.71926,1.52027
5971.0156,27.4019,27.5832,27.7521,27.7154,27.5248,27.3039,25.3355,21.1269,16.7815,12.5971,8.57083,5.32964,2.7262,1.51964
5971.498,27.3708,27.5517,27.7336,27.6676,27.5007,27.3314,25.3691,21.2103,16.8375,12.6767,8.64712,5.37087,2.74228,1.52001
5971.98,27.3405,27.5019,27.7115,27.6238,27.4759,27.3452,25.4059,21.2836,16.9086,12.7484,8.71483,5.41377,2.76717,1.51875
5972.4619,27.3093,27.4402,27.681,27.5882,27.4485,27.344,25.4435,21.3431,16.9964,12.8075,8.77061,5.46066,2.79714,1.5144
5972.9443,27.2749,27.3759,27.6386,27.5607,27.4176,27.3309,25.4782,21.3892,17.0963,12.8561,8.81522,5.51371,2.82662,1.50821
5973.4263,27.2353,27.3165,27.584,27.5375,27.3839,27.3111,25.507,21.4268,17.1985,12.9018,8.85384,5.57158,2.85061,1.50341
5973.9082,27.1896,27.2651,27.5204,27.5129,27.3497,27.2899,25.5286,21.4639,17.2924,12.9532,8.89445,5.62855,2.86689,1.50274
5974.3906,27.1391,27.2204,27.4545,27.4827,27.3169,27.2714,25.5441,21.5082,17.3702,13.0161,8.94481,5.67721,2.87688,1.50624
5974.8726,27.087,27.1782,27.3935,27.4457,27.2867,27.2581,25.5565,21.5641,17.4303,13.0911,9.00901,5.71285,2.88476,1.51107
5975.355,27.0367,27.1344,27.3428,27.4041,27.2587,27.2506,25.5694,21.6317,17.4776,13.1751,9.0858,5.7364,2.89513,1.51359
5975.8369,26.9902,27.086,27.3038,27.3626,27.2312,27.2478,25.5869,21.7075,17.522,13.2632,9.16935,5.75391,2.91046,1.51234
5976.3188,26.9468,27.0324,27.2738,27.3258,27.203,27.2479,25.6126,21.7864,17.5743,13.3509,9.25206,5.77286,2.92978,1.50947
5976.8013,26.9035,26.975,27.2476,27.2964,27.1733,27.2495,25.6487,21.8633,17.6426,13.4347,9.32762,5.79821,2.94941,1.50968
5977.2832,26.8571,26.917,27.2191,27.2739,27.1432,27.2528,25.6951,21.9347,17.7284,13.5118,9.39281,5.8305,2.965,1.51719
5977.7651,26.8062,26.863,27.1836,27.2559,27.1145,27.2594,25.7485,21.999,17.8256,13.5803,9.44728,5.86686,2.97383,1.53303
5978.2476,26.7531,26.8164,27.1387,27.2393,27.0883,27.2708,25.8022,22.058,17.9221,13.6395,9.49234,5.90352,2.976,1.55412
5978.7295,26.7022,26.7776,27.0847,27.2217,27.0637,27.2867,25.8486,22.1152,18.0053,13.691,9.52981,5.9378,2.97403,1.57487
5979.2119,26.6579,26.7434,27.024,27.2004,27.0365,27.3035,25.8822,22.1755,18.0676,13.739,9.56178,5.96853,2.97169,1.58987
5979.6938,26.6217,26.7083,26.9597,27.172,27.0004,27.3157,25.9025,22.2418,18.1104,13.7901,9.59087,5.99563,2.97257,1.59604
5980.1758,26.5918,26.6684,26.8952,27.1324,26.9509,27.3186,25.9146,22.3138,18.1436,13.8504,9.62034,6.01974,2.97927,1.59333
5980.6582,26.5638,26.6233,26.8325,27.0786,26.8884,27.3101,25.9265,22.3877,18.1807,13.9235,9.65343,6.04267,2.99296,1.58412
5981.1401,26.5339,26.5768,26.7728,27.0112,26.8193,27.2927,25.945,22.4585,18.2321,14.0075,9.69234,6.06779,3.01323,1.57198
5981.6221,26.5002,26.5327,26.7165,26.9366,26.7547,27.271,25.9712,22.5225,18.2997,14.0959,9.73751,6.09937,3.03816,1.56081
5982.1045,26.4627,26.4916,26.6641,26.8647,26.705,27.2496,26.0008,22.5793,18.378,14.1794,9.78779,6.14075,3.06468,1.55421
5982.5864,26.4224,26.4497,26.6164,26.8052,26.675,27.2307,26.026,22.6306,18.4576,14.2504,9.84151,6.19217,3.08928,1.55505
5983.0688,26.379,26.4019,26.5741,26.7623,26.6616,27.214,26.0404,22.6787,18.5317,14.306,9.89788,6.25008,3.10893,1.56493
5983.5508,26.3313,26.3456,26.5365,26.7333,26.6556,27.1975,26.0425,22.7247,18.599,14.3492,9.95793,6.3086,3.12184,1.58352
5984.0327,26.2777,26.2835,26.5013,26.7098,26.6458,27.1794,26.0361,22.7681,18.6631,14.3865,10.0243,6.36239,3.12799,1.60819
5984.5151,26.2183,26.2213,26.4652,26.6827,26.6248,27.1589,26.0282,22.8082,18.7287,14.4247,10.1,6.40928,3.12926,1.63419
5984.9971,26.1542,26.1635,26.4255,26.646,26.5906,27.136,26.0247,22.8456,18.798,14.4688,10.1858,6.45074,3.12927,1.65576
5985.479,26.0875,26.11,26.3815,26.5989,26.5464,27.1112,26.0289,22.8824,18.8698,14.5212,10.2787,6.49038,3.13266,1.66805
5985.9614,26.0192,26.0557,26.3344,26.5442,26.4981,27.0848,26.0409,22.9211,18.9408,14.5832,10.371,6.53146,3.14376,1.66934
5986.4434,25.9498,25.9949,26.2858,26.4861,26.4513,27.0579,26.0587,22.9631,19.0086,14.6553,10.4524,6.57513,3.16499,1.66233
5986.9258,25.8798,25.9255,26.236,26.4289,26.4098,27.0322,26.08,23.0076,19.073,14.737,10.5141,6.62038,3.19566,1.65326
5987.4077,25.812,25.8512,26.183,26.3755,26.3747,27.0102,26.1025,23.0532,19.1361,14.8245,10.5532,6.66502,3.23209,1.64886
5987.8896,25.7509,25.7797,26.124,26.3283,26.3448,26.994,26.1237,23.0994,19.2004,14.9113,10.5747,6.70701,3.26917,1.65245
5988.3721,25.7008,25.7176,26.0574,26.288,26.3163,26.9839,26.1416,23.1474,19.2683,14.9898,10.5897,6.74499,3.30256,1.66177
5988.854,25.663,25.6672,25.9849,26.2528,26.284,26.978,26.1547,23.2001,19.3408,15.0556,10.6105,6.77847,3.33009,1.67039
5989.3359,25.6341,25.6256,25.9104,26.2186,26.243,26.9728,26.1634,23.2601,19.4177,15.1105,10.6452,6.8079,3.35172,1.67224
5989.8184,25.6067,25.5867,25.8378,26.1797,26.1911,26.9646,26.1696,23.3282,19.4972,15.1623,10.695,6.83506,3.36821,1.66649
5990.3003,25.5734,25.5449,25.7686,26.1322,26.1306,26.9505,26.176,23.4025,19.5763,15.2203,10.7556,6.86324,3.37988,1.65902
5990.7827,25.5297,25.497,25.7017,26.0752,26.0676,26.9297,26.184,23.4789,19.6507,15.2904,10.8206,6.89662,3.38649,1.65923
5991.2646,25.4762,25.4426,25.6352,26.011,26.0086,26.9031,26.1931,23.5523,19.7163,15.3711,10.8852,6.93849,3.38833,1.67382
5991.7466,25.4166,25.3827,25.5692,25.9429,25.9571,26.8726,26.2011,23.6181,19.771,15.4549,10.9476,6.9895,3.38742,1.70194
5992.229,25.3549,25.3182,25.5071,25.8732,25.9117,26.8404,26.205,23.6729,19.8158,15.5323,11.0079,7.04678,3.38772,1.73508
5992.7109,25.2934,25.2496,25.453,25.8017,25.8673,26.808,26.2026,23.7152,19.8551,15.5971,11.0658,7.10504,3.39385,1.76206
5993.1929,25.2322,25.177,25.4097,25.7269,25.8183,26.7767,26.1938,23.7463,19.895,15.6493,11.1201,7.15893,3.40896,1.77562
5993.6753,25.1703,25.1013,25.3753,25.6487,25.7615,26.7471,26.1805,23.7699,19.9411,15.6938,11.1691,7.20541,3.43324,1.77645
5994.1572,25.1073,25.0238,25.3436,25.5694,25.6981,26.7198,26.166,23.7916,19.9962,15.738,11.2128,7.24471,3.46389,1.77195
5994.6396,25.0435,24.946,25.3068,25.4942,25.6314,26.6951,26.1541,23.8166,20.0595,15.7879,11.2531,7.27967,3.49646,1.77094
5995.1216,24.9795,24.8688,25.2583,25.4282,25.5655,26.6728,26.1477,23.8478,20.1266,15.8462,11.2933,7.31399,3.52681,1.77806
5995.6035,24.9151,24.7929,25.1944,25.3744,25.503,26.6515,26.1481,23.8844,20.1919,15.9126,11.3366,7.35069,3.55253,1.79137
5996.0859,24.8493,24.7183,25.1148,25.3321,25.4447,26.6288,26.1539,23.9233,20.2511,15.9845,11.3851,7.39126,3.57319,1.80454
5996.5679,24.7808,24.6458,25.022,25.2971,25.3908,26.6013,26.1616,23.9607,20.3027,16.0583,11.4395,7.43571,3.58966,1.81139
5997.0498,24.709,24.5759,24.9212,25.264,25.3405,26.566,26.1668,23.9951,20.349,16.1305,11.5007,7.48297,3.60326,1.80978
5997.5322,24.6347,24.5088,24.8201,25.228,25.2928,26.5223,26.1665,24.0275,20.3941,16.1993,11.5692,7.53143,3.61524,1.80237
5998.0142,24.5596,24.4433,24.7276,25.1861,25.2469,26.4722,26.1609,24.061,20.4419,16.2642,11.6454,7.57952,3.627,1.7943
5998.4966,24.4858,24.3779,24.6513,25.137,25.2017,26.4202,26.1532,24.0977,20.4935,16.3264,11.728,7.62631,3.64043,1.78985
5998.9785,24.4153,24.3119,24.5934,25.0797,25.1572,26.3714,26.1476,24.1368,20.5475,16.3875,11.8137,7.67164,3.65788,1.79036
5999.4604,24.3491,24.2465,24.5493,25.0135,25.1136,26.3294,26.1458,24.1751,20.6012,16.4477,11.8971,7.71585,3.68134,1.79461
5999.9429,24.2866,24.1843,24.5092,24.9381,25.0704,26.2953,26.1456,24.2081,20.6532,16.5054,11.9728,7.75906,3.71129,1.80059
6000.4248,24.2257,24.1267,24.4625,24.855,25.0243,26.2675,26.141,24.233,20.7038,16.558,12.0372,7.80078,3.74595,1.80713
6000.9067,24.1627,24.0722,24.4034,24.7691,24.9702,26.2432,26.126,24.2504,20.7544,16.6037,12.0895,7.84035,3.78178,1.81423
6001.3892,24.0946,24.0148,24.3326,24.6876,24.9032,26.2201,26.0986,24.2638,20.8051,16.6441,12.1324,7.87794,3.81511,1.82232
6001.8711,24.0199,23.9478,24.2553,24.6173,24.8222,26.1963,26.0626,24.2777,20.8543,16.6832,12.1698,7.91522,3.84401,1.83171
6002.3535,23.9404,23.8666,24.1771,24.5607,24.7318,26.1705,26.0258,24.2948,20.8997,16.7263,12.2058,7.95483,3.8692,1.84291
6002.8354,23.8597,23.7731,24.0999,24.5129,24.641,26.1405,25.9956,24.315,20.9399,16.7764,12.2426,7.99868,3.89332,1.85722
6003.3174,23.7815,23.6743,24.0223,24.4631,24.5588,26.1035,25.9745,24.3354,20.9765,16.8326,12.2803,8.04633,3.91908,1.8767
6003.7998,23.7072,23.5793,23.9418,24.3987,24.4889,26.0564,25.9593,24.352,21.0124,16.8904,12.318,8.09486,3.94753,1.90276
6004.2817,23.6353,23.4946,23.858,24.3124,24.429,25.9985,25.9434,24.3628,21.0509,16.9444,12.3542,8.14057,3.97757,1.93434
6004.7637,23.5622,23.4207,23.7729,24.206,24.372,25.9319,25.9213,24.3682,21.0926,16.9921,12.3891,8.18151,4.00691,1.9672
6005.2461,23.4847,23.3533,23.6895,24.0907,24.3115,25.862,25.8919,24.3709,21.1364,17.0352,12.4247,8.21888,4.03366,1.99529
6005.728,23.4015,23.2865,23.6088,23.9816,24.2453,25.7956,25.8579,24.3746,21.1803,17.0782,12.4639,8.25637,4.05747,2.01375
6006.2104,23.314,23.2159,23.5296,23.8912,24.1756,25.7378,25.824,24.3822,21.2235,17.1253,12.5099,8.29778,4.07937,2.02131
6006.6924,23.2254,23.1405,23.4499,23.8234,24.1065,25.6901,25.7927,24.3942,21.2664,17.1784,12.564,8.34478,4.10087,2.02061
6007.1743,23.139,23.062,23.3699,23.7726,24.0406,25.6499,25.7639,24.4092,21.3099,17.2359,12.6248,8.39616,4.1229,2.01624
6007.6567,23.057,22.9831,23.292,23.7271,23.9774,25.612,25.7348,24.4249,21.3532,17.2947,12.6882,8.44894,4.14557,2.01224
6008.1387,22.9803,22.9054,23.2195,23.6758,23.9136,25.571,25.7028,24.4394,21.3939,17.3523,12.7487,8.50031,4.16866,2.01052
6008.6206,22.9082,22.8288,23.1529,23.6128,23.8461,25.5233,25.6671,24.4519,21.4288,17.408,12.802,8.54912,4.19238,2.01121
6009.103,22.8387,22.7516,23.0882,23.5396,23.7737,25.4677,25.6285,24.4623,21.4563,17.4624,12.8469,8.59614,4.21761,2.01388
6009.585,22.7693,22.6706,23.0184,23.463,23.6971,25.4048,25.5885,24.4706,21.477,17.5156,12.8862,8.64339,4.2454,2.01847
6010.0674,22.6975,22.5832,22.9371,23.3902,23.6186,25.3357,25.5482,24.4767,21.494,17.566,12.9259,8.69287,4.27601,2.02542
6010.5493,22.6222,22.4894,22.8431,23.3247,23.5402,25.2619,25.5081,24.4804,21.5118,17.6115,12.9721,8.74535,4.30837,2.03533
6011.0313,22.5438,22.3927,22.7408,23.2647,23.4637,25.1851,25.4685,24.4823,21.5342,17.6511,13.0275,8.79965,4.34032,2.04878
6011.5137,22.464,22.3001,22.6383,23.2042,23.3903,25.1084,25.4302,24.4839,21.5638,17.686,13.0903,8.85269,4.36992,2.06626
6011.9956,22.385,22.2195,22.5431,23.1371,23.3208,25.0359,25.3942,24.4873,21.6012,17.7199,13.1556,8.90063,4.39673,2.08798
6012.4775,22.3076,22.1547,22.459,23.0603,23.2554,24.9719,25.361,24.4939,21.645,17.757,13.2186,8.94071,4.42241,2.11322
6012.96,22.2316,22.1031,22.3857,22.9759,23.1936,24.9191,25.3302,24.5029,21.6918,17.8,13.2779,8.97293,4.44976,2.13985
6013.4419,22.1555,22.0552,22.32,22.8892,23.1343,24.8766,25.3003,24.5117,21.7372,17.8493,13.3359,9.00025,4.48072,2.16484
6013.9243,22.0791,21.9998,22.2577,22.8053,23.0758,24.8398,25.2698,24.5164,21.7763,17.9024,13.3957,9.02712,4.5146,2.18584
6014.4063,22.0034,21.9287,22.1948,22.7265,23.0165,24.8018,25.2377,24.5141,21.806,17.956,13.4573,9.05724,4.54794,2.20262
6014.8882,21.931,21.8415,22.128,22.6504,22.9549,24.7557,25.2039,24.5043,21.8258,18.0066,13.5152,9.09202,4.5766,2.21715
6015.3706,21.8638,21.7446,22.0551,22.5728,22.8894,24.6977,25.1682,24.4884,21.8382,18.0514,13.5612,9.13083,4.59888,2.23184
6015.8525,21.8014,21.6476,21.9757,22.4901,22.8187,24.6279,25.129,24.4694,21.8474,18.0892,13.589,9.17245,4.61755,2.24731
6016.3345,21.7404,21.5577,21.8918,22.403,22.7425,24.5503,25.0834,24.4508,21.858,18.1209,13.5992,9.21644,4.6391,2.26166
6016.8169,21.6757,21.4769,21.8071,22.3157,22.6614,24.47,25.0289,24.4355,21.873,18.1493,13.6011,9.26301,4.67,2.27201
6017.2988,21.6033,21.4026,21.7255,22.2334,22.5774,24.3919,24.9651,24.4254,21.8928,18.1787,13.6083,9.31194,4.71241,2.27711
6017.7813,21.5225,21.3301,21.6491,22.1585,22.4934,24.3184,24.896,24.4208,21.9154,18.2136,13.6326,9.36154,4.76213,2.27871
6018.2632,21.4357,21.2558,21.5777,22.0887,22.4119,24.2499,24.8285,24.4197,21.9377,18.2565,13.6789,9.4091,4.81058,2.28051
6018.7451,21.3471,21.1784,21.5093,22.019,22.3352,24.1856,24.7702,24.4181,21.9573,18.3069,13.7428,9.45259,4.84977,2.28537
6019.2275,21.26,21.098,21.441,21.945,22.2645,24.1247,24.7251,24.4119,21.9743,18.3618,13.8141,9.49218,4.87693,2.29352
6019.7095,21.1751,21.0155,21.3698,21.866,22.2001,24.0674,24.6919,24.3995,21.9905,18.4171,13.8824,9.53028,4.89567,2.30316
6020.1914,21.0914,20.9314,21.2931,21.7857,22.1413,24.0149,24.665,24.3834,22.0089,18.4703,13.9416,9.57008,4.91303,2.31301
6020.6738,21.0069,20.8455,21.2089,21.7093,22.0859,23.9687,24.6373,24.3695,22.0305,18.5204,13.9921,9.61378,4.93463,2.32416
6021.1558,20.9212,20.757,21.1174,21.6389,22.0304,23.9294,24.604,24.3639,22.0537,18.5682,14.0387,9.66187,4.96169,2.33957
6021.6382,20.8351,20.6651,21.0218,21.5725,21.9709,23.8946,24.5635,24.368,22.0753,18.6139,14.0861,9.71385,4.9918,2.36125
6022.1201,20.751,20.5697,20.9282,21.5046,21.9043,23.8587,24.5165,24.3768,22.0927,18.6563,14.1357,9.7692,5.02249,2.38779
6022.6021,20.6709,20.4718,20.8433,21.4304,21.829,23.8145,24.4644,24.3804,22.1067,18.6927,14.1841,9.82754,5.05416,2.4146
6023.0845,20.5955,20.3744,20.7707,21.3489,21.7454,23.7559,24.4085,24.3694,22.1211,18.7202,14.2254,9.88761,5.08982,2.43689
6023.5664,20.5237,20.2824,20.7081,21.2633,21.6547,23.6815,24.3508,24.3405,22.1401,18.7378,14.2555,9.9462,5.13186,2.45315
6024.0483,20.4531,20.2013,20.6481,21.1783,21.5585,23.5963,24.2945,24.2984,22.1652,18.7476,14.2756,9.99852,5.17871,2.46612
6024.5308,20.3808,20.1344,20.5818,21.0972,21.4594,23.5092,24.2442,24.2537,22.1934,18.7549,14.292,10.0404,5.22463,2.48071
6025.0127,20.3044,20.0814,20.504,21.0189,21.3615,23.4293,24.2029,24.2174,22.2185,18.7666,14.3131,10.0711,5.2632,2.50031
6025.4951,20.2234,20.0376,20.4155,20.9393,21.2699,23.3604,24.1699,24.1959,22.2354,18.7882,14.3446,10.0949,5.29195,2.5247
6025.9771,20.1393,19.9953,20.3224,20.8536,21.1894,23.2998,24.1393,24.1887,22.2426,18.8219,14.3867,10.1191,5.31444,2.55064
