Wavenumber (cm-1),Int deg-28 (arb),Int deg-26 (arb),Int deg-24 (arb),Int deg-22 (arb),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb),Int deg30 (arb)
3388.3164,0.127825,0.208134,0.301095,0.468401,0.579562,0.635592,0.683523,0.706087,0.728093,0.674988,0.680891,0.741603,0.737831,0.771958,0.783413,0.733334,0.682243,0.664648,0.660525,0.654108,0.624075,0.662764,0.710216,0.67238,0.606995,0.516621,0.410833,0.269854,0.178027,0.1055
3388.7986,0.123213,0.20713,0.296802,0.466931,0.576576,0.63826,0.689081,0.705105,0.727918,0.679846,0.682637,0.741127,0.740266,0.77836,0.782756,0.73992,0.689811,0.667679,0.668513,0.663886,0.624475,0.665967,0.707106,0.671056,0.604403,0.513901,0.409413,0.271335,0.182486,0.107051
3389.2805,0.119683,0.202687,0.294252,0.463698,0.573182,0.642719,0.694568,0.703238,0.724689,0.683919,0.683937,0.738217,0.742647,0.784718,0.785801,0.745283,0.695493,0.668392,0.672473,0.669946,0.624933,0.672897,0.702562,0.666036,0.598948,0.512333,0.407971,0.273238,0.181377,0.110264
3389.7627,0.116771,0.195262,0.293813,0.459486,0.570585,0.646347,0.698938,0.701413,0.719067,0.686837,0.685796,0.735338,0.744714,0.789252,0.793094,0.748467,0.698093,0.666083,0.672074,0.671661,0.624369,0.681816,0.698523,0.65863,0.592279,0.512227,0.407032,0.274944,0.176508,0.113371
3390.2449,0.114785,0.185935,0.294991,0.454963,0.569708,0.647065,0.701395,0.700953,0.712766,0.688367,0.689269,0.734501,0.746506,0.790978,0.803754,0.749474,0.697367,0.66187,0.668403,0.669632,0.621756,0.689739,0.696743,0.651404,0.586279,0.512894,0.406735,0.275946,0.170526,0.115247
3390.7271,0.114683,0.176045,0.296862,0.450775,0.570418,0.644421,0.701391,0.702712,0.707753,0.688436,0.695015,0.736471,0.748302,0.79028,0.815715,0.749294,0.69429,0.658341,0.663461,0.665116,0.617108,0.693965,0.697987,0.646833,0.582124,0.512891,0.406795,0.275917,0.16559,0.115785
3391.209,0.117217,0.166999,0.298762,0.447626,0.571454,0.6397,0.698822,0.706561,0.705386,0.687262,0.702896,0.740706,0.750447,0.788747,0.826385,0.749594,0.690756,0.658313,0.659377,0.65945,0.611834,0.693367,0.701746,0.646004,0.579931,0.510879,0.40678,0.274644,0.162647,0.115538
3391.6912,0.122033,0.160238,0.300639,0.446178,0.571152,0.635091,0.694265,0.7115,0.705924,0.685487,0.711838,0.745988,0.753217,0.788333,0.833547,0.752137,0.688771,0.663388,0.657723,0.653792,0.608115,0.688716,0.706565,0.648214,0.579121,0.506678,0.406491,0.271981,0.161498,0.115045
3392.1733,0.127458,0.15715,0.302793,0.446797,0.568504,0.632477,0.688991,0.716255,0.708601,0.684101,0.72014,0.751276,0.756796,0.790349,0.836209,0.758073,0.689499,0.673109,0.659166,0.649127,0.607621,0.681981,0.710759,0.651641,0.579172,0.501776,0.406105,0.267951,0.16137,0.1144
3392.6555,0.13127,0.158706,0.3053,0.449317,0.563863,0.632599,0.684594,0.719892,0.712144,0.684099,0.726159,0.756204,0.761315,0.794873,0.834996,0.767367,0.692722,0.685139,0.663509,0.646226,0.610376,0.675179,0.713085,0.654535,0.580171,0.498741,0.40593,0.262927,0.161519,0.113383
3393.1375,0.131943,0.164947,0.30766,0.452957,0.558849,0.635026,0.682404,0.722075,0.715453,0.686064,0.729015,0.760961,0.766878,0.800932,0.831838,0.7787,0.697083,0.696301,0.669957,0.645435,0.614598,0.669502,0.713085,0.65604,0.582767,0.499694,0.405948,0.257676,0.161533,0.111914
3393.6196,0.129486,0.174641,0.309035,0.456471,0.555489,0.638745,0.683036,0.722904,0.718053,0.689958,0.728919,0.765783,0.773523,0.807278,0.829081,0.790013,0.701025,0.703878,0.677412,0.646491,0.617705,0.665182,0.711035,0.656167,0.587563,0.504774,0.405583,0.253129,0.161328,0.110326
3394.1018,0.125242,0.185493,0.308806,0.458503,0.555181,0.642829,0.68629,0.722611,0.720122,0.69528,0.726978,0.770606,0.781154,0.813201,0.828511,0.799403,0.703838,0.706523,0.684693,0.648656,0.617833,0.661917,0.707685,0.655178,0.594397,0.511728,0.403998,0.249984,0.160997,0.109172
3394.584,0.120809,0.194865,0.306953,0.458075,0.55804,0.646712,0.691349,0.721409,0.722131,0.701417,0.724688,0.775182,0.789509,0.818806,0.830821,0.805874,0.706125,0.704522,0.690726,0.65119,0.614891,0.659392,0.70404,0.653138,0.602027,0.516989,0.400772,0.248417,0.160692,0.108752
3395.0659,0.116908,0.200706,0.303951,0.455044,0.562895,0.650039,0.697056,0.719539,0.724415,0.707909,0.723437,0.77951,0.798152,0.824661,0.835675,0.809535,0.709394,0.699532,0.694796,0.653837,0.610555,0.657528,0.701211,0.650038,0.60842,0.517608,0.396474,0.248112,0.160566,0.108812
3395.5481,0.113013,0.202241,0.300335,0.450328,0.567779,0.652433,0.702182,0.717323,0.72695,0.71447,0.72421,0.784135,0.806484,0.831123,0.842183,0.811244,0.71505,0.694048,0.696813,0.656912,0.607284,0.656457,0.700234,0.646302,0.611524,0.512846,0.392635,0.248552,0.160704,0.108692
3396.0303,0.108024,0.200144,0.296388,0.445672,0.570635,0.653471,0.70573,0.71506,0.729446,0.720831,0.727432,0.789934,0.813762,0.837871,0.849405,0.81204,0.72341,0.690727,0.69741,0.660921,0.607027,0.656417,0.701733,0.643053,0.61013,0.504501,0.391007,0.249357,0.161053,0.107822
3396.5125,0.101549,0.196113,0.292185,0.442885,0.569984,0.6529,0.707296,0.712807,0.731646,0.72661,0.732918,0.797475,0.819209,0.844019,0.85666,0.812715,0.733357,0.691651,0.697686,0.666005,0.610349,0.657676,0.705518,0.641741,0.604445,0.495801,0.39251,0.250408,0.161372,0.10614
3396.9944,0.0948488,0.192047,0.287909,0.442874,0.565384,0.650859,0.707319,0.710297,0.733556,0.731373,0.739896,0.806386,0.82229,0.84875,0.86358,0.813731,0.742901,0.697696,0.698642,0.671719,0.616451,0.660423,0.710434,0.643305,0.596042,0.489592,0.396573,0.251713,0.161327,0.104128
3397.4766,0.090614,0.189226,0.284045,0.445042,0.557596,0.647838,0.706919,0.70717,0.735446,0.734828,0.747195,0.81527,0.823056,0.85201,0.870064,0.81535,0.750306,0.708237,0.700649,0.677344,0.623936,0.664523,0.714677,0.64754,0.587181,0.486992,0.401394,0.253172,0.160687,0.102426
3397.9587,0.0915186,0.187909,0.281204,0.447548,0.548404,0.644377,0.707284,0.703392,0.737645,0.737016,0.753593,0.82234,0.822321,0.854668,0.876228,0.817725,0.755031,0.721359,0.703334,0.682434,0.631709,0.66924,0.716542,0.65322,0.579835,0.487311,0.404998,0.254529,0.1595,0.101394
3398.4409,0.098399,0.187513,0.279718,0.448335,0.540123,0.640754,0.708918,0.6995,0.740354,0.738339,0.758172,0.826401,0.821447,0.857952,0.882368,0.820856,0.757849,0.734461,0.705987,0.687044,0.639332,0.673228,0.715182,0.658898,0.574945,0.489023,0.406368,0.25557,0.158119,0.100944
3398.9229,0.109259,0.18719,0.279408,0.446323,0.534887,0.636942,0.711305,0.696431,0.743631,0.739428,0.760528,0.82759,0.82176,0.862545,0.888832,0.824494,0.760133,0.745037,0.708156,0.691377,0.646681,0.674994,0.710948,0.663742,0.572282,0.490873,0.405891,0.256392,0.157035,0.100727
3399.405,0.119818,0.186406,0.279752,0.442042,0.53389,0.632852,0.713244,0.695035,0.74749,0.740922,0.760786,0.827418,0.823942,0.868029,0.895778,0.8282,0.762865,0.751402,0.709975,0.695185,0.653351,0.673719,0.705136,0.667805,0.570924,0.492331,0.404892,0.257466,0.15664,0.100447
3399.8872,0.125434,0.18517,0.280343,0.437341,0.536854,0.628601,0.713648,0.695662,0.751934,0.743236,0.759489,0.828102,0.827792,0.873143,0.902938,0.8316,0.766061,0.753206,0.712013,0.697555,0.658408,0.669936,0.699319,0.671622,0.57001,0.493326,0.404656,0.259352,0.157058,0.100045
3400.3694,0.123403,0.183817,0.281212,0.434348,0.542048,0.62457,0.712258,0.698168,0.756813,0.74637,0.757502,0.831512,0.832582,0.87674,0.909632,0.834649,0.76898,0.751587,0.714815,0.697444,0.660795,0.665525,0.694648,0.675511,0.569303,0.493773,0.405576,0.26224,0.158091,0.0996829
3400.8513,0.114394,0.182518,0.282725,0.434275,0.547034,0.621206,0.709759,0.702282,0.761657,0.749854,0.755927,0.838264,0.837743,0.878753,0.915115,0.837665,0.77091,0.748763,0.718504,0.694657,0.66013,0.662861,0.691486,0.679107,0.569264,0.493448,0.406942,0.265655,0.159288,0.0996224
3401.3335,0.10215,0.180929,0.285127,0.436747,0.549837,0.618805,0.707254,0.707956,0.76569,0.752971,0.755967,0.847425,0.843383,0.880415,0.9191,0.841077,0.771927,0.747085,0.722744,0.690489,0.657232,0.663545,0.689497,0.681417,0.570635,0.492247,0.40741,0.268569,0.160078,0.100133
3401.8157,0.0916181,0.178289,0.288135,0.440012,0.549912,0.617511,0.705518,0.715272,0.768165,0.755229,0.758657,0.856974,0.850192,0.883483,0.922066,0.845114,0.773041,0.747914,0.727016,0.687357,0.653875,0.667499,0.688082,0.681294,0.573864,0.49045,0.405822,0.269875,0.159956,0.10146
3402.2979,0.0865841,0.17397,0.290971,0.441879,0.548271,0.617538,0.704575,0.723905,0.768821,0.756852,0.764521,0.864785,0.858793,0.888998,0.925064,0.849716,0.775592,0.750975,0.730931,0.687538,0.651821,0.673017,0.686819,0.678008,0.578754,0.48858,0.401858,0.268917,0.158714,0.103777
3402.7798,0.0880982,0.168123,0.292862,0.440822,0.546634,0.619335,0.703843,0.732608,0.768142,0.758856,0.773343,0.869598,0.869058,0.896502,0.929119,0.854772,0.780307,0.754647,0.734341,0.691822,0.651783,0.67771,0.685681,0.671601,0.5845,0.486918,0.396226,0.265751,0.15665,0.107063
3403.262,0.0944209,0.161911,0.293619,0.436669,0.546151,0.623393,0.702657,0.739334,0.76721,0.762498,0.784243,0.871526,0.879906,0.90433,0.934663,0.860446,0.786683,0.75712,0.737216,0.699035,0.653074,0.679776,0.684964,0.662889,0.590011,0.485147,0.390362,0.261051,0.154586,0.110967
3403.7441,0.102302,0.157088,0.293822,0.430526,0.546587,0.629712,0.70075,0.742179,0.767242,0.768298,0.796074,0.871867,0.889768,0.910804,0.941396,0.867282,0.793173,0.757709,0.739494,0.706812,0.654227,0.678864,0.685067,0.653176,0.594272,0.482575,0.385823,0.255794,0.153557,0.114763
3404.2263,0.108695,0.155112,0.294383,0.424072,0.546551,0.637299,0.698394,0.740665,0.769108,0.775348,0.807903,0.87239,0.897364,0.915474,0.948692,0.875902,0.798113,0.7574,0.74109,0.713081,0.654184,0.676117,0.686321,0.643838,0.596608,0.478861,0.383667,0.250948,0.154245,0.117518
3404.7083,0.111918,0.156373,0.295782,0.418694,0.544635,0.644198,0.696209,0.736435,0.773104,0.781559,0.81926,0.87452,0.902262,0.919483,0.95616,0.886483,0.800809,0.758187,0.742088,0.717226,0.653179,0.673494,0.68894,0.636011,0.596837,0.474689,0.384071,0.247291,0.15646,0.1184
3405.1904,0.111787,0.16004,0.297516,0.414991,0.540606,0.648202,0.694867,0.732698,0.778997,0.78489,0.829986,0.878844,0.904898,0.924794,0.963871,0.89836,0.802079,0.761632,0.742967,0.720134,0.652645,0.672802,0.692995,0.63051,0.59535,0.471718,0.386335,0.24532,0.159083,0.116997
3405.6726,0.108997,0.164605,0.29823,0.412906,0.535733,0.647927,0.694912,0.732553,0.786188,0.784784,0.839807,0.88513,0.906201,0.932883,0.972067,0.910063,0.803842,0.767685,0.744649,0.7232,0.654161,0.674913,0.698281,0.627958,0.59306,0.47173,0.389249,0.245186,0.160598,0.113491
3406.1548,0.104441,0.168723,0.296521,0.412246,0.531986,0.643579,0.696723,0.737139,0.793828,0.782731,0.848024,0.892715,0.907182,0.943806,0.98062,0.919804,0.807981,0.774604,0.748258,0.727087,0.65823,0.679421,0.704083,0.6289,0.591098,0.475507,0.391671,0.24663,0.159951,0.108613
3406.6367,0.0989689,0.171768,0.29195,0.413099,0.530678,0.636945,0.70052,0.744788,0.800921,0.781462,0.853603,0.900949,0.908741,0.95624,0.988808,0.926203,0.81514,0.780054,0.754627,0.731187,0.663767,0.684814,0.709027,0.633659,0.59028,0.482243,0.393037,0.248997,0.157164,0.103417
3407.1189,0.093549,0.173813,0.285573,0.415793,0.531538,0.630559,0.706247,0.751819,0.806526,0.783211,0.855713,0.909437,0.911649,0.968306,0.995679,0.928934,0.824167,0.782585,0.763763,0.734141,0.668729,0.68907,0.711348,0.641945,0.590609,0.489901,0.393569,0.251417,0.153292,0.0989662
3407.6011,0.0894038,0.175164,0.279604,0.420428,0.532902,0.62651,0.713358,0.754634,0.810072,0.788303,0.854379,0.918013,0.916494,0.978476,1.00079,0.929003,0.832592,0.782465,0.774542,0.734982,0.671438,0.690553,0.709627,0.652506,0.591202,0.496257,0.39404,0.253107,0.149754,0.0960417
3408.0833,0.0877258,0.175885,0.276328,0.426404,0.532856,0.625532,0.72067,0.751886,0.811622,0.795092,0.85078,0.926581,0.923497,0.985982,1.00472,0.928503,0.837886,0.781384,0.784903,0.734046,0.671653,0.688876,0.703697,0.663261,0.590809,0.499913,0.3952,0.253627,0.147512,0.094976
3408.5652,0.0890229,0.175689,0.276904,0.432396,0.530516,0.626818,0.72653,0.745389,0.811846,0.801315,0.846944,0.934982,0.932336,0.990641,1.00888,0.929833,0.838804,0.781333,0.792598,0.732963,0.670641,0.685303,0.695103,0.67206,0.588633,0.500651,0.39714,0.252937,0.146683,0.0956415
3409.0474,0.0925794,0.174218,0.280772,0.436867,0.526516,0.628592,0.729364,0.73916,0.811678,0.80582,0.844956,0.94304,0.942194,0.992546,1.01475,0.934661,0.836062,0.783527,0.796201,0.733743,0.670241,0.682329,0.686656,0.677701,0.584886,0.499034,0.398995,0.251239,0.146774,0.0975669
3409.5295,0.0965524,0.171434,0.286023,0.438752,0.522452,0.629081,0.728405,0.737166,0.811895,0.809371,0.846143,0.950709,0.952089,0.992042,1.02305,0.943075,0.831987,0.788037,0.795853,0.737566,0.671672,0.682502,0.681186,0.68053,0.580668,0.495739,0.399213,0.248764,0.147259,0.100097
3410.0117,0.0988017,0.167802,0.290476,0.43784,0.519745,0.627405,0.724175,0.741123,0.812902,0.813964,0.850693,0.958189,0.961291,0.989979,1.0334,0.953459,0.829423,0.794201,0.793257,0.744066,0.674939,0.687051,0.680177,0.682115,0.577289,0.491151,0.396355,0.245713,0.147952,0.102539
3410.4937,0.0980096,0.164121,0.292789,0.434638,0.518754,0.623984,0.718357,0.749605,0.814865,0.82122,0.857853,0.965851,0.969544,0.987856,1.04473,0.963248,0.830509,0.801293,0.790863,0.751511,0.679151,0.695148,0.683119,0.684155,0.575581,0.485475,0.390041,0.242413,0.148907,0.104282
3410.9758,0.0944056,0.161146,0.293005,0.429929,0.518686,0.620294,0.713049,0.758885,0.817967,0.831066,0.866494,0.973949,0.976963,0.987461,1.05596,0.970288,0.835941,0.80892,0.790656,0.757721,0.68335,0.704308,0.687941,0.687337,0.575693,0.479105,0.381494,0.239509,0.150019,0.104932
3411.458,0.0896351,0.159222,0.29229,0.424437,0.518244,0.61808,0.709772,0.764914,0.822478,0.841628,0.87563,0.982316,0.983775,0.990109,1.06638,0.974013,0.844952,0.816938,0.793252,0.761174,0.687142,0.71175,0.692238,0.690907,0.577369,0.472855,0.373274,0.237944,0.150767,0.10443
3411.9402,0.0858402,0.158152,0.292104,0.418839,0.516518,0.618389,0.708866,0.765307,0.828539,0.850338,0.884633,0.990284,0.990139,0.995996,1.07566,0.975719,0.855822,0.8251,0.797805,0.761696,0.690698,0.715848,0.694497,0.69323,0.580332,0.467778,0.368193,0.238564,0.150391,0.103082
3412.4221,0.0845118,0.157353,0.293325,0.413961,0.513556,0.62095,0.709618,0.760336,0.835831,0.855437,0.893145,0.99699,0.996204,1.00423,1.08362,0.977688,0.86657,0.832832,0.802698,0.760457,0.694297,0.716763,0.694626,0.692903,0.58432,0.464715,0.367934,0.241541,0.148412,0.101411
3412.9043,0.0857962,0.156237,0.295774,0.410809,0.510338,0.624316,0.710975,0.75255,0.84349,0.856903,0.900918,1.00195,1.00229,1.01355,1.09007,0.981726,0.875519,0.839335,0.806524,0.759315,0.69792,0.715918,0.693644,0.689614,0.588808,0.463904,0.372126,0.246016,0.145063,0.0998702
3413.3865,0.0886238,0.154628,0.298352,0.410202,0.508268,0.626755,0.712258,0.745453,0.850432,0.856324,0.90779,1.00552,1.00898,1.02328,1.09502,0.98806,0.881669,0.843973,0.808771,0.759916,0.701285,0.714884,0.692912,0.6842,0.592774,0.464954,0.378476,0.250327,0.141283,0.0986083
3413.8687,0.0914958,0.15299,0.29963,0.412219,0.508497,0.627394,0.713359,0.741971,0.855904,0.855986,0.913787,1.00889,1.01696,1.03372,1.09903,0.995309,0.884903,0.846667,0.809931,0.762979,0.704239,0.714587,0.693485,0.678006,0.594943,0.467172,0.38391,0.252836,0.138261,0.0974696
3414.3506,0.0933754,0.152263,0.298582,0.415897,0.511391,0.626842,0.714379,0.743379,0.859877,0.857842,0.919215,1.01353,1.02663,1.04567,1.1033,1.00147,0.885998,0.848071,0.811174,0.768062,0.707068,0.715362,0.695831,0.672125,0.594445,0.469967,0.386103,0.252845,0.136841,0.0962605
3414.8328,0.0941153,0.153325,0.295136,0.419546,0.516334,0.626837,0.715174,0.749001,0.863004,0.86286,0.924572,1.02044,1.03785,1.05961,1.10923,1.00521,0.886373,0.849391,0.813863,0.773873,0.71039,0.717523,0.699838,0.667062,0.591425,0.473025,0.384522,0.250987,0.137188,0.0950603
3415.3149,0.0941971,0.156328,0.290318,0.421601,0.521918,0.629062,0.71529,0.756666,0.866223,0.870908,0.93032,1.02966,1.04978,1.07498,1.11776,1.00657,0.88753,0.851913,0.819082,0.778931,0.714667,0.721647,0.704871,0.662937,0.587094,0.476162,0.380461,0.248716,0.138862,0.0942874
3415.7971,0.0940229,0.160353,0.28593,0.421476,0.526492,0.633903,0.714368,0.763725,0.870282,0.880997,0.936661,1.04036,1.06112,1.09023,1.12883,1.00694,0.890403,0.856464,0.827227,0.782276,0.719749,0.728117,0.709873,0.659872,0.583111,0.479061,0.376149,0.247176,0.141175,0.0944223
3416.2791,0.0933072,0.163704,0.283859,0.419844,0.528851,0.640014,0.712632,0.768262,0.875484,0.891707,0.943473,1.05141,1.07046,1.1036,1.14131,1.00822,0.895007,0.863061,0.837714,0.783922,0.724816,0.736283,0.713649,0.658173,0.580722,0.481174,0.373514,0.246251,0.143558,0.0955907
3416.7612,0.0910689,0.164756,0.285278,0.41811,0.528747,0.645077,0.710972,0.770026,0.881725,0.901662,0.950399,1.06195,1.07691,1.11399,1.15356,1.01213,0.900665,0.870975,0.849058,0.784838,0.728814,0.744183,0.715411,0.658143,0.580217,0.481949,0.37333,0.244551,0.145707,0.0973644
3417.2434,0.0863208,0.162862,0.290087,0.41741,0.526929,0.647304,0.710506,0.77058,0.88869,0.909955,0.957001,1.07174,1.08051,1.1214,1.16415,1.01969,0.90668,0.879175,0.859434,0.786485,0.73108,0.749422,0.715325,0.659764,0.581042,0.481211,0.37513,0.240463,0.147475,0.0989648
3417.7256,0.0790401,0.1587,0.296844,0.417822,0.524632,0.646685,0.712002,0.772477,0.896015,0.91638,0.962915,1.081,1.08251,1.12664,1.1724,1.03112,0.912964,0.886884,0.867566,0.790146,0.731772,0.750792,0.714594,0.662547,0.582401,0.479354,0.377793,0.233584,0.148633,0.0996996
3418.2075,0.0707393,0.153849,0.303266,0.418351,0.522818,0.645113,0.715589,0.777795,0.903347,0.921339,0.968009,1.09016,1.08513,1.13063,1.17852,1.04586,0.920102,0.893885,0.873369,0.796345,0.731881,0.749433,0.71481,0.665717,0.583878,0.477132,0.380315,0.225466,0.148721,0.0992672
3418.6897,0.0641433,0.149906,0.307098,0.417679,0.521648,0.645243,0.720908,0.786805,0.910333,0.925469,0.972589,1.09972,1.0907,1.13387,1.1833,1.06253,0.92878,0.900421,0.877841,0.804626,0.732836,0.748506,0.71687,0.668554,0.58568,0.475178,0.382313,0.219073,0.147158,0.0977071
3419.1719,0.0619974,0.147765,0.307005,0.415184,0.520532,0.648778,0.727409,0.797579,0.916608,0.929224,0.977525,1.11014,1.10061,1.13641,1.18765,1.07912,0.93901,0.906815,0.882203,0.813725,0.735905,0.751387,0.720172,0.670669,0.58838,0.473635,0.384042,0.217196,0.143644,0.0951359
3419.6541,0.0655756,0.147474,0.303148,0.411496,0.518717,0.655203,0.734465,0.806897,0.921816,0.932733,0.984093,1.12171,1.11449,1.13833,1.19222,1.09339,0.949769,0.913162,0.886868,0.822045,0.741602,0.759484,0.722778,0.672082,0.592361,0.472224,0.38602,0.220832,0.138649,0.0916113
3420.136,0.0737517,0.148621,0.297145,0.408171,0.515976,0.661829,0.741259,0.81203,0.925674,0.93603,0.993412,1.13417,1.1302,1.14029,1.19725,1.10377,0.959402,0.919304,0.891077,0.828255,0.749339,0.771152,0.722616,0.673148,0.597298,0.470717,0.388541,0.228554,0.13363,0.0873183
3420.6182,0.0832907,0.150821,0.291377,0.406659,0.512873,0.665253,0.74676,0.812354,0.928107,0.939476,1.00568,1.14646,1.14489,1.14348,1.2026,1.11014,0.966531,0.925033,0.893587,0.83179,0.757543,0.782511,0.719003,0.674467,0.602057,0.46939,0.391351,0.237322,0.130631,0.0828857
3421.1003,0.0903048,0.153873,0.287941,0.407284,0.510362,0.663403,0.750037,0.809685,0.929449,0.943915,1.01975,1.15686,1.15653,1.1491,1.20796,1.11401,0.97083,0.930214,0.893909,0.833064,0.764312,0.789611,0.713325,0.676782,0.605144,0.468989,0.393668,0.244137,0.131321,0.0794121
3421.5825,0.0920554,0.157556,0.287768,0.409011,0.509016,0.656891,0.750769,0.807101,0.93061,0.950327,1.03347,1.16388,1.16488,1.15752,1.21312,1.11773,0.973159,0.93468,0.893065,0.833323,0.768337,0.790474,0.708289,0.680792,0.605524,0.470158,0.39451,0.247416,0.135958,0.0779904
3422.0645,0.0880963,0.161398,0.290391,0.410152,0.508504,0.648782,0.749501,0.80706,0.933024,0.959162,1.04463,1.16722,1.17129,1.16806,1.21811,1.12327,0.975057,0.938056,0.893174,0.83417,0.769582,0.785801,0.706197,0.686804,0.603308,0.472813,0.39315,0.247323,0.142952,0.0790161
3422.5466,0.0802709,0.164711,0.294385,0.409488,0.507744,0.64294,0.747324,0.810097,0.93821,0.969855,1.05202,1.16836,1.17764,1.17945,1.2233,1.13108,0.978079,0.939868,0.89614,0.83694,0.769274,0.77825,0.707479,0.694366,0.59985,0.476019,0.389479,0.245155,0.149401,0.0818272
3423.0288,0.0717634,0.166879,0.298172,0.407013,0.505643,0.641879,0.74519,0.814823,0.947067,0.980952,1.0559,1.17011,1.18512,1.19083,1.22939,1.14001,0.983335,0.940039,0.90242,0.842124,0.769156,0.77106,0.710503,0.702152,0.597096,0.478538,0.384116,0.242492,0.152389,0.0850082
3423.511,0.0657743,0.167584,0.300702,0.403847,0.501961,0.645364,0.743399,0.819067,0.959248,0.990794,1.05771,1.17521,1.1938,1.20239,1.23727,1.1481,0.991317,0.939437,0.910732,0.849121,0.770405,0.766837,0.712812,0.708317,0.596506,0.479645,0.378237,0.240628,0.150415,0.0871783
3423.9929,0.0643806,0.166758,0.301675,0.401451,0.497688,0.650571,0.741707,0.82129,0.973079,0.998329,1.05939,1.185,1.20296,1.21507,1.24776,1.15394,1.00185,0.939885,0.918868,0.856478,0.772882,0.766859,0.712933,0.711269,0.598216,0.479556,0.373175,0.240373,0.144218,0.0877189
3424.4751,0.0679253,0.164343,0.301288,0.400731,0.494659,0.653792,0.739965,0.821343,0.986211,1.0035,1.06269,1.19878,1.21194,1.22957,1.26131,1.15764,1.01409,0.943363,0.92502,0.862599,0.775248,0.770878,0.71153,0.710435,0.600986,0.479137,0.369939,0.241995,0.13653,0.08696
3424.9573,0.0750379,0.160242,0.299821,0.401633,0.49459,0.652696,0.738687,0.820236,0.996682,1.007,1.06882,1.21445,1.22059,1.24535,1.27773,1.16096,1.02665,0.950822,0.928722,0.866583,0.775896,0.777306,0.711058,0.706545,0.603016,0.479134,0.368859,0.245146,0.130873,0.0858005
3425.4395,0.0831977,0.15463,0.297405,0.40342,0.498106,0.647776,0.73899,0.819288,1.00375,1.00969,1.07839,1.22992,1.22924,1.26059,1.29612,1.16636,1.03795,0.961467,0.930916,0.868726,0.774124,0.783795,0.714115,0.701229,0.603048,0.479592,0.369501,0.248917,0.129975,0.0851573
3425.9214,0.0896485,0.148432,0.294161,0.405301,0.504335,0.642058,0.741841,0.819399,1.00803,1.01227,1.09124,1.24426,1.23831,1.27318,1.31505,1.17562,1.04682,0.973147,0.933247,0.870372,0.770788,0.788164,0.721596,0.696189,0.601025,0.479914,0.370883,0.252198,0.13456,0.0856636
3426.4036,0.092398,0.143404,0.290482,0.406896,0.511325,0.639222,0.74717,0.820913,1.01083,1.01527,1.10622,1.25792,1.24801,1.28222,1.33309,1.18893,1.0529,0.983682,0.93715,0.873213,0.768022,0.789399,0.731887,0.692461,0.597937,0.479499,0.371928,0.254297,0.143055,0.0876834
3426.8857,0.0909638,0.141509,0.287145,0.408251,0.517034,0.641274,0.753576,0.823952,1.01335,1.01942,1.12113,1.27189,1.25855,1.2887,1.34923,1.20483,1.0567,0.992205,0.943221,0.878445,0.7682,0.788201,0.741645,0.690166,0.5951,0.47839,0.371941,0.255368,0.152335,0.0913641
3427.3679,0.0865198,0.143805,0.285031,0.409508,0.520333,0.647243,0.758947,0.828743,1.01608,1.02571,1.1334,1.28666,1.2704,1.2948,1.36314,1.22112,1.05916,0.999538,0.951094,0.886254,0.772776,0.78669,0.747686,0.68883,0.593491,0.477366,0.370928,0.256232,0.159177,0.0964636
3427.8499,0.0813029,0.149611,0.284616,0.410582,0.521425,0.653733,0.761611,0.835554,1.0189,1.03495,1.14131,1.30167,1.28427,1.30241,1.37509,1.236,1.06118,1.00733,0.959766,0.895858,0.781648,0.787308,0.74873,0.68796,0.593562,0.477404,0.369589,0.257588,0.161737,0.102039
3428.332,0.0775216,0.156653,0.285646,0.411123,0.521477,0.65697,0.761281,0.844295,1.02155,1.04711,1.14511,1.31564,1.30071,1.31191,1.38556,1.24868,1.06329,1.01665,0.968165,0.905954,0.79332,0.791578,0.74592,0.687502,0.595508,0.478948,0.368993,0.2592,0.160288,0.106393
3428.8142,0.0763394,0.162179,0.287317,0.41076,0.521744,0.655007,0.759176,0.854232,1.02413,1.06102,1.14726,1.32762,1.31951,1.32228,1.39509,1.25914,1.06591,1.02708,0.975715,0.915245,0.805651,0.799457,0.741849,0.687941,0.599533,0.481558,0.370099,0.259818,0.156829,0.107591
3429.2964,0.0774927,0.164347,0.288858,0.409355,0.522783,0.648753,0.757316,0.864148,1.0273,1.07486,1.15127,1.33768,1.33952,1.33231,1.40425,1.26753,1.06967,1.03705,0.982652,0.922805,0.816697,0.809568,0.738885,0.690058,0.605757,0.484196,0.373332,0.258022,0.153818,0.10443
3429.7783,0.0797178,0.162973,0.290105,0.407068,0.524214,0.641312,0.757472,0.872896,1.03214,1.0872,1.15985,1.34704,1.35898,1.34185,1.4139,1.27373,1.07555,1.04493,0.989911,0.928265,0.82527,0.820012,0.73792,0.694508,0.613823,0.485899,0.37838,0.253435,0.152793,0.0973026
