Wavenumber (cm-1),Int deg-26 (arb),Int deg-24 (arb),Int deg-22 (arb),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb)
1919.3066,0.0415919,0.0425079,0.058516,0.0667335,0.0752184,0.0784826,0.0725167,0.0736304,0.0694023,0.0672707,0.0643847,0.0629114,0.0718522
1919.7888,0.0405039,0.0416959,0.0589643,0.0649042,0.0743018,0.0791501,0.0715092,0.0721514,0.0666651,0.0661261,0.0629582,0.062732,0.0701819
1920.2709,0.0394743,0.0412553,0.058296,0.0638039,0.0738849,0.0790047,0.0706515,0.0698608,0.0646942,0.0647799,0.0608444,0.0629731,0.0681206
1920.7531,0.0388613,0.0410852,0.0566138,0.0633406,0.0736943,0.0780903,0.0700974,0.0673496,0.0636606,0.0635559,0.0585725,0.0633136,0.0662064
1921.2351,0.0386365,0.0409202,0.0544601,0.06338,0.0736154,0.0766944,0.0698619,0.0651766,0.0633797,0.0626392,0.0566954,0.0634997,0.0649531
1921.7173,0.0385396,0.0404039,0.0525591,0.0638098,0.0736754,0.0751566,0.0698633,0.0637437,0.0634268,0.0620111,0.0556251,0.063515,0.0647265
1922.1993,0.0383151,0.0393025,0.0514202,0.0644942,0.0738836,0.0736609,0.0699804,0.0632163,0.0634067,0.0614893,0.0555192,0.063559,0.0656205
1922.6815,0.0379043,0.0377493,0.051015,0.0652239,0.0740577,0.0722007,0.0700975,0.0635035,0.0632746,0.0609116,0.0562624,0.0638237,0.0673805
1923.1636,0.0374459,0.0362619,0.0508422,0.0657723,0.0738332,0.0707899,0.0701129,0.0643375,0.0634127,0.060364,0.0575559,0.0642532,0.0694665
1923.6458,0.0370833,0.0354175,0.0503991,0.0660258,0.0729043,0.0696907,0.0699254,0.0654258,0.0642988,0.0602342,0.0590542,0.0645472,0.0712591
1924.1278,0.0367759,0.0354438,0.0496408,0.0660367,0.0712793,0.069355,0.0694456,0.0665714,0.066028,0.0609873,0.0604695,0.0644143,0.0722872
1924.61,0.0362921,0.0360911,0.0490324,0.0659183,0.069309,0.0700889,0.0686512,0.0676866,0.0681133,0.0628237,0.0616273,0.0638088,0.0723575
1925.092,0.0353675,0.0368606,0.0492125,0.0656789,0.0674813,0.0717275,0.0676433,0.0687157,0.069702,0.0654494,0.0624937,0.0629381,0.0715733
1925.5742,0.0338886,0.0373787,0.0505498,0.0651501,0.0661572,0.0735774,0.0666434,0.0695422,0.0700326,0.0680865,0.0631744,0.0620633,0.0702867
1926.0563,0.0319838,0.0376405,0.052858,0.0640934,0.065422,0.0746965,0.0659043,0.0699517,0.0688623,0.0697405,0.0638515,0.0612672,0.0689985
1926.5385,0.0299689,0.0379411,0.0554314,0.0624322,0.0651363,0.074382,0.0655701,0.0696923,0.0666232,0.0696375,0.064646,0.0603763,0.0681958
1927.0205,0.0281862,0.0385171,0.057411,0.0604215,0.065137,0.0725715,0.0655786,0.0686167,0.0641856,0.067616,0.0654754,0.0591286,0.0681644
1927.5027,0.0268564,0.0391823,0.0582605,0.0585674,0.0654145,0.0698594,0.065697,0.0668149,0.0623621,0.0642119,0.0660268,0.0574869,0.0688712
1927.9847,0.0260531,0.0393042,0.0580211,0.0572995,0.0661007,0.0671029,0.0656763,0.0646372,0.061497,0.0603686,0.0659049,0.0558486,0.0699937
1928.4669,0.0257901,0.0382019,0.0571723,0.0566398,0.0672807,0.0649209,0.065405,0.0625804,0.0614112,0.0569837,0.0648779,0.0549468,0.071073
1928.949,0.0260975,0.0356795,0.0562309,0.0561497,0.0688096,0.0634432,0.0649445,0.0611066,0.0616678,0.054595,0.0630598,0.0554685,0.0716982
1929.4312,0.0269885,0.0322782,0.0553903,0.0552379,0.0703113,0.0624443,0.0644301,0.0604954,0.0619086,0.0533484,0.0609039,0.0576205,0.0716364
1929.9132,0.0283398,0.0290345,0.0544462,0.0536307,0.0713681,0.061708,0.0639261,0.060798,0.0620237,0.0531773,0.0589996,0.0609306,0.0708744
1930.3954,0.0298173,0.0269043,0.0530422,0.0516537,0.0717296,0.0613251,0.0633583,0.0618943,0.0620956,0.0540011,0.0577877,0.0644313,0.0695732
1930.8774,0.0309589,0.026268,0.0510391,0.0500863,0.0713608,0.0616908,0.0625843,0.0635881,0.0622264,0.0557751,0.0573639,0.0671245,0.0679724
1931.3596,0.0313931,0.0268393,0.0487295,0.0496697,0.0703141,0.0631943,0.0615519,0.0656615,0.0624062,0.0583691,0.0574813,0.0684291,0.0662929
1931.8417,0.0310421,0.0279593,0.0467325,0.0506171,0.0685931,0.0658219,0.0604204,0.0678567,0.0625047,0.0614029,0.0577363,0.0683564,0.0646916
1932.3239,0.0301551,0.0289894,0.045632,0.0524658,0.066188,0.0689658,0.0595338,0.0698319,0.0623573,0.0642175,0.0578212,0.0673544,0.0632897
1932.8059,0.0291393,0.0295264,0.0455926,0.0543624,0.0632794,0.0716099,0.0592358,0.0711665,0.0618673,0.0660742,0.0576978,0.0659762,0.0622503
1933.2881,0.0283109,0.0293907,0.0462192,0.0555617,0.0604061,0.0728148,0.0596316,0.0714591,0.0610668,0.0665014,0.0575951,0.0646093,0.0618289
1933.7701,0.0277555,0.0285384,0.0467708,0.0557832,0.0583646,0.0722033,0.0604644,0.0704865,0.0601174,0.0655762,0.0578365,0.0634174,0.0623099
1934.2523,0.0273859,0.0270623,0.0466054,0.0552161,0.0578215,0.0701273,0.0612182,0.0683404,0.0592588,0.0639382,0.0586112,0.0624683,0.0638154
1934.7344,0.0271138,0.0252743,0.0455796,0.054257,0.0588814,0.0674197,0.0614081,0.0654636,0.0587226,0.062504,0.059847,0.0618833,0.0660935
1935.2166,0.0269585,0.0237186,0.0441533,0.0532465,0.060935,0.0649214,0.0608948,0.0625536,0.0586379,0.0620323,0.0612687,0.0618576,0.0684643
1935.6986,0.0269916,0.0229903,0.0431283,0.0523894,0.0629355,0.0630992,0.0600255,0.0603542,0.0589718,0.0627694,0.0625934,0.0625384,0.0700437
1936.1808,0.0271874,0.023426,0.0431527,0.0518286,0.0639545,0.0619644,0.0594998,0.0593978,0.0595456,0.0643521,0.0637113,0.0638746,0.0701834
1936.6628,0.0273454,0.0248827,0.0442694,0.0517062,0.0636634,0.0612708,0.0600082,0.0597955,0.0601312,0.0660003,0.0647042,0.065574,0.0688678
1937.145,0.0272022,0.0267909,0.0457845,0.0520994,0.0624321,0.0607833,0.061835,0.0611741,0.0605679,0.0668788,0.0656828,0.0672051,0.0667754
1937.6271,0.0266673,0.0284563,0.0465675,0.052889,0.0610117,0.0604005,0.0646366,0.0628069,0.0608175,0.0664422,0.0665772,0.0683609,0.0649199
1938.1093,0.0259847,0.0294023,0.0456533,0.053723,0.0600543,0.060091,0.0675092,0.0639019,0.0609244,0.0646297,0.06707,0.0687771,0.0640776
1938.5913,0.0256432,0.0295445,0.0428301,0.0541717,0.059787,0.0597788,0.0693277,0.0639411,0.0609274,0.0618754,0.0667578,0.0683663,0.064364
1939.0735,0.0260441,0.0291348,0.0388496,0.0539959,0.0600127,0.0593438,0.0692188,0.0629145,0.0608092,0.0589487,0.0654324,0.0672001,0.0652369
1939.5555,0.0271517,0.0285682,0.0350791,0.0533098,0.0603684,0.0587568,0.0669393,0.0613118,0.0605335,0.0566789,0.063252,0.0654847,0.0659153
1940.0377,0.0283999,0.0282134,0.0328087,0.0524976,0.0606032,0.0582096,0.0629677,0.0598686,0.0601278,0.0556654,0.0606613,0.0635379,0.0658872
1940.5198,0.0289232,0.0283437,0.0326737,0.0519607,0.0606849,0.0580913,0.0583185,0.0592339,0.0597285,0.0560805,0.0581569,0.0617512,0.065152
1941.002,0.0279722,0.0291156,0.0344773,0.0518961,0.0607262,0.0587957,0.0542378,0.0597215,0.0595388,0.0575955,0.056108,0.0605193,0.064116
1941.484,0.0253418,0.0304951,0.0373819,0.0522262,0.0608464,0.0604489,0.0518597,0.0611928,0.0597086,0.0594359,0.0547328,0.0601216,0.063305
1941.9662,0.0216519,0.0321375,0.0403325,0.0526784,0.061065,0.0627105,0.0517836,0.0630726,0.0601989,0.0606424,0.0541584,0.0605795,0.0630819
1942.4482,0.0182047,0.033393,0.0425713,0.0529518,0.0612649,0.0648417,0.0536892,0.0645656,0.0607388,0.0605819,0.0544256,0.0615998,0.0635002
1942.9304,0.0162875,0.033601,0.0439601,0.0528646,0.0612236,0.0661049,0.0564108,0.0650581,0.0609677,0.05941,0.0553998,0.0627353,0.0643614
1943.4125,0.0163958,0.0324951,0.0448314,0.052391,0.0606844,0.0661811,0.0586347,0.0644332,0.06067,0.0579776,0.0567257,0.0636779,0.0653941
1943.8947,0.0180667,0.0303403,0.0455373,0.0516185,0.0594384,0.0652213,0.05965,0.0630431,0.0598814,0.0571998,0.0579475,0.0643983,0.0663549
1944.3767,0.0203111,0.0277493,0.0461531,0.0507241,0.0574211,0.0636041,0.0595471,0.0614575,0.0588089,0.0574704,0.0587212,0.0650273,0.066985
1944.8589,0.0221302,0.0254288,0.0465154,0.0499817,0.05483,0.0617325,0.0589269,0.0602443,0.057694,0.0584965,0.0589709,0.0656452,0.0669577
1945.3409,0.0228487,0.0240034,0.0464347,0.0496991,0.0521985,0.059997,0.0584737,0.0598381,0.0567168,0.0595101,0.0588985,0.0661668,0.0659694
1945.8231,0.022286,0.0238832,0.0458789,0.0500168,0.0502896,0.0587825,0.0586084,0.0604272,0.0559526,0.0597077,0.0588259,0.0663917,0.0639761
1946.3052,0.02077,0.0251359,0.0449946,0.0506722,0.0497455,0.0583735,0.0593319,0.0618607,0.0553693,0.0587188,0.058939,0.0661793,0.0613913
1946.7874,0.0189512,0.0274117,0.0439685,0.0509808,0.0506912,0.0587705,0.060326,0.0636724,0.0548683,0.0568128,0.0591378,0.0656027,0.058997
1947.2694,0.017489,0.0299891,0.0428778,0.0501697,0.0526295,0.0595883,0.0612206,0.0652591,0.0543546,0.0546837,0.0591592,0.0649358,0.0575472
1947.7516,0.0168013,0.0319546,0.0416902,0.0478784,0.0547342,0.0601775,0.0618148,0.0661233,0.0537999,0.0530057,0.0588819,0.064483,0.0573404
1948.2336,0.0169916,0.0324826,0.0404087,0.0444889,0.0563076,0.0599421,0.0621205,0.0660546,0.0532678,0.0520971,0.0585286,0.0643967,0.0580664
1948.7158,0.017919,0.0311621,0.0392141,0.0410611,0.0570913,0.0586812,0.0622722,0.0651965,0.0528928,0.0518582,0.0585592,0.0646211,0.0590189
1949.1979,0.0193151,0.0282439,0.0384569,0.0388703,0.0572665,0.0567489,0.0624172,0.0639859,0.0528247,0.0519328,0.0593002,0.0649884,0.0595475
1949.6801,0.0208746,0.0246251,0.0384746,0.0387767,0.0571872,0.0548953,0.0626543,0.062978,0.0531566,0.0519453,0.0605856,0.0653827,0.0594712
1950.1621,0.0222868,0.0214928,0.0393608,0.0407911,0.0570536,0.0538487,0.0630165,0.0626065,0.0538707,0.0516828,0.0617279,0.0658309,0.0591779
1950.6443,0.0232289,0.019793,0.0408647,0.0440879,0.0567671,0.0538967,0.0634619,0.0629773,0.0548249,0.0511542,0.0619027,0.0664374,0.0593319
1951.1263,0.0233847,0.0198379,0.0425029,0.0474199,0.0560599,0.0547496,0.0638589,0.0637898,0.0557921,0.0505469,0.0606958,0.0672138,0.0604036
1951.6085,0.0225408,0.0212744,0.0438022,0.0496654,0.0547794,0.0557714,0.0640002,0.0644399,0.0565419,0.0501298,0.0584201,0.0679598,0.0623598
1952.0906,0.0207366,0.0233917,0.0445025,0.0502351,0.0531027,0.0564197,0.0636823,0.0642823,0.0569408,0.0501376,0.0559651,0.0683207,0.0647129
1952.5728,0.0183637,0.0255301,0.044592,0.0492034,0.051517,0.0565942,0.0628314,0.0629527,0.057027,0.0506603,0.0542814,0.068008,0.0668513
1953.0548,0.0161007,0.0273143,0.0441815,0.0471881,0.0505623,0.0566588,0.0615965,0.0605931,0.0570097,0.051579,0.0538614,0.0670185,0.0683693
1953.537,0.0146594,0.0285998,0.0433492,0.0450804,0.0504906,0.057129,0.0603306,0.0578481,0.0571708,0.052592,0.0545596,0.0656749,0.0691627
1954.019,0.014449,0.0292567,0.0420938,0.0437248,0.0510479,0.0582399,0.0594457,0.0556073,0.0576979,0.0533489,0.0558289,0.0644333,0.0692855
1954.5012,0.0153495,0.0290341,0.040422,0.043617,0.0515359,0.0596887,0.0592137,0.0545975,0.0585345,0.0536411,0.0571584,0.0635814,0.0687725
1954.9833,0.0167578,0.0276601,0.038476,0.0447107,0.0511722,0.0607414,0.0596242,0.0550349,0.0593481,0.0535343,0.0583878,0.0630466,0.0676306
1955.4655,0.0179202,0.0251142,0.0365696,0.0464392,0.0495837,0.0606556,0.0603834,0.0565389,0.0596648,0.0533389,0.0596932,0.062466,0.0660052
1955.9475,0.0183611,0.0218333,0.0350882,0.0479861,0.0471312,0.0591539,0.0610532,0.0583676,0.0591136,0.0534117,0.061302,0.0614738,0.064317
1956.4297,0.0181297,0.0186414,0.0343344,0.0486863,0.044822,0.0566427,0.0612545,0.0598243,0.0576369,0.0539201,0.0631919,0.059989,0.0631608
1956.9117,0.0177067,0.0164026,0.0344354,0.0483314,0.0438091,0.0540501,0.060843,0.060584,0.0555503,0.0547332,0.0650046,0.0582951,0.0629721
1957.3939,0.0176434,0.0156062,0.0353501,0.047212,0.0447463,0.0523889,0.059995,0.0607676,0.0534291,0.0555208,0.066217,0.0568719,0.0637016
1957.876,0.0181749,0.0161461,0.0369162,0.0458922,0.047381,0.0522894,0.0591692,0.0607687,0.0518982,0.0559922,0.0664216,0.0561217,0.0647779
1958.3582,0.019054,0.0174374,0.0388593,0.0448757,0.0506462,0.0537359,0.0589274,0.0609691,0.0514303,0.056104,0.0655274,0.0561849,0.0654402
1958.8402,0.0197104,0.0187931,0.0407664,0.0443758,0.0532153,0.0561248,0.0596531,0.0615158,0.0522226,0.0560868,0.0637785,0.0569471,0.065233
1959.3224,0.0196301,0.0198134,0.0421115,0.0442998,0.0541871,0.058599,0.0612887,0.0622607,0.054165,0.0562644,0.0616249,0.0581871,0.0643029
1959.8044,0.0187137,0.02054,0.0424135,0.0444011,0.0534901,0.060474,0.0632604,0.0628562,0.0568695,0.0567909,0.0595549,0.0597179,0.0632778
1960.2866,0.0173918,0.0213009,0.0414918,0.0444481,0.0518097,0.0615356,0.0646972,0.0629254,0.0597427,0.0574956,0.0579711,0.0614097,0.0628188
1960.7687,0.0164258,0.0223828,0.0396499,0.0443001,0.0501522,0.0620576,0.0648753,0.0622234,0.0621147,0.057951,0.0571154,0.0631067,0.0631804
1961.2509,0.0165043,0.0237705,0.0376053,0.0438939,0.0493445,0.0625283,0.0636356,0.0607422,0.0634323,0.0577297,0.0570223,0.0645488,0.0640943
1961.7329,0.017865,0.0251213,0.0361405,0.0432207,0.0497359,0.0632377,0.0614858,0.0587415,0.0634634,0.0566886,0.0575096,0.0654037,0.0650389
1962.2151,0.0201536,0.0259691,0.0356765,0.0423464,0.051173,0.0639834,0.0592871,0.0567044,0.0624032,0.0551013,0.0582433,0.0654154,0.065654
1962.6971,0.0225892,0.0259977,0.0360593,0.0414484,0.0531532,0.064112,0.0577285,0.0552186,0.060797,0.0535645,0.0588854,0.0645727,0.0659641
1963.1793,0.0243316,0.0252057,0.0367111,0.040794,0.0550232,0.0629184,0.0569583,0.0547972,0.0592904,0.0527375,0.0592597,0.0631737,0.066255
1963.6614,0.02485,0.023886,0.0370361,0.0406333,0.056169,0.0601835,0.0566236,0.0556851,0.0583377,0.0530537,0.0594243,0.0617247,0.0667387
1964.1436,0.0241115,0.0224651,0.0367876,0.0410614,0.0561919,0.0564967,0.0562612,0.0577332,0.0580344,0.0545374,0.0595884,0.0607165,0.0673062
1964.6256,0.0225227,0.021315,0.0361492,0.0419465,0.055046,0.0531119,0.0557216,0.0604168,0.0581769,0.0567981,0.0599218,0.0603997,0.0675809
1965.1078,0.0207007,0.0206354,0.0355057,0.0429691,0.0530717,0.0513774,0.0553065,0.0630103,0.0584977,0.0591899,0.060395,0.0606824,0.0672279
1965.5898,0.0192244,0.0204358,0.0351031,0.0437377,0.0508952,0.0520463,0.0555325,0.0648453,0.0589059,0.0610672,0.0607696,0.0611947,0.0662718
1966.072,0.018472,0.0205916,0.0348505,0.0439164,0.0492242,0.0548332,0.0567089,0.0655486,0.0595524,0.0620514,0.0607528,0.0614853,0.0651757
1966.5541,0.0185583,0.020931,0.0343938,0.0433354,0.0486148,0.0584813,0.0586233,0.0651628,0.0606476,0.0622114,0.0602204,0.0612663,0.0645921
1967.0363,0.0193447,0.0213154,0.0334057,0.0420773,0.0492886,0.0613878,0.0605719,0.0640807,0.0621409,0.0620391,0.0593577,0.0605975,0.064928
1967.5183,0.0205056,0.0216763,0.0318692,0.040502,0.051069,0.0624924,0.0617455,0.0628011,0.0635325,0.062159,0.0585995,0.059894,0.0660487
1968.0005,0.0216522,0.0219881,0.0301262,0.0391563,0.0534577,0.0618339,0.0616976,0.0616516,0.0640532,0.0629096,0.0583982,0.0597194,0.0673875
1968.4825,0.0224775,0.0222069,0.0286698,0.0385692,0.0558029,0.0603709,0.0605481,0.0606739,0.0631359,0.0640986,0.0589843,0.0604821,0.0683756
1968.9647,0.0228586,0.0222474,0.0278876,0.0390295,0.0574823,0.0592694,0.058838,0.0597309,0.060831,0.0651091,0.0602646,0.0622108,0.0688225
1969.4468,0.0228705,0.0220459,0.0279504,0.0404565,0.0580682,0.0592069,0.0572269,0.0587098,0.0578703,0.065262,0.0618586,0.0645018,0.0689659
1969.929,0.022707,0.0216717,0.0288532,0.0424311,0.0574604,0.0600756,0.0562408,0.0576584,0.0553374,0.0641948,0.0632131,0.0666329,0.0692142
1970.411,0.0225427,0.0213845,0.0304936,0.044385,0.0559318,0.0611402,0.0561366,0.0567777,0.0541169,0.062056,0.0637709,0.0678145,0.0697949
1970.8932,0.0224108,0.0215326,0.0326833,0.0458649,0.054009,0.0615046,0.0568697,0.0562998,0.054426,0.0594266,0.0631892,0.0675155,0.070545
1971.3752,0.0221831,0.0222974,0.0350937,0.046716,0.0522028,0.0606223,0.0581488,0.056349,0.0557355,0.0570271,0.0615383,0.0657261,0.0709784
1971.8574,0.0216788,0.0234534,0.0372311,0.0470565,0.0507591,0.0585781,0.059568,0.0568818,0.0571577,0.0554016,0.0593442,0.0630005,0.0705859
1972.3395,0.0208237,0.024368,0.0385472,0.0470739,0.0496295,0.0560073,0.0607719,0.0577268,0.0580295,0.0547659,0.0573873,0.0602283,0.0691631
1972.8217,0.0197281,0.0243197,0.0386843,0.046822,0.0486869,0.0537425,0.061583,0.0586753,0.0582713,0.0550544,0.0563259,0.0582579,0.06696
1973.3037,0.0186137,0.0229709,0.0377171,0.0461879,0.0479947,0.0524091,0.0620314,0.0595597,0.0582979,0.0560513,0.0563576,0.0575775,0.0645771
1973.7859,0.0176473,0.0206761,0.0361988,0.0450429,0.0478755,0.0521698,0.0622788,0.0602994,0.0586091,0.0574815,0.0571435,0.0582088,0.0626837
1974.2679,0.0168216,0.0183799,0.0349264,0.0434359,0.0486912,0.052713,0.0624815,0.0609223,0.0594006,0.059037,0.0580658,0.0598235,0.0617148
1974.7501,0.0159937,0.0171243,0.0345326,0.0416627,0.0504908,0.0534633,0.0626721,0.0615522,0.0604709,0.0603951,0.0586595,0.0619667,0.061709
1975.2322,0.0150577,0.0174722,0.0351633,0.040154,0.0528109,0.0538999,0.0627266,0.0623396,0.061435,0.0612818,0.0589135,0.0642267,0.0623715
1975.7144,0.0141101,0.019221,0.0364499,0.0392772,0.0548121,0.0538311,0.0624338,0.0633317,0.0620267,0.0615591,0.0592175,0.0662737,0.0633246
1976.1964,0.0134546,0.0215756,0.0377744,0.0391953,0.055688,0.0534947,0.0616327,0.0643512,0.0622456,0.0612701,0.0599947,0.0678215,0.0643908
1976.6786,0.0134124,0.0236283,0.0386267,0.0398596,0.0550889,0.053426,0.0603467,0.0649921,0.0622845,0.0606049,0.061303,0.0686259,0.065715
1977.1606,0.0140586,0.0248051,0.0388124,0.0410969,0.0532998,0.0541417,0.0588391,0.0647978,0.0623587,0.0598198,0.0627182,0.0685774,0.0676165
1977.6428,0.0150748,0.0250064,0.0384182,0.042694,0.0510822,0.055791,0.0575405,0.0635512,0.0625983,0.0591808,0.0636029,0.067823,0.0702412
1978.1249,0.0158441,0.0244347,0.0376374,0.0444212,0.0492981,0.057972,0.0568621,0.0614942,0.0630585,0.0589534,0.0635687,0.0667886,0.0732605
1978.6071,0.0157517,0.0233324,0.0366351,0.0460159,0.048538,0.0598486,0.0569806,0.0593056,0.0637763,0.0593862,0.0627878,0.0660246,0.0758753
1979.0891,0.0145249,0.0218669,0.0355411,0.047191,0.048926,0.0605432,0.0577227,0.0578119,0.064782,0.0606144,0.0619209,0.0659339,0.0771955
1979.5713,0.012413,0.0202179,0.0345097,0.0477025,0.0501512,0.059604,0.0586397,0.0575863,0.0660545,0.0624957,0.0617018,0.0665456,0.0767841
1980.0533,0.0101055,0.0187085,0.0337291,0.0474415,0.0516611,0.0572734,0.0592469,0.0586746,0.0674813,0.0645006,0.0624673,0.0674946,0.0749875
1980.5355,0.00843161,0.0177744,0.0333407,0.0464839,0.0529034,0.0543791,0.0592868,0.0606007,0.0688757,0.0658109,0.0639492,0.0682425,0.0727879
1981.0176,0.0080044,0.0177246,0.0333458,0.0450529,0.05351,0.0519044,0.058848,0.0626331,0.0700342,0.0656627,0.0654608,0.0684182,0.0712425
1981.4998,0.00898678,0.0184592,0.0336058,0.0434198,0.0533714,0.0505018,0.0582737,0.0641449,0.0707792,0.0637768,0.0663323,0.0680683,0.0708862
1981.9819,0.0110767,0.0194013,0.0339484,0.0418083,0.052603,0.0502466,0.0579437,0.0648765,0.0709712,0.0606039,0.0662945,0.0676519,0.07151
1982.464,0.0136841,0.0197659,0.0342754,0.0403638,0.0514485,0.0507581,0.0580915,0.0649928,0.0705291,0.0571795,0.0655695,0.0677623,0.072448
1982.9462,0.0161821,0.019033,0.0345641,0.0391987,0.0501788,0.0515629,0.058754,0.0649385,0.0694876,0.0546232,0.0646438,0.0687331,0.0731291
1983.4282,0.0181049,0.0173153,0.0347631,0.0384601,0.0490227,0.0524207,0.0598262,0.0651745,0.0680555,0.0535681,0.0639192,0.0703746,0.0734634
1983.9104,0.0192278,0.0153586,0.0347095,0.0383463,0.0481376,0.0533932,0.0611175,0.0659169,0.0665831,0.0538748,0.0634919,0.072023,0.0737936
1984.3925,0.0195476,0.0141551,0.0341924,0.0390229,0.0476039,0.0546484,0.0623615,0.066995,0.0654048,0.0548181,0.0631845,0.0728983,0.0744992
1984.8746,0.0192212,0.0144117,0.0331467,0.0404679,0.0474295,0.0561899,0.0632397,0.0679102,0.0646465,0.0556244,0.0627535,0.0725663,0.0756082
1985.3567,0.0185006,0.0162076,0.0318136,0.0423505,0.0475643,0.0577366,0.0635041,0.0680906,0.0641608,0.0560045,0.0620837,0.0712098,0.0767391
1985.8389,0.0176635,0.0190363,0.0306962,0.0440583,0.0479245,0.0588394,0.0631739,0.0672182,0.0636766,0.0563211,0.0612299,0.0695261,0.0774005
1986.3209,0.0169313,0.0221472,0.0303003,0.0449075,0.048413,0.0591353,0.0626438,0.0654343,0.0630582,0.0572862,0.0603213,0.0683197,0.077375
1986.8031,0.0163913,0.0249072,0.0308389,0.0444479,0.0489203,0.0585559,0.0625447,0.0632917,0.062457,0.0594117,0.059459,0.0680619,0.0768681
1987.2852,0.0159632,0.026954,0.0321083,0.0427065,0.0493075,0.0573785,0.0633646,0.0614734,0.0622131,0.0625872,0.0587102,0.0686793,0.0763151
1987.7673,0.0154484,0.0281248,0.033623,0.0402278,0.0494122,0.0561193,0.0650498,0.0604317,0.0625701,0.0660649,0.0581703,0.069659,0.0760154
1988.2494,0.014657,0.0283245,0.0349146,0.0378489,0.0491142,0.0553342,0.0669124,0.060159,0.0634382,0.0688778,0.0579808,0.070373,0.0758848
1988.7316,0.0135437,0.0275001,0.0357798,0.0363045,0.048444,0.0554132,0.0680118,0.0602483,0.0644343,0.0704087,0.0582336,0.0704084,0.0755296
1989.2136,0.0122635,0.0257387,0.0362892,0.0359147,0.0476508,0.0564546,0.067778,0.0602078,0.065187,0.0706779,0.0588486,0.0697115,0.0745757
1989.6958,0.0111209,0.0233523,0.0365839,0.03656,0.0471553,0.0582534,0.0663904,0.0597977,0.0656337,0.0701446,0.0595775,0.0685217,0.0729714
1990.1779,0.0104724,0.0208271,0.0366629,0.0378943,0.0473982,0.0603668,0.0646492,0.0591711,0.066049,0.0692528,0.0601807,0.0672339,0.07105
1990.66,0.0106377,0.0186421,0.0363489,0.0395766,0.0486426,0.0622092,0.0634889,0.0587856,0.0667974,0.0681166,0.0606549,0.0663029,0.0693759
