Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb)
1811.3125,1.52202,1.5111,1.50351,1.46539,1.37762,1.21229,1.00927,0.796179,0.515895,0.321704,0.184072,0.113094
1811.7947,1.5122,1.49952,1.49572,1.46884,1.388,1.23009,1.02976,0.815668,0.529166,0.332622,0.187731,0.113137
1812.2767,1.50047,1.48759,1.48614,1.47027,1.3971,1.24658,1.0491,0.833158,0.541179,0.342926,0.190955,0.112744
1812.7589,1.48496,1.47423,1.47469,1.46922,1.40494,1.26181,1.06767,0.849413,0.55277,0.352456,0.194487,0.113375
1813.241,1.46531,1.4587,1.46162,1.46579,1.41167,1.27596,1.08596,0.8654,0.56481,0.361285,0.199027,0.115923
1813.7231,1.44271,1.44076,1.44728,1.46048,1.41733,1.28894,1.10409,0.881726,0.577802,0.369586,0.204855,0.120254
1814.2052,1.41897,1.42047,1.43183,1.45391,1.42182,1.30039,1.12172,0.898496,0.591761,0.377593,0.211722,0.125337
1814.6874,1.39537,1.39793,1.41508,1.44647,1.42495,1.31004,1.1384,0.915525,0.606344,0.385633,0.219058,0.129883
1815.1694,1.37183,1.37311,1.39656,1.43816,1.42661,1.31796,1.15385,0.932626,0.621093,0.39414,0.22633,0.133155
1815.6516,1.34711,1.34598,1.3759,1.42866,1.42669,1.32459,1.1681,0.949709,0.635652,0.403566,0.233275,0.13542
1816.1337,1.31965,1.31682,1.35318,1.41755,1.42507,1.33054,1.18129,0.966677,0.64989,0.414196,0.239904,0.137789
1816.6158,1.28856,1.28628,1.32904,1.40455,1.42165,1.33625,1.19367,0.983315,0.663969,0.425967,0.24636,0.141565
1817.0979,1.25409,1.25516,1.30441,1.38966,1.41656,1.34185,1.20557,0.999354,0.678341,0.438452,0.252817,0.147471
1817.5801,1.21757,1.22403,1.27997,1.3732,1.41018,1.34725,1.21747,1.01468,0.693579,0.451047,0.259451,0.155166
1818.0621,1.18073,1.19308,1.25584,1.3557,1.40311,1.35225,1.22986,1.02949,0.710035,0.463288,0.266418,0.163386
1818.5443,1.1451,1.16225,1.23172,1.33777,1.39581,1.35668,1.2428,1.04421,0.7275,0.475035,0.273764,0.170596
1819.0264,1.11153,1.13158,1.20719,1.31978,1.38822,1.36037,1.25567,1.05922,0.745187,0.486442,0.281329,0.175737
1819.5085,1.08005,1.10127,1.18193,1.30165,1.37974,1.36306,1.2673,1.0747,0.76208,0.497778,0.288783,0.17863
1819.9906,1.05002,1.07142,1.15575,1.28273,1.36951,1.36444,1.27651,1.09051,0.777466,0.509267,0.29583,0.179909
1820.4728,1.02057,1.04189,1.12843,1.26201,1.35693,1.36427,1.28273,1.1062,0.791277,0.521007,0.302446,0.180647
1820.9548,0.991139,1.01234,1.0999,1.23879,1.34218,1.36261,1.28633,1.12096,0.804021,0.53291,0.308943,0.181883
1821.437,0.961985,0.982613,1.07048,1.21337,1.32626,1.35989,1.28849,1.13375,0.816363,0.54466,0.315763,0.184228
1821.9191,0.934014,0.952933,1.04091,1.1872,1.31034,1.35666,1.2905,1.14357,0.828655,0.555757,0.323137,0.187726
1822.4012,0.907926,0.923666,1.01198,1.1619,1.29484,1.35315,1.29297,1.14995,0.840835,0.565743,0.330923,0.192046
1822.8833,0.88327,0.89476,0.9838,1.13805,1.27882,1.34882,1.29561,1.15329,0.852752,0.574562,0.338809,0.196871
1823.3655,0.858151,0.865414,0.955475,1.11437,1.26014,1.34247,1.29746,1.15492,0.864609,0.58285,0.346704,0.202219
1823.8475,0.829885,0.83436,0.925352,1.08806,1.23654,1.33276,1.29752,1.15677,0.877123,0.591993,0.354997,0.208486
1824.3297,0.796543,0.800822,0.892052,1.05642,1.20715,1.3191,1.29531,1.16096,0.891197,0.603737,0.364421,0.216167
1824.8118,0.758981,0.76579,0.855949,1.01933,1.17414,1.30274,1.29142,1.16884,0.90713,0.619109,0.375465,0.225294
1825.2939,0.721569,0.732316,0.819901,0.980758,1.14264,1.28674,1.28743,1.17994,0.923898,0.637117,0.387633,0.234977
1825.776,0.689609,0.703666,0.787689,0.94675,1.11753,1.27406,1.2849,1.19201,0.939509,0.65485,0.399459,0.243742
1826.2582,0.665355,0.680866,0.761237,0.920828,1.09991,1.2653,1.28429,1.20253,0.952399,0.669508,0.409542,0.250574
1826.7402,0.647091,0.662427,0.739727,0.902055,1.08709,1.25853,1.2848,1.21018,0.962257,0.680158,0.417428,0.255495
1827.2224,0.631264,0.645874,0.720866,0.88677,1.07507,1.25082,1.285,1.2147,0.969681,0.687678,0.423577,0.259304
1827.7045,0.61456,0.628938,0.702174,0.870799,1.06024,1.23924,1.28322,1.2162,0.975558,0.693853,0.42894,0.263103
1828.1866,0.594773,0.609864,0.681459,0.850505,1.03968,1.22132,1.27766,1.21475,0.980858,0.700745,0.434755,0.268056
1828.6687,0.571254,0.587507,0.657067,0.823426,1.01135,1.19571,1.26678,1.21067,0.98675,0.710319,0.442503,0.2752
1829.1509,0.545556,0.561952,0.628762,0.789599,0.975402,1.16383,1.25054,1.20522,0.994536,0.723783,0.453546,0.284972
1829.6329,0.521392,0.535325,0.5989,0.752936,0.935862,1.13117,1.23187,1.20083,1.00493,0.74057,0.46812,0.296577
1830.1151,0.502405,0.511139,0.571781,0.719744,0.899574,1.10481,1.21579,1.1996,1.01712,0.758256,0.484596,0.308142
1830.5972,0.489265,0.491805,0.550526,0.694135,0.871436,1.0879,1.2056,1.20142,1.02912,0.774354,0.500495,0.318101
1831.0793,0.479687,0.477181,0.535034,0.675646,0.851424,1.07797,1.20062,1.20416,1.03929,0.788001,0.514273,0.326212
1831.5614,0.470762,0.465518,0.522998,0.661097,0.836209,1.06996,1.19768,1.2055,1.04711,0.799759,0.525821,0.333199
1832.0436,0.460602,0.454939,0.511768,0.647181,0.821932,1.05955,1.19339,1.20415,1.05299,0.810563,0.535823,0.339953
1832.5256,0.448694,0.444186,0.499452,0.631719,0.805759,1.04452,1.18547,1.20013,1.05774,0.821046,0.54509,0.347091
1833.0078,0.435627,0.432774,0.48536,0.613992,0.786491,1.025,1.17327,1.19446,1.06215,0.831389,0.5542,0.354863
1833.4899,0.422498,0.420836,0.470021,0.594612,0.764639,1.0029,1.15777,1.1884,1.06664,0.841445,0.563367,0.363231
1833.972,0.410099,0.408758,0.454676,0.574883,0.741809,0.980537,1.14078,1.18266,1.07114,0.850984,0.572476,0.372042
1834.4541,0.398362,0.396811,0.44041,0.555837,0.719514,0.959126,1.12378,1.17684,1.07518,0.859883,0.581282,0.3812
1834.9363,0.38651,0.385056,0.427542,0.537617,0.698234,0.938239,1.107,1.16985,1.07817,0.868113,0.589623,0.39073
1835.4183,0.373775,0.373517,0.415651,0.519628,0.677377,0.916642,1.08966,1.16069,1.07969,0.875615,0.597553,0.400671
1835.9005,0.360098,0.362355,0.404041,0.501207,0.655962,0.893566,1.0708,1.14909,1.07967,0.882225,0.605358,0.410913
1836.3826,0.34634,0.351807,0.392195,0.482276,0.633436,0.869424,1.05021,1.13567,1.07837,0.887782,0.613474,0.421096
1836.8647,0.333893,0.341949,0.380013,0.463563,0.61014,0.845571,1.02872,1.12158,1.0764,0.892333,0.622309,0.430673
1837.3468,0.323875,0.332558,0.367782,0.446261,0.587192,0.82335,1.00791,1.10801,1.07449,0.89624,0.631988,0.439144
1837.829,0.316457,0.323278,0.355975,0.431323,0.565868,0.803192,0.98908,1.0957,1.07312,0.90001,0.642206,0.446312
1838.311,0.310796,0.313951,0.344993,0.418922,0.546912,0.784447,0.972543,1.08485,1.07233,0.903964,0.652339,0.452386
1838.7932,0.30555,0.304754,0.334981,0.408413,0.530211,0.765899,0.957424,1.07502,1.07159,0.908021,0.661797,0.457859
1839.2753,0.299526,0.296029,0.325764,0.398702,0.514964,0.746433,0.942201,1.06533,1.07018,0.91178,0.670331,0.463279
1839.7574,0.292156,0.28801,0.316931,0.388742,0.500152,0.725509,0.92558,1.05464,1.06752,0.914807,0.6781,0.469053
1840.2395,0.283697,0.280706,0.308045,0.377955,0.485102,0.703431,0.907322,1.04214,1.06358,0.916904,0.685423,0.475326
1840.7217,0.27509,0.274004,0.298893,0.366428,0.469878,0.681317,0.888521,1.02788,1.05891,0.918187,0.692407,0.481986
1841.2037,0.267414,0.267841,0.289579,0.354729,0.455169,0.660583,0.870877,1.01284,1.05415,0.918879,0.698727,0.488786
1841.6859,0.261221,0.262223,0.280359,0.343397,0.441673,0.642085,0.855297,0.998063,1.04937,0.918977,0.703792,0.49555
1842.168,0.256213,0.257067,0.271369,0.332502,0.42942,0.625467,0.840751,0.983443,1.04364,0.918085,0.707175,0.502301
1842.6501,0.251396,0.252023,0.262521,0.321574,0.417456,0.609037,0.824042,0.967068,1.03513,0.915566,0.709063,0.509272
1843.1322,0.245618,0.246505,0.253668,0.310005,0.404106,0.590296,0.800796,0.945731,1.02198,0.911077,0.710603,0.516778
1843.6144,0.238438,0.240077,0.244995,0.297844,0.388059,0.567471,0.768429,0.917454,1.00418,0.90541,0.713825,0.524961
1844.0964,0.230913,0.233089,0.237204,0.286425,0.370104,0.541791,0.730408,0.885374,0.985372,0.900799,0.720405,0.533502
1844.5786,0.224936,0.226631,0.230953,0.27756,0.353351,0.517553,0.695865,0.857595,0.971125,0.899347,0.72976,0.541733
1845.0607,0.221258,0.221395,0.22608,0.271703,0.340441,0.498212,0.671624,0.840148,0.963813,0.9009,0.739218,0.549217
1845.5428,0.218866,0.216976,0.221827,0.26768,0.331334,0.483557,0.656988,0.832171,0.961022,0.903439,0.746374,0.556038
1846.0249,0.216182,0.212419,0.217665,0.263974,0.324166,0.471118,0.646839,0.828456,0.958561,0.905003,0.750345,0.562513
1846.5071,0.212167,0.207017,0.213709,0.259624,0.316931,0.458492,0.636155,0.823414,0.953144,0.904673,0.751384,0.568894
1846.9891,0.206735,0.200761,0.210624,0.254375,0.308419,0.444464,0.622073,0.813102,0.94337,0.902585,0.750315,0.575276
1847.4713,0.200726,0.194413,0.209144,0.248478,0.298633,0.429237,0.604393,0.796283,0.929988,0.899571,0.748303,0.581591
1847.9534,0.195422,0.18908,0.20934,0.242316,0.288733,0.414022,0.585106,0.774839,0.915491,0.896513,0.746635,0.58759
1848.4355,0.191678,0.185397,0.210188,0.236019,0.280258,0.400095,0.566748,0.752521,0.90261,0.893631,0.746299,0.592843
1848.9176,0.189347,0.18303,0.210002,0.229405,0.274022,0.387964,0.550572,0.732399,0.89259,0.890342,0.747645,0.596819
1849.3998,0.187557,0.18101,0.20739,0.222331,0.269621,0.377393,0.536109,0.715209,0.884768,0.885857,0.750401,0.59909
1849.8818,0.185418,0.17846,0.201928,0.215096,0.265836,0.367975,0.522167,0.699758,0.877495,0.879913,0.753897,0.599586
1850.364,0.182522,0.175074,0.194249,0.208501,0.261386,0.359524,0.507978,0.684329,0.869258,0.872996,0.757231,0.59882
1850.8461,0.178974,0.171135,0.185711,0.203484,0.255582,0.351995,0.493605,0.667825,0.85925,0.865996,0.759406,0.597877
1851.3282,0.17513,0.167204,0.177822,0.200536,0.248645,0.34518,0.479608,0.65016,0.847366,0.859571,0.759592,0.598042
1851.8103,0.171255,0.163764,0.171645,0.19932,0.241535,0.338591,0.4664,0.632002,0.833876,0.853706,0.75748,0.600162
1852.2925,0.167371,0.161019,0.167468,0.198791,0.235356,0.331649,0.453849,0.614243,0.819116,0.847792,0.753498,0.60416
1852.7745,0.163348,0.158916,0.164895,0.19774,0.230667,0.323996,0.441385,0.59757,0.803385,0.84112,0.748646,0.609086
1853.2567,0.159135,0.157271,0.163201,0.195358,0.227135,0.315624,0.42842,0.582289,0.787034,0.833367,0.744015,0.613636
1853.7388,0.154921,0.155837,0.161702,0.191472,0.223732,0.306718,0.414738,0.568314,0.770544,0.824723,0.740259,0.616804
1854.2209,0.151116,0.154331,0.15996,0.186418,0.219348,0.297431,0.400617,0.555207,0.754481,0.815681,0.737322,0.618256
1854.703,0.148186,0.152471,0.157807,0.180717,0.213475,0.287811,0.386681,0.542259,0.739323,0.806723,0.734578,0.618266
1855.1852,0.146427,0.150084,0.155269,0.174815,0.206509,0.277955,0.373584,0.528673,0.725284,0.798122,0.731264,0.617342
1855.6672,0.145814,0.147203,0.152484,0.169027,0.199517,0.268211,0.361686,0.51383,0.712245,0.789912,0.72691,0.615819
1856.1494,0.145977,0.144071,0.149646,0.163629,0.193593,0.259163,0.350868,0.49757,0.699821,0.781924,0.721539,0.613681
1856.6315,0.146303,0.141036,0.146962,0.158951,0.189241,0.25135,0.340566,0.480354,0.687521,0.773835,0.715566,0.610689
1857.1136,0.146135,0.138374,0.144559,0.155354,0.186117,0.244877,0.33006,0.463191,0.674921,0.765237,0.709538,0.606683
1857.5957,0.144999,0.136168,0.142367,0.153078,0.183261,0.23925,0.318903,0.447289,0.66177,0.755774,0.703869,0.601873
1858.0779,0.142783,0.134258,0.140076,0.152074,0.179643,0.233603,0.307257,0.433526,0.647995,0.745315,0.698681,0.596919
1858.5599,0.139803,0.132287,0.13727,0.151926,0.174712,0.227241,0.29591,0.421978,0.633635,0.734042,0.693769,0.592729
1859.0421,0.136667,0.129822,0.133725,0.151946,0.168663,0.220145,0.285895,0.411809,0.61877,0.722373,0.688708,0.590038
1859.5242,0.133998,0.126549,0.129686,0.1514,0.162318,0.21306,0.277923,0.40167,0.603503,0.71075,0.683065,0.589009
1860.0063,0.132116,0.122487,0.125872,0.149761,0.15673,0.207075,0.271974,0.390418,0.587974,0.699459,0.676648,0.589092
1860.4884,0.130878,0.118136,0.123152,0.146874,0.152702,0.202944,0.26729,0.37772,0.572344,0.688565,0.669652,0.589254
1860.9706,0.129756,0.114404,0.122056,0.143003,0.150442,0.200595,0.262765,0.364175,0.556739,0.678003,0.662593,0.588482
1861.4526,0.128144,0.112252,0.122464,0.138718,0.149494,0.199142,0.257479,0.350899,0.541225,0.667706,0.656041,0.58627
1861.9348,0.125738,0.112192,0.123683,0.134679,0.148975,0.197409,0.251093,0.338861,0.525896,0.657683,0.6503,0.582804
1862.4169,0.122727,0.113941,0.124874,0.131387,0.148052,0.19462,0.243897,0.328417,0.511036,0.648011,0.64525,0.578713
1862.899,0.119671,0.116524,0.125489,0.129005,0.146387,0.190788,0.236539,0.319315,0.497191,0.638722,0.640453,0.574547
1863.3811,0.11713,0.1188,0.125404,0.12737,0.144273,0.186545,0.229657,0.311074,0.484996,0.629678,0.635442,0.570342
1863.8633,0.115302,0.120057,0.124697,0.126183,0.142364,0.182569,0.223632,0.303397,0.474791,0.620509,0.629968,0.565598
1864.3453,0.113924,0.120242,0.123352,0.125248,0.141172,0.17905,0.218572,0.296287,0.466285,0.610696,0.62406,0.559682
1864.8275,0.112484,0.119685,0.121199,0.124587,0.140671,0.175553,0.214432,0.28985,0.45853,0.599837,0.617915,0.552377
1865.3096,0.110581,0.118563,0.118167,0.124333,0.140271,0.171343,0.211123,0.283977,0.450282,0.587957,0.611711,0.544203
1865.7917,0.108178,0.116551,0.114595,0.124454,0.139172,0.16592,0.208512,0.278173,0.440554,0.57567,0.605478,0.536253
1866.2738,0.105567,0.11297,0.111276,0.124508,0.136884,0.159408,0.206346,0.271666,0.428999,0.563959,0.599039,0.529619
1866.756,0.103096,0.107371,0.109083,0.123666,0.133529,0.152559,0.204193,0.263724,0.415901,0.553612,0.59204,0.524741
1867.238,0.100892,0.10016,0.108408,0.121052,0.129747,0.146432,0.201459,0.254025,0.401819,0.544635,0.584044,0.521146
1867.7202,0.0987989,0.0928108,0.108802,0.116301,0.126313,0.141965,0.19751,0.242943,0.387276,0.536033,0.574743,0.517708
1868.2023,0.096616,0.0874133,0.10913,0.110038,0.12372,0.139627,0.1919,0.231661,0.372736,0.526258,0.564277,0.513339
1868.6844,0.0944301,0.0855204,0.108283,0.103887,0.121946,0.139182,0.184696,0.221893,0.358802,0.514265,0.553474,0.50774
1869.1665,0.0926983,0.086922,0.106075,0.09965,0.120551,0.139715,0.176661,0.215036,0.346234,0.500506,0.543605,0.50167
1869.6487,0.0918784,0.0896086,0.103411,0.0980895,0.119014,0.140071,0.169002,0.211224,0.335565,0.486731,0.535581,0.49631
1870.1307,0.0919832,0.0912397,0.101455,0.0985532,0.117015,0.139459,0.162795,0.209292,0.326711,0.474588,0.52931,0.492293
1870.6129,0.0925712,0.0906181,0.100694,0.0997612,0.114454,0.137721,0.158619,0.207666,0.319087,0.464516,0.523888,0.489383
1871.095,0.0931167,0.0879692,0.100746,0.100752,0.11137,0.135183,0.156572,0.205238,0.312041,0.455861,0.518297,0.486885
1871.5771,0.0933668,0.0843947,0.100776,0.101215,0.107968,0.132396,0.156386,0.201676,0.305182,0.447664,0.511947,0.48416
1872.0592,0.0934644,0.0812388,0.100015,0.101283,0.104726,0.129924,0.157435,0.197297,0.298402,0.439341,0.504863,0.480863
1872.5414,0.0938001,0.0796186,0.098134,0.101155,0.102366,0.128168,0.158747,0.192766,0.291695,0.430929,0.497561,0.476915
1873.0234,0.0946562,0.0801096,0.0953703,0.100833,0.101565,0.127218,0.159196,0.188705,0.284937,0.422839,0.490685,0.472328
1873.5056,0.0958561,0.0826164,0.0923618,0.100139,0.102489,0.126812,0.157929,0.185396,0.277836,0.415347,0.484596,0.467067
1873.9877,0.0967076,0.0864669,0.0898033,0.0989596,0.1045,0.126455,0.154764,0.182711,0.270138,0.408196,0.479161,0.461066
1874.4698,0.0963415,0.0906552,0.0881611,0.0974738,0.10634,0.125634,0.150263,0.180288,0.26192,0.400659,0.4739,0.454387
1874.9519,0.0942416,0.0941096,0.0875751,0.0961179,0.10673,0.123999,0.145408,0.177775,0.253711,0.391987,0.46832,0.447337
1875.4341,0.0906189,0.0959399,0.0878983,0.0952946,0.105033,0.121464,0.141082,0.17497,0.246274,0.381886,0.46218,0.440393
1875.9161,0.0863784,0.0956628,0.0887671,0.0950556,0.101586,0.118234,0.137653,0.1718,0.240197,0.370671,0.455503,0.433949
1876.3983,0.0826766,0.0933613,0.0896731,0.0950219,0.0974758,0.114779,0.134906,0.168255,0.235552,0.359042,0.448393,0.428056
1876.8804,0.0803365,0.0896827,0.0900733,0.0946196,0.0939063,0.111714,0.13235,0.164337,0.23189,0.347667,0.440819,0.422389
1877.3625,0.0794868,0.0856297,0.0895611,0.093454,0.0915658,0.109595,0.129677,0.160074,0.228535,0.336893,0.432569,0.41648
1877.8446,0.0796225,0.0822059,0.0880403,0.0915432,0.0903988,0.108668,0.127038,0.155531,0.224949,0.326741,0.423415,0.410036
1878.3268,0.0799993,0.0800526,0.0857927,0.0892625,0.0898733,0.108697,0.124926,0.150796,0.2209,0.317096,0.413375,0.403122
1878.8088,0.0800801,0.079239,0.0833582,0.0870752,0.0894917,0.109017,0.123754,0.145944,0.216382,0.307911,0.402861,0.396101
1879.291,0.0797575,0.0793119,0.0812716,0.0852649,0.0891576,0.108831,0.123449,0.141055,0.211427,0.299269,0.392601,0.389419
1879.7731,0.0792578,0.0795902,0.0798149,0.0838433,0.0891429,0.107627,0.123393,0.136281,0.206022,0.291301,0.383345,0.383415
1880.2552,0.0788574,0.0795443,0.0789536,0.0826468,0.0897232,0.105429,0.122768,0.131919,0.200205,0.284069,0.375548,0.378253
1880.7373,0.0786461,0.0790418,0.0784887,0.0814944,0.0907967,0.102742,0.121077,0.128373,0.194216,0.277497,0.369219,0.373932
1881.2195,0.0784955,0.078323,0.0782852,0.0802771,0.0918008,0.100217,0.118425,0.125991,0.188515,0.271397,0.363993,0.37027
1881.7015,0.0782031,0.0777491,0.0783724,0.0789552,0.0919871,0.0982837,0.115362,0.124849,0.183584,0.265543,0.359346,0.366854
1882.1837,0.0776567,0.0775182,0.0788276,0.0775297,0.0908447,0.0969774,0.112414,0.124653,0.179643,0.259749,0.354776,0.363044
1882.6658,0.0768779,0.0775485,0.0795444,0.0760498,0.0883717,0.0960265,0.10971,0.124835,0.176498,0.253896,0.349834,0.358162
1883.1479,0.0759432,0.077587,0.0801089,0.0746448,0.0850407,0.0950702,0.106998,0.124816,0.173642,0.24793,0.344091,0.351819
1883.63,0.0748883,0.0774278,0.0799445,0.0735096,0.0815263,0.0938397,0.104042,0.124273,0.170559,0.24184,0.337139,0.344209
1884.1122,0.0737098,0.0770423,0.0786737,0.0728102,0.0784058,0.0922225,0.101058,0.123239,0.167001,0.235644,0.328765,0.336133
1884.5942,0.0724674,0.0765148,0.0764407,0.072562,0.076015,0.0902582,0.0987733,0.121989,0.163072,0.229403,0.319186,0.328649
1885.0764,0.0713745,0.0758574,0.0739236,0.0725908,0.0744782,0.0881439,0.0979765,0.120786,0.159073,0.223232,0.309167,0.322541
1885.5585,0.0707498,0.0748985,0.0719616,0.0726406,0.0737942,0.0862415,0.0988626,0.119673,0.155259,0.21728,0.299799,0.317905
1886.0406,0.0708255,0.0733764,0.071029,0.0725672,0.0738638,0.0849981,0.100708,0.118447,0.151701,0.211628,0.291974,0.314119
1886.5227,0.0715573,0.0711593,0.0709432,0.0724667,0.0744586,0.0847416,0.102205,0.116803,0.148297,0.206171,0.285881,0.310202
1887.0049,0.0725966,0.0683875,0.0710229,0.0726276,0.0752144,0.0854584,0.102211,0.114522,0.144871,0.200572,0.280883,0.305306
1887.4869,0.0734317,0.0654228,0.0705536,0.0733436,0.0756948,0.0867074,0.100357,0.111551,0.141236,0.194364,0.275863,0.299024
1887.9691,0.0735829,0.0626818,0.0692458,0.0747001,0.075502,0.0877277,0.0971658,0.107989,0.137211,0.187205,0.269784,0.291464
1888.4512,0.0727645,0.0604976,0.0674747,0.0764285,0.0744058,0.0877161,0.0937365,0.104044,0.132702,0.179222,0.262212,0.283175
1888.9333,0.0710059,0.0590884,0.0661775,0.0779107,0.0724703,0.086215,0.0911561,0.10003,0.127875,0.171239,0.253605,0.274995
1889.4154,0.0686995,0.0586078,0.0663245,0.0784248,0.0701033,0.0834291,0.0898929,0.0963769,0.123304,0.164568,0.245119,0.267744
1889.8976,0.0664811,0.0591777,0.0681948,0.0775679,0.0679081,0.0801412,0.0895851,0.0935536,0.119807,0.160234,0.237855,0.261817
1890.3796,0.0649497,0.0608218,0.07108,0.0755116,0.0663771,0.0771774,0.0894776,0.0919277,0.117949,0.158264,0.232126,0.25703
1890.8618,0.0644188,0.0633413,0.0737093,0.0728583,0.0656812,0.0749223,0.0890817,0.0916425,0.117658,0.157776,0.22742,0.252889
1891.3439,0.0648326,0.0662495,0.0749302,0.0703077,0.0656967,0.073304,0.0884271,0.0925711,0.118278,0.15768,0.222974,0.248984
1891.826,0.065796,0.0688331,0.0741472,0.0684277,0.0661663,0.0721011,0.0878411,0.094307,0.118915,0.157269,0.218298,0.245166
1892.3081,0.0666596,0.0703458,0.0714771,0.067558,0.0668649,0.071227,0.0875767,0.0961882,0.118799,0.156362,0.213322,0.241448
1892.7903,0.0667048,0.070284,0.0677155,0.0677512,0.0677209,0.0708245,0.0875517,0.0974312,0.117531,0.155083,0.20824,0.237782
1893.2723,0.06545,0.068616,0.0641,0.0687344,0.0688503,0.0711689,0.0873136,0.0974033,0.115145,0.153518,0.203244,0.233913
1893.7545,0.0629539,0.0658081,0.061864,0.0699534,0.070443,0.0724499,0.0862455,0.0959203,0.111998,0.15148,0.198369,0.229411
1894.2366,0.059909,0.0626071,0.0617256,0.0707445,0.0725125,0.0745437,0.0839277,0.0933669,0.108588,0.148589,0.193523,0.223906
1894.7188,0.0573952,0.0597128,0.0635527,0.0705929,0.0746695,0.0768945,0.0804793,0.0905154,0.105425,0.144605,0.188669,0.217356
1895.2008,0.0563698,0.0575357,0.0664085,0.0693635,0.0761557,0.0786165,0.0766654,0.0881073,0.102955,0.139735,0.183951,0.210158
1895.683,0.0571839,0.0561632,0.0690048,0.0673632,0.0762321,0.0788412,0.0736264,0.0864534,0.101431,0.134626,0.179616,0.202981
1896.165,0.0594516,0.0555077,0.0703206,0.0651734,0.0746826,0.0771519,0.0723274,0.0853332,0.100742,0.12998,0.175793,0.196455
1896.6472,0.0623294,0.055482,0.0700031,0.0633628,0.0720203,0.0738324,0.0730716,0.0842485,0.100367,0.126145,0.172313,0.190964
1897.1293,0.0649292,0.056051,0.0683703,0.0622641,0.0692303,0.0697864,0.0753697,0.0827988,0.0996035,0.123003,0.168751,0.18665
1897.6115,0.0665728,0.0571335,0.0661443,0.0619003,0.0672514,0.0662,0.078173,0.0809058,0.0979999,0.120196,0.164625,0.183511
1898.0935,0.0668475,0.0584619,0.0641217,0.0620316,0.0665207,0.0641012,0.080309,0.0787963,0.0957422,0.117459,0.159628,0.181415
1898.5757,0.0655917,0.0595508,0.0628739,0.0622762,0.0668167,0.0639691,0.0809377,0.0768251,0.09367,0.114802,0.153763,0.180012
1899.0577,0.0629256,0.0598703,0.0625274,0.0622748,0.0674777,0.065565,0.0798405,0.0752802,0.0927835,0.112445,0.147335,0.178682
1899.5399,0.0593144,0.0591574,0.0627025,0.0618481,0.0678406,0.0680894,0.0774003,0.0742994,0.0935045,0.110572,0.140819,0.176655
1900.022,0.0555629,0.0576503,0.0626798,0.0610645,0.0675852,0.0705636,0.0743094,0.0739162,0.0952568,0.10912,0.134718,0.173306
1900.5042,0.0526407,0.0560409,0.0617558,0.0601672,0.0667572,0.0721882,0.071221,0.0741446,0.096746,0.107764,0.129483,0.168441
1900.9862,0.0513356,0.0551168,0.0596275,0.0593943,0.0655249,0.0725067,0.0685473,0.074995,0.0967842,0.1061,0.125479,0.162388
1901.4684,0.0518737,0.0552832,0.0565944,0.0588058,0.0639293,0.0713903,0.0664496,0.076407,0.0950721,0.103897,0.122928,0.155843
1901.9504,0.0537442,0.056272,0.0534316,0.058242,0.0618546,0.0689665,0.0649327,0.0781746,0.0923685,0.101234,0.121802,0.149553
1902.4326,0.055894,0.0572633,0.0509825,0.0574634,0.0592327,0.0655823,0.063941,0.0799472,0.0899271,0.0984475,0.121748,0.144031
1902.9147,0.0572256,0.0573675,0.049723,0.0563805,0.0562818,0.0617915,0.0634078,0.0813104,0.0886433,0.0959276,0.122118,0.139452
1903.3969,0.0571274,0.0561618,0.049573,0.0552002,0.0535437,0.0582853,0.0632703,0.0818892,0.0885433,0.0939175,0.122139,0.135709
1903.8789,0.0557374,0.0539337,0.0500521,0.0543583,0.0516413,0.0557082,0.0634714,0.0814217,0.0889296,0.092433,0.121173,0.132536
1904.3611,0.0538042,0.0514813,0.050637,0.0542619,0.0509076,0.0544124,0.0639457,0.0798007,0.0889851,0.0913402,0.118947,0.129609
1904.8431,0.0522447,0.0496255,0.0510466,0.0550193,0.0511681,0.0543076,0.0645778,0.0771134,0.0883158,0.0905117,0.115625,0.126621
1905.3253,0.0516853,0.0487828,0.051268,0.0563518,0.0518585,0.0549385,0.065155,0.0736913,0.0870346,0.0899253,0.11171,0.123368
1905.8074,0.0522449,0.048868,0.0513731,0.0577395,0.0523999,0.0557636,0.0653706,0.0701306,0.0854215,0.0896152,0.107828,0.119836
1906.2896,0.0536119,0.0495094,0.0513457,0.0586788,0.0525606,0.0564603,0.0649288,0.0672115,0.0835452,0.0895163,0.104523,0.11624
1906.7716,0.0552833,0.0503461,0.0510911,0.0588828,0.0525567,0.0570628,0.0637255,0.0656724,0.0811937,0.0893445,0.102108,0.112934
1907.2538,0.0567895,0.0511881,0.0505973,0.0583413,0.0528314,0.0578439,0.0619915,0.0658952,0.0781416,0.0886525,0.100571,0.110228
1907.7358,0.057807,0.0519807,0.0500557,0.0572716,0.0536708,0.0590077,0.0602627,0.0676588,0.0744824,0.0870733,0.0995526,0.108193
1908.218,0.0581621,0.0526824,0.0497824,0.0560368,0.0549284,0.0603935,0.0591346,0.0701313,0.0707061,0.084605,0.0984227,0.106616
