Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb)
544.3098,0.0542115,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.035337,0.0312505,0.0222118,0.10025,0.047009,0.0839892,0.0441201,0.102975,0.0322227,-1.17549e-38
544.7919,0.0541402,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0276619,0.0320676,0.0055931,0.0644247,0.0187788,0.0564584,0.0493934,0.0841847,-1.17549e-38,-1.17549e-38
545.274,0.0455123,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00967563,0.0335937,-1.17549e-38,0.0284366,-1.17549e-38,0.0177052,0.0556909,0.0587487,-1.17549e-38,-1.17549e-38
545.7562,0.0292974,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0371551,-1.17549e-38,0.0055125,-1.17549e-38,-1.17549e-38,0.0626873,0.0335823,-1.17549e-38,0.0261507
546.2383,0.0108288,0.01893,-1.17549e-38,-1.17549e-38,0.019296,-1.17549e-38,0.0425548,-1.17549e-38,0.00215722,-1.17549e-38,-1.17549e-38,0.0676286,0.0145983,-1.17549e-38,0.0396045
546.7204,-1.17549e-38,0.0671172,-1.17549e-38,-1.17549e-38,0.0528058,-1.17549e-38,0.0466122,-1.17549e-38,0.0142599,-1.17549e-38,-1.17549e-38,0.0672545,0.00331118,-1.17549e-38,0.0314812
547.2025,-1.17549e-38,0.0826876,-1.17549e-38,-1.17549e-38,0.0928047,-1.17549e-38,0.044236,-1.17549e-38,0.0292888,-1.17549e-38,-1.17549e-38,0.0593478,-1.17549e-38,-1.17549e-38,0.0138821
547.6846,-1.17549e-38,0.0558289,-1.17549e-38,-1.17549e-38,0.130661,-1.17549e-38,0.0319166,-1.17549e-38,0.033745,-1.17549e-38,-1.17549e-38,0.042987,-1.17549e-38,-1.17549e-38,0.00363387
548.1667,0.00187237,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.154886,0.000641529,0.0111482,-1.17549e-38,0.021183,-1.17549e-38,-1.17549e-38,0.0183561,-1.17549e-38,-1.17549e-38,0.0105509
548.6489,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.154669,0.0114857,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0362895,0.0308687
549.131,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.125277,0.0122917,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0260584,-1.17549e-38,-1.17549e-38,0.0615315,0.0496703
549.6131,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00977724,0.0723923,0.00390964,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.048936,-1.17549e-38,-1.17549e-38,0.0607494,0.050562
550.0952,-1.17549e-38,-1.17549e-38,0.0133215,0.0335751,0.011408,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0176159,0.0506289,-1.17549e-38,0.00191803,0.0404858,0.0266135
550.5773,-1.17549e-38,0.0230182,0.0528081,0.0420486,-1.17549e-38,-1.17549e-38,0.00971305,-1.17549e-38,-1.17549e-38,0.0283916,0.0423729,-1.17549e-38,0.0274208,0.0168764,-1.17549e-38
551.0594,-1.17549e-38,0.0929229,0.0877744,0.036891,-1.17549e-38,-1.17549e-38,0.0267641,-1.17549e-38,-1.17549e-38,0.0257826,0.0377559,-1.17549e-38,0.0403039,0.00713407,-1.17549e-38
551.5416,-1.17549e-38,0.136675,0.107564,0.0229254,-1.17549e-38,-1.17549e-38,0.0351865,-1.17549e-38,-1.17549e-38,0.0119773,0.0442549,-1.17549e-38,0.0317442,0.019497,-1.17549e-38
552.0237,-1.17549e-38,0.144717,0.105013,0.00487363,-1.17549e-38,-1.17549e-38,0.0357488,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0594596,-1.17549e-38,0.00312385,0.0482057,-1.17549e-38
552.5058,0.0241746,0.122478,0.0802419,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0330086,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0734521,0.00580791,-1.17549e-38,0.076869,-1.17549e-38
552.9879,0.0376806,0.0851402,0.0419764,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0307372,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0751057,0.00342975,-1.17549e-38,0.0883459,-1.17549e-38
553.47,0.0358256,0.0492158,0.00482391,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0287623,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0586469,0.000558839,-1.17549e-38,0.0754727,-1.17549e-38
553.9521,0.0259146,0.0250354,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0234104,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0271852,0.00568919,-1.17549e-38,0.0460313,-1.17549e-38
554.4343,0.0171422,0.013652,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0110235,-1.17549e-38,0.0201737,0.00221588,-1.17549e-38,0.0198875,-1.17549e-38,0.0181718,-1.17549e-38
554.9164,0.0152261,0.0094505,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0655603,0.00459193,-1.17549e-38,0.034968,-1.17549e-38,0.00872709,-1.17549e-38
555.3985,0.0199434,0.00621276,0.00675911,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0897646,-1.17549e-38,-1.17549e-38,0.0381613,-1.17549e-38,0.0224094,-1.17549e-38
