Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb)
1570.7363,0.263065,0.217728,0.181921,0.18466,0.159282,0.156242,0.157684,0.147708,0.158907,0.159125,0.160547,0.149353
1571.2184,0.266525,0.220169,0.179828,0.181916,0.16179,0.154417,0.157873,0.147148,0.158389,0.159992,0.162277,0.146823
1571.7006,0.269317,0.221126,0.177888,0.178098,0.163746,0.153084,0.157656,0.147224,0.157171,0.160145,0.162511,0.144943
1572.1826,0.27183,0.220978,0.176468,0.174585,0.164286,0.151661,0.157245,0.14776,0.155502,0.15944,0.161098,0.143523
1572.6648,0.273985,0.220017,0.175891,0.172255,0.163102,0.149735,0.156869,0.148577,0.153887,0.158068,0.158286,0.142474
1573.1469,0.275163,0.21829,0.176216,0.171204,0.160616,0.147286,0.156641,0.149403,0.152824,0.156449,0.154733,0.141824
1573.629,0.274492,0.215574,0.177088,0.170711,0.157815,0.144636,0.156508,0.149964,0.152514,0.15504,0.151294,0.141711
1574.1111,0.271222,0.211446,0.177799,0.169595,0.155782,0.142213,0.15626,0.15009,0.152765,0.154115,0.148668,0.142292
1574.5933,0.264982,0.205451,0.177495,0.166713,0.155308,0.1404,0.155537,0.149679,0.153104,0.153608,0.147117,0.143543
1575.0753,0.256202,0.197545,0.175472,0.161549,0.156699,0.139645,0.153794,0.148556,0.152972,0.152983,0.146268,0.144872
1575.5575,0.247084,0.189092,0.171879,0.155192,0.159507,0.140653,0.150457,0.146475,0.152024,0.151182,0.144944,0.14472
1576.0396,0.241835,0.183438,0.168606,0.150971,0.162249,0.143977,0.14568,0.143637,0.150556,0.147298,0.141696,0.141285
1576.5217,0.243085,0.183262,0.168239,0.151797,0.163315,0.148844,0.140995,0.141213,0.149368,0.142051,0.136617,0.13507
1577.0038,0.248455,0.187203,0.171072,0.156424,0.162603,0.15333,0.138033,0.140434,0.148658,0.137484,0.131716,0.129139
1577.486,0.254013,0.192128,0.175266,0.161424,0.16105,0.156051,0.137152,0.141454,0.147754,0.13488,0.128649,0.12573
1577.968,0.257971,0.196425,0.179155,0.164656,0.159267,0.156565,0.138009,0.143647,0.145944,0.13433,0.127702,0.124954
1578.4502,0.260328,0.200017,0.181945,0.165585,0.157369,0.154848,0.140311,0.146158,0.14301,0.135446,0.128395,0.125817
1578.9323,0.26159,0.203283,0.183358,0.164517,0.15537,0.151144,0.14382,0.148091,0.13938,0.137651,0.129963,0.127036
1579.4144,0.262109,0.206311,0.183353,0.16217,0.153445,0.146153,0.148026,0.148689,0.136093,0.140115,0.131547,0.127478
1579.8965,0.261905,0.208596,0.182053,0.159427,0.151897,0.141072,0.151943,0.147689,0.134413,0.141795,0.132424,0.126603
1580.3787,0.260805,0.209267,0.179733,0.157033,0.150852,0.137183,0.154305,0.145569,0.135099,0.141796,0.132314,0.124743
1580.8607,0.258743,0.207737,0.176804,0.155333,0.150002,0.13523,0.15415,0.143328,0.137836,0.139819,0.131476,0.122801
1581.3429,0.255959,0.204293,0.173791,0.15428,0.148709,0.135132,0.15136,0.141893,0.141348,0.136341,0.130453,0.121502
1581.825,0.252969,0.200158,0.171298,0.153643,0.146476,0.136207,0.146793,0.141615,0.144093,0.1324,0.129672,0.120834
1582.3071,0.250348,0.196974,0.169877,0.153195,0.143438,0.137624,0.141928,0.142172,0.145009,0.129172,0.12921,0.120121
1582.7892,0.248515,0.19599,0.169783,0.152744,0.140461,0.138749,0.138188,0.142832,0.143901,0.127507,0.128817,0.118641
1583.2714,0.247623,0.197414,0.170745,0.152099,0.138696,0.139267,0.136248,0.142872,0.141326,0.1276,0.128091,0.116278
1583.7534,0.247591,0.200337,0.172006,0.151103,0.138842,0.139132,0.13577,0.141915,0.138102,0.128938,0.126663,0.11368
1584.2356,0.248183,0.203275,0.172664,0.149761,0.14064,0.138483,0.135773,0.140034,0.134832,0.130571,0.124328,0.111799
1584.7177,0.249058,0.204916,0.172137,0.148348,0.142973,0.137583,0.135378,0.137611,0.131738,0.131554,0.121134,0.111187
1585.1998,0.24981,0.204641,0.170442,0.147337,0.144493,0.136762,0.134404,0.135064,0.128843,0.131349,0.117458,0.111603
1585.6819,0.250044,0.202594,0.168109,0.147141,0.144359,0.136289,0.133411,0.132592,0.12626,0.130008,0.114016,0.112183
1586.1641,0.249491,0.199416,0.1658,0.147812,0.14263,0.136207,0.133181,0.130069,0.124306,0.128061,0.111652,0.112017
1586.6461,0.2481,0.195882,0.16392,0.148947,0.14008,0.136258,0.134051,0.12719,0.123345,0.126194,0.110954,0.110697
1587.1283,0.245996,0.192657,0.162507,0.1499,0.137658,0.136003,0.135604,0.123822,0.123488,0.124915,0.111871,0.108484
1587.6104,0.243374,0.19022,0.161436,0.150156,0.135994,0.13509,0.136939,0.120341,0.124393,0.124393,0.113628,0.106071
1588.0925,0.240432,0.188849,0.160736,0.149608,0.135261,0.13349,0.137299,0.11767,0.12537,0.124506,0.115087,0.104171
1588.5746,0.237428,0.18858,0.160703,0.148548,0.135354,0.131512,0.136568,0.116879,0.125748,0.12499,0.115354,0.103208
1589.0568,0.234792,0.189169,0.161692,0.147399,0.136154,0.129597,0.1353,0.118523,0.125281,0.12554,0.11429,0.103196
1589.5388,0.233121,0.190145,0.163726,0.14642,0.137597,0.128061,0.13428,0.122147,0.124308,0.125833,0.112545,0.103782
1590.021,0.232935,0.190986,0.166253,0.14558,0.139537,0.127007,0.133965,0.126345,0.123539,0.125529,0.111098,0.104389
1590.5031,0.234309,0.191345,0.168284,0.144698,0.141584,0.12646,0.134225,0.129459,0.123585,0.124374,0.110622,0.104444
1590.9852,0.236687,0.191179,0.168882,0.143691,0.143136,0.126557,0.134533,0.130498,0.124577,0.122391,0.11112,0.103635
1591.4673,0.23911,0.190693,0.167689,0.142711,0.143647,0.127572,0.134414,0.129633,0.126133,0.119994,0.112092,0.102101
1591.9495,0.240774,0.190193,0.165138,0.14206,0.142935,0.129694,0.133785,0.127938,0.127701,0.117879,0.113039,0.100376
1592.4315,0.241507,0.189973,0.162233,0.14196,0.141291,0.13274,0.132948,0.126606,0.128964,0.116714,0.113896,0.0990961
1592.9137,0.241821,0.19031,0.160079,0.142356,0.139326,0.136051,0.132324,0.126216,0.130012,0.116831,0.115046,0.0986127
1593.3958,0.242476,0.191499,0.159419,0.142897,0.137666,0.138706,0.132158,0.126523,0.131165,0.118107,0.116952,0.0987987
1593.8779,0.243865,0.193781,0.160358,0.143117,0.136688,0.139939,0.132377,0.126813,0.132605,0.120094,0.119658,0.0991801
1594.36,0.245644,0.197136,0.162339,0.142715,0.136412,0.139537,0.132661,0.126523,0.134106,0.122276,0.122514,0.099344
1594.8422,0.246942,0.201086,0.164407,0.141796,0.136588,0.137917,0.132649,0.125689,0.135098,0.124265,0.124377,0.0993249
1595.3242,0.247037,0.204751,0.165659,0.140873,0.136923,0.135833,0.132127,0.1249,0.135031,0.125818,0.124211,0.099625
1595.8064,0.245942,0.207216,0.165677,0.140639,0.137291,0.133944,0.131141,0.124843,0.133768,0.126744,0.121705,0.100811
1596.2885,0.244424,0.207992,0.164724,0.141633,0.137809,0.132575,0.129996,0.125829,0.131699,0.126867,0.117491,0.103009
1596.7706,0.243475,0.207235,0.163612,0.143999,0.13875,0.131781,0.129184,0.127629,0.129529,0.126146,0.112871,0.105712
1597.2527,0.243682,0.205587,0.163295,0.147445,0.140339,0.131537,0.129226,0.129632,0.127939,0.124803,0.109226,0.108022
1597.7349,0.244951,0.203751,0.164368,0.151378,0.142539,0.131845,0.130452,0.131156,0.127323,0.123295,0.107416,0.109165
1598.2169,0.246733,0.202091,0.166691,0.155146,0.144932,0.132688,0.132774,0.13173,0.127711,0.122093,0.107462,0.108918
1598.6991,0.248512,0.200512,0.169379,0.158239,0.146805,0.133917,0.135634,0.131231,0.128855,0.121403,0.108663,0.107684
1599.1812,0.250151,0.1987,0.171214,0.160361,0.147442,0.135237,0.1382,0.129874,0.130379,0.12109,0.110079,0.106201
1599.6633,0.251834,0.196519,0.171297,0.161368,0.146499,0.136303,0.139783,0.128095,0.131887,0.120847,0.11108,0.105094
1600.1454,0.253689,0.194257,0.169598,0.161175,0.144243,0.136873,0.140206,0.126392,0.133009,0.120461,0.111635,0.104548
1600.6276,0.25547,0.192541,0.167055,0.159749,0.141505,0.136886,0.139897,0.125166,0.133418,0.119965,0.112165,0.104276
1601.1096,0.256609,0.191971,0.165117,0.157214,0.139295,0.136437,0.139573,0.124621,0.132878,0.119548,0.113084,0.103771
1601.5918,0.256647,0.192743,0.164964,0.154,0.138311,0.135693,0.139749,0.12477,0.131326,0.119357,0.114365,0.102668
1602.0739,0.255702,0.194541,0.166869,0.150879,0.138625,0.134859,0.14039,0.125504,0.128976,0.119383,0.115453,0.100988
1602.556,0.254547,0.196734,0.170065,0.148796,0.139711,0.134193,0.140986,0.12665,0.126333,0.119517,0.115583,0.0991409
1603.0381,0.254141,0.198743,0.173211,0.148482,0.140806,0.134005,0.14098,0.127992,0.124058,0.11968,0.114306,0.0976592
1603.5203,0.254905,0.200306,0.175163,0.15008,0.141368,0.134557,0.140206,0.129269,0.122666,0.119859,0.111825,0.0968528
1604.0023,0.256339,0.20148,0.17554,0.153031,0.141346,0.135875,0.138973,0.130259,0.122238,0.120037,0.108909,0.0966096
1604.4845,0.257347,0.202425,0.174726,0.156337,0.1411,0.13763,0.137752,0.130915,0.122378,0.120129,0.10646,0.096506
1604.9666,0.257022,0.203171,0.173404,0.158997,0.141099,0.139197,0.136789,0.131478,0.122486,0.120042,0.105087,0.0961277
1605.4487,0.25529,0.203552,0.172063,0.160348,0.14161,0.13988,0.135977,0.132405,0.122161,0.119815,0.104908,0.0953639
1605.9308,0.253022,0.203342,0.170799,0.160207,0.142543,0.139219,0.135059,0.134093,0.121492,0.119648,0.105579,0.0944816
1606.413,0.251527,0.202467,0.169441,0.15886,0.143501,0.137253,0.13395,0.136484,0.121033,0.119748,0.106448,0.0939331
1606.895,0.251734,0.201154,0.167869,0.156931,0.143999,0.134586,0.132903,0.13883,0.121412,0.120064,0.106802,0.0939999
1607.3772,0.253638,0.199898,0.166234,0.155163,0.143751,0.132129,0.13235,0.139892,0.122807,0.120193,0.106149,0.0945247
1607.8593,0.256428,0.199255,0.164934,0.154182,0.142845,0.130665,0.132554,0.138553,0.124678,0.119626,0.104457,0.0949608
1608.3414,0.259138,0.199606,0.164371,0.154297,0.141714,0.130472,0.133373,0.13451,0.126001,0.118195,0.10221,0.0947319
1608.8235,0.261243,0.201026,0.164683,0.155396,0.140916,0.131254,0.134325,0.128603,0.125863,0.116353,0.100226,0.0936636
1609.3057,0.262739,0.203271,0.165636,0.15695,0.140855,0.132365,0.134871,0.122582,0.124056,0.115011,0.0992883,0.0921994
1609.7877,0.263763,0.205894,0.166738,0.158214,0.14159,0.13322,0.134697,0.118304,0.121279,0.114967,0.0997372,0.0912191
1610.2699,0.264194,0.208446,0.16754,0.158586,0.142834,0.133641,0.133801,0.116769,0.118759,0.11634,0.10131,0.0915143
1610.752,0.263666,0.210636,0.167896,0.15793,0.14419,0.1339,0.132375,0.117686,0.117541,0.118506,0.103398,0.0932824
1611.2341,0.261966,0.21235,0.168009,0.156631,0.145398,0.134453,0.130688,0.119861,0.118005,0.120547,0.105499,0.0959925
1611.7162,0.259409,0.213528,0.168259,0.155358,0.146431,0.135581,0.129099,0.121978,0.119857,0.121769,0.107455,0.0986223
1612.1984,0.256823,0.214036,0.168971,0.154737,0.147398,0.137189,0.128141,0.123205,0.122389,0.121937,0.109323,0.100066
1612.6804,0.255102,0.213671,0.170208,0.155028,0.14836,0.138815,0.128429,0.123414,0.124788,0.121225,0.111044,0.0995933
1613.1626,0.254575,0.212309,0.171736,0.155967,0.149172,0.139868,0.130304,0.123014,0.126414,0.120013,0.112228,0.0972278
1613.6447,0.254737,0.210048,0.173173,0.156885,0.149465,0.139944,0.133489,0.122523,0.126974,0.118661,0.112271,0.093741
1614.1268,0.254624,0.207189,0.174222,0.157033,0.148753,0.138956,0.137122,0.122184,0.126488,0.117384,0.110694,0.090203
1614.6089,0.253466,0.204081,0.174764,0.155825,0.146509,0.137018,0.140079,0.121906,0.125083,0.11624,0.10736,0.0874723
1615.0911,0.251144,0.201025,0.174748,0.152911,0.142246,0.134272,0.141224,0.121499,0.122793,0.115193,0.102527,0.0859741
1615.5731,0.248464,0.19836,0.174003,0.148343,0.135818,0.130929,0.139569,0.12109,0.119557,0.114167,0.0969861,0.085664
1616.0553,0.247223,0.196653,0.172182,0.143177,0.12835,0.127579,0.134844,0.121524,0.115581,0.113152,0.092349,0.0859378
1616.5374,0.249185,0.196589,0.169196,0.139847,0.122984,0.125365,0.128686,0.124044,0.111904,0.112382,0.0906096,0.0857272
1617.0195,0.253794,0.19822,0.165859,0.140356,0.122673,0.125106,0.124268,0.128605,0.110006,0.1123,0.0921428,0.0844301
1617.5016,0.258366,0.200687,0.163387,0.143873,0.126701,0.126278,0.123124,0.133269,0.110264,0.113129,0.0950254,0.0826765
1617.9838,0.261104,0.203113,0.16232,0.14807,0.132116,0.127828,0.124185,0.136161,0.11183,0.114691,0.0974196,0.0814979
1618.4658,0.261916,0.205086,0.162543,0.151416,0.136866,0.129246,0.125862,0.136599,0.113765,0.116621,0.0988872,0.0814622
1618.948,0.261341,0.206414,0.163726,0.153411,0.140276,0.130579,0.127227,0.134736,0.115482,0.118452,0.099764,0.0826803
1619.4301,0.259866,0.206907,0.165451,0.154097,0.142384,0.132066,0.127969,0.131227,0.116652,0.119587,0.100464,0.0849453
1619.9122,0.257847,0.206432,0.167178,0.153824,0.143524,0.13382,0.128161,0.127144,0.117148,0.119397,0.101189,0.0877241
1620.3943,0.255585,0.205077,0.168345,0.153146,0.144145,0.135645,0.128085,0.123722,0.117101,0.117518,0.101877,0.0902123
1620.8765,0.253372,0.203201,0.168593,0.15264,0.144671,0.137052,0.128032,0.12183,0.116879,0.114125,0.102309,0.0915953
1621.3585,0.251485,0.201287,0.167943,0.152681,0.145365,0.137464,0.128089,0.121648,0.116921,0.10993,0.102261,0.0913444
1621.8407,0.250225,0.19976,0.166781,0.153362,0.146247,0.13646,0.128044,0.122812,0.117512,0.105985,0.101602,0.0893479
1622.3228,0.250015,0.198904,0.16577,0.154534,0.147039,0.133989,0.127466,0.124762,0.118612,0.103533,0.100332,0.0860002
1622.8049,0.251377,0.198812,0.165671,0.15587,0.147167,0.130676,0.126048,0.126902,0.11976,0.103743,0.0986732,0.0824248
1623.287,0.254496,0.199276,0.166866,0.156947,0.146062,0.127932,0.124153,0.128596,0.120207,0.106895,0.0971579,0.080403
1623.7692,0.258622,0.199794,0.168801,0.157444,0.143814,0.12715,0.122882,0.129297,0.119498,0.111617,0.0964093,0.081239
1624.2512,0.262367,0.199934,0.170311,0.157319,0.141336,0.128456,0.123117,0.128849,0.117913,0.115785,0.0966481,0.0845295
1624.7334,0.264709,0.199652,0.17063,0.156691,0.139621,0.130828,0.124754,0.127517,0.116084,0.118216,0.0976079,0.0887231
1625.2155,0.26535,0.199202,0.16975,0.155667,0.139167,0.133165,0.127066,0.125732,0.114443,0.118908,0.0988743,0.0924362
1625.6976,0.264445,0.198919,0.168142,0.154361,0.139986,0.134818,0.129329,0.123934,0.113157,0.118285,0.100083,0.0948676
1626.1797,0.262402,0.199095,0.166504,0.15304,0.141716,0.135547,0.131087,0.122578,0.112339,0.116715,0.100882,0.0956194
1626.6619,0.259926,0.199874,0.165646,0.152238,0.143605,0.135433,0.132209,0.122087,0.112219,0.114502,0.100865,0.094617
1627.1439,0.257975,0.201113,0.166239,0.152644,0.144593,0.134843,0.132835,0.122665,0.11315,0.112092,0.0996903,0.092285
1627.6261,0.257304,0.202344,0.168338,0.154582,0.143826,0.134298,0.133167,0.124001,0.115321,0.110154,0.09742,0.0896423
1628.1082,0.25779,0.203065,0.171141,0.157451,0.141384,0.134122,0.133172,0.125292,0.118373,0.109272,0.0947773,0.0878144
1628.5903,0.258446,0.203165,0.173489,0.159947,0.13832,0.134197,0.132566,0.12578,0.121421,0.10948,0.0928156,0.0871949
1629.0724,0.258301,0.202988,0.174652,0.160964,0.135784,0.134164,0.131169,0.125268,0.12356,0.110272,0.0922689,0.087241
1629.5546,0.257131,0.20301,0.174537,0.160149,0.134316,0.1338,0.129213,0.124098,0.124273,0.111027,0.0932701,0.0870283
1630.0366,0.255472,0.203561,0.173438,0.157827,0.133845,0.133159,0.127342,0.12285,0.123499,0.111358,0.0954744,0.0858296
1630.5188,0.254228,0.204726,0.171835,0.154716,0.134033,0.13249,0.126375,0.12209,0.12157,0.111172,0.098247,0.0833964
1631.0009,0.254118,0.206344,0.170336,0.151667,0.134582,0.132052,0.126908,0.122167,0.119131,0.110574,0.100831,0.0800527
1631.483,0.255154,0.208068,0.169559,0.149358,0.13541,0.131929,0.128889,0.123045,0.116913,0.109687,0.102591,0.0765983
1631.9651,0.256521,0.209502,0.169836,0.148,0.136637,0.131998,0.131516,0.124309,0.115354,0.108504,0.103264,0.0739433
1632.4473,0.257057,0.210362,0.170959,0.147331,0.138426,0.132072,0.133658,0.12545,0.114348,0.106864,0.102978,0.072678
1632.9293,0.255923,0.21052,0.172195,0.146938,0.140816,0.132084,0.134393,0.126187,0.113381,0.104566,0.101977,0.0729453
1633.4115,0.252887,0.209934,0.172468,0.146627,0.143644,0.132159,0.133199,0.126552,0.111882,0.101488,0.100331,0.0746167
1633.8936,0.248325,0.208567,0.170533,0.14666,0.146468,0.132562,0.129897,0.12673,0.109562,0.0977287,0.0978446,0.0774315
1634.3757,0.243324,0.206435,0.165352,0.147796,0.148451,0.133571,0.124815,0.126707,0.106783,0.0938822,0.0942655,0.0808152
1634.8578,0.239899,0.20386,0.157333,0.150824,0.148476,0.135215,0.119507,0.125874,0.104926,0.0914234,0.0899231,0.0834445
1635.34,0.240166,0.201742,0.149963,0.155136,0.146218,0.136953,0.117011,0.123218,0.105803,0.0922545,0.0863923,0.0835588
1635.822,0.243913,0.201035,0.147817,0.158108,0.143362,0.137986,0.119309,0.118865,0.109371,0.0965545,0.0854301,0.0810426
1636.3042,0.24849,0.201768,0.151295,0.157812,0.142039,0.138177,0.124706,0.114746,0.113256,0.102101,0.0867932,0.0782191
1636.7863,0.251931,0.20336,0.157146,0.154993,0.142535,0.137975,0.130141,0.112749,0.115566,0.106785,0.0888415,0.0772934
1637.2684,0.253937,0.205399,0.16263,0.151618,0.143767,0.137692,0.133903,0.113508,0.116105,0.109837,0.0904293,0.0788209
1637.7505,0.254782,0.207694,0.166716,0.149387,0.144565,0.137326,0.135567,0.116622,0.115493,0.111144,0.0913012,0.0821757
1638.2327,0.254654,0.210026,0.169395,0.149231,0.144269,0.136759,0.135279,0.121005,0.114403,0.11072,0.0917032,0.0861506
1638.7147,0.253694,0.212061,0.171029,0.151115,0.142918,0.135977,0.133431,0.125231,0.113282,0.108729,0.0920117,0.0893817
1639.1969,0.252275,0.213484,0.172002,0.154093,0.141173,0.135158,0.130568,0.128059,0.11235,0.105641,0.0924966,0.0908274
1639.679,0.251131,0.214191,0.172592,0.156799,0.139926,0.134582,0.127314,0.128949,0.111709,0.102223,0.0932365,0.0901628
1640.1611,0.251168,0.214342,0.172996,0.158166,0.139805,0.134448,0.124324,0.128196,0.111458,0.0993389,0.0941835,0.0878223
1640.6432,0.253055,0.214225,0.173409,0.157959,0.140845,0.134721,0.122265,0.12663,0.111682,0.0976718,0.0952775,0.0846941
1641.1254,0.256803,0.214022,0.174044,0.156849,0.142496,0.135117,0.121752,0.125142,0.11231,0.0975143,0.0964918,0.0816755
1641.6074,0.261596,0.213683,0.175043,0.156012,0.14393,0.135261,0.123139,0.124278,0.11301,0.0986634,0.0977742,0.0792829
1642.0896,0.266088,0.213007,0.176346,0.156417,0.144506,0.13493,0.126253,0.124057,0.113293,0.100511,0.0989673,0.0774854
1642.5717,0.269105,0.211884,0.177669,0.158242,0.144089,0.134218,0.130326,0.124071,0.112856,0.102352,0.0998244,0.0758778
1643.0538,0.270197,0.210454,0.178637,0.160873,0.142982,0.133468,0.134309,0.1238,0.111837,0.103736,0.100136,0.0740856
1643.5359,0.269631,0.209022,0.178948,0.163385,0.141591,0.133035,0.137297,0.122872,0.110754,0.104621,0.0998436,0.0720963
1644.0181,0.267949,0.207813,0.178448,0.165002,0.140163,0.133078,0.138761,0.12117,0.110212,0.105301,0.0990525,0.0703408
1644.5001,0.265523,0.206752,0.177098,0.165238,0.138748,0.133461,0.138562,0.11885,0.110596,0.106261,0.0979555,0.0695885
1644.9823,0.262314,0.205365,0.174948,0.163812,0.137335,0.133734,0.136914,0.116371,0.111876,0.10802,0.0967387,0.0707079
1645.4644,0.257914,0.202937,0.172171,0.160603,0.136041,0.133229,0.134449,0.114499,0.113553,0.110914,0.0955018,0.0741678
1645.9465,0.252042,0.199169,0.169132,0.155834,0.135185,0.131454,0.132226,0.114017,0.114926,0.114716,0.0942384,0.0792497
1646.4286,0.245403,0.195089,0.166354,0.150431,0.135081,0.128757,0.131296,0.115024,0.115769,0.118409,0.0929421,0.0837776
1646.9108,0.239941,0.192903,0.164316,0.145929,0.135661,0.126456,0.131858,0.116564,0.116731,0.120701,0.0917609,0.0856035
1647.3928,0.2376,0.19419,0.163324,0.143659,0.136515,0.125797,0.133072,0.11749,0.118582,0.120982,0.0909313,0.084646
1647.875,0.238936,0.198596,0.163603,0.144077,0.13735,0.126958,0.133904,0.117562,0.121178,0.119479,0.0905044,0.0826845
1648.3571,0.243038,0.204405,0.165319,0.146796,0.138212,0.129182,0.133863,0.11738,0.123536,0.116703,0.0902334,0.0814897
1648.8392,0.248321,0.209827,0.168409,0.150973,0.139281,0.131509,0.133031,0.117624,0.12468,0.113068,0.0897442,0.0816879
1649.3213,0.253332,0.213781,0.172488,0.155698,0.140629,0.133281,0.13175,0.118569,0.124219,0.108888,0.0887761,0.0828855
1649.8035,0.257162,0.215966,0.176949,0.160264,0.142148,0.134242,0.130382,0.120114,0.122337,0.104468,0.0872838,0.0842979
1650.2855,0.259438,0.21653,0.18112,0.164239,0.143624,0.134376,0.129222,0.12205,0.119445,0.100174,0.0853658,0.0852085
1650.7677,0.260081,0.215675,0.184281,0.167359,0.144823,0.133685,0.128524,0.124281,0.115865,0.0964743,0.0831028,0.0850692
1651.2498,0.259036,0.213386,0.185468,0.16931,0.145536,0.131977,0.128541,0.126884,0.111695,0.0940494,0.080367,0.0833515
1651.7319,0.256156,0.209274,0.183081,0.169429,0.145618,0.128691,0.129484,0.129952,0.106857,0.0939606,0.0766216,0.0793261
1652.214,0.251618,0.202803,0.174801,0.166525,0.145157,0.12301,0.131126,0.132905,0.10159,0.0975967,0.0710056,0.0722095
1652.6962,0.247777,0.19499,0.160619,0.160076,0.144866,0.1156,0.131855,0.13313,0.0978398,0.104859,0.0641555,0.0631369
1653.1782,0.24974,0.190664,0.149861,0.153978,0.145719,0.11163,0.129455,0.127736,0.0990853,0.110465,0.061469,0.0579985
1653.6604,0.257407,0.192351,0.15154,0.15322,0.147,0.114762,0.12571,0.120391,0.104247,0.109827,0.0667571,0.0601037
1654.1425,0.265202,0.196113,0.159652,0.155905,0.147406,0.121104,0.123923,0.116323,0.108983,0.106531,0.0756424,0.0647003
1654.6246,0.270798,0.199219,0.166984,0.158721,0.146966,0.127098,0.124378,0.115913,0.112045,0.104189,0.0839493,0.0681991
1655.1067,0.274419,0.201598,0.171504,0.160614,0.14627,0.131894,0.126062,0.117873,0.113976,0.103332,0.0903882,0.0701519
1655.5889,0.276538,0.203939,0.17341,0.1617,0.145847,0.135524,0.128029,0.12116,0.115336,0.103336,0.0946907,0.0710238
1656.0709,0.277433,0.206876,0.173503,0.162396,0.146018,0.138128,0.129626,0.125017,0.11641,0.103515,0.0968245,0.0713102
1656.5531,0.277335,0.210741,0.172868,0.163108,0.146807,0.139889,0.130543,0.128818,0.117291,0.103496,0.0969389,0.0713989
1657.0352,0.276617,0.215445,0.172743,0.164077,0.147891,0.141117,0.130862,0.132034,0.117951,0.103323,0.0954181,0.0715764
1657.5173,0.275866,0.220481,0.174201,0.1653,0.148713,0.142232,0.130955,0.134257,0.118297,0.103359,0.0928535,0.0720471
1657.9994,0.275772,0.225128,0.177685,0.166554,0.148768,0.143603,0.131186,0.135233,0.118195,0.103982,0.0899489,0.0729548
1658.4816,0.276848,0.228759,0.182695,0.167542,0.147919,0.145327,0.131592,0.134874,0.117503,0.105265,0.0874328,0.0743947
1658.9636,0.279136,0.231059,0.187947,0.16805,0.146482,0.147153,0.131796,0.13328,0.116122,0.106887,0.0859756,0.0763904
1659.4458,0.282131,0.232028,0.191981,0.168015,0.145017,0.14865,0.131281,0.130745,0.114084,0.108365,0.0860371,0.0788369
1659.9279,0.285007,0.231797,0.193838,0.167485,0.143989,0.149497,0.129778,0.127713,0.11162,0.109394,0.08765,0.081459
1660.41,0.286978,0.230469,0.193364,0.166561,0.14358,0.149655,0.127474,0.124674,0.109198,0.110012,0.0902755,0.0838222
1660.8921,0.287572,0.228116,0.19107,0.165398,0.143749,0.149311,0.124963,0.122084,0.10752,0.110486,0.0928369,0.0853854
1661.3743,0.286752,0.224974,0.187869,0.164303,0.144414,0.148683,0.123093,0.120372,0.10748,0.111038,0.0939636,0.0856001
1661.8563,0.284999,0.22172,0.184895,0.1638,0.145579,0.147837,0.122765,0.119955,0.109877,0.111566,0.0925771,0.084155
1662.3385,0.28329,0.219508,0.183263,0.164427,0.14729,0.146671,0.124524,0.121075,0.114662,0.11153,0.088903,0.0814089
1662.8206,0.282666,0.219286,0.183534,0.166176,0.149465,0.145167,0.12802,0.123438,0.120241,0.110336,0.0850329,0.0785487
1663.3027,0.283487,0.220883,0.185329,0.168235,0.151833,0.143681,0.132115,0.126174,0.124234,0.10801,0.0835391,0.076805
1663.7848,0.285288,0.223208,0.18778,0.169612,0.154122,0.142819,0.13581,0.128403,0.12528,0.105294,0.085292,0.0764462
1664.267,0.287386,0.225324,0.190263,0.169885,0.156181,0.14306,0.138798,0.1297,0.123643,0.103049,0.089245,0.0768449
1664.749,0.289302,0.22694,0.192526,0.16927,0.157884,0.144531,0.141173,0.130047,0.120454,0.101781,0.0937148,0.0772187
1665.2312,0.290744,0.228168,0.194405,0.168298,0.159016,0.146944,0.142939,0.129627,0.116969,0.101543,0.0973513,0.0771294
1665.7133,0.291485,0.229078,0.195601,0.167481,0.159307,0.149627,0.143806,0.128725,0.114199,0.10198,0.0994957,0.0766061
1666.1954,0.291365,0.229418,0.195689,0.167035,0.158618,0.15171,0.143299,0.127672,0.112688,0.102483,0.100201,0.076016
1666.6775,0.29039,0.228628,0.194292,0.16681,0.157091,0.152447,0.14102,0.126769,0.112434,0.102494,0.0999805,0.0757834
1667.1597,0.288817,0.226121,0.191237,0.166458,0.155125,0.151458,0.136885,0.126207,0.113062,0.101807,0.0993822,0.0761352
1667.6417,0.28719,0.221682,0.186678,0.16577,0.153179,0.148799,0.131307,0.126037,0.114129,0.100716,0.0986435,0.0770131
1668.1239,0.286284,0.215978,0.181303,0.165016,0.151528,0.144999,0.125415,0.12614,0.115365,0.0999578,0.097589,0.0781328
1668.606,0.286838,0.210967,0.176556,0.165037,0.150072,0.141164,0.121117,0.126197,0.116722,0.100335,0.0958242,0.0791183
1669.0881,0.288945,0.209267,0.174237,0.166687,0.14843,0.138757,0.120251,0.125828,0.118209,0.101989,0.0932162,0.0796958
1669.5702,0.291746,0.212089,0.175157,0.169816,0.146514,0.138705,0.122944,0.124998,0.119625,0.104054,0.0902458,0.0798214
