Wavenumber (cm-1),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb)
1655.5889,0.0910764,0.101393,0.0896904,0.0829839,0.0798099,0.0881171,0.0902313,0.0926998,0.10146,0.126989,0.134543,0.147891,0.151305,0.181571,0.186951,0.204228,0.180562,0.154861,0.106537
1656.0709,0.0911971,0.0988361,0.0879419,0.0825722,0.0769607,0.0905605,0.0900511,0.0899941,0.102043,0.123148,0.132666,0.148771,0.147493,0.179738,0.185221,0.199501,0.179007,0.150446,0.107462
1656.5531,0.0921598,0.0964448,0.0872321,0.0828844,0.0752672,0.0918327,0.08848,0.0873809,0.103222,0.11977,0.130949,0.14858,0.144807,0.175863,0.183659,0.194796,0.17659,0.145996,0.107042
1657.0352,0.0933727,0.0944076,0.0871339,0.0833236,0.0743039,0.0914875,0.0857457,0.0854076,0.10403,0.117091,0.129237,0.146851,0.142481,0.170753,0.181802,0.190248,0.173186,0.140878,0.105065
1657.5173,0.0942447,0.0929097,0.0868418,0.0832404,0.0736576,0.0894191,0.0824995,0.0845231,0.103554,0.11511,0.127566,0.143416,0.139725,0.165447,0.17909,0.185827,0.169012,0.134838,0.101825
1657.9994,0.0942503,0.0919638,0.0855949,0.0822671,0.0731357,0.0860257,0.0796253,0.0848439,0.101328,0.113577,0.126073,0.138586,0.136111,0.160689,0.175171,0.181313,0.164434,0.12835,0.0980155
1658.4816,0.0930523,0.0913354,0.0831688,0.0804591,0.0728812,0.0821953,0.0778586,0.0860723,0.0975912,0.112083,0.124832,0.133061,0.131877,0.15657,0.170192,0.176488,0.159785,0.122568,0.0944527
1658.9636,0.0906454,0.0906484,0.0800578,0.078182,0.0732369,0.0790041,0.0774171,0.0876315,0.0932224,0.110218,0.123737,0.12763,0.127864,0.152611,0.164828,0.171346,0.155272,0.118723,0.0917415
1659.4458,0.0874293,0.0896078,0.0771617,0.0758807,0.074418,0.077223,0.0778898,0.0889512,0.0893507,0.10776,0.122544,0.122828,0.125027,0.148224,0.159935,0.166146,0.151023,0.117315,0.0900688
1659.9279,0.0841079,0.0881696,0.0752059,0.0739202,0.076247,0.0769277,0.0784785,0.0897233,0.0868707,0.104789,0.121039,0.118791,0.123836,0.143173,0.156053,0.161252,0.147183,0.1177,0.0891989
1660.41,0.0814435,0.0865249,0.0743453,0.0725622,0.0781579,0.0774737,0.0784234,0.0899528,0.0861444,0.101692,0.11914,0.115358,0.123967,0.137709,0.153111,0.156913,0.143983,0.118386,0.0886277
1660.8921,0.0800142,0.0849389,0.074194,0.0719916,0.0794294,0.0778157,0.0773376,0.0897873,0.0869808,0.0990645,0.116881,0.112304,0.124456,0.132379,0.150517,0.153153,0.141729,0.117755,0.0877662
1661.3743,0.0800691,0.0835721,0.0741421,0.0722673,0.0794849,0.0769671,0.0753323,0.0892612,0.0887477,0.0975563,0.114279,0.109561,0.124146,0.127758,0.147527,0.149791,0.140694,0.114781,0.0860944
1661.8563,0.0814499,0.0823823,0.0737105,0.0731672,0.0781759,0.0744821,0.0729706,0.0881424,0.0904799,0.0976197,0.111261,0.107293,0.122246,0.124264,0.143734,0.146511,0.140862,0.109546,0.0833448
1662.3385,0.083562,0.0811536,0.0727783,0.0740847,0.0759867,0.0708595,0.0710355,0.0860707,0.0910995,0.0991242,0.10775,0.105786,0.118873,0.122032,0.139457,0.142931,0.141595,0.103424,0.0797433
1662.8206,0.0855324,0.0796732,0.0715688,0.0742884,0.0739061,0.0674579,0.0700614,0.0830046,0.089931,0.101125,0.103913,0.105131,0.115132,0.120815,0.135625,0.138739,0.141609,0.0984698,0.0760581
1663.3027,0.0866093,0.0779368,0.0703848,0.0735066,0.0728137,0.0656074,0.0699188,0.0795309,0.0871977,0.102287,0.100265,0.104983,0.112314,0.120043,0.133008,0.133827,0.139612,0.0960599,0.0731338
1663.7848,0.0864528,0.0761731,0.0693681,0.072169,0.07291,0.0656581,0.0699377,0.0765475,0.0838554,0.101731,0.0974266,0.104716,0.110852,0.119072,0.131528,0.128331,0.135119,0.0960484,0.0712557
1664.267,0.0850474,0.0746997,0.0685351,0.0709811,0.0737716,0.0669528,0.0694319,0.07465,0.0809143,0.0994247,0.0957666,0.103792,0.11017,0.117421,0.130435,0.122548,0.128595,0.0972927,0.070046
1664.749,0.0825129,0.0738062,0.067939,0.0703606,0.0747673,0.0684424,0.068067,0.0738392,0.0789725,0.0959318,0.0952737,0.101978,0.109302,0.114867,0.128942,0.116882,0.121081,0.0986042,0.0688649
1665.2312,0.0791143,0.0737015,0.0677139,0.0701984,0.0753503,0.0692142,0.0659318,0.0736016,0.0781361,0.092046,0.0956108,0.0993944,0.107532,0.111494,0.126642,0.111839,0.113835,0.0992114,0.0672388
1665.7133,0.0753856,0.0744411,0.0679639,0.0699739,0.0751613,0.0687743,0.0634461,0.0731712,0.0781086,0.0885089,0.0962514,0.0964864,0.104732,0.107733,0.123545,0.107943,0.108018,0.0987783,0.0650883
1666.1954,0.072097,0.0758326,0.0686228,0.0691072,0.0740442,0.0671617,0.061153,0.0718693,0.0783601,0.0857751,0.0966795,0.093923,0.101389,0.104269,0.119833,0.105541,0.104302,0.0972611,0.0627131
1666.6775,0.0699632,0.0774137,0.0694323,0.0673385,0.0720078,0.0648621,0.0594449,0.0693926,0.0783601,0.0838808,0.0965801,0.0923825,0.098336,0.101762,0.11552,0.104623,0.102571,0.0947238,0.0605601
1667.1597,0.069286,0.0785493,0.0700672,0.0648809,0.0691611,0.0625478,0.058381,0.0659072,0.0777671,0.0825425,0.0958739,0.0923229,0.0963378,0.100564,0.110296,0.104798,0.102012,0.0911892,0.0589342
1667.6417,0.0697706,0.0785905,0.0702994,0.0622987,0.0657138,0.0608241,0.0577178,0.0619989,0.0764642,0.0814449,0.0945769,0.0938088,0.0957653,0.100584,0.103744,0.105397,0.101541,0.0866497,0.0578425
1668.1239,0.0705739,0.0770849,0.0701007,0.0602635,0.0620982,0.0601063,0.0571237,0.0586312,0.0744749,0.0805258,0.0926321,0.0963388,0.0963862,0.101304,0.0959275,0.105604,0.100332,0.081316,0.0570025
1668.606,0.0706289,0.0740849,0.0696574,0.0592841,0.05908,0.0605695,0.0564807,0.0570197,0.0718705,0.0800376,0.0899119,0.0987254,0.0972605,0.101892,0.0880337,0.104681,0.0982702,0.0759751,0.0559639
1669.0881,0.0693165,0.0703648,0.0692558,0.0594569,0.0575013,0.0620923,0.0560782,0.0580897,0.068743,0.0802055,0.08647,0.099446,0.0970172,0.101523,0.0822325,0.102394,0.0960325,0.0719357,0.0543343
1669.5702,0.0670455,0.0670705,0.0690435,0.0604407,0.0575997,0.0642459,0.056405,0.0616651,0.0652396,0.080687,0.0827929,0.0976606,0.0947154,0.0998296,0.0801815,0.0992927,0.094439,0.0701342,0.0520385
1670.0524,0.0649406,0.0649106,0.0688703,0.061767,0.0586651,0.0664007,0.0576346,0.0663378,0.0616137,0.080532,0.0796593,0.0939338,0.0905569,0.0970206,0.0815687,0.0963115,0.0935337,0.0701908,0.0493911
1670.5344,0.0638958,0.0638094,0.0683847,0.0631298,0.0595668,0.0678444,0.0593987,0.070277,0.0582659,0.078832,0.0777306,0.0897515,0.0856252,0.0935258,0.0845306,0.0940326,0.092489,0.070622,0.046948
1671.0166,0.0640445,0.0632805,0.0672555,0.0643603,0.0595349,0.0678822,0.061053,0.0720766,0.0557396,0.0753953,0.0773075,0.0865048,0.0811133,0.0896785,0.0871873,0.092401,0.0903533,0.0699004,0.0453262
1671.4987,0.0649003,0.0629082,0.065354,0.0652985,0.0585338,0.0660819,0.0621046,0.0711859,0.0545889,0.0709521,0.07831,0.0848345,0.0777833,0.0857201,0.0886381,0.0909767,0.0868027,0.0673586,0.0450116
1671.9808,0.0657978,0.0625411,0.062836,0.0658208,0.0571414,0.0626284,0.0625032,0.0680348,0.0551118,0.0668088,0.0803536,0.084468,0.075768,0.081907,0.0890306,0.0893585,0.0823439,0.0634815,0.0460962
1672.4629,0.0663055,0.0622194,0.0600763,0.0659733,0.0560805,0.0584066,0.0626315,0.0637712,0.0571591,0.0641402,0.0829106,0.084488,0.0746772,0.0784976,0.0890122,0.0874659,0.0778789,0.0594865,0.0481241
1672.9451,0.0663705,0.0620069,0.0574891,0.0659978,0.0557409,0.0546181,0.0630213,0.059647,0.0602308,0.0634436,0.0854872,0.0838651,0.0739607,0.0756622,0.0890473,0.0855139,0.0740274,0.0565121,0.0502416
1673.4271,0.0661667,0.0618841,0.0553928,0.0661791,0.0560168,0.0522684,0.0640449,0.0565068,0.0637324,0.0645262,0.0876524,0.0818864,0.0732965,0.0734655,0.0890427,0.083766,0.0707845,0.0550548,0.0515055
1673.9093,0.0658354,0.0617357,0.0539954,0.0666187,0.0564455,0.0518698,0.0657519,0.0546753,0.0671089,0.0667764,0.0888875,0.0783292,0.0727855,0.0719513,0.0883615,0.0822791,0.0676783,0.0548997,0.0511033
1674.3914,0.0653058,0.0613965,0.0534107,0.0670537,0.0564751,0.0532856,0.0677917,0.0540962,0.0697875,0.0693014,0.0884631,0.0735792,0.0728923,0.0712283,0.0861275,0.0807644,0.0642524,0.0553198,0.0485495
1674.8735,0.0643268,0.0607496,0.0535727,0.0669091,0.0558244,0.0555998,0.0694053,0.054489,0.071166,0.0709377,0.0857519,0.0687489,0.0740304,0.0714089,0.0819033,0.0786947,0.0606829,0.0554314,0.0440812
1675.3556,0.0628144,0.0598559,0.0541084,0.0658372,0.0547968,0.0574292,0.0697403,0.0554928,0.0709456,0.0706342,0.0811008,0.0652794,0.0758638,0.072358,0.0765083,0.0758029,0.0579942,0.0547749,0.0389545
1675.8378,0.0611898,0.0589439,0.0545021,0.064312,0.0540565,0.0579606,0.0684724,0.0568477,0.0695212,0.0682613,0.0761109,0.0638235,0.0772197,0.073576,0.0717319,0.0725303,0.057172,0.0536573,0.0347365
1676.3198,0.0601032,0.0581992,0.0545173,0.0632576,0.0539578,0.057506,0.0659261,0.0584703,0.0676796,0.0647274,0.0723662,0.0638139,0.0771005,0.0745239,0.0687816,0.0696327,0.0581078,0.0526338,0.0320807
1676.802,0.0598813,0.0576465,0.0543102,0.0631465,0.054375,0.0567955,0.0625507,0.060328,0.065959,0.0611717,0.0703066,0.0643672,0.075407,0.0749329,0.0676053,0.0674679,0.0598808,0.051844,0.0306682
1677.2841,0.0603641,0.0572417,0.054204,0.0637187,0.0550777,0.056243,0.0586353,0.0622933,0.0645009,0.0584188,0.069462,0.0650536,0.072648,0.0747414,0.0675478,0.0658891,0.0616128,0.0510336,0.0299737
1677.7662,0.0610178,0.056994,0.0544789,0.0642259,0.0560138,0.0559011,0.0544792,0.0640882,0.0632546,0.0569579,0.0690943,0.0658714,0.0694414,0.0739314,0.0679797,0.0645356,0.0628036,0.0499223,0.0296652
1678.2483,0.0610928,0.0570143,0.0552347,0.0637771,0.0573137,0.0557173,0.0506338,0.0652924,0.0621361,0.0569543,0.0685711,0.0669021,0.0662561,0.0724917,0.0684415,0.0631007,0.0632517,0.0484795,0.0295515
1678.7305,0.0598904,0.0574688,0.0562632,0.0617456,0.0591103,0.0557272,0.0479174,0.065423,0.0610592,0.0581203,0.0675541,0.0680109,0.0633198,0.070493,0.0685895,0.0614821,0.0629033,0.0469966,0.0294505
1679.2125,0.0571927,0.0584207,0.0570026,0.0581984,0.0613002,0.0560368,0.0470801,0.0641202,0.059918,0.0596652,0.0661079,0.0687458,0.0606528,0.068172,0.0681961,0.0597985,0.0617685,0.0459096,0.0292068
1679.6947,0.0536137,0.0596343,0.0567474,0.0540407,0.0634414,0.056612,0.0482736,0.0613927,0.0586139,0.0606159,0.0646461,0.0685282,0.0582584,0.0659032,0.0672584,0.0582539,0.0599424,0.0454326,0.0288591
1680.1768,0.0504347,0.0605456,0.0551064,0.0505802,0.0649541,0.0571042,0.0508009,0.0577425,0.057163,0.0604375,0.0636579,0.0670305,0.0563596,0.0640285,0.0660914,0.0569626,0.0576879,0.0453071,0.0287188
1680.6589,0.0488819,0.0605337,0.0523544,0.0487613,0.0654915,0.0569781,0.0534912,0.0540059,0.0557858,0.0594114,0.0633982,0.0644017,0.0554202,0.0626798,0.0652323,0.0559289,0.0554462,0.0449572,0.0291353
1681.141,0.0494353,0.0593076,0.0493286,0.048729,0.0651159,0.0558668,0.0553988,0.0509934,0.0548531,0.0583798,0.063807,0.0611378,0.0558876,0.0617661,0.0651737,0.0551978,0.0536923,0.0439073,0.0301003
1681.6232,0.051715,0.0570863,0.0469824,0.049998,0.0641312,0.0538013,0.0562172,0.049199,0.054711,0.0581435,0.0646684,0.0577929,0.0579139,0.061113,0.0661377,0.0549805,0.0527381,0.0420319,0.0310591
1682.1052,0.0548336,0.0545001,0.0459989,0.0518733,0.0627734,0.0511544,0.0562263,0.0487296,0.0555135,0.0590358,0.0657868,0.0548485,0.0612721,0.0606083,0.0680108,0.0556153,0.0526318,0.0394702,0.0310363
1682.5874,0.05777,0.0523738,0.0466525,0.0536928,0.0609949,0.0484607,0.0560352,0.0493754,0.0571106,0.0608002,0.0669918,0.0528361,0.0653822,0.0602646,0.0703487,0.0573947,0.0531647,0.0363921,0.0289282
1683.0695,0.0595536,0.0514834,0.048788,0.0547991,0.0584388,0.0463136,0.0563429,0.050664,0.0589294,0.0625669,0.0679342,0.052551,0.0692438,0.0602073,0.0723103,0.0602927,0.0538834,0.0328623,0.0239771
1683.5516,0.0594537,0.05212,0.0517397,0.0544753,0.0547285,0.0453389,0.0576022,0.0518732,0.0598954,0.0628994,0.0677894,0.0549069,0.071323,0.0605968,0.0726235,0.063591,0.0540744,0.0289809,0.0167712
1684.0337,0.0575211,0.0534251,0.054368,0.052354,0.050239,0.0459721,0.0593759,0.0522685,0.0589101,0.0605221,0.0654501,0.0597442,0.0701447,0.0614358,0.0702225,0.0658021,0.0529802,0.0253183,0.0104258
1684.5159,0.0549684,0.0536452,0.0558237,0.0492736,0.0465272,0.0479195,0.0601481,0.0517858,0.0561918,0.0559592,0.0608714,0.0645262,0.0660944,0.0623964,0.0657392,0.0658185,0.050505,0.0229623,0.00905051
1684.9979,0.0530346,0.0520885,0.0564078,0.0469039,0.0449239,0.0502114,0.0588022,0.0511814,0.0534633,0.0514907,0.0558067,0.0662608,0.0617134,0.0630626,0.0613561,0.064239,0.0474567,0.0224769,0.0131356
1685.4801,0.0517289,0.0497845,0.0568848,0.046143,0.0451891,0.0521133,0.0557656,0.0510531,0.051999,0.0486327,0.0520719,0.0646047,0.0590073,0.0632982,0.0583935,0.0623095,0.0446007,0.0233438,0.0194221
1685.9622,0.0504272,0.0479476,0.0574645,0.0468628,0.0463212,0.0534281,0.0521473,0.0513436,0.0517778,0.0472984,0.050245,0.061273,0.0581661,0.0631549,0.0565762,0.0604038,0.0421151,0.0247431,0.0249587
1686.4443,0.0488084,0.0470778,0.0578267,0.0486428,0.047549,0.0541376,0.0488729,0.0516818,0.0522479,0.0468635,0.0501049,0.0581876,0.0584901,0.0626687,0.0550861,0.0581519,0.0399183,0.0261428,0.0285564
1686.9264,0.0470988,0.0470855,0.0575297,0.0511052,0.0484785,0.054191,0.0466079,0.0517044,0.0529575,0.0469122,0.0512004,0.0567934,0.0591635,0.0618518,0.0533104,0.0551319,0.0380049,0.0273045,0.030071
1687.4086,0.0459345,0.0476023,0.0563212,0.0538451,0.0489554,0.0535477,0.0458459,0.0511836,0.0537273,0.0473713,0.0530147,0.0578725,0.0594588,0.0607941,0.051073,0.0513305,0.036549,0.0281595,0.0297688
1687.8906,0.0460179,0.0482351,0.0543393,0.0562996,0.0489834,0.0523178,0.046826,0.0500991,0.054609,0.0483874,0.054998,0.0612362,0.0588325,0.0597479,0.0486729,0.0472939,0.0358595,0.028724,0.0281589
1688.3728,0.0476082,0.0487642,0.0521388,0.0577902,0.0487057,0.0508533,0.0493271,0.0486788,0.0557235,0.0500925,0.0566882,0.0655027,0.0571089,0.0590888,0.0467488,0.0439084,0.036221,0.0290331,0.0259772
1688.8549,0.0501546,0.0491919,0.0504168,0.0578235,0.0483662,0.0496593,0.0525905,0.047337,0.0570351,0.0523708,0.0579089,0.0685398,0.0546115,0.0591061,0.0459094,0.0418571,0.0376566,0.0290877,0.0240144
1689.337,0.0525221,0.0495699,0.0495599,0.0564502,0.0482028,0.0491315,0.0555828,0.0464861,0.0582284,0.0548082,0.0588388,0.0686583,0.0519956,0.0597574,0.0463192,0.0411838,0.0397657,0.0288613,0.0227454
1689.8191,0.0537546,0.0497754,0.0494096,0.0543055,0.0483236,0.0493376,0.0574684,0.0463449,0.0588263,0.0568848,0.0597982,0.0656784,0.0498245,0.0606228,0.0475945,0.0414154,0.0417881,0.028376,0.0220617
1690.3013,0.053698,0.0495205,0.0494607,0.0522264,0.0486592,0.050033,0.0579285,0.0468874,0.0584516,0.0582201,0.0609039,0.060961,0.0482649,0.0611097,0.0490864,0.0420714,0.0428778,0.0277693,0.0214037
1690.7833,0.0529659,0.0486245,0.0492705,0.0507479,0.0490095,0.0508549,0.0571736,0.0479278,0.0570115,0.0586631,0.0618797,0.0565242,0.0471534,0.0607279,0.050251,0.0429669,0.0424451,0.0272663,0.0202238
1691.2655,0.0523671,0.0472847,0.0487353,0.0498394,0.0491379,0.0515211,0.055771,0.0492397,0.0547067,0.0582248,0.0621672,0.0539892,0.0463138,0.0592683,0.0508394,0.0440459,0.0404379,0.0270629,0.0184531
1691.7476,0.0522646,0.0460527,0.0480894,0.0490477,0.0488651,0.0519236,0.0544141,0.0506351,0.0519104,0.056984,0.0612742,0.0539123,0.0458196,0.0568435,0.0508753,0.0450226,0.0374366,0.0272143,0.0166467
1692.2297,0.0523132,0.0454673,0.0476844,0.0479547,0.048127,0.0521076,0.0536814,0.051985,0.0490138,0.055059,0.0591403,0.05573,0.0459761,0.0538029,0.0505206,0.0452801,0.0344277,0.0276338,0.0156675
1692.7118,0.0517352,0.0456429,0.0477342,0.0466096,0.0469725,0.0521753,0.0538549,0.0531882,0.0463289,0.0526344,0.0562549,0.0582545,0.0470502,0.0505656,0.0499409,0.0441784,0.0323224,0.0282179,0.0161129
1693.194,0.0498599,0.0461853,0.0482003,0.0456018,0.0455113,0.0521851,0.0548855,0.0541181,0.0440948,0.0499811,0.0534599,0.0603244,0.0490031,0.047474,0.0492295,0.0414779,0.0315519,0.0289841,0.0179329
1693.676,0.0465062,0.0464801,0.0488351,0.045766,0.0438692,0.0520937,0.0564866,0.0545806,0.0425639,0.04745,0.0516533,0.0611693,0.0514313,0.0447628,0.0483925,0.0375204,0.0320056,0.0301001,0.0204665
1694.1582,0.0421044,0.0460981,0.0492641,0.0477385,0.0422142,0.0517385,0.0582191,0.0543141,0.04209,0.0454646,0.0516169,0.0604137,0.0536798,0.042653,0.0473539,0.0331571,0.0332341,0.0317715,0.0227195
1694.6403,0.0377626,0.0451149,0.0490434,0.0514353,0.0408802,0.0508563,0.0594733,0.0530919,0.0431056,0.0445054,0.0538938,0.0580019,0.0550172,0.041495,0.0459751,0.0296142,0.0346693,0.0339944,0.0236496
1695.1224,0.0352846,0.044235,0.0478194,0.0554333,0.0405153,0.0492316,0.0594583,0.0510371,0.0457777,0.0449396,0.0583622,0.0543714,0.0549395,0.0417723,0.0441569,0.0282269,0.035745,0.0362027,0.0225352
1695.6045,0.0364117,0.0443628,0.0457926,0.0570456,0.0418771,0.0471011,0.0576253,0.0490311,0.0492782,0.046527,0.0634626,0.0507564,0.0537234,0.0436427,0.0420988,0.0295758,0.0360324,0.0372008,0.0196266
1696.0867,0.0409098,0.0454769,0.0440268,0.0546303,0.0449597,0.0454039,0.0545503,0.0483354,0.0517357,0.0481519,0.0665569,0.048621,0.0525832,0.0462524,0.0404172,0.0324291,0.0355027,0.0361684,0.0163632
1696.5687,0.0462827,0.046384,0.0435915,0.0498893,0.0486178,0.0450658,0.0517759,0.0492272,0.0519448,0.0487864,0.0663525,0.0481689,0.0525275,0.048215,0.0396397,0.0346717,0.0345564,0.0338118,0.0140171
1697.0509,0.0504363,0.0461434,0.044565,0.0458502,0.0516459,0.0462154,0.0503645,0.0507803,0.0504073,0.0484705,0.0638362,0.0483265,0.0534313,0.0489207,0.0397345,0.0354651,0.0336175,0.0315311,0.0125135
1697.533,0.0530059,0.0448073,0.0463648,0.0440746,0.0535217,0.0484923,0.0504263,0.0519766,0.0482325,0.0478654,0.0605254,0.0481016,0.0546428,0.0486406,0.0403648,0.0353506,0.0329007,0.0300686,0.0111102
1698.0151,0.0544289,0.0429503,0.0483844,0.0446758,0.0540829,0.0515568,0.051668,0.0522448,0.046153,0.0475568,0.0572981,0.0471833,0.0556813,0.0478673,0.0412213,0.0351706,0.0325015,0.0294144,0.00928553
1698.4972,0.0549992,0.0412542,0.050139,0.0472697,0.053096,0.0551287,0.0537056,0.0513192,0.0444594,0.0478691,0.0544793,0.0458506,0.0562974,0.0469791,0.0420478,0.0355305,0.0324716,0.0291789,0.00695811
1698.9794,0.0544623,0.040488,0.051166,0.0513683,0.0501638,0.0586687,0.0558805,0.0490918,0.0432225,0.0488534,0.0522145,0.0449141,0.0562492,0.0462024,0.0425085,0.0366378,0.0327515,0.0287461,0.00452963
1699.4614,0.0520032,0.0415584,0.0510243,0.0560825,0.0452029,0.060852,0.0567996,0.0458026,0.0424904,0.0501464,0.0507345,0.0456556,0.0550726,0.0455969,0.0420958,0.0379737,0.0329833,0.0273199,0.00303536
1699.9436,0.0472458,0.0449099,0.049728,0.0595469,0.0397297,0.0596781,0.054591,0.0425739,0.0424154,0.0508681,0.0503278,0.0488373,0.0522538,0.0449708,0.0404758,0.0379856,0.0325076,0.0244579,0.0038206
1700.4257,0.042187,0.0491817,0.0482697,0.0599137,0.0368977,0.0549219,0.0494607,0.0410493,0.0431319,0.0504135,0.0507909,0.0527008,0.0482297,0.0439787,0.0383878,0.0354805,0.0312149,0.0211559,0.0067453
1700.9078,0.03986,0.0520854,0.0476173,0.0578686,0.0377237,0.0496132,0.0448001,0.0413847,0.0444668,0.0494799,0.0512815,0.0543147,0.0445019,0.0425709,0.0372224,0.0318687,0.0301753,0.0190721,0.00958714
1701.3899,0.0407329,0.053015,0.0475495,0.0555226,0.040094,0.0462037,0.043029,0.0423247,0.0461033,0.0489807,0.0512356,0.0533685,0.0419149,0.0409904,0.0373382,0.0294484,0.030313,0.0184137,0.0109171
1701.8721,0.0434679,0.0526356,0.0474719,0.0538736,0.042202,0.0446945,0.0439478,0.0430792,0.0478562,0.0489312,0.050609,0.0514353,0.0403146,0.0393896,0.0382134,0.0291054,0.03161,0.0183408,0.0110277
1702.3541,0.0468241,0.0515585,0.0472068,0.0528611,0.0437136,0.0442561,0.0464374,0.0436191,0.0496021,0.0488049,0.0494562,0.0499093,0.0393466,0.0378064,0.039307,0.0307255,0.0335843,0.0181015,0.0106514
1702.8363,0.0499415,0.0501502,0.0470262,0.0520831,0.0451095,0.0442852,0.0493239,0.0441933,0.0511381,0.0480472,0.0477778,0.0495347,0.0387733,0.0363208,0.0402644,0.0338891,0.0356232,0.0173042,0.010316
1703.3184,0.052119,0.0487544,0.0474646,0.0511003,0.0470539,0.0445756,0.0514038,0.0450182,0.0521227,0.0464113,0.0456334,0.0504469,0.0384395,0.0351523,0.0408619,0.0379645,0.0370617,0.0159461,0.0103068
1703.8005,0.0528147,0.047781,0.0490004,0.0495997,0.0498778,0.0452194,0.051566,0.0461261,0.0521367,0.04425,0.0433379,0.0521477,0.0382164,0.0346212,0.040987,0.0420136,0.037331,0.0145054,0.0107326
1704.2826,0.05192,0.047525,0.0516104,0.0476026,0.0531483,0.0463598,0.049326,0.047336,0.050889,0.0425555,0.041546,0.0536215,0.0380297,0.034941,0.0406499,0.0448817,0.0362523,0.0138923,0.0115742
1704.7648,0.0499787,0.0478573,0.0545202,0.0455757,0.0557249,0.0478554,0.0454009,0.0483883,0.0484688,0.0424287,0.0410212,0.0538383,0.0379529,0.0359777,0.0399384,0.0455795,0.0342248,0.0149875,0.0127222
1705.2468,0.0479491,0.0481649,0.0565317,0.0442123,0.0565265,0.0491311,0.0415904,0.0491631,0.0454259,0.0442224,0.0421493,0.052384,0.0382365,0.0372739,0.038907,0.0436922,0.0320065,0.0179433,0.0139865
1705.729,0.0465788,0.0477311,0.0567563,0.043959,0.0554212,0.0494656,0.0398135,0.0497582,0.042599,0.0471675,0.0445824,0.0496488,0.0391561,0.0384051,0.0375342,0.0395229,0.0302156,0.0218465,0.0150735
1706.2111,0.0459115,0.0462616,0.0551477,0.0446736,0.0534031,0.0485607,0.0409998,0.0503464,0.0408097,0.0498774,0.0473249,0.0464528,0.0407274,0.0393267,0.0358359,0.0340104,0.0289953,0.025116,0.0156168
1706.6932,0.0453199,0.0441078,0.0524537,0.0457157,0.051874,0.0469161,0.0446037,0.0509752,0.0405387,0.0512916,0.0492339,0.0435074,0.0425136,0.040344,0.0340256,0.0285188,0.0280717,0.0264137,0.0153504
