Wavenumber (cm-1),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb)
1652.214,0.0268805,0.00524941,0.0134666,0.0167587,0.0218331,0.00883169,0.0219676,0.0130522,0.0252299,0.0335398,0.0260081
1652.6962,0.0292039,0.011148,0.0117014,0.0180181,0.0242196,0.00162795,0.0170604,0.0104845,0.0265775,0.0342512,0.0255336
1653.1782,0.0239943,0.0200795,0.0124789,0.0191859,0.0307769,-1.17549e-38,0.00997431,0.0126321,0.0272121,0.0364896,0.0249274
1653.6604,0.0145779,0.024528,0.0145907,0.0191947,0.0373895,0.00246788,0.00793816,0.0182215,0.0266436,0.0385558,0.0255663
1654.1425,0.0075764,0.0235711,0.0154437,0.0187187,0.0394114,0.00626577,0.011925,0.0233962,0.0251988,0.038797,0.0271867
1654.6246,0.00421352,0.0209604,0.0149988,0.0185796,0.0372953,0.00833813,0.0182612,0.0271155,0.0232503,0.0373382,0.0287189
1655.1067,0.00331935,0.0188962,0.0144127,0.0189612,0.03296,0.00895975,0.024332,0.0296589,0.020984,0.0347173,0.0296116
1655.5889,0.00386023,0.0178662,0.0147254,0.0197778,0.0278598,0.00894395,0.0287584,0.0310932,0.0186332,0.0313343,0.0298146
1656.0709,0.0051668,0.0175234,0.0165047,0.0209118,0.0228936,0.00902689,0.0307606,0.0311966,0.0165938,0.0275376,0.0296015
1656.5531,0.00678953,0.0171752,0.0196912,0.0222726,0.0185314,0.00975408,0.0300922,0.0297732,0.0153882,0.0237358,0.0294301
1657.0352,0.00845891,0.0161588,0.0235854,0.0237707,0.0149664,0.0113942,0.027198,0.0269802,0.0154981,0.0204254,0.029721
1657.5173,0.0101036,0.01422,0.0271153,0.0252452,0.0123455,0.0138775,0.0231995,0.0234864,0.0171201,0.0181253,0.0305671
1657.9994,0.0118017,0.0117468,0.0293353,0.0264054,0.0109727,0.0168558,0.0195111,0.0203174,0.0199908,0.0172368,0.0315517
1658.4816,0.0136115,0.00964836,0.0298496,0.0268723,0.0112614,0.0199017,0.0172311,0.0184191,0.0234354,0.0178843,0.0318884
1658.9636,0.0153758,0.00887299,0.028854,0.0263458,0.0133892,0.0227258,0.0167063,0.0182065,0.0266583,0.0198234,0.0308918
1659.4458,0.0166684,0.00985196,0.0268168,0.0247935,0.0169481,0.0252557,0.0175693,0.0194148,0.0291019,0.0224933,0.028474
1659.9279,0.0169409,0.0122584,0.0241282,0.0224972,0.02097,0.0275303,0.0191594,0.0213419,0.0306286,0.0252104,0.0252856
1660.41,0.0157499,0.0152064,0.0210174,0.0199157,0.0243387,0.0295126,0.0209414,0.0232455,0.0314352,0.0273904,0.0224161
1660.8921,0.0129365,0.0176751,0.0177432,0.0174883,0.0262447,0.0309483,0.0226332,0.0245865,0.0318205,0.0286802,0.0209152
1661.3743,0.0088014,0.0189172,0.0148462,0.0155207,0.0264284,0.0313459,0.0240654,0.0250334,0.0319824,0.0289983,0.0213689
1661.8563,0.00435737,0.0188249,0.0131754,0.0141681,0.0252428,0.0301664,0.0250032,0.0243997,0.0319295,0.0285744,0.0235324
1662.3385,0.00137211,0.0181787,0.0133728,0.0134462,0.0235699,0.0273234,0.0252072,0.0227477,0.0315336,0.0279684,0.0261484
1662.8206,0.00149343,0.0182697,0.014985,0.0132406,0.0223916,0.0236763,0.0247929,0.0206281,0.030721,0.0278426,0.0275547
1663.3027,0.00480223,0.0197379,0.0164345,0.0133733,0.0221173,0.0206589,0.0243875,0.0189792,0.0296349,0.0284656,0.0270716
1663.7848,0.00970591,0.0219274,0.0163549,0.0137202,0.0224246,0.0192069,0.0246394,0.0185572,0.0285569,0.0295266,0.0255157
1664.267,0.0142985,0.0235542,0.014607,0.0142527,0.0227517,0.0193528,0.0256621,0.0195532,0.0277248,0.0304828,0.0242122
1664.749,0.017348,0.0236279,0.0120602,0.0149685,0.0227054,0.0206367,0.0269997,0.0216545,0.0272703,0.0309141,0.023989
1665.2312,0.0184466,0.0218891,0.00991851,0.0157951,0.0221208,0.0224915,0.0279434,0.0242314,0.0272248,0.0306241,0.0249196
1665.7133,0.0179078,0.0188843,0.00914192,0.0165346,0.0209987,0.0243354,0.0279545,0.0265503,0.0274904,0.0296145,0.0265017
1666.1954,0.0165925,0.0157441,0.0100666,0.0169006,0.0194481,0.0255772,0.0270355,0.0280912,0.0278097,0.0280193,0.0280129
1666.6775,0.0155577,0.013692,0.0123737,0.016654,0.0176272,0.0256872,0.0258174,0.0288488,0.0278181,0.0260151,0.0288991
1667.1597,0.0156343,0.0135678,0.0154259,0.0157821,0.0156956,0.0243318,0.0252774,0.0293864,0.0271895,0.0237836,0.0289833
1667.6417,0.0171462,0.0156091,0.0186666,0.0146788,0.0138298,0.0215634,0.026275,0.0305886,0.0258223,0.0216204,0.0284161
1668.1239,0.0197697,0.0193569,0.0217681,0.0142933,0.0123158,0.0181123,0.0290408,0.0331763,0.0240377,0.020169,0.0275087
1668.606,0.0224921,0.0235354,0.0244919,0.0159718,0.0116024,0.015571,0.0326702,0.0369967,0.0226573,0.0204773,0.0266046
1669.0881,0.023999,0.0263608,0.0264767,0.0205099,0.0120858,0.0156968,0.0351991,0.0405508,0.0225692,0.0233353,0.0260086
1669.5702,0.0236306,0.0267478,0.0272969,0.0269788,0.0136892,0.0187499,0.0349916,0.041855,0.0238132,0.0281748,0.0259383
1670.0524,0.0218351,0.0252011,0.0267707,0.03311,0.0158485,0.022986,0.0321382,0.0401567,0.0253881,0.0331248,0.0265114
1670.5344,0.0194764,0.0231385,0.0250728,0.0369121,0.0179818,0.026231,0.0279939,0.0363134,0.0261982,0.0363311,0.0277528
1671.0166,0.0171423,0.0217716,0.0226217,0.037537,0.0197751,0.0273583,0.0239226,0.0318623,0.025871,0.0368576,0.029549
1671.4987,0.0151306,0.0216363,0.0199944,0.0352823,0.021119,0.0265424,0.0207563,0.0282256,0.0248155,0.0347984,0.0315938
1671.9808,0.0136741,0.022603,0.0178365,0.0313371,0.0219825,0.0247947,0.0188244,0.0262982,0.0238057,0.031046,0.0334723
1672.4629,0.0130131,0.0241387,0.0166977,0.0272316,0.0223634,0.0232403,0.0181353,0.0262587,0.0234479,0.0267746,0.0348833
1672.9451,0.0133321,0.0256718,0.0169373,0.0241737,0.0222908,0.0225931,0.0186118,0.0276994,0.0239183,0.022888,0.0357767
1673.4271,0.0147012,0.0268054,0.0187736,0.0227634,0.021861,0.0231273,0.0202887,0.0299287,0.0250992,0.019894,0.0362689
1673.9093,0.0169999,0.0272986,0.0222768,0.0230798,0.0213361,0.0249007,0.0233257,0.0321156,0.0268584,0.0182439,0.0364427
1674.3914,0.0196841,0.0269812,0.0269864,0.0247021,0.0213043,0.0277484,0.0276419,0.0332628,0.029202,0.0187495,0.0361736
1674.8735,0.0215234,0.0258205,0.0312088,0.0264991,0.0226392,0.0308207,0.0321023,0.0324927,0.0321361,0.0223845,0.0351368
1675.3556,0.0211593,0.0241494,0.0323859,0.0269125,0.0257383,0.0323752,0.0343084,0.0300702,0.03525,0.0288541,0.0332222
1675.8378,0.0186302,0.0225533,0.0296673,0.0253531,0.0296882,0.031143,0.0326583,0.0277577,0.0376601,0.0357211,0.0309803
1676.3198,0.0153894,0.0213148,0.0249697,0.0227379,0.03309,0.0276923,0.0281372,0.0270694,0.0386775,0.0404881,0.0291964
1676.802,0.0126389,0.0203049,0.0206118,0.0202086,0.0353085,0.0235386,0.0228813,0.0280762,0.0381106,0.0424261,0.0282562
1677.2841,0.010689,0.0193356,0.0177374,0.0183153,0.0363833,0.0199416,0.0185325,0.0300488,0.035963,0.0419303,0.0281908
1677.7662,0.00935789,0.0184,0.0165641,0.017195,0.0364754,0.0177065,0.016095,0.0321943,0.0322745,0.0395968,0.0289279
1678.2483,0.00838101,0.0177315,0.0168817,0.0168901,0.0356117,0.0172665,0.0161517,0.0338949,0.0272828,0.0360401,0.030354
1678.7305,0.0076425,0.0177391,0.0182488,0.0174854,0.0337139,0.0185716,0.018758,0.0347837,0.0217165,0.0320615,0.0322356
1679.2125,0.00728852,0.0187596,0.0200199,0.0190684,0.0308259,0.0209064,0.0231432,0.0348147,0.016921,0.0287248,0.0341436
1679.6947,0.00764958,0.02067,0.0214066,0.021565,0.027403,0.0230409,0.0277579,0.0342359,0.0144402,0.0270505,0.0355358
1680.1768,0.00892889,0.0227254,0.0216999,0.0246032,0.0243229,0.0239225,0.0310718,0.0333724,0.0150755,0.0274174,0.0360327
1680.6589,0.0109281,0.0239714,0.0205615,0.0275986,0.0224232,0.0233744,0.0325819,0.032388,0.018289,0.0292832,0.0356297
1681.141,0.0131463,0.0238865,0.0181329,0.029999,0.0219793,0.0220578,0.0329692,0.0312901,0.0226767,0.0316141,0.034573
1681.6232,0.015127,0.0226049,0.0149107,0.0314076,0.0226468,0.0208837,0.0334008,0.0301373,0.0269344,0.0335467,0.0330326
1682.1052,0.0166907,0.0206731,0.0116022,0.0314829,0.0237839,0.0206089,0.03487,0.029215,0.0303765,0.034704,0.0308916
1682.5874,0.017944,0.0187167,0.00915072,0.0297625,0.0248017,0.0218526,0.0379625,0.0290925,0.0328856,0.0351937,0.0277758
1683.0695,0.0191303,0.0171709,0.00891311,0.0256946,0.0254637,0.0252221,0.0426473,0.0305329,0.0346325,0.0355862,0.0234471
1683.5516,0.0202401,0.0159345,0.0124617,0.0195124,0.0262635,0.0308548,0.0474321,0.0338709,0.0357412,0.0368787,0.0189858
1684.0337,0.0203881,0.0141196,0.0195412,0.014212,0.0283928,0.0367472,0.0485894,0.0374376,0.0359924,0.0396695,0.0180901
1684.5159,0.0183925,0.0112027,0.025883,0.0141927,0.0319188,0.0389597,0.043791,0.0379352,0.0351841,0.0425182,0.0235581
1684.9979,0.0147682,0.00842263,0.0280881,0.0187862,0.0348537,0.0368264,0.0365354,0.0351439,0.0339123,0.0433818,0.0317932
1685.4801,0.010994,0.00714875,0.0274587,0.0238832,0.0358881,0.0331388,0.0309097,0.0317041,0.0330216,0.0423067,0.0378932
1685.9622,0.00790186,0.00768154,0.0260759,0.0273265,0.0352279,0.0299177,0.0278263,0.0292409,0.0329214,0.0403482,0.040347
1686.4443,0.00582679,0.00975238,0.0246302,0.0289411,0.0335353,0.0278234,0.0267838,0.0279727,0.0336725,0.0382771,0.039533
1686.9264,0.0050277,0.0128737,0.0228429,0.0292713,0.0314452,0.0270252,0.0271896,0.0275888,0.0350698,0.0364783,0.0363253
1687.4086,0.00573176,0.0163615,0.0201622,0.0290436,0.0295035,0.0275944,0.0285255,0.0277633,0.036568,0.0350812,0.0318906
1687.8906,0.00790193,0.0193841,0.0163783,0.0289345,0.0281164,0.0294768,0.0301898,0.0284149,0.0372825,0.0340223,0.0277074
1688.3728,0.0109271,0.021233,0.0121074,0.0293288,0.0274469,0.0322936,0.0314363,0.029774,0.0363208,0.0331128,0.0252378
1688.8549,0.0136017,0.0217336,0.00874021,0.0301558,0.0273794,0.0352361,0.0315946,0.0321301,0.033438,0.0321916,0.0252258
1689.337,0.014672,0.0213936,0.00759841,0.031024,0.0276599,0.0372834,0.030475,0.0353508,0.0294838,0.0312952,0.0272257
1689.8191,0.0136214,0.0210269,0.00893809,0.0315783,0.0281129,0.0376579,0.0285704,0.0386584,0.0260504,0.0306765,0.0299768
1690.3013,0.0110004,0.0211768,0.0117716,0.0316862,0.0287138,0.036158,0.0268236,0.0409716,0.0245552,0.0306416,0.0323158
1690.7833,0.00809642,0.0218522,0.0145777,0.0313015,0.0294866,0.0331867,0.0261516,0.0415105,0.0255361,0.0313554,0.0337775
1691.2655,0.00627954,0.0226738,0.0162031,0.0302736,0.030386,0.0295855,0.0270257,0.0401738,0.0285389,0.0327481,0.0345587
1691.7476,0.00639353,0.023203,0.0163722,0.0283923,0.0312909,0.02637,0.0292724,0.0374742,0.0324815,0.0345435,0.0351143
1692.2297,0.00844204,0.0232078,0.015616,0.0256484,0.0320845,0.0243955,0.0321825,0.0341328,0.0362212,0.0363869,0.0357547
1692.7118,0.0117098,0.0227221,0.0147645,0.0224265,0.0327202,0.0240604,0.0348928,0.0306482,0.039019,0.0380205,0.0364767
1693.194,0.0151843,0.0219142,0.0143997,0.0194267,0.0331944,0.0252082,0.0367906,0.0271556,0.0406543,0.0394263,0.0370437
1693.676,0.0179201,0.0209031,0.0145867,0.0174187,0.0334409,0.0272247,0.0376832,0.023632,0.0412147,0.0408909,0.0371679
1694.1582,0.0191283,0.0196391,0.0148556,0.017043,0.0331968,0.029159,0.037721,0.020305,0.040803,0.0430086,0.0366591
1694.6403,0.0181239,0.0178847,0.0142437,0.018667,0.0318885,0.0297886,0.0372418,0.018162,0.0393878,0.0465572,0.0355572
1695.1224,0.0146177,0.0153679,0.011536,0.0220182,0.0287656,0.0279926,0.0366632,0.0192747,0.0369814,0.0518536,0.0343317
1695.6045,0.00980532,0.0122679,0.00647054,0.025565,0.0238492,0.0241722,0.036387,0.0255239,0.0342316,0.0572831,0.0339122
1696.0867,0.00660102,0.00952381,0.00131471,0.0271932,0.0190575,0.0213378,0.0366159,0.0350879,0.0325076,0.0593433,0.0348105
1696.5687,0.00659426,0.0078473,-1.17549e-38,0.0266787,0.0165555,0.0220599,0.0373093,0.0430099,0.0324062,0.0566867,0.0362548
1697.0509,0.00857519,0.0069443,-1.17549e-38,0.0255779,0.0164202,0.0256612,0.0384525,0.0468917,0.0331752,0.0514321,0.0372795
1697.533,0.0109369,0.00626505,0.00295062,0.0250636,0.0176136,0.0303255,0.0401725,0.0475349,0.0339512,0.0458719,0.0377471
1698.0151,0.0130529,0.0056403,0.00752785,0.025464,0.019373,0.0350389,0.0426386,0.0462464,0.0343631,0.0410372,0.038127
1698.4972,0.0151496,0.00541766,0.0137045,0.0267239,0.0213839,0.0396959,0.0459366,0.0437083,0.0343873,0.0372281,0.0392347
1698.9794,0.0181177,0.00663783,0.0220932,0.0286068,0.0235223,0.0447883,0.0497768,0.0400518,0.0341877,0.0346678,0.0422631
1699.4614,0.0232683,0.011123,0.0327464,0.0304512,0.0254959,0.0508299,0.0526836,0.0354753,0.0340933,0.0339711,0.0484124
1699.9436,0.0304811,0.0195548,0.0420964,0.0308371,0.0264695,0.0564746,0.051399,0.0316094,0.0345177,0.0359573,0.0563169
1700.4257,0.0354065,0.027089,0.0431489,0.0290624,0.0257948,0.0574868,0.0449152,0.0312823,0.0354623,0.0396309,0.0596755
1700.9078,0.0348006,0.0283753,0.0364606,0.0270434,0.0244509,0.0528557,0.0384629,0.0339691,0.0364801,0.0422059,0.0556966
1701.3899,0.031313,0.0253804,0.0288277,0.0263542,0.0235039,0.046191,0.0356124,0.0367821,0.0375812,0.0429306,0.0489052
1701.8721,0.0279032,0.0217166,0.0233393,0.026842,0.0229912,0.0399248,0.0356237,0.0385997,0.039109,0.0425715,0.0428675
1702.3541,0.0256603,0.0191082,0.0201053,0.0279733,0.0226749,0.0347867,0.037044,0.0395892,0.0412599,0.0417058,0.0385433
1702.8363,0.0246914,0.0181109,0.01875,0.0293574,0.0224871,0.0311273,0.0388749,0.0401299,0.0439345,0.0406222,0.0359648
1703.3184,0.0245909,0.0187096,0.0190317,0.0306973,0.0226098,0.0293198,0.0404249,0.0404896,0.0466718,0.0395724,0.0349062
1703.8005,0.0245188,0.0203746,0.0206652,0.0316996,0.0234084,0.0295162,0.0412017,0.0407336,0.048691,0.0388515,0.0348613
1704.2826,0.0234617,0.0221254,0.0230146,0.0320644,0.0251671,0.0311893,0.0410365,0.0407001,0.0492299,0.0386463,0.0349784
1704.7648,0.0209047,0.0230055,0.0250962,0.0315682,0.0276953,0.0330585,0.0402231,0.0401257,0.0481008,0.0387927,0.0343838
1705.2468,0.0174336,0.022733,0.0260829,0.0302019,0.030187,0.033825,0.0393525,0.0389316,0.0459303,0.0387885,0.0328304
1705.729,0.0145173,0.0218194,0.0258973,0.0282897,0.03163,0.0331975,0.038873,0.0374479,0.0437371,0.0382169,0.0310429
1706.2111,0.0134812,0.0209821,0.0252677,0.0264918,0.0315063,0.0321716,0.038796,0.0363432,0.0422747,0.0372077,0.0302975
1706.6932,0.0145273,0.0205008,0.0251373,0.0255709,0.0301819,0.0322319,0.03882,0.0362761,0.0417568,0.036426,0.0315435
1707.1753,0.0166612,0.0201481,0.0259503,0.0259911,0.0286139,0.0342099,0.038701,0.0375526,0.0420606,0.036568,0.0348538
1707.6575,0.018503,0.0196131,0.0274421,0.0276891,0.0276745,0.0378264,0.0384868,0.0400701,0.043047,0.0378925,0.0396436
1708.1395,0.0191165,0.0188673,0.0289652,0.030188,0.0277337,0.0420802,0.0384633,0.0434848,0.0446591,0.0401865,0.0452281
1708.6217,0.0182955,0.0181964,0.0299043,0.0328515,0.028691,0.0458362,0.0389666,0.0473297,0.0467926,0.0429931,0.0510766
1709.1038,0.0164716,0.0180225,0.0299232,0.0350674,0.03019,0.0481981,0.0402059,0.0509904,0.0491124,0.045793,0.0566476
1709.5859,0.0144984,0.01868,0.0290772,0.0363692,0.0318024,0.0487451,0.0421158,0.0537001,0.050993,0.0480803,0.0611263
1710.068,0.013291,0.0202296,0.027813,0.0365617,0.0331623,0.0477184,0.0442756,0.0547773,0.0517287,0.0494566,0.0634914
1710.5502,0.0133193,0.0224086,0.0267625,0.0357958,0.0340738,0.0459488,0.0460253,0.0540677,0.0509784,0.0498006,0.0631024
1711.0322,0.01431,0.0247651,0.0263713,0.0344711,0.0345456,0.0443506,0.0467947,0.0521348,0.0490508,0.0493733,0.060337
1711.5144,0.0154965,0.0268268,0.0266615,0.0330208,0.0347215,0.0433463,0.046381,0.0498797,0.0466864,0.0486971,0.0565358
1711.9965,0.0161652,0.0281169,0.0273106,0.0317908,0.0347832,0.0427423,0.0449567,0.0479492,0.0445868,0.0482996,0.053304
1712.4786,0.0160098,0.0280637,0.0278823,0.0310743,0.0349165,0.0420382,0.042925,0.0464537,0.0431507,0.0485192,0.051843
1712.9607,0.0151849,0.0260136,0.028018,0.0311624,0.035338,0.040831,0.0408229,0.0450616,0.0425049,0.0494222,0.0526093
1713.4429,0.0141926,0.0215402,0.0275797,0.0322491,0.0363142,0.0391294,0.0392882,0.0433069,0.0426446,0.0507805,0.0551333
1713.9249,0.013642,0.0150702,0.02678,0.0341341,0.0380796,0.0374862,0.0389283,0.0410079,0.0435208,0.0521392,0.0579619
1714.4071,0.0138487,0.00829796,0.0261721,0.0359619,0.0406181,0.0367308,0.0399695,0.0386031,0.0450295,0.0530874,0.0591382
1714.8892,0.0145279,0.00344432,0.0263131,0.0364999,0.0434916,0.0372787,0.0419503,0.0369874,0.0469825,0.0536312,0.0574062
1715.3713,0.0150147,0.00167849,0.0273298,0.0349244,0.0459796,0.0387127,0.043946,0.0368504,0.0491804,0.0542324,0.0530631
1715.8534,0.0148393,0.00255758,0.0288879,0.0312628,0.0473832,0.0402018,0.0451273,0.0382866,0.0515428,0.0553951,0.0474607
1716.3356,0.0140678,0.00492024,0.0305033,0.0262477,0.047147,0.0412306,0.0449994,0.0410221,0.0541421,0.057241,0.042074
1716.8176,0.0133192,0.00794549,0.0317774,0.0212644,0.0449335,0.0420234,0.0433251,0.0447369,0.0570847,0.0592951,0.0382901
1717.2998,0.0135525,0.0115913,0.0324612,0.0185496,0.0411087,0.0435416,0.0402692,0.0490291,0.0602339,0.0604751,0.037599
1717.7819,0.0153002,0.0161863,0.0324956,0.0203784,0.0374421,0.0466732,0.0369082,0.0531345,0.0629457,0.0597386,0.0409127
1718.264,0.0177082,0.0213346,0.0320358,0.026509,0.0362334,0.0507876,0.0349937,0.0561252,0.0644447,0.0574329,0.0469974
1718.7461,0.0192377,0.0257553,0.0313074,0.0337442,0.0378895,0.0540157,0.0353831,0.0577031,0.0646828,0.0552209,0.053048
1719.2283,0.0193108,0.0284913,0.0304547,0.0392109,0.0408814,0.0552466,0.0375135,0.0582504,0.064256,0.0542828,0.0572687
1719.7103,0.0184195,0.0294281,0.0295845,0.0420096,0.0436886,0.0546758,0.0404257,0.0581776,0.0636969,0.0546929,0.0594771
1720.1925,0.0173906,0.0289242,0.0288422,0.0423784,0.0456433,0.0530826,0.0434175,0.057642,0.0632346,0.0560214,0.0601837
1720.6746,0.0169491,0.0274935,0.0283973,0.0409013,0.0467739,0.0512893,0.0460665,0.0566527,0.0628958,0.0578021,0.0600619
1721.1567,0.0175107,0.0257024,0.028369,0.0383384,0.0475119,0.0499166,0.0481644,0.0552526,0.062609,0.0596661,0.0598926
1721.6388,0.0190069,0.0241163,0.0287588,0.0356342,0.0484093,0.0492162,0.0497169,0.0536636,0.0622588,0.0613622,0.0605244
1722.121,0.0208182,0.0232159,0.0294594,0.0337712,0.0498118,0.049002,0.0509096,0.0523249,0.0617347,0.06277,0.0626029
1722.603,0.0219841,0.0232919,0.0303502,0.0334212,0.0515885,0.0488175,0.0519454,0.0517647,0.0609969,0.0639051,0.0661436
1723.0852,0.0216956,0.0243458,0.0313736,0.0346183,0.0531174,0.0483123,0.0528371,0.0523294,0.0601354,0.0648814,0.0702988
1723.5673,0.0197902,0.0260385,0.0324699,0.0367483,0.0535957,0.0475478,0.0533749,0.0539495,0.0593656,0.0658145,0.0736687
1724.0494,0.0168787,0.0277502,0.0334111,0.0389261,0.0524698,0.0469505,0.0533629,0.0561543,0.0589384,0.066711,0.0750714
1724.5315,0.014009,0.0287883,0.0337426,0.0404841,0.0496888,0.0469558,0.0529109,0.0583572,0.0590235,0.067429,0.0742094
1725.0137,0.0121511,0.0286608,0.0329718,0.0412203,0.0456992,0.0476776,0.0524794,0.0601782,0.05965,0.0677668,0.0717543
1725.4957,0.0118322,0.0272773,0.0309194,0.0413218,0.0413302,0.0488447,0.0526139,0.0615586,0.0607215,0.0676383,0.068917
1725.9779,0.0130041,0.0249839,0.0280078,0.0411341,0.0376546,0.0499781,0.0535641,0.0626204,0.0620599,0.0672246,0.0668808
1726.46,0.0151045,0.0224017,0.0252433,0.0409555,0.0357269,0.0506578,0.0550602,0.0633986,0.0634453,0.0669742,0.0663639
1726.9421,0.017305,0.0201254,0.0237734,0.0409381,0.0361483,0.0507292,0.0564451,0.0636456,0.0646599,0.0673919,0.0674349
1727.4242,0.0188909,0.0184673,0.0242395,0.0411064,0.0387012,0.0503422,0.0571159,0.0628709,0.0655457,0.0687417,0.0696286
1727.9064,0.0195734,0.0174399,0.0263783,0.0414489,0.0423663,0.0498316,0.0569537,0.0606167,0.0660632,0.0709099,0.0722463
1728.3884,0.0195676,0.0169523,0.0291038,0.041998,0.0457266,0.0495656,0.056449,0.0568382,0.0663341,0.0735289,0.0746119
1728.8706,0.0194478,0.0169946,0.0309568,0.0428232,0.0475427,0.0498589,0.0564911,0.0522601,0.0666607,0.0762402,0.0761859
1729.3527,0.0198455,0.0175979,0.0308075,0.0439122,0.0473559,0.0509195,0.0578937,0.0484924,0.0674639,0.0788974,0.0766507
1729.8348,0.0210497,0.018574,0.0286515,0.0450144,0.0458779,0.0527572,0.0607958,0.0474399,0.0690535,0.0815505,0.0760751
1730.3169,0.0227711,0.0193687,0.0258,0.0456613,0.0445988,0.0551103,0.0644289,0.0499801,0.0713242,0.0841915,0.0749746
1730.7991,0.0243939,0.0193648,0.0238992,0.0454516,0.0446544,0.0575373,0.0676896,0.0552332,0.0737399,0.0865446,0.0740139
1731.2811,0.0254578,0.0183409,0.0237419,0.0442984,0.0461465,0.0595973,0.0699219,0.0614218,0.0756689,0.0881762,0.0736038
1731.7633,0.0258147,0.0165951,0.0250812,0.0424093,0.0484882,0.0608842,0.0710447,0.0671597,0.0766527,0.0887614,0.0738357
1732.2454,0.0254404,0.0148268,0.0271274,0.0401829,0.0510009,0.0608918,0.0711571,0.0718988,0.0764179,0.0882618,0.0747094
1732.7275,0.0242213,0.0140661,0.0289561,0.0382483,0.053129,0.058911,0.0701652,0.0756738,0.0748712,0.0870628,0.0763747
1733.2096,0.0219824,0.0155159,0.0297715,0.037586,0.054315,0.0544073,0.067784,0.0786113,0.0724235,0.0861409,0.0791516
1733.6918,0.0190298,0.0195729,0.0294878,0.0391422,0.053987,0.0484948,0.0643239,0.0804087,0.0706262,0.0867706,0.0829505
1734.1738,0.0167228,0.0243381,0.0293314,0.0424057,0.052281,0.0448638,0.0616967,0.0804642,0.0715578,0.0889828,0.0863835
1734.656,0.0163083,0.0272107,0.0306086,0.0453237,0.0505322,0.0461114,0.0619009,0.0790728,0.0752421,0.0909862,0.0877929
1735.1381,0.0175105,0.0280913,0.0330942,0.0468017,0.0500318,0.0507571,0.0647093,0.0775031,0.0797806,0.0916642,0.0872191
1735.6202,0.0194045,0.0284173,0.0358606,0.0472718,0.0511784,0.0562238,0.0686711,0.0767863,0.0838913,0.0915932,0.0858138
1736.1023,0.0213699,0.0291629,0.0383054,0.0474526,0.053807,0.0610958,0.0725632,0.0773127,0.0873717,0.0918117,0.0846541
1736.5845,0.0231215,0.0304752,0.0402123,0.0477703,0.0574094,0.0649273,0.07558,0.0789656,0.0904115,0.0929507,0.084506
1737.0665,0.0245409,0.0319701,0.0415646,0.0483752,0.0611047,0.067743,0.0772335,0.0812111,0.0931617,0.0949944,0.0858843
1737.5487,0.0255965,0.0330748,0.0424213,0.049279,0.063693,0.0698261,0.0773998,0.0832114,0.0955854,0.0973463,0.0890611
1738.0308,0.0263333,0.0333341,0.0428412,0.0504603,0.0639311,0.0716325,0.0764421,0.0840896,0.0974305,0.0991567,0.0940313
1738.5129,0.0268822,0.0326502,0.0428297,0.0518697,0.0610628,0.0736587,0.0752826,0.0833463,0.0982864,0.0998895,0.100398
