Wavenumber (cm-1),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb)
2038.8717,0.0465528,0.0442036,0.041164,0.0331607,0.0350029,0.0321279,0.0289962,0.0253628
2039.3538,0.0480336,0.0449586,0.0423797,0.0349774,0.034278,0.032879,0.0307023,0.0243327
2039.8359,0.0495391,0.045334,0.0435199,0.0374163,0.0339949,0.0331665,0.0321737,0.0234534
2040.318,0.050537,0.0454856,0.044462,0.0396333,0.034731,0.033033,0.0327714,0.0227775
2040.8002,0.0509073,0.0457416,0.0452592,0.0411191,0.0366095,0.032657,0.03235,0.0225506
2041.2822,0.0509889,0.0464513,0.0459771,0.0419217,0.0391889,0.0322565,0.0312896,0.0230258
2041.7644,0.0512826,0.0477756,0.0465613,0.0424666,0.0416952,0.0320114,0.030193,0.024176
2042.2465,0.0520578,0.0495447,0.0468508,0.0431532,0.0434291,0.0320262,0.0294784,0.0255813
2042.7286,0.0531652,0.0512839,0.0467169,0.0440461,0.0440555,0.0323216,0.0291591,0.0266349
2043.2107,0.0541694,0.0524027,0.0461995,0.044864,0.0436135,0.0328413,0.0289372,0.0269337
2043.6929,0.0546665,0.0524521,0.0455402,0.0452239,0.0423298,0.0334789,0.0284949,0.0265706
2044.1749,0.0545462,0.0513261,0.0451043,0.0449393,0.0404526,0.0341273,0.0277408,0.0261046
2044.6571,0.0540347,0.0493259,0.0452547,0.0441739,0.0382467,0.0347262,0.0268404,0.0262122
2045.1392,0.0535234,0.0470663,0.0462337,0.0433832,0.0360945,0.0352674,0.0260469,0.0272383
2045.6213,0.053321,0.045272,0.0480646,0.0431072,0.0345242,0.0357448,0.0255031,0.0289398
2046.1034,0.0534947,0.0445321,0.0504799,0.0437412,0.0340417,0.0360897,0.0251919,0.0305855
2046.5856,0.0538746,0.045086,0.0529155,0.045378,0.0348394,0.0361629,0.0250548,0.0313461
2047.0676,0.0541901,0.0467032,0.0546438,0.0477589,0.0366046,0.0358376,0.0251412,0.0307372
2047.5498,0.0542389,0.0487245,0.0550596,0.0503324,0.0386167,0.035132,0.0256192,0.0288682
2048.032,0.0539981,0.0502992,0.0540082,0.052411,0.0401159,0.0342898,0.026622,0.0263813
2048.5139,0.0536282,0.0507626,0.0519421,0.0533932,0.0407153,0.0337282,0.0280739,0.0241434
2048.9961,0.0533825,0.0499838,0.0497542,0.0529777,0.0405814,0.0338569,0.0296792,0.0228764
2049.4783,0.0534775,0.0484763,0.0483326,0.0512749,0.0402695,0.0348617,0.0311137,0.0229108
2049.9604,0.0539991,0.0471706,0.0480926,0.0487574,0.0403333,0.0365795,0.0322577,0.0241444
2050.4424,0.0548992,0.046947,0.0487833,0.0460764,0.0409682,0.0385413,0.0332484,0.0261622
2050.9246,0.05608,0.0481905,0.0497004,0.0438431,0.0418999,0.0401715,0.0342838,0.0284079
2051.4067,0.0574986,0.0506257,0.0501674,0.0424878,0.0425672,0.0410461,0.0353508,0.0303198
2051.8889,0.0592012,0.0535124,0.0499702,0.042238,0.0424731,0.0410792,0.0361513,0.0314178
2052.3708,0.0612378,0.0560544,0.0494681,0.0431682,0.0415046,0.0405421,0.0363418,0.0313895
2052.853,0.0635049,0.0577667,0.0493253,0.0452282,0.0400573,0.0398998,0.035905,0.0302026
2053.3352,0.0656399,0.0586146,0.0500515,0.0481983,0.0389062,0.039547,0.035309,0.0282006
2053.8174,0.0670902,0.0589087,0.0516497,0.0516045,0.0388827,0.0395879,0.0352498,0.0260777
2054.2993,0.0673743,0.0590789,0.0535877,0.0546986,0.0405031,0.0397931,0.0361246,0.0246602
2054.7815,0.0664084,0.0594629,0.0551014,0.0565963,0.0437159,0.0397708,0.0376444,0.024549
2055.2637,0.0646916,0.0601869,0.0556418,0.0565846,0.0478808,0.0392557,0.0389294,0.0258056
2055.7458,0.0631869,0.0611455,0.0551982,0.054485,0.0519852,0.0383327,0.039068,0.0278881
2056.2278,0.0629095,0.062073,0.0543057,0.0508792,0.0549946,0.0374404,0.037756,0.0299153
2056.71,0.0644194,0.0626898,0.0537325,0.0470206,0.0561849,0.0371337,0.0355582,0.0311271
2057.1921,0.0675067,0.062874,0.0540319,0.0443963,0.0553379,0.037749,0.0336081,0.0312658
2057.6743,0.071263,0.0627624,0.0552267,0.0441036,0.0527616,0.039185,0.0329556,0.0306383
2058.1563,0.0745161,0.0626869,0.0568141,0.0463476,0.049169,0.0409409,0.0339837,0.0298334
2058.6384,0.0763908,0.0629567,0.0580822,0.0503422,0.0454714,0.0423876,0.0362237,0.0292938
2059.1206,0.0766893,0.0636319,0.0585358,0.0546905,0.0425395,0.0431002,0.0386153,0.0290407
2059.6028,0.0759005,0.0644761,0.0581658,0.0580489,0.040985,0.0430566,0.0400199,0.0287263
2060.0847,0.0748726,0.0651561,0.0574131,0.0597129,0.0410245,0.0426057,0.0397285,0.0279518
2060.5669,0.0743621,0.065547,0.0568749,0.0598151,0.0424784,0.0422565,0.03777,0.0266084
2061.0491,0.0747136,0.0658829,0.0569614,0.0590707,0.0449028,0.0424321,0.0349169,0.0249943
2061.5313,0.0758079,0.0665972,0.0577145,0.0582732,0.0477827,0.0433162,0.0323722,0.0236418
2062.0132,0.0772448,0.0679593,0.0588658,0.0578662,0.050678,0.0448363,0.0312295,0.0229996
2062.4954,0.0786063,0.0698152,0.0600519,0.0578215,0.0532711,0.0467326,0.0319339,0.0232056
2062.9775,0.0796472,0.0716715,0.0610278,0.0578236,0.055353,0.0486424,0.0340361,0.0240808
2063.4597,0.0803487,0.0730772,0.0617707,0.0575832,0.0568328,0.0501688,0.0364205,0.0252933
2063.9417,0.0808619,0.0739985,0.0624592,0.0570664,0.0577977,0.0509583,0.0379321,0.0265336
2064.4238,0.0814025,0.0748593,0.0633725,0.0565193,0.0585433,0.0508129,0.0380576,0.027582
2064.906,0.0821535,0.076178,0.0647592,0.0562946,0.0594591,0.0498037,0.0372168,0.0282739
2065.3882,0.0832077,0.0780762,0.0667161,0.0566005,0.0607608,0.0482975,0.0364306,0.0284673
2065.8701,0.0845711,0.0800812,0.0691175,0.0573381,0.0622425,0.0468311,0.0365755,0.0280992
2066.3523,0.0862141,0.0814158,0.0716268,0.0581449,0.0632839,0.0458756,0.0377662,0.0273014
2066.8345,0.0881384,0.0815575,0.0737966,0.0586336,0.0631909,0.0456333,0.0393066,0.0264564
2067.3167,0.0904069,0.0806363,0.0752173,0.0586822,0.0616809,0.0459986,0.0402087,0.0260924
2067.7986,0.0931075,0.0793786,0.0756556,0.0585826,0.059181,0.046705,0.0398824,0.026635
2068.2808,0.0962624,0.0786506,0.0751285,0.0589179,0.0566944,0.0475502,0.0385232,0.028155
2068.7629,0.0997355,0.0789299,0.0738952,0.0602055,0.0552715,0.0485333,0.0369704,0.0302812
2069.2451,0.103208,0.0800693,0.0723831,0.0625204,0.0554148,0.0498017,0.0361801,0.0323579
2069.7271,0.10626,0.081483,0.0710795,0.0653662,0.0568196,0.0514547,0.0366942,0.0337645
2070.2092,0.108529,0.0825812,0.0704156,0.0679098,0.0586268,0.0533703,0.0384318,0.0342106
2070.6914,0.109883,0.0831361,0.0706621,0.0694405,0.0600006,0.0552093,0.0408538,0.0338395
2071.1736,0.110497,0.0833609,0.0718687,0.0697552,0.0606277,0.056602,0.0432984,0.0331069
2071.6555,0.110794,0.0837077,0.0738886,0.0692286,0.060815,0.0573787,0.0452388,0.0325262
2072.1377,0.111249,0.0845638,0.0764921,0.068553,0.0611624,0.057666,0.0463566,0.0324297
2072.6199,0.112144,0.0860436,0.0795028,0.0683445,0.0620719,0.0577829,0.0465063,0.0328547
2073.1021,0.113419,0.0879754,0.082849,0.0688674,0.0634468,0.0580238,0.0457082,0.0335814
2073.584,0.114709,0.090051,0.0864735,0.0699983,0.0647678,0.0584851,0.0442228,0.0342779
2074.0662,0.115583,0.0920282,0.0901694,0.0713852,0.0654693,0.0590385,0.0426173,0.03468
2074.5483,0.11585,0.0938624,0.0935001,0.0726662,0.0653379,0.0594311,0.0416794,0.0347307
2075.0305,0.115725,0.0957035,0.0959177,0.0736363,0.0646653,0.0594188,0.0421215,0.0346228
2075.5125,0.115732,0.0977714,0.0970373,0.0743191,0.0640651,0.0588593,0.0441917,0.0347156
2075.9946,0.11639,0.100205,0.0968759,0.074937,0.0640931,0.0577542,0.0474299,0.035344
2076.4768,0.1179,0.102989,0.0958713,0.0757841,0.0649287,0.056261,0.0507672,0.0366012
2076.959,0.120056,0.10601,0.0946557,0.0770346,0.0663169,0.0546733,0.0529748,0.0382153
2077.4409,0.122444,0.109186,0.0937428,0.0785789,0.0677895,0.0533445,0.0532468,0.0396207
2077.9231,0.124782,0.112535,0.0933457,0.0800142,0.0689952,0.0525599,0.0515843,0.0402215
2078.4053,0.127129,0.116113,0.0934223,0.0808442,0.0699037,0.05243,0.0487573,0.039717
2078.8875,0.129798,0.119828,0.093862,0.0807961,0.0707551,0.0528928,0.0458802,0.0382924
2079.3694,0.133064,0.123297,0.0946325,0.080049,0.0718254,0.0538324,0.0438767,0.0365448
2079.8516,0.136891,0.125894,0.0957842,0.0792103,0.0732102,0.0552069,0.0431472,0.0351795
2080.3337,0.140918,0.127008,0.0973582,0.0790436,0.0747974,0.0570518,0.0435768,0.0346585
2080.8159,0.14469,0.126386,0.0993193,0.080123,0.07643,0.0593316,0.0447878,0.0350098
2081.2979,0.147946,0.124359,0.101583,0.0826161,0.0780913,0.0617783,0.0464077,0.0358916
2081.78,0.150746,0.1218,0.104098,0.0862829,0.0799244,0.063906,0.0481833,0.0368366
2082.2622,0.153339,0.119829,0.106878,0.0906218,0.0820383,0.0652593,0.0499345,0.0374955
2082.7444,0.15593,0.119413,0.109966,0.0950362,0.0842526,0.0657284,0.0514745,0.0377381
2083.2263,0.158523,0.121029,0.11334,0.0989548,0.0860189,0.0656633,0.0526168,0.0376041
2083.7085,0.16098,0.124539,0.116887,0.101931,0.0866443,0.0656552,0.0532813,0.0372109
2084.1907,0.163209,0.129309,0.12043,0.103755,0.0857203,0.0661324,0.0536002,0.0367227
2084.6729,0.165322,0.13452,0.123788,0.104536,0.0834791,0.067092,0.0539143,0.0363882
2085.1548,0.167627,0.139531,0.126807,0.104673,0.0808171,0.0681879,0.0546334,0.0365534
2085.637,0.170459,0.144119,0.129352,0.104666,0.0789177,0.0690989,0.0560298,0.037562
2086.1191,0.17398,0.148459,0.131323,0.104865,0.0786623,0.0698523,0.0580784,0.0395542
2086.6013,0.178074,0.152852,0.132729,0.105326,0.0801645,0.0708162,0.0604257,0.0422901
2087.0833,0.1824,0.15738,0.133768,0.105898,0.0827156,0.072359,0.0625066,0.0451415
2087.5654,0.186557,0.161751,0.134823,0.106459,0.085198,0.0744683,0.0637624,0.0472978
2088.0476,0.190279,0.165458,0.136326,0.10712,0.0867449,0.0766621,0.0638685,0.04809
2088.5298,0.193559,0.168175,0.138555,0.108206,0.08726,0.0782788,0.0628738,0.0472696
2089.0117,0.196671,0.170058,0.141501,0.11003,0.0874767,0.0789211,0.0611822,0.0451162
2089.4939,0.200072,0.171724,0.144901,0.112629,0.0884969,0.0787181,0.0593793,0.0423495
2089.9761,0.204198,0.173872,0.14843,0.115694,0.0910686,0.0782268,0.0579885,0.0398954
2090.4583,0.209241,0.176817,0.151894,0.11875,0.0950635,0.0780753,0.0572897,0.0385912
2090.9402,0.214992,0.180305,0.155291,0.121461,0.0995228,0.0786258,0.0572981,0.0389191
2091.4224,0.220871,0.183761,0.158715,0.123842,0.103266,0.0798664,0.0578843,0.0408472
2091.9045,0.226147,0.186774,0.162192,0.12621,0.105652,0.0815298,0.058917,0.0438397
2092.3867,0.230271,0.189436,0.165604,0.128956,0.106967,0.0832759,0.0603108,0.0470448
2092.8687,0.233165,0.19228,0.168756,0.132287,0.108169,0.084807,0.0619659,0.0496078
2093.3508,0.235319,0.195858,0.171538,0.136114,0.110195,0.0859127,0.063689,0.0509842
2093.833,0.237618,0.20028,0.174063,0.140103,0.113318,0.0865234,0.0651973,0.05111
2094.3152,0.240977,0.205078,0.176669,0.143833,0.117019,0.0867946,0.0662298,0.0503475
2094.7971,0.245952,0.209484,0.179774,0.146951,0.120425,0.0871385,0.0666882,0.0492537
2095.2793,0.252539,0.212934,0.183654,0.149266,0.12294,0.0880941,0.0667139,0.0483214
2095.7615,0.260241,0.215444,0.188261,0.150803,0.124578,0.0900439,0.0666614,0.0478368
2096.2437,0.268365,0.217624,0.193186,0.151813,0.125787,0.0929444,0.0670035,0.0478879
2096.7256,0.276365,0.22034,0.197815,0.152735,0.126989,0.0962909,0.0682103,0.0484478
2097.2078,0.284045,0.224274,0.201645,0.154063,0.128254,0.0993905,0.0706087,0.0494272
2097.6899,0.291518,0.229644,0.204603,0.156135,0.129369,0.101785,0.074224,0.0506645
2098.1721,0.298979,0.236202,0.207174,0.158965,0.13019,0.103524,0.0786488,0.0519107
2098.6541,0.306456,0.24345,0.210218,0.16222,0.130916,0.105073,0.0830497,0.0528829
2099.1362,0.313704,0.250889,0.214501,0.1654,0.132017,0.106924,0.0863983,0.0533884
2099.6184,0.320327,0.258165,0.220197,0.168142,0.133895,0.109181,0.087881,0.0534299
2100.1006,0.326033,0.265078,0.226688,0.170447,0.136582,0.111456,0.0872882,0.0531933
2100.5825,0.330861,0.271537,0.232852,0.172679,0.13975,0.113153,0.085147,0.052912
2101.0647,0.335213,0.277533,0.237704,0.175358,0.143018,0.113936,0.0824969,0.0527175
2101.5469,0.33968,0.283155,0.241007,0.178857,0.146255,0.114038,0.0804273,0.0526111
2102.0291,0.344768,0.288599,0.243441,0.183221,0.149619,0.114169,0.0796361,0.0525896
2102.511,0.350706,0.294127,0.246189,0.188165,0.153291,0.11509,0.0802262,0.0528099
2102.9932,0.357452,0.299968,0.250235,0.193249,0.157183,0.11714,0.0817924,0.0536167
2103.4753,0.36488,0.306234,0.255809,0.198076,0.160888,0.120046,0.0836966,0.0553563
2103.9575,0.372985,0.3129,0.262367,0.202457,0.163965,0.123122,0.0853761,0.0580827
2104.4395,0.381935,0.319873,0.269039,0.206474,0.166308,0.125707,0.0865752,0.0613817
2104.9216,0.391919,0.32706,0.275196,0.210451,0.168301,0.127536,0.0874481,0.0644817
2105.4038,0.402891,0.334402,0.280736,0.214842,0.170593,0.128823,0.0885083,0.0666175
2105.886,0.414423,0.341835,0.285942,0.22003,0.173667,0.130048,0.0904126,0.0674254
2106.3679,0.425804,0.349263,0.291144,0.226109,0.177529,0.13163,0.093625,0.0671147
2106.8501,0.43637,0.356596,0.2965,0.232763,0.181738,0.13371,0.0980984,0.0663107
2107.3323,0.445867,0.363858,0.302055,0.239355,0.185759,0.136156,0.103168,0.0656856
2107.8145,0.45461,0.37126,0.307953,0.245241,0.189341,0.138737,0.107776,0.0656197
2108.2964,0.463324,0.379148,0.314521,0.250138,0.192656,0.141322,0.110967,0.0660886
2108.7786,0.472771,0.38782,0.322094,0.254332,0.19612,0.143964,0.112389,0.0668055
2109.2607,0.483386,0.397295,0.330718,0.258555,0.200056,0.146829,0.1125,0.0674787
2109.7429,0.495119,0.40724,0.340019,0.263604,0.204463,0.150054,0.112337,0.0680063
2110.2249,0.507559,0.417115,0.349403,0.269925,0.209055,0.153613,0.112941,0.0685054
2110.707,0.520189,0.426496,0.358455,0.277411,0.213502,0.157311,0.11478,0.069199
2111.1892,0.532644,0.435363,0.36721,0.285522,0.217687,0.160884,0.117498,0.0702629
2111.6714,0.544818,0.444171,0.37606,0.293608,0.221775,0.164152,0.120155,0.0717273
2112.1533,0.556827,0.453626,0.385358,0.301227,0.226089,0.16712,0.121829,0.0734688
2112.6355,0.568899,0.464306,0.395046,0.308278,0.2309,0.169973,0.122203,0.0752706
2113.1177,0.581246,0.476351,0.404634,0.314915,0.236314,0.172967,0.121782,0.0769086
2113.5999,0.594,0.4894,0.413566,0.321358,0.242302,0.176315,0.12159,0.0782355
2114.0818,0.607188,0.502801,0.421691,0.327721,0.248808,0.180135,0.122545,0.0792506
2114.564,0.620758,0.515947,0.429469,0.333979,0.255796,0.18447,0.124923,0.0801391
2115.0461,0.634621,0.528533,0.437748,0.340035,0.263167,0.189321,0.128249,0.081246
2115.5283,0.648689,0.540602,0.447256,0.345861,0.270612,0.194603,0.131694,0.0829538
2116.0103,0.662879,0.552384,0.458192,0.351606,0.277559,0.200049,0.134664,0.0854832
2116.4924,0.677095,0.564092,0.470167,0.357609,0.283331,0.205167,0.13715,0.0887053
2116.9746,0.691226,0.5758,0.482493,0.364317,0.287485,0.209376,0.139608,0.0920935
2117.4568,0.705192,0.587496,0.49458,0.372125,0.290135,0.212317,0.142496,0.0949011
2117.9387,0.719027,0.599234,0.506172,0.381205,0.292066,0.214143,0.145854,0.0965217
2118.4209,0.732946,0.611254,0.517343,0.391419,0.294508,0.215571,0.149266,0.0968595
2118.9031,0.747302,0.623991,0.528336,0.402349,0.29865,0.217572,0.152193,0.096476
2119.3853,0.762447,0.637932,0.539405,0.413439,0.305145,0.220872,0.154402,0.0963782
2119.8672,0.778544,0.653401,0.550745,0.42419,0.313849,0.225568,0.156127,0.097522
2120.3494,0.795474,0.670378,0.56247,0.434327,0.323943,0.231142,0.157861,0.100295
2120.8315,0.812874,0.688433,0.574612,0.443871,0.334365,0.23682,0.159989,0.104284
2121.3137,0.830299,0.706818,0.587093,0.453125,0.344297,0.242035,0.162578,0.108479
2121.7957,0.847381,0.724702,0.599759,0.462558,0.353459,0.24668,0.165479,0.111792
2122.2778,0.863926,0.741468,0.612471,0.472647,0.362059,0.251049,0.168602,0.113602
2122.76,0.879946,0.756962,0.625231,0.483697,0.370476,0.255594,0.172084,0.114009
2123.2422,0.895674,0.771565,0.638232,0.495701,0.378913,0.260704,0.176174,0.113701
2123.7241,0.911577,0.786037,0.651778,0.508294,0.387259,0.266603,0.180944,0.113538
2124.2063,0.928308,0.801179,0.666117,0.520868,0.395228,0.273317,0.186087,0.114114
2124.6885,0.946527,0.817483,0.681315,0.53282,0.402678,0.280649,0.191011,0.115555
2125.1707,0.9666,0.834948,0.697261,0.543859,0.40984,0.288164,0.195186,0.117597
2125.6526,0.988334,0.853162,0.713803,0.554224,0.417289,0.295309,0.19848,0.119866
2126.1348,1.01097,0.871578,0.730892,0.564672,0.425664,0.301685,0.201248,0.122143
2126.6169,1.03348,0.889819,0.748617,0.576214,0.435319,0.307338,0.204101,0.124482
2127.0991,1.05514,0.907857,0.767091,0.589682,0.446144,0.312816,0.207547,0.127113
2127.5811,1.07592,0.925999,0.786277,0.605348,0.457658,0.318889,0.211748,0.130232
2128.0632,1.09647,0.94474,0.805873,0.622767,0.469286,0.326066,0.216535,0.133799
2128.5454,1.11776,0.964561,0.825348,0.640941,0.480643,0.33426,0.221622,0.137474
2129.0276,1.14041,0.985771,0.844122,0.658742,0.491663,0.342861,0.226834,0.140725
2129.5095,1.16431,1.00839,0.861814,0.675375,0.50254,0.351145,0.232197,0.143075
2129.9917,1.1887,1.03214,0.878455,0.690672,0.513567,0.358703,0.237851,0.144351
2130.4739,1.21265,1.05651,0.894582,0.705087,0.524986,0.365579,0.243882,0.144828
2130.9561,1.23568,1.08101,0.911162,0.719425,0.536908,0.372073,0.250209,0.145159
2131.438,1.25814,1.10543,0.929326,0.734451,0.549304,0.378444,0.256604,0.146133
2131.9202,1.281,1.12995,0.949971,0.750593,0.562043,0.384801,0.26283,0.148355
2132.4023,1.30535,1.15512,0.973389,0.767853,0.574961,0.391263,0.268808,0.151999
2132.8845,1.33189,1.18148,0.999085,0.785966,0.58794,0.398167,0.274684,0.156758
2133.3665,1.36063,1.20923,1.02594,0.804656,0.600974,0.406085,0.280753,0.161982
2133.8486,1.39109,1.23799,1.0527,0.823845,0.614196,0.415558,0.287259,0.166939
2134.3308,1.42266,1.26702,1.07852,0.843682,0.627843,0.426735,0.294194,0.171072
2134.813,1.45496,1.29561,1.10333,0.864402,0.642204,0.439189,0.301238,0.174178
2135.2949,1.4879,1.32358,1.12784,0.886128,0.657577,0.452055,0.307916,0.176471
2135.7771,1.52158,1.35141,1.15307,0.908777,0.674237,0.464425,0.313889,0.178532
2136.2593,1.55602,1.38006,1.1798,0.932126,0.69238,0.475742,0.3192,0.181129
2136.7415,1.59106,1.41053,1.20821,0.956005,0.712004,0.485999,0.324271,0.184944
2137.2234,1.62645,1.44339,1.23792,0.980423,0.732768,0.495679,0.32965,0.190266
2137.7056,1.66197,1.47857,1.26831,1.00554,0.753957,0.505512,0.335669,0.196806
2138.1877,1.69756,1.51544,1.29899,1.03147,0.774662,0.516178,0.342264,0.203778
2138.6699,1.73336,1.55307,1.33001,1.05805,0.794155,0.528072,0.3491,0.210267
2139.1519,1.76967,1.59057,1.36171,1.08486,0.812273,0.54119,0.355903,0.215717
2139.634,1.80684,1.62733,1.39445,1.11141,0.829572,0.555179,0.362751,0.22025
2140.1162,1.84516,1.66315,1.42827,1.13748,0.847093,0.569536,0.370114,0.224594
2140.5984,1.8848,1.69829,1.46293,1.16329,0.86587,0.583869,0.37862,0.229621
2141.0803,1.92564,1.73331,1.49805,1.18954,0.886462,0.598079,0.388736,0.235787
2141.5625,1.96723,1.76888,1.5334,1.21705,0.908797,0.612362,0.400562,0.242843
2142.0447,2.00888,1.80554,1.56896,1.24644,0.932378,0.627039,0.413812,0.249997
2142.5269,2.04991,1.84344,1.60481,1.2779,0.956676,0.642336,0.427921,0.256421
2143.0088,2.0899,1.88233,1.64096,1.31123,0.981417,0.658277,0.442172,0.261748
2143.491,2.12885,1.92161,1.67726,1.3459,1.00662,0.674761,0.455806,0.266244
2143.9731,2.16709,1.96061,1.71351,1.38129,1.03244,0.691741,0.468191,0.270577
2144.4553,2.20496,1.99882,1.74972,1.41683,1.05895,0.70934,0.479047,0.27539
2144.9373,2.24254,2.03609,1.78617,1.45203,1.08607,0.727795,0.488616,0.280969
2145.4194,2.27953,2.07256,1.82327,1.48665,1.11369,0.747249,0.497623,0.287207
2145.9016,2.31541,2.10852,1.86122,1.52073,1.14169,0.767534,0.506936,0.293819
2146.3838,2.34967,2.14413,1.89973,1.55461,1.17008,0.788118,0.517118,0.300617
2146.8657,2.38195,2.17925,1.93802,1.58873,1.19884,0.808302,0.528165,0.307647
2147.3479,2.41203,2.21341,1.97515,1.62341,1.2279,0.827569,0.539638,0.315122
2147.8301,2.43973,2.24598,2.01044,1.6586,1.25715,0.845892,0.551091,0.323232
2148.3123,2.46477,2.27637,2.04377,1.69388,1.28644,0.863821,0.562475,0.331972
2148.7942,2.48683,2.30424,2.07546,1.72859,1.31575,0.882271,0.574203,0.34111
2149.2764,2.50561,2.32956,2.10599,1.76217,1.34516,0.902105,0.586843,0.350306
2149.7585,2.52096,2.35245,2.13551,1.79448,1.37482,0.923738,0.60073,0.359289
2150.2407,2.53281,2.37296,2.16365,1.8258,1.40489,0.946946,0.615813,0.367985
2150.7227,2.54108,2.39093,2.18967,1.85664,1.43543,0.970995,0.631832,0.376503
2151.2048,2.54561,2.40588,2.21279,1.88734,1.46635,0.995011,0.648611,0.385012
2151.687,2.54611,2.41725,2.23263,1.91779,1.49744,1.0184,0.666159,0.393588
2152.1692,2.54221,2.42454,2.24935,1.94725,1.52831,1.04112,0.684455,0.402172
2152.6511,2.53357,2.42751,2.26351,1.97467,1.55853,1.06365,0.70315,0.410667
2153.1333,2.5199,2.42626,2.27565,1.99906,1.58769,1.08675,0.721498,0.419114
2153.6155,2.50109,2.42111,2.28594,2.01996,1.61556,1.11101,0.738693,0.427797
2154.0977,2.47723,2.41248,2.29398,2.03754,1.64209,1.13657,0.754393,0.437177
2154.5796,2.44869,2.40071,2.29898,2.05244,1.66732,1.163,0.769032,0.44768
2155.0618,2.41607,2.38595,2.30012,2.06532,1.69116,1.18948,0.783644,0.459461
2155.5439,2.38001,2.36804,2.29698,2.07648,1.71332,1.21511,0.799278,0.472306
2156.0261,2.34101,2.34657,2.28965,2.08573,1.73341,1.23925,0.816429,0.485694
2156.5081,2.29921,2.32091,2.27868,2.09261,1.75117,1.26164,0.834848,0.498985
2156.9902,2.25444,2.29044,2.26472,2.09666,1.76675,1.28237,0.853828,0.511603
2157.4724,2.20642,2.2549,2.24826,2.0977,1.78067,1.30177,0.872692,0.523169
2157.9546,2.15511,2.21464,2.22942,2.09578,1.79351,1.32024,0.891093,0.533588
2158.4365,2.10088,2.17071,2.20803,2.091,1.80552,1.33817,0.908964,0.543105
2158.9187,2.04455,2.12457,2.18374,2.08336,1.81636,1.35577,0.926234,0.552298
2159.4009,1.98713,2.0776,2.15625,2.0728,1.82523,1.37303,0.942633,0.561918
2159.8831,1.92946,2.0306,2.12533,2.05935,1.83133,1.38954,0.957784,0.572574
2160.365,1.87194,1.98355,2.09091,2.04327,1.83421,1.40453,0.97151,0.584363
2160.8472,1.81446,1.93586,2.0531,2.02503,1.83395,1.41719,0.984085,0.596692
2161.3293,1.75659,1.88679,2.01228,2.00502,1.83088,1.42693,0.996167,0.60845
