Wavenumber (cm-1),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb)
6638.7476,5.51555,6.96934,9.39946,11.8524,14.9953,17.467,20.4985,22.7427,24.1875,25.4954,25.9852,25.9401,24.7087,21.9645,19.3065,16.588,13.1291,13.2589,10.7416,8.94616,6.67536
6639.2295,5.53607,6.9929,9.46643,11.9204,15.0795,17.5471,20.5697,22.8277,24.274,25.5342,26.0212,26.0299,24.8042,22.0366,19.3743,16.7163,13.2163,13.3075,10.7852,9.01119,6.67817
6639.7114,5.55352,7.01329,9.51722,11.9936,15.1585,17.6176,20.622,22.8991,24.352,25.5715,26.0639,26.1205,24.8889,22.1184,19.4351,16.8484,13.3082,13.3526,10.8274,9.07347,6.67765
6640.1938,5.56321,7.02826,9.5521,12.0599,15.2365,17.6815,20.6591,22.9509,24.4132,25.6041,26.1187,26.2009,24.9595,22.2086,19.5008,16.9697,13.3996,13.3994,10.8662,9.11908,6.67549
6640.6758,5.56469,7.04184,9.57669,12.1095,15.3139,17.7435,20.69,22.9831,24.456,25.6277,26.1889,26.2594,25.0162,22.3061,19.5829,17.0752,13.4877,13.4521,10.9031,9.14134,6.67463
6641.1577,5.56195,7.06231,9.59921,12.1389,15.3866,17.8084,20.7257,23.0035,24.4865,25.642,26.2727,26.2912,25.062,22.4116,19.6849,17.1696,13.5736,13.5116,10.9412,9.1443,6.67836
6641.6401,5.56073,7.09649,9.62635,12.1513,15.4495,17.8799,20.7739,23.0257,24.5145,25.6537,26.3612,26.3012,25.102,22.5258,19.7993,17.2611,13.6599,13.5739,10.9812,9.14007,6.68886
6642.1221,5.56513,7.14451,9.66012,12.155,15.5004,17.9593,20.836,23.064,24.5478,25.6741,26.4411,26.302,25.143,22.6461,19.9101,17.3554,13.747,13.6319,11.0203,9.14207,6.70621
6642.6045,5.57601,7.19911,9.69747,12.1606,15.5431,18.0457,20.9092,23.1266,24.5889,25.7136,26.5005,26.3075,25.1913,22.7655,20.003,17.4518,13.8318,13.6789,11.0544,9.15821,6.7287
6643.0864,5.59185,7.24967,9.73262,12.1784,15.5861,18.1352,20.9908,23.2132,24.636,25.7755,26.5349,26.3266,25.2496,22.8752,20.0741,17.5449,13.9094,13.7138,11.0822,9.18772,6.75452
6643.5684,5.61071,7.28804,9.76047,12.2147,15.6379,18.2225,21.0809,23.3155,24.6866,25.8541,26.5491,26.3604,25.3161,22.9694,20.1328,17.6292,13.9764,13.7426,11.1087,9.22268,6.78332
6644.0508,5.63133,7.31219,9.77923,12.2701,15.703,18.3023,21.181,23.4225,24.7397,25.9385,26.5558,26.404,25.3849,23.05,20.1961,17.7022,14.035,13.776,11.1431,9.25318,6.81628
6644.5327,5.65269,7.32577,9.79121,12.3391,15.7804,18.3717,21.2884,23.5252,24.7957,26.0176,26.5691,26.4502,25.4501,23.1251,20.2781,17.766,14.092,13.824,11.1927,9.27315,6.85433
6645.0146,5.67306,7.33479,9.80197,12.413,15.865,18.4311,21.3927,23.6184,24.8532,26.085,26.5985,26.4929,25.51,23.2036,20.3821,17.8259,14.1568,13.8894,11.2582,9.28398,6.89584
6645.4971,5.68993,7.34408,9.81854,12.4842,15.9509,18.4838,21.4783,23.7,24.9085,26.1397,26.6438,26.5288,25.5677,23.2879,20.4995,17.8892,14.2367,13.967,11.3321,9.29412,6.9357
6645.979,5.70117,7.35561,9.84768,12.5492,16.0345,18.5338,21.5326,23.7674,24.9562,26.1828,26.6955,26.5572,25.6282,23.3718,20.6165,17.9627,14.3334,14.0466,11.4028,9.31463,6.96678
6646.4614,5.70663,7.36909,9.89411,12.608,16.1149,18.5839,21.5544,23.8163,24.993,26.2142,26.7388,26.5796,25.6924,23.4443,20.7218,18.051,14.442,14.1205,11.4618,9.35283,6.98306
6646.9434,5.70857,7.38359,9.95916,12.662,16.1925,18.6344,21.5567,23.8428,25.0197,26.231,26.7605,26.5992,25.7546,23.4974,20.8113,18.1539,14.5527,14.1873,11.5078,9.40754,6.98257
6647.4253,5.7106,7.39883,10.0397,12.7114,16.2682,18.6849,21.5599,23.8475,25.0407,26.231,26.7562,26.6202,25.8043,23.5327,20.8869,18.2654,14.6549,14.2527,11.5462,9.46883,6.96873
6647.9077,5.71585,7.41561,10.1284,12.7555,16.3423,18.7353,21.5815,23.8387,25.0612,26.2165,26.7333,26.646,25.8325,23.5609,20.953,18.3754,14.7416,14.3234,11.5842,9.52275,6.94947
6648.3896,5.7256,7.4354,10.215,12.7947,16.4148,18.7877,21.627,23.831,25.0842,26.1964,26.7075,26.6773,25.8384,23.5945,21.0133,18.474,14.813,14.4016,11.6253,9.55862,6.93469
6648.8716,5.7392,7.45954,10.2895,12.8317,16.4864,18.8444,21.6905,23.839,25.1099,26.1835,26.6954,26.7107,25.8303,23.6401,21.0709,18.5564,14.8756,14.4825,11.6671,9.57453,6.9329
6649.354,5.7549,7.48854,10.3447,12.8704,16.5569,18.9078,21.7607,23.8697,25.1367,26.1883,26.7065,26.7405,25.8224,23.6942,21.1299,18.6257,14.9385,14.5575,11.7041,9.57786,6.94824
6649.8359,5.77083,7.52179,10.3781,12.9142,16.6248,18.9788,21.8292,23.9185,25.1638,26.2137,26.7395,26.7624,25.8263,23.7458,21.1954,18.6906,15.0073,14.6193,11.7329,9.58063,6.97879
6650.3184,5.78546,7.5579,10.392,12.9637,16.6862,19.0578,21.8944,23.9717,25.191,26.2527,26.7846,26.7761,25.8459,23.7837,21.2708,18.7601,15.0809,14.667,11.7565,9.59272,7.01722
6650.8003,5.79756,7.59546,10.3921,13.0174,16.7368,19.1449,21.9595,24.014,25.2181,26.2917,26.8302,26.7861,25.8762,23.804,21.3551,18.8382,15.1532,14.706,11.7826,9.6172,7.05393
6651.2822,5.80618,7.63375,10.3863,13.0744,16.7757,19.2394,22.0272,24.0366,25.2444,26.3177,26.8681,26.7984,25.9079,23.8116,21.4413,18.9222,15.2181,14.745,11.8195,9.65044,7.08142
6651.7646,5.81095,7.67267,10.3835,13.1355,16.8074,19.3374,22.0967,24.0419,25.2688,26.3236,26.8959,26.8161,25.9336,23.818,21.5205,19.0052,15.2754,14.7909,11.87,9.68616,7.09747
6652.2466,5.81292,7.71197,10.393,13.203,16.8419,19.431,22.1644,24.0401,25.2914,26.3114,26.9143,26.8369,25.9512,23.8352,21.5865,19.0813,15.3315,14.8465,11.9294,9.72053,7.10508
6652.7285,5.81524,7.75017,10.4231,13.278,16.8896,19.5102,22.2266,24.0436,25.3144,26.29,26.9242,26.8547,25.9636,23.871,21.64,19.1491,15.396,14.9101,11.9887,9.75479,7.10919
6653.2109,5.82306,7.78429,10.4783,13.3582,16.9551,19.568,22.2817,24.06,25.3408,26.2699,26.9251,26.8632,25.9747,23.9264,21.6877,19.2126,15.475,14.9776,12.0407,9.79421,7.11248
6653.6929,5.84205,7.81071,10.5564,13.438,17.0341,19.6059,22.3303,24.0893,25.3709,26.2583,26.9159,26.8594,25.9862,23.9958,21.7378,19.2788,15.5675,15.0439,12.0847,9.84433,7.11375
6654.1753,5.87557,7.82686,10.6481,13.5123,17.1147,19.635,22.3738,24.1257,25.4003,26.2558,26.8964,26.8446,25.9968,24.0691,21.7949,19.3538,15.6662,15.1052,12.1265,9.90689,7.11024
6654.6572,5.92179,7.8326,10.739,13.5786,17.1854,19.6712,22.4131,24.1614,25.4201,26.2579,26.8683,26.822,26.0045,24.1355,21.8584,19.4402,15.7625,15.1601,12.1748,9.97761,7.10224
6655.1392,5.97258,7.83053,10.8157,13.6388,17.2413,19.7261,22.4494,24.1905,25.4212,26.259,26.8339,26.7936,26.0081,24.1877,21.9239,19.5358,15.8507,15.211,12.2348,10.0468,7.09602
6655.6216,6.0157,7.82521,10.8707,13.6966,17.2881,19.8004,22.4842,24.2117,25.3998,26.2564,26.7948,26.759,26.0077,24.2242,21.9874,19.6343,15.9305,15.2641,12.3053,10.1026,7.10199
6656.1035,6.04021,7.82202,10.9045,13.7547,17.3389,19.8835,22.5197,24.228,25.3614,26.252,26.7518,26.7163,26.0036,24.2502,22.0471,19.7279,16.0052,15.3269,12.3797,10.1354,7.12866
6656.5854,6.04242,7.82595,10.9238,13.8136,17.4067,19.96,22.5572,24.2457,25.3189,26.2503,26.7065,26.6655,25.9952,24.2746,22.1034,19.8104,16.0793,15.4043,12.4497,10.1429,7.17643
6657.0679,6.02893,7.84058,10.9368,13.8725,17.4969,20.0197,22.5963,24.2719,25.2878,26.2541,26.6615,26.6099,25.9819,24.3049,22.1561,19.881,16.1561,15.4944,12.5094,10.1315,7.23604
6657.5498,6.01399,7.86709,10.9497,13.9318,17.6041,20.0634,22.6355,24.3118,25.2784,26.2612,26.6202,26.5563,25.9657,24.3429,22.2033,19.9448,16.2371,15.5879,12.5573,10.1154,7.29309
6658.0322,6.01219,7.90357,10.9661,13.9932,17.7137,20.102,22.6744,24.3662,25.2909,26.2649,26.5848,26.512,25.9519,24.384,22.2423,20.0109,16.3221,15.6725,12.5959,10.111,7.33594
6658.5142,6.03061,7.94542,10.9886,14.0575,17.8087,20.1493,22.7144,24.4303,25.3156,26.2584,26.555,26.4813,25.9471,24.4203,22.2723,20.0873,16.4091,15.7405,12.6307,10.1295,7.36146
6658.9961,6.06526,7.98723,11.0204,14.1212,17.8766,20.2137,22.7585,24.4947,25.3381,26.2391,26.5285,26.4628,25.954,24.4457,22.2965,20.1758,16.4953,15.7944,12.6678,10.1718,7.3751
6659.4785,6.10425,8.02546,11.0649,14.1764,17.9153,20.2928,22.8083,24.5487,25.3467,26.2107,26.5034,26.4499,25.967,24.4587,22.3208,20.2692,16.5774,15.8462,12.7124,10.2282,7.38576
6659.9604,6.13559,8.0602,11.1231,14.2145,17.9339,20.3747,22.8616,24.584,25.337,26.1798,26.4803,26.4335,25.9731,24.4617,22.3516,20.3537,16.6534,15.9108,12.7666,10.2837,7.39962
6660.4424,6.15437,8.09445,11.1911,14.2322,17.9486,20.4444,22.9122,24.5968,25.3131,26.1515,26.4614,26.4069,25.959,24.4578,22.391,20.4157,16.7237,15.9964,12.828,10.3268,7.41738
6660.9248,6.1644,8.13119,11.2614,14.237,17.9751,20.4912,22.9534,24.5884,25.284,26.1253,26.4472,26.3683,25.9198,24.4473,22.4365,20.4483,16.7906,16.0991,12.8907,10.3556,7.43607
6661.4067,6.17367,8.17045,11.3252,14.2453,18.0227,20.5139,22.9814,24.5636,25.2577,26.0959,26.4338,26.3217,25.8632,24.4283,22.4817,20.4561,16.8569,16.204,12.9475,10.3776,7.45291
6661.8892,6.18738,8.20862,11.3777,14.2752,18.0908,20.5209,22.9976,24.5292,25.238,26.0571,26.4133,26.2728,25.8052,24.4001,22.5202,20.4527,16.9237,16.2943,12.9942,10.4045,7.46765
6662.3711,6.20378,8.24089,11.4202,14.3375,18.1715,20.5247,23.0079,24.4921,25.2237,26.0056,26.3771,26.2243,25.7603,24.366,22.5485,20.4555,16.9901,16.36,13.0319,10.4441,7.48157
6662.853,6.21613,8.26494,11.4591,14.4308,18.2547,20.5363,23.0191,24.4585,25.2107,25.9425,26.3208,26.173,25.7324,24.3337,22.5674,20.4767,17.0536,16.4025,13.0664,10.4953,7.49513
6663.3354,6.21875,8.28285,11.5023,14.5431,18.3329,20.56,23.0347,24.4315,25.1947,25.8715,26.2461,26.1113,25.7122,24.3118,22.5807,20.5193,17.1129,16.433,13.1046,10.5493,7.50687
6663.8174,6.21253,8.29979,11.5544,14.6594,18.4032,20.5952,23.0546,24.4104,25.1729,25.7963,26.1588,26.0325,25.6847,24.3045,22.5928,20.5766,17.1689,16.4655,13.151,10.5957,7.5152
6664.2993,6.20516,8.32047,11.6147,14.7685,18.4658,20.6402,23.0752,24.3909,25.1443,25.7199,26.0649,25.9368,25.6385,24.3083,22.6077,20.6378,17.2257,16.5105,13.2063,10.6284,7.52132
6664.7817,6.20581,8.34644,11.6779,14.866,18.5218,20.6967,23.0931,24.3664,25.1091,25.6444,25.9679,25.8325,25.5733,24.3132,22.6271,20.6939,17.288,16.5717,13.2689,10.649,7.53026
6665.2637,6.21804,8.37601,11.7369,14.9516,18.5713,20.7694,23.1069,24.333,25.0685,25.572,25.8707,25.7328,25.4988,24.3072,22.6512,20.7422,17.3587,16.6463,13.3367,10.6655,7.54833
6665.7461,6.23643,8.40652,11.7867,15.026,18.6142,20.8612,23.1188,24.2917,25.025,25.5056,25.7775,25.648,25.4271,24.2828,22.6786,20.7858,17.4361,16.7282,13.4079,10.6871,7.57862
6666.228,6.24984,8.4363,11.8261,15.0886,18.6514,20.9668,23.1327,24.2491,24.9823,25.4475,25.6959,25.58,25.3648,24.2404,22.7069,20.8298,17.5149,16.8111,13.4798,10.7202,7.61804
6666.71,6.24914,8.46449,11.8577,15.1401,18.6862,21.0709,23.1521,24.2144,24.9446,25.3987,25.6329,25.521,25.3097,24.1885,22.7328,20.8769,17.588,16.8906,13.5475,10.766,7.65842
6667.1924,6.23428,8.48942,11.8861,15.1838,18.7229,21.1538,23.1777,24.1942,24.9147,25.3581,25.5905,25.4591,25.2531,24.1382,22.7523,20.9264,17.6515,16.9652,13.6057,10.8211,7.69127
6667.6743,6.21538,8.50793,11.9149,15.2258,18.7658,21.2018,23.207,24.1895,24.8922,25.3231,25.5622,25.3852,25.1863,24.098,22.7613,20.9758,17.7065,17.0361,13.6528,10.8793,7.71282
6668.1563,6.20715,8.51772,11.9451,15.2705,18.8167,21.2162,23.2359,24.1957,24.8729,25.2898,25.535,25.2986,25.1054,24.0695,22.7567,21.0235,17.7587,17.1063,13.6933,10.9335,7.72588
6668.6387,6.22021,8.52139,11.9768,15.317,18.8744,21.2131,23.2619,24.2055,24.8502,25.2532,25.4958,25.2067,25.0129,24.0477,22.7387,21.0704,17.8142,17.1783,13.7365,10.9773,7.73765
6669.1206,6.25533,8.52831,12.0101,15.359,18.9357,21.2154,23.2853,24.2132,24.8186,25.2088,25.4374,25.1202,24.915,24.0252,22.7129,21.1192,17.8764,17.2527,13.7906,11.0065,7.75539
6669.603,6.30403,8.55127,12.0473,15.39,18.9965,21.2396,23.3088,24.2165,24.7758,25.1537,25.3601,25.0467,24.8184,23.9971,22.6901,21.1707,17.9445,17.327,13.8558,11.021,7.78319
6670.085,6.35475,8.59884,12.0911,15.4101,19.0547,21.288,23.3343,24.2159,24.7244,25.0891,25.2685,24.9863,24.7268,23.9642,22.6827,21.2227,18.0155,17.3967,13.9235,11.026,7.82119
6670.5669,6.40013,8.66848,12.1422,15.4284,19.1107,21.3488,23.3595,24.212,24.6697,25.02,25.1671,24.931,24.6405,23.9314,22.6983,21.2696,18.0872,17.4575,13.9807,11.0314,7.86682
6671.0493,6.44044,8.74611,12.197,15.459,19.1674,21.4053,23.3774,24.2037,24.6161,24.9535,25.0582,24.8677,24.5569,23.9036,22.7333,21.3053,18.1596,17.5074,14.0187,11.0492,7.91602
6671.5313,6.48143,8.81372,12.248,15.5122,19.2274,21.4452,23.3793,24.1882,24.5652,24.8947,24.9435,24.7842,24.4721,23.881,22.7724,21.3262,18.2332,17.5478,14.0393,11.0885,7.96374
6672.0132,6.52865,8.86027,12.2888,15.5872,19.2898,21.4671,23.3612,24.1624,24.5143,24.8434,24.8267,24.6743,24.3833,23.8588,22.7939,21.3327,18.3066,17.5828,14.0533,11.1511,8.00431
6672.4956,6.58261,8.88846,12.3195,15.6727,19.3487,21.4781,23.3268,24.1254,24.4596,24.7928,24.7136,24.5415,24.2904,23.8297,22.7815,21.3292,18.375,17.6181,14.0743,11.2298,8.03303
6672.9775,6.63787,8.91222,12.3486,15.7533,19.3964,21.4877,23.288,24.0804,24.3991,24.7332,24.6098,24.3977,24.1965,23.7885,22.7331,21.3219,18.4321,17.6598,14.1103,11.3106,8.04898
6673.46,6.6865,8.94657,12.3898,15.8197,19.4281,21.5016,23.2588,24.0344,24.3338,24.6572,24.5173,24.258,24.1071,23.7344,22.6621,21.3169,18.4736,17.713,14.1616,11.379,8.05679
6673.9419,6.72283,8.9971,12.4548,15.8725,19.4471,21.5192,23.2486,23.9958,24.2673,24.5635,24.4337,24.1338,24.0279,23.6708,22.5895,21.3185,18.5003,17.7802,14.2228,11.4267,8.06534
6674.4238,6.74623,9.05659,12.5459,15.9211,19.4647,21.5366,23.2574,23.9706,24.2039,24.4586,24.3542,24.0277,23.9616,23.6018,22.5318,21.3285,18.5189,17.8606,14.2887,11.4554,8.08285
6674.9063,6.7601,9.11066,12.6547,15.9756,19.4944,21.5509,23.2767,23.9594,24.1462,24.3534,24.2752,23.9333,23.9064,23.53,22.4934,21.3459,18.5395,17.9507,14.358,11.4763,8.1112
6675.3882,6.76803,9.14814,12.7664,16.0406,19.5436,21.5631,23.2943,23.9561,24.0948,24.2581,24.1943,23.8405,23.8553,23.4553,22.468,21.3684,18.5722,18.0455,14.4332,11.503,8.14364
6675.8701,6.77055,9.16842,12.8661,16.1138,19.6094,21.5771,23.3008,23.9506,24.0491,24.1772,24.1097,23.7421,23.7986,23.3768,22.4467,21.3929,18.6224,18.1404,14.5171,11.5449,8.16832
6676.3525,6.76483,9.18086,12.9448,16.1885,19.6805,21.597,23.293,23.9327,24.0076,24.1079,24.0185,23.6375,23.7269,23.2946,22.4261,21.4165,18.6882,18.2328,14.6094,11.602,8.17587
6676.8345,6.74804,9.19763,13.0008,16.2585,19.7449,21.6236,23.274,23.8974,23.9682,24.0426,23.9179,23.5313,23.6348,23.2104,22.4094,21.4366,18.7599,18.3208,14.7041,11.6658,8.16611
6677.3169,6.72173,9.2257,13.0376,16.3212,19.7975,21.6541,23.2498,23.8461,23.9272,23.973,23.8079,23.4279,23.5222,23.1275,22.4009,21.4513,18.824,18.403,14.7915,11.7255,8.14943
6677.7988,6.69404,9.26376,13.0613,16.3766,19.842,21.6846,23.2254,23.785,23.8797,23.8948,23.6932,23.3267,23.3941,23.049,22.3985,21.4602,18.8692,18.4778,14.861,11.7751,8.14154
6678.2808,6.67734,9.3055,13.0778,16.4259,19.8853,21.7126,23.2035,23.7212,23.8213,23.809,23.5816,23.2219,23.2581,22.9775,22.3924,21.4644,18.8928,18.5457,14.9056,11.8166,8.15519
6678.7632,6.68262,9.34571,13.0935,16.4696,19.9309,21.7383,23.1847,23.6592,23.7501,23.7195,23.4794,23.1063,23.1209,22.9132,22.37,21.467,18.9025,18.6102,14.9255,11.8582,8.19384
6679.2451,6.71392,9.38418,13.1141,16.5081,19.9744,21.7632,23.1694,23.5995,23.6678,23.6293,23.3863,22.9769,22.9866,22.8538,22.3244,21.4721,18.9121,18.6776,14.93,11.9076,8.25082
6679.7271,6.76634,9.42448,13.145,16.5434,20.0075,21.7876,23.1583,23.5403,23.5792,23.5379,23.2961,22.8371,22.8565,22.7942,22.2591,21.483,18.9336,18.7534,14.9349,11.9663,8.31321
6680.2095,6.82876,9.46949,13.1904,16.5787,20.0246,21.8098,23.1517,23.4794,23.4897,23.4421,23.2002,22.6948,22.73,22.7278,22.1857,21.4996,18.97,18.8374,14.9559,12.028,8.36761
6680.6914,6.88894,9.51762,13.2518,16.6175,20.0293,21.8271,23.1477,23.4158,23.4037,23.3393,23.0943,22.5584,22.6066,22.6494,22.1163,21.5184,19.0147,18.9221,15.0019,12.083,8.40452
6681.1738,6.93804,9.56303,13.3279,16.6608,20.0332,21.8391,23.1415,23.3498,23.3239,23.2304,22.9808,22.4324,22.4864,22.5576,22.0575,21.5334,19.0564,18.9961,15.07,12.1247,8.42047
6681.6558,6.97246,9.59954,13.4134,16.706,20.0496,21.8485,23.127,23.2827,23.2509,23.1199,22.8669,22.3169,22.3701,22.4566,22.009,21.5375,19.0873,19.051,15.1476,12.1531,8.41829
6682.1377,6.99313,9.62516,13.4987,16.7484,20.0848,21.8596,23.1003,23.2168,23.1841,23.0131,22.7602,22.2088,22.2576,22.3537,21.9675,21.5253,19.1065,19.0872,15.2197,12.1742,8.4065
6682.6201,7.00433,9.64356,13.5725,16.7846,20.1352,21.8755,23.0638,23.1554,23.1212,22.9137,22.6634,22.1035,22.1478,22.2559,21.9305,21.4943,19.119,19.1145,15.277,12.1951,8.39739
6683.1021,7.01251,9.66166,13.6253,16.8154,20.1895,21.8961,23.0266,23.1028,23.058,22.8224,22.5737,21.9964,22.0383,22.166,21.8985,21.4454,19.1312,19.1467,15.3205,12.2192,8.40341
6683.584,7.02495,9.68542,13.6549,16.8469,20.2372,21.9186,23.0008,23.0622,22.9891,22.7387,22.4843,21.8834,21.9266,22.0813,21.8724,21.3836,19.148,19.1942,15.3587,12.2456,8.43254
6684.0664,7.04705,9.71705,13.6688,16.8877,20.2731,21.9404,22.9952,23.0342,22.9099,22.6625,22.3873,21.7618,21.8102,21.9962,21.8508,21.3179,19.1723,19.2593,15.4012,12.2721,8.48464
6684.5483,7.07909,9.75535,13.6825,16.9445,20.2995,21.9613,23.0091,23.0141,22.8197,22.594,22.2766,21.6315,21.6872,21.9069,21.829,21.2597,19.2068,19.3368,15.4518,12.2998,8.55142
6685.0308,7.11491,9.79809,13.7117,17.018,20.3211,21.9824,23.0316,22.9923,22.7225,22.5319,22.1502,21.4956,21.5575,21.814,21.8004,21.22,19.2538,19.4183,15.5072,12.3347,8.62034
6685.5127,7.1448,9.84386,13.7644,17.1021,20.3413,22.0031,23.0456,22.9574,22.6257,22.4707,22.0109,21.3604,21.4236,21.722,21.7597,21.2058,19.313,19.4973,15.5607,12.3839,8.6805
6685.9946,7.16184,9.89157,13.8368,17.1857,20.3606,22.019,23.0355,22.9015,22.5364,22.4023,21.8669,21.2324,21.2907,21.6361,21.7044,21.2167,19.3788,19.5709,15.6083,12.4502,8.72692
6686.4771,7.16763,9.93833,13.9167,17.258,20.3792,22.0227,22.9939,22.8244,22.4573,22.3187,21.7298,21.1155,21.1645,21.5568,21.6353,21.2453,19.441,19.6393,15.6534,12.5277,8.76111
6686.959,7.17282,9.97841,13.99,17.3133,20.4003,22.0084,22.9245,22.7339,22.3866,22.2161,21.6102,21.008,21.0475,21.4785,21.5558,21.2794,19.4886,19.7041,15.705,12.6039,8.78832
6687.4409,7.19107,10.0054,14.0482,17.3531,20.4296,21.9766,22.8392,22.6429,22.3194,22.0973,21.5128,20.9025,20.9353,21.3924,21.4703,21.3065,19.5152,19.7666,15.7725,12.6656,8.81407
6687.9233,7.2302,10.0168,14.0905,17.3847,20.4719,21.9354,22.7534,22.5623,22.2515,21.9696,21.4334,20.7895,20.8173,21.2915,21.3837,21.3167,19.5214,19.8278,15.8594,12.7068,8.84189
6688.4053,7.28698,10.0183,14.1212,17.4177,20.5255,21.8979,22.6808,22.4964,22.1817,21.8413,21.3601,20.6617,20.6828,21.1769,21.3006,21.3048,19.5132,19.8884,15.9591,12.7323,8.87296
6688.8877,7.3494,10.0233,14.146,17.458,20.5808,21.8754,22.6304,22.4413,22.1111,21.7183,21.279,20.5184,20.5291,21.058,21.2235,21.2702,19.498,19.9484,16.0576,12.7545,8.90655
6689.3696,7.40464,10.0477,14.1693,17.5055,20.6242,21.8729,22.6054,22.3893,22.0404,21.6025,21.1806,20.3668,20.3665,20.9474,21.1527,21.2163,19.4815,20.0069,16.1394,12.7854,8.94015
6689.8516,7.44681,10.1027,14.1953,17.5539,20.6461,21.8869,22.6029,22.3344,21.9669,21.4925,21.0642,20.2195,20.2146,20.8527,21.0855,21.1497,19.467,20.0623,16.1961,12.8298,8.9697
6690.334,7.47868,10.1881,14.2287,17.5949,20.6461,21.9081,22.614,22.2755,21.8848,21.3851,20.9362,20.0887,20.0919,20.7709,21.0175,21.0791,19.4568,20.1141,16.231,12.8826,8.99077
6690.8159,7.50675,10.2927,14.2734,17.6228,20.6334,21.9261,22.6261,22.2153,21.7886,21.2768,20.8058,19.9801,20.0036,20.6892,20.9444,21.0131,19.4528,20.1644,16.2574,12.934,9.00117
6691.2979,7.53411,10.399,14.3302,17.638,20.621,21.934,22.6259,22.1563,21.6778,21.1659,20.6786,19.8913,19.938,20.5926,20.8638,20.9584,19.456,20.219,16.2926,12.9765,9.00358
6691.7803,7.55725,10.4903,14.3951,17.6466,20.6181,21.9307,22.6041,22.0978,21.5591,21.0546,20.5539,19.8129,19.8727,20.4731,20.7767,20.9172,19.4654,20.285,16.3495,13.0105,9.00624
6692.2622,7.56922,10.5564,14.4602,17.658,20.627,21.9204,22.5589,22.0365,21.445,20.9486,20.4275,19.7335,19.7881,20.3343,20.6874,20.8873,19.4772,20.3671,16.4306,13.0436,9.02007
6692.7446,7.56684,10.5958,14.5185,17.68,20.6437,21.91,22.497,21.9708,21.3474,20.856,20.2958,19.6444,19.6779,20.1883,20.6016,20.8633,19.487,20.4635,16.5281,13.0849,9.05348
6693.2266,7.55592,10.6135,14.5686,17.7163,20.6632,21.906,22.4299,21.9032,21.2711,20.7815,20.1602,19.5413,19.5502,20.0476,20.5234,20.839,19.4921,20.5644,16.628,13.1379,9.10752
6693.7085,7.55034,10.6185,14.6161,17.7654,20.6828,21.9109,22.3692,21.8398,21.2106,20.7221,20.028,19.4229,19.418,19.9174,20.4531,20.8094,19.4933,20.655,16.7174,13.1987,9.17461
6694.1909,7.56498,10.6209,14.6695,17.8229,20.7031,21.9229,22.3214,21.7846,21.1525,20.666,19.908,19.2898,19.2883,19.7948,20.3855,20.7722,19.4951,20.7227,16.7893,13.2593,9.24162
6694.6729,7.60708,10.6303,14.7343,17.8831,20.7252,21.9369,22.2872,21.7351,21.082,20.5971,19.8052,19.1433,19.1567,19.6731,20.3127,20.7275,19.5037,20.7637,16.8436,13.3147,9.2958
6695.1548,7.6717,10.6552,14.8083,17.9421,20.7478,21.947,22.2622,21.6819,20.9906,20.5026,19.7176,18.9868,19.0136,19.5481,20.2281,20.6767,19.5235,20.7856,16.8854,13.3671,9.33028
6695.6372,7.7442,10.7011,14.8819,17.9976,20.7661,21.9505,22.2401,21.6144,20.8799,20.3803,19.6367,18.8258,18.8547,19.4212,20.1301,20.622,19.5546,20.8037,16.9212,13.4244,9.34625
6696.1191,7.80827,10.7684,14.9439,18.0501,20.7741,21.9485,22.2152,21.5274,20.7597,20.2394,19.5528,18.6676,18.6881,19.296,20.0228,20.5648,19.5906,20.8317,16.9566,13.4934,9.35137
6696.6016,7.85449,10.8507,14.9879,18.1015,20.7685,21.9443,22.1826,21.4252,20.6423,20.096,19.4589,18.5176,18.5324,19.1745,19.9133,20.5049,19.6195,20.8746,16.9963,13.5735,9.35588
6697.0835,7.88434,10.9358,15.0167,18.1544,20.7514,21.9408,22.1394,21.3189,20.5372,19.9645,19.3535,18.3776,18.4058,19.0556,19.807,20.4405,19.6279,20.9261,17.0445,13.6551,9.36896
6697.5654,7.9076,11.0088,15.0408,18.2103,20.731,21.9367,22.0845,21.2196,20.448,19.8516,19.2392,18.2457,18.3144,18.9372,19.7046,20.3693,19.6072,20.9741,17.1047,13.7249,9.39674
6698.0479,7.93499,11.0585,15.0721,18.2673,20.7198,21.9269,22.0203,21.1321,20.373,19.7545,19.119,18.1186,18.2484,18.8207,19.6025,20.2904,19.5582,21.0099,17.1785,13.7742,9.44198
6698.5298,7.97092,11.081,15.1173,18.3206,20.7295,21.905,21.9524,21.0534,20.308,19.6648,18.9945,17.9954,18.1882,18.7112,19.4974,20.2058,19.4921,21.0343,17.2636,13.8036,9.5042
6699.0117,8.01079,11.0818,15.1736,18.364,20.7657,21.8686,21.8887,20.9762,20.2476,19.5736,18.8654,17.8784,18.1148,18.6134,19.3899,20.1211,19.4256,21.0573,17.352,13.8222,9.57943
