Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb)
1472.8666,0.0215296,-1.17549e-38,0.00197013,-1.17549e-38,0.00791214,0.00116425,-1.17549e-38,-1.17549e-38,0.000512097,-1.17549e-38,0.00810955,0.0137622,-1.17549e-38
1473.3488,0.0210947,-1.17549e-38,0.00280245,-1.17549e-38,0.00418295,0.000525877,0.00309556,-1.17549e-38,-1.17549e-38,0.000453781,0.00731307,0.0102556,-1.17549e-38
1473.8308,0.0181689,0.00327353,0.00471196,-1.17549e-38,0.000862518,-1.17549e-38,0.00805192,-1.17549e-38,0.000456476,0.00205044,0.00628943,0.0061302,-1.17549e-38
1474.313,0.0138926,0.00780185,0.00645764,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0113487,-1.17549e-38,0.00114859,0.00307303,0.00475169,0.00249487,-1.17549e-38
1474.795,0.00901513,0.0118244,0.00702032,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0125931,-1.17549e-38,0.00167535,0.00357744,0.00284059,-1.17549e-38,-1.17549e-38
1475.2772,0.00403643,0.0146345,0.00602195,-1.17549e-38,-1.17549e-38,0.00214245,0.0117561,-1.17549e-38,0.00207065,0.00364568,0.0010096,-1.17549e-38,-1.17549e-38
1475.7593,-1.17549e-38,0.0157566,0.00403,-1.17549e-38,-1.17549e-38,0.00527193,0.00909991,-1.17549e-38,0.00258611,0.00337474,-1.17549e-38,-1.17549e-38,0.00245317
1476.2415,-1.17549e-38,0.015125,0.00253245,-1.17549e-38,-1.17549e-38,0.00832954,0.00527234,0.00156809,0.00339775,0.00294952,-1.17549e-38,-1.17549e-38,0.00547183
1476.7235,-1.17549e-38,0.0132826,0.00306916,-1.17549e-38,0.000467322,0.0102601,0.00120523,0.00505915,0.0043688,0.00263133,-1.17549e-38,-1.17549e-38,0.0078111
1477.2057,-1.17549e-38,0.0111184,0.00598233,-1.17549e-38,0.00313026,0.010546,-1.17549e-38,0.00766187,0.00511814,0.00259384,-1.17549e-38,-1.17549e-38,0.00930303
1477.6877,-1.17549e-38,0.00926821,0.0101583,-1.17549e-38,0.00550141,0.0093903,-1.17549e-38,0.00952234,0.005339,0.00278834,-1.17549e-38,-1.17549e-38,0.0100632
1478.1699,0.00221299,0.00781154,0.0139037,0.00102309,0.00696785,0.00734927,-1.17549e-38,0.011136,0.00498817,0.00300679,-1.17549e-38,-1.17549e-38,0.0103576
1478.652,0.00539648,0.00643293,0.0158802,0.00442637,0.00722617,0.00494493,-1.17549e-38,0.0128238,0.00420435,0.00306245,-1.17549e-38,-1.17549e-38,0.0104117
1479.1342,0.00792035,0.00476987,0.0155721,0.00772243,0.00632264,0.00254405,-1.17549e-38,0.014364,0.00311104,0.00293911,-1.17549e-38,-1.17549e-38,0.0102922
1479.6162,0.00924354,0.00274097,0.0133993,0.0103663,0.00464051,0.000408964,-1.17549e-38,0.0149314,0.00166729,0.00281924,0.000782384,-1.17549e-38,0.0098894
1480.0984,0.00905771,0.000727098,0.0105141,0.0119494,0.00281367,-1.17549e-38,-1.17549e-38,0.0134515,-1.17549e-38,0.00294162,0.00209852,-1.17549e-38,0.00900932
1480.5804,0.00750389,-1.17549e-38,0.00822253,0.0121627,0.00150273,-1.17549e-38,0.00240519,0.00933545,-1.17549e-38,0.00334445,0.00335891,-1.17549e-38,0.007564
1481.0626,0.00522231,-1.17549e-38,0.00724846,0.0108205,0.00109507,-1.17549e-38,0.00409373,0.00316505,-1.17549e-38,0.00372194,0.00436326,0.000395219,0.00574213
1481.5447,0.00308621,0.00100809,0.00737845,0.00796863,0.00153443,-1.17549e-38,0.00412447,-1.17549e-38,-1.17549e-38,0.00360785,0.00519612,0.00313655,0.00399588
1482.0269,0.00178484,0.00327871,0.00778772,0.00398662,0.00242322,-1.17549e-38,0.00263952,-1.17549e-38,-1.17549e-38,0.00277579,0.00604119,0.00515535,0.00281563
1482.5089,0.00157207,0.00546055,0.0077373,-1.17549e-38,0.00330662,0.000593822,0.000363585,-1.17549e-38,-1.17549e-38,0.00147784,0.00691115,0.00596643,0.00245507
1482.9911,0.00230575,0.00693093,0.00707645,-1.17549e-38,0.00391902,0.00142542,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000281594,0.00756898,0.00572435,0.0027904
1483.4731,0.00364993,0.00763586,0.00625831,-1.17549e-38,0.00424806,0.00180959,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00769851,0.00501674,0.00337355
1483.9553,0.00525286,0.00802411,0.00595894,-1.17549e-38,0.00441742,0.00182556,-1.17549e-38,0.00414247,-1.17549e-38,-1.17549e-38,0.00715619,0.00443929,0.00362501
1484.4374,0.0068124,0.00869322,0.00660138,-1.17549e-38,0.00449624,0.0016646,-1.17549e-38,0.00867674,0.00187088,-1.17549e-38,0.00608638,0.00426124,0.00306039
1484.9196,0.00805657,0.0099928,0.00807989,-1.17549e-38,0.0043735,0.001463,-1.17549e-38,0.0107026,0.00294035,-1.17549e-38,0.00481785,0.00437877,0.00145483
1485.4016,0.00871976,0.0118025,0.00978735,-1.17549e-38,0.00377685,0.00119951,-1.17549e-38,0.00976651,0.00244474,-1.17549e-38,0.00364247,0.00451669,-1.17549e-38
1485.8838,0.00857731,0.0135432,0.0108597,-1.17549e-38,0.00242425,0.000728166,0.000383428,0.00627315,0.000922659,-1.17549e-38,0.00263726,0.00448219,-1.17549e-38
1486.3658,0.0075445,0.014398,0.0105406,-1.17549e-38,0.00023955,-1.17549e-38,0.000720734,0.00135452,-1.17549e-38,-1.17549e-38,0.00162449,0.00429984,-1.17549e-38
1486.848,0.00575855,0.0137247,0.00859036,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000852019,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00029122,0.00416307,-1.17549e-38
1487.3301,0.00350191,0.0114887,0.00549896,0.000530606,-1.17549e-38,-1.17549e-38,0.000921828,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00425513,-1.17549e-38
1487.8123,0.000965844,0.00832648,0.00221348,0.000609426,-1.17549e-38,-1.17549e-38,0.000867267,-1.17549e-38,0.00166145,-1.17549e-38,-1.17549e-38,0.00461518,-1.17549e-38
1488.2943,-1.17549e-38,0.00514728,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000445637,-1.17549e-38,0.00455966,-1.17549e-38,-1.17549e-38,0.00518324,0.00145112
1488.7765,-1.17549e-38,0.00270168,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00148136,-1.17549e-38,-1.17549e-38,0.00721119,-1.17549e-38,-1.17549e-38,0.00593677,0.00543012
1489.2585,-1.17549e-38,0.00140072,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0046154,-1.17549e-38,-1.17549e-38,0.00881879,-1.17549e-38,-1.17549e-38,0.00695086,0.00781898
1489.7407,-1.17549e-38,0.00123682,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00771245,-1.17549e-38,-1.17549e-38,0.00894423,-1.17549e-38,-1.17549e-38,0.00832165,0.00793824
1490.2228,-1.17549e-38,0.0017167,0.000549534,-1.17549e-38,-1.17549e-38,0.00950669,-1.17549e-38,0.00219309,0.00777407,-1.17549e-38,-1.17549e-38,0.0100086,0.00622169
1490.705,-1.17549e-38,0.00207255,0.00290285,-1.17549e-38,-1.17549e-38,0.00919813,-1.17549e-38,0.00461465,0.00609724,0.00101897,-1.17549e-38,0.0117557,0.00412922
1491.187,-1.17549e-38,0.00179335,0.0053049,-1.17549e-38,-1.17549e-38,0.00718706,-1.17549e-38,0.00591126,0.00473966,0.00373556,-1.17549e-38,0.0131922,0.00300171
1491.6692,-1.17549e-38,0.000917217,0.00738075,-1.17549e-38,-1.17549e-38,0.00473854,-1.17549e-38,0.00600225,0.00404079,0.00526971,-1.17549e-38,0.0139523,0.00306245
1492.1512,-1.17549e-38,-1.17549e-38,0.00883744,0.00226741,-1.17549e-38,0.00308124,-1.17549e-38,0.00521876,0.00390036,0.00590745,-1.17549e-38,0.0136729,0.00357389
1492.6334,0.00104457,-1.17549e-38,0.00943239,0.00485616,-1.17549e-38,0.00282727,-1.17549e-38,0.00401893,0.00410073,0.00624916,0.00135234,0.0119916,0.00358293
1493.1155,0.00289512,-1.17549e-38,0.00903529,0.00586176,0.000310784,0.00383381,-1.17549e-38,0.00274825,0.00451791,0.00664559,0.00347637,0.00865764,0.00252842
1493.5977,0.00383889,-1.17549e-38,0.00773435,0.00563195,0.00194319,0.00537253,-1.17549e-38,0.00151573,0.00515268,0.00695029,0.00513102,0.00370324,0.000511189
1494.0797,0.00396188,-1.17549e-38,0.00587391,0.0049999,0.00370022,0.00652876,-1.17549e-38,0.000201443,0.006052,0.00658118,0.00625986,-1.17549e-38,-1.17549e-38
1494.5619,0.00352585,0.000147346,0.00398195,0.00488218,0.00521097,0.00669565,-1.17549e-38,-1.17549e-38,0.00719355,0.00480041,0.00698958,-1.17549e-38,-1.17549e-38
1495.0439,0.0031125,0.00130237,0.00261816,0.0057674,0.00627034,0.00599614,-1.17549e-38,-1.17549e-38,0.00838338,0.00116481,0.00762152,-1.17549e-38,-1.17549e-38
1495.5261,0.00364234,0.00261051,0.00215785,0.00726724,0.00698092,0.00541029,-1.17549e-38,-1.17549e-38,0.00923187,-1.17549e-38,0.00843696,-1.17549e-38,-1.17549e-38
1496.0082,0.00593295,0.00380646,0.00257349,0.00816967,0.00769881,0.00621044,0.00296401,-1.17549e-38,0.00931935,-1.17549e-38,0.00935457,-1.17549e-38,0.00224203
1496.4904,0.00991249,0.00455689,0.00346957,0.00740576,0.0087075,0.00875355,0.00850256,-1.17549e-38,0.00851005,-1.17549e-38,0.00979566,-1.17549e-38,0.00465532
1496.9724,0.0144539,0.00476728,0.00447184,0.00511166,0.0099008,0.0119198,0.0140134,-1.17549e-38,0.00704517,-1.17549e-38,0.00908512,-1.17549e-38,0.00518315
1497.4546,0.0181586,0.00472934,0.00550518,0.00246439,0.0108424,0.0139748,0.0177963,-1.17549e-38,0.00527234,-1.17549e-38,0.00697984,-1.17549e-38,0.00405495
1497.9366,0.0201087,0.00492199,0.00663133,0.000699275,0.0110545,0.0137029,0.0187684,-1.17549e-38,0.0034051,-1.17549e-38,0.00380094,-1.17549e-38,0.00246347
1498.4188,0.0200926,0.00565334,0.00773289,0.00040519,0.0102527,0.0109249,0.0167658,0.00125812,0.00154158,0.00114045,0.000275046,0.000352592,0.00172565
1498.9009,0.0185771,0.0067494,0.00842834,0.00132634,0.00850503,0.00656735,0.0126974,0.00393948,-1.17549e-38,0.00394859,-1.17549e-38,0.000955754,0.00255428
1499.3831,0.0164603,0.00754422,0.0083541,0.00262655,0.00625596,0.00228056,0.00831395,0.00612745,-1.17549e-38,0.00503074,-1.17549e-38,0.00123165,0.00460739
1499.8651,0.0145296,0.00732255,0.00755195,0.00352945,0.00410407,-1.17549e-38,0.00527655,0.00752749,-1.17549e-38,0.00474151,-1.17549e-38,0.00150068,0.00670773
1500.3473,0.0130196,0.00584531,0.00650858,0.00382971,0.00249731,-1.17549e-38,0.00420529,0.00807439,-1.17549e-38,0.00379918,-1.17549e-38,0.00189947,0.00766766
1500.8293,0.0116716,0.00348248,0.0058231,0.00387321,0.00164393,0.000812132,0.00454969,0.00790645,-1.17549e-38,0.00278703,-1.17549e-38,0.00244631,0.00697995
1501.3115,0.0101358,0.000989635,0.00584777,0.00421127,0.00162272,0.00392109,0.00511834,0.00725792,-1.17549e-38,0.00193987,-1.17549e-38,0.00310587,0.0049914
1501.7936,0.00835882,-1.17549e-38,0.00650801,0.00525585,0.00247455,0.00748006,0.00476876,0.00638724,-1.17549e-38,0.00120406,-1.17549e-38,0.00381347,0.00270641
1502.2758,0.0067253,-1.17549e-38,0.00735894,0.00705453,0.00417052,0.0103922,0.00303572,0.00553412,-1.17549e-38,0.000397671,-1.17549e-38,0.00448592,0.00130456
1502.7578,0.00583907,-1.17549e-38,0.00788258,0.00925987,0.00653108,0.011822,0.000419317,0.00486152,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00504043,0.00148755
1503.24,0.00610149,0.000498077,0.0078354,0.0113079,0.00922101,0.0115288,-1.17549e-38,0.00440798,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00539844,0.00310802
1503.722,0.00743986,0.00260166,0.00737597,0.0126186,0.0118156,0.00983295,-1.17549e-38,0.0041056,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00544529,0.00538203
1504.2042,0.00928763,0.00550317,0.00697023,0.0126172,0.0138171,0.00729978,-1.17549e-38,0.00386523,-1.17549e-38,-1.17549e-38,0.00128354,0.00495735,0.00738162
1504.6863,0.0106119,0.00969438,0.00726209,0.0106081,0.0145597,0.00447203,0.00115032,0.0037069,0.00240327,-1.17549e-38,0.00356574,0.00354528,0.00841157
1505.1685,0.00991096,0.0156715,0.00891951,0.00577672,0.013102,0.00179586,0.00545087,0.00394054,0.00605449,-1.17549e-38,0.00543502,0.000725394,0.00827924
1505.6505,0.00565619,0.0229481,0.0121315,-1.17549e-38,0.00849428,-1.17549e-38,0.00911612,0.00529353,0.00979331,-1.17549e-38,0.00637834,-1.17549e-38,0.00764463
1506.1327,-1.17549e-38,0.0287561,0.0155788,-1.17549e-38,0.00100801,-1.17549e-38,0.00967389,0.00846203,0.0121438,-1.17549e-38,0.00594356,-1.17549e-38,0.00807332
1506.6147,-1.17549e-38,0.0292234,0.0164951,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00655688,0.0128062,0.0116459,-1.17549e-38,0.00440457,-1.17549e-38,0.0106296
1507.0969,-1.17549e-38,0.0238885,0.0135522,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00244449,0.0162312,0.00884303,0.00198711,0.00270946,-1.17549e-38,0.0141579
1507.579,-1.17549e-38,0.0162857,0.00843226,-1.17549e-38,-1.17549e-38,-1.17549e-38,2.8259e-05,0.0172727,0.00577054,0.00717888,0.00138262,-1.17549e-38,0.0165457
1508.0612,-1.17549e-38,0.00991763,0.00368823,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0160536,0.00385442,0.00974399,0.000226645,-1.17549e-38,0.0168051
1508.5432,-1.17549e-38,0.00635094,0.000932699,0.00569122,-1.17549e-38,-1.17549e-38,0.000123886,0.0134959,0.00339231,0.0101382,-1.17549e-38,-1.17549e-38,0.0151393
1509.0254,0.000536903,0.00560308,0.000564976,0.0102165,-1.17549e-38,-1.17549e-38,0.000530432,0.0105528,0.00405493,0.00920544,-1.17549e-38,-1.17549e-38,0.01222
1509.5074,0.00338803,0.00676558,0.00199956,0.0119113,-1.17549e-38,-1.17549e-38,0.000380399,0.00783208,0.00533779,0.00768089,-1.17549e-38,-1.17549e-38,0.00871159
1509.9896,0.00603145,0.00850447,0.00405987,0.0111936,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00545299,0.00680602,0.00602514,-1.17549e-38,-1.17549e-38,0.00507084
1510.4717,0.00878156,0.0095763,0.00550218,0.0091879,0.000519567,-1.17549e-38,-1.17549e-38,0.00313129,0.00817174,0.00443077,-1.17549e-38,-1.17549e-38,0.00153991
1510.9539,0.0115931,0.00932673,0.00551875,0.00731744,0.00276067,-1.17549e-38,-1.17549e-38,0.000487136,0.00923877,0.00295081,-1.17549e-38,-1.17549e-38,-1.17549e-38
1511.4359,0.0140237,0.00801308,0.00405193,0.00669434,0.00468998,0.00105821,0.000564695,-1.17549e-38,0.0098006,0.00166884,-1.17549e-38,-1.17549e-38,-1.17549e-38
1511.9181,0.0154779,0.00670471,0.00178606,0.00749015,0.00632328,0.00328864,0.00227549,-1.17549e-38,0.00961727,0.000780543,-1.17549e-38,-1.17549e-38,-1.17549e-38
1512.4001,0.0156328,0.0065782,-1.17549e-38,0.0087311,0.00758937,0.00540095,0.00397757,-1.17549e-38,0.00854017,0.000482684,-1.17549e-38,-1.17549e-38,-1.17549e-38
1512.8823,0.0147132,0.00796049,-1.17549e-38,0.0089291,0.00832066,0.00730714,0.00486413,-1.17549e-38,0.00668014,0.000742291,-1.17549e-38,-1.17549e-38,-1.17549e-38
1513.3644,0.0133256,0.0100035,-1.17549e-38,0.00718523,0.0083838,0.00879104,0.00443025,-1.17549e-38,0.00440865,0.00120372,-1.17549e-38,-1.17549e-38,-1.17549e-38
1513.8466,0.0120174,0.0113432,-1.17549e-38,0.00378802,0.00781784,0.00943301,0.00265946,-1.17549e-38,0.00215976,0.00136928,-1.17549e-38,0.00280859,-1.17549e-38
1514.3286,0.0110001,0.0110675,0.000728298,-1.17549e-38,0.00683265,0.00874414,-1.17549e-38,-1.17549e-38,0.000231061,0.000885557,3.06735e-05,0.007269,0.0018129
1514.8108,0.0101903,0.00925712,0.00244774,-1.17549e-38,0.00567389,0.00642424,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00124411,0.0107319,0.00515808
1515.2928,0.00942575,0.0069812,0.00452634,-1.17549e-38,0.00446109,0.00264815,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00215239,0.0123122,0.00827963
1515.775,0.00868083,0.00588908,0.0066684,-1.17549e-38,0.00311935,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00262584,0.0115228,0.0106987
1516.2571,0.00815573,0.00735028,0.00812072,0.00348113,0.00153755,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00263081,0.0084951,0.011824
1516.7393,0.00810581,0.0112392,0.0079369,0.00957882,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00223165,0.00421768,0.0113663
1517.2213,0.00846951,0.015581,0.00581529,0.0150603,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00247866,-1.17549e-38,0.00157392,0.000207312,0.00987109
1517.7035,0.00878697,0.0181942,0.00249815,0.0187835,5.34613e-05,0.000647208,-1.17549e-38,0.00235981,0.00494162,-1.17549e-38,0.000833026,-1.17549e-38,0.00848904
1518.1855,0.0085976,0.0184156,-1.17549e-38,0.0208171,0.0025735,0.00359725,-1.17549e-38,0.00552739,0.00650957,-1.17549e-38,0.000151639,-1.17549e-38,0.00807635
1518.6677,0.00775796,0.0168444,-1.17549e-38,0.0216897,0.00617123,0.00519438,-1.17549e-38,0.00676239,0.00695268,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00878467
1519.1498,0.00642211,0.0142607,-1.17549e-38,0.0216457,0.00990862,0.00579647,-1.17549e-38,0.00583123,0.00648014,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0102761
1519.632,0.00493143,0.0111245,-1.17549e-38,0.0204275,0.0126797,0.00633537,0.000484856,0.00309519,0.00557111,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0119399
1520.114,0.00375074,0.00772645,-1.17549e-38,0.0174045,0.0133131,0.0079542,0.00164716,-1.17549e-38,0.00491463,0.00418231,-1.17549e-38,-1.17549e-38,0.0128898
1520.5962,0.00332657,0.00468716,-1.17549e-38,0.0121435,0.0111195,0.0114521,0.00425288,-1.17549e-38,0.00523498,0.0102902,-1.17549e-38,-1.17549e-38,0.0120192
1521.0782,0.0036734,0.00323537,-1.17549e-38,0.00556927,0.00711235,0.0161858,0.00842241,-1.17549e-38,0.00664072,0.0140226,-1.17549e-38,-1.17549e-38,0.00871236
1521.5604,0.004056,0.00426019,-1.17549e-38,0.00029337,0.00416399,0.0197546,0.0128109,-1.17549e-38,0.00801202,0.0126313,5.16319e-05,-1.17549e-38,0.00398415
1522.0425,0.00362758,0.0069616,0.00599858,-1.17549e-38,0.00424687,0.020254,0.0155672,-1.17549e-38,0.00793862,0.00688879,0.00118538,-1.17549e-38,-1.17549e-38
1522.5247,0.00226163,0.00956124,0.01085,-1.17549e-38,0.00658319,0.0180866,0.0160304,-1.17549e-38,0.00619026,6.27813e-05,0.00205687,0.000722275,-1.17549e-38
1523.0067,0.000370825,0.0108345,0.0133189,0.00216911,0.00923587,0.0148209,0.0146306,-1.17549e-38,0.0035671,-1.17549e-38,0.00226975,0.00376121,-1.17549e-38
1523.4889,-1.17549e-38,0.0104332,0.0136995,0.00533236,0.0107309,0.0118052,0.0119983,-1.17549e-38,0.00110382,-1.17549e-38,0.00177347,0.00584082,-1.17549e-38
1523.9709,-1.17549e-38,0.0086212,0.0125238,0.0082681,0.0103417,0.0098846,0.00865043,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000882228,0.00710372,0.000625598
1524.4531,-1.17549e-38,0.00615153,0.0104562,0.0106173,0.00800013,0.00947207,0.00510715,0.000504154,0.000149441,-1.17549e-38,0.000209714,0.00778722,0.00335989
1524.9352,-1.17549e-38,0.00419471,0.00841508,0.0122745,0.00433708,0.0104639,0.00200891,0.00326035,0.00252204,-1.17549e-38,0.00039567,0.00811089,0.00628812
1525.4174,0.00269663,0.00394437,0.00747786,0.0134557,0.000624758,0.0121049,-1.17549e-38,0.00600232,0.00614444,0.00233246,0.00158593,0.0081881,0.00877509
1525.8994,0.0089956,0.00588303,0.00836657,0.0146469,-1.17549e-38,0.0132121,-1.17549e-38,0.0076519,0.00958059,0.00433818,0.00310291,0.0079792,0.0102384
1526.3816,0.0158469,0.00936219,0.0109193,0.0162557,-1.17549e-38,0.0128277,-1.17549e-38,0.00774007,0.011468,0.00385645,0.00385872,0.00735553,0.010452
1526.8636,0.0211935,0.0129789,0.0141101,0.0181898,-1.17549e-38,0.0107482,-1.17549e-38,0.00665709,0.0112552,0.00140411,0.00321579,0.00623932,0.00960521
1527.3458,0.0233094,0.015337,0.0165454,0.0197091,0.00173554,0.00754848,-1.17549e-38,0.00526076,0.00926274,-1.17549e-38,0.00145476,0.0047074,0.00813137
1527.8279,0.0215143,0.0156559,0.0170537,0.0196729,0.00394335,0.004269,-1.17549e-38,0.00433839,0.00630158,-1.17549e-38,-1.17549e-38,0.00300682,0.00653116
1528.3101,0.0165998,0.0140873,0.0151994,0.0171412,0.00515235,0.00196416,-1.17549e-38,0.00425136,0.00325462,-1.17549e-38,-1.17549e-38,0.00148025,0.00525061
1528.7921,0.0106194,0.0116274,0.0115454,0.0120642,0.00502369,0.00120739,-1.17549e-38,0.00483458,0.000776435,-1.17549e-38,-1.17549e-38,0.000414841,0.00455754
1529.2743,0.00587055,0.00954188,0.00740189,0.00552742,0.00378558,0.00180747,-1.17549e-38,0.00556282,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00445314
1529.7563,0.0037112,0.00865054,0.00415666,-1.17549e-38,0.00201865,0.00297459,0.0012735,0.00587264,-1.17549e-38,0.000703189,-1.17549e-38,-1.17549e-38,0.00471505
1530.2385,0.0041105,0.00901415,0.00268409,-1.17549e-38,0.000331626,0.00379445,0.00379043,0.00542272,-1.17549e-38,0.00345119,-1.17549e-38,-1.17549e-38,0.00506151
1530.7206,0.00605868,0.0101617,0.00315518,-1.17549e-38,-1.17549e-38,0.00364687,0.00517432,0.00417726,0.000220365,0.00499935,-1.17549e-38,-1.17549e-38,0.0053199
1531.2028,0.00830166,0.0115665,0.00515484,-1.17549e-38,-1.17549e-38,0.00238009,0.00502187,0.00235501,0.00233835,0.00482271,-1.17549e-38,-1.17549e-38,0.0055096
1531.6848,0.00991143,0.0130307,0.00786531,-1.17549e-38,-1.17549e-38,0.00028562,0.0036193,0.000321521,0.00476135,0.00287095,-1.17549e-38,-1.17549e-38,0.00581929
1532.167,0.0105241,0.0147556,0.0101884,-1.17549e-38,0.000545011,-1.17549e-38,0.00184359,-1.17549e-38,0.00652682,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00648283
1532.649,0.0102778,0.016967,0.0108943,-1.17549e-38,0.00272507,-1.17549e-38,0.000793691,-1.17549e-38,0.00643284,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00755629
1533.1312,0.00953142,0.0191885,0.00908056,-1.17549e-38,0.00531519,-1.17549e-38,0.00112158,-1.17549e-38,0.00389398,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00869419
1533.6133,0.00851549,0.0199471,0.00494987,-1.17549e-38,0.00755331,-1.17549e-38,0.00242778,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00463689,-1.17549e-38,0.00925159
1534.0955,0.00722146,0.0178554,-1.17549e-38,-1.17549e-38,0.00874581,-1.17549e-38,0.00359835,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00837521,0.00225686,0.00887796
1534.5775,0.00563917,0.0130694,-1.17549e-38,-1.17549e-38,0.00876719,-1.17549e-38,0.00395731,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00979454,0.00445438,0.00794419
1535.0597,0.00396087,0.00719993,-1.17549e-38,0.00333858,0.00800524,-1.17549e-38,0.00374776,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00943242,0.00507386,0.00722493
1535.5417,0.00251691,0.00213297,-1.17549e-38,0.007895,0.00696511,0.000231575,0.00360777,-1.17549e-38,0.00357648,-1.17549e-38,0.00832889,0.00422799,0.00733447
1536.0239,0.00162664,-1.17549e-38,-1.17549e-38,0.0117462,0.00601752,0.00156238,0.00396405,-1.17549e-38,0.0071656,-1.17549e-38,0.00732365,0.00260786,0.00844359
1536.506,0.00153009,-1.17549e-38,-1.17549e-38,0.0141003,0.00534421,0.00350908,0.00480083,-1.17549e-38,0.00936289,0.000162625,0.00688925,0.00113828,0.0102394
1536.9882,0.00241051,0.000615251,0.00150511,0.0146475,0.00495529,0.00612697,0.00569706,0.000119145,0.00968176,-1.17549e-38,0.00720923,0.000738552,0.0119668
1537.4702,0.00445392,0.00377591,0.00583697,0.013551,0.00471607,0.00926558,0.00595804,0.000941669,0.00825569,-1.17549e-38,0.00827202,0.00212807,0.0124824
1537.9524,0.00784542,0.00693698,0.0100219,0.0114688,0.00438786,0.0125018,0.0047928,-1.17549e-38,0.00580302,-1.17549e-38,0.00986278,0.00553762,0.0103795
1538.4344,0.0125192,0.00864225,0.0129873,0.00961852,0.00375679,0.0150394,0.00170928,-1.17549e-38,0.0036297,-1.17549e-38,0.0113827,0.0101248,0.00453549
1538.9166,0.0175531,0.00798058,0.0134897,0.00951248,0.00297597,0.0158678,-1.17549e-38,-1.17549e-38,0.00334801,-1.17549e-38,0.0116586,0.0133436,-1.17549e-38
1539.3987,0.0209644,0.00573153,0.0112834,0.011708,0.00291145,0.0146643,-1.17549e-38,-1.17549e-38,0.00566225,-1.17549e-38,0.00948667,0.0120344,-1.17549e-38
1539.8809,0.021289,0.00413867,0.00802234,0.0146839,0.00461933,0.0125676,-1.17549e-38,-1.17549e-38,0.00923583,-1.17549e-38,0.00506005,0.00598301,-1.17549e-38
1540.3629,0.0191719,0.00454098,0.00562693,0.0163591,0.00821547,0.0109753,-1.17549e-38,-1.17549e-38,0.0120788,-1.17549e-38,8.69514e-05,-1.17549e-38,-1.17549e-38
1540.8451,0.016286,0.00647444,0.00442997,0.0161586,0.0127885,0.0100291,0.00432393,-1.17549e-38,0.0135084,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
1541.3271,0.0137945,0.00892803,0.00364188,0.0148067,0.0169918,0.00891801,0.00838309,0.00242489,0.0139357,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00051757
1541.8093,0.0121123,0.0112421,0.00255493,0.0132559,0.0194298,0.00691774,0.00994748,0.00607599,0.0138676,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00420584
