Wavenumber (cm-1),Int deg-28 (arb),Int deg-26 (arb),Int deg-24 (arb),Int deg-22 (arb),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb)
1550.0052,0.00748742,0.0157194,0.0258464,0.0426745,0.0786715,0.135184,0.198548,0.282814,0.347615,0.412881,0.464917,0.506544,0.548509,0.600695,0.634086
1550.4874,0.00440347,0.0143733,0.0301316,0.0466204,0.0828998,0.135097,0.207187,0.290534,0.356861,0.42223,0.478447,0.518379,0.562705,0.610668,0.646153
1550.9695,0.00215931,0.0126654,0.0323178,0.0503465,0.0863706,0.137123,0.216991,0.297616,0.366793,0.432155,0.489453,0.528581,0.57618,0.620275,0.657313
1551.4517,0.00137561,0.0111364,0.0324257,0.0531047,0.0887029,0.14229,0.227314,0.30449,0.376543,0.44238,0.497626,0.536578,0.587662,0.629426,0.666903
1551.9337,0.00186591,0.0101247,0.0312333,0.0545882,0.0899227,0.150339,0.23744,0.311351,0.38542,0.452482,0.503403,0.542673,0.596653,0.63802,0.674899
1552.4159,0.00288838,0.00971079,0.0297034,0.0548146,0.0903631,0.160262,0.247011,0.318323,0.393259,0.462169,0.5076,0.547677,0.603151,0.645945,0.681719
1552.8979,0.0034584,0.00977284,0.0286982,0.0539711,0.0905671,0.170869,0.256096,0.325646,0.400486,0.471326,0.511129,0.55246,0.607251,0.65294,0.687687
1553.3801,0.0026745,0.0100525,0.0288569,0.0524639,0.0912373,0.181056,0.264943,0.333668,0.408001,0.47986,0.514857,0.557616,0.609082,0.658513,0.692547
1553.8622,0.000268492,0.0102608,0.0303385,0.0510955,0.0930333,0.190016,0.273547,0.34253,0.416719,0.487553,0.519373,0.563145,0.609158,0.662136,0.695394
1554.3444,-1.17549e-38,0.0102831,0.0325429,0.0509057,0.0961136,0.197581,0.281383,0.351773,0.426737,0.494133,0.524607,0.568443,0.608681,0.663778,0.69546
1554.8264,-1.17549e-38,0.0103223,0.034433,0.0524783,0.0999449,0.204357,0.287844,0.360558,0.437065,0.499611,0.529819,0.57289,0.608987,0.664057,0.69313
1555.3086,-1.17549e-38,0.010762,0.0353287,0.0555549,0.103833,0.211236,0.292914,0.368435,0.446554,0.504385,0.534217,0.576467,0.610568,0.663542,0.689652
1555.7906,-1.17549e-38,0.0119555,0.0351682,0.0594527,0.107489,0.21889,0.297196,0.375678,0.454786,0.508938,0.537393,0.579647,0.61292,0.662065,0.685979
1556.2728,-1.17549e-38,0.0141849,0.0341791,0.0635567,0.111042,0.227691,0.301507,0.383003,0.462017,0.513543,0.539233,0.582923,0.614982,0.65872,0.682251
1556.7549,0.000785631,0.0176778,0.0325818,0.0674526,0.11481,0.237764,0.306644,0.3912,0.468744,0.51809,0.539718,0.586495,0.615349,0.652192,0.677945
1557.2371,0.00572166,0.0224665,0.0305455,0.0709284,0.119117,0.248809,0.313351,0.40077,0.475304,0.521929,0.53897,0.590022,0.612247,0.641212,0.672094
1557.7191,0.0121216,0.0279555,0.0283502,0.0741074,0.124184,0.259722,0.322284,0.411327,0.481473,0.523818,0.537575,0.592265,0.603824,0.625378,0.663414
1558.2013,0.0191619,0.0324262,0.0266762,0.0776784,0.130062,0.268588,0.333725,0.420948,0.486135,0.522541,0.536825,0.590981,0.589496,0.606246,0.650515
1558.6833,0.0243044,0.033585,0.0266727,0.0826214,0.136626,0.274099,0.346913,0.426888,0.487819,0.518571,0.537889,0.584109,0.571812,0.587192,0.632593
1559.1655,0.024694,0.0308366,0.0292258,0.0889722,0.143602,0.277524,0.359668,0.428461,0.486447,0.514731,0.539932,0.572115,0.555462,0.570666,0.610454
1559.6476,0.0202406,0.0263545,0.034011,0.0952424,0.150535,0.281575,0.369463,0.428226,0.483935,0.513455,0.540238,0.558071,0.542747,0.55631,0.586564
1560.1298,0.0137175,0.0227724,0.0397665,0.0998527,0.156881,0.287243,0.375081,0.428937,0.482221,0.514315,0.536998,0.54475,0.532125,0.543059,0.563578
1560.6118,0.00797773,0.0211334,0.045292,0.102432,0.162307,0.293483,0.377005,0.431167,0.481784,0.515298,0.530585,0.533005,0.521185,0.530971,0.542934
1561.094,0.0043326,0.0211747,0.0499152,0.103596,0.166888,0.298975,0.376675,0.434004,0.482043,0.514858,0.522413,0.522438,0.508749,0.520448,0.524607
1561.576,0.00274979,0.0222751,0.0534234,0.104232,0.171035,0.303125,0.375683,0.436392,0.482177,0.512438,0.513662,0.512351,0.494787,0.511203,0.507597
1562.0582,0.00254408,0.0239243,0.0558915,0.105104,0.17531,0.306048,0.375294,0.437699,0.481489,0.508087,0.504816,0.502143,0.479795,0.502117,0.490585
1562.5403,0.00287608,0.0257591,0.0575931,0.106763,0.18024,0.308243,0.376249,0.437731,0.47945,0.502047,0.495699,0.491371,0.464402,0.4916,0.47245
1563.0225,0.00304072,0.027446,0.0589901,0.109556,0.186157,0.310306,0.378682,0.436586,0.475677,0.494564,0.48569,0.479698,0.449169,0.478075,0.452662
1563.5045,0.0026835,0.0285895,0.060704,0.113576,0.193008,0.312675,0.382077,0.434498,0.469981,0.485866,0.47405,0.466831,0.434359,0.460562,0.431512
1563.9867,0.00196871,0.0287936,0.0633397,0.118561,0.200219,0.315373,0.385397,0.431642,0.462471,0.476179,0.460383,0.452499,0.419693,0.439275,0.41003
1564.4688,0.00154509,0.0279058,0.0671414,0.123884,0.206826,0.317869,0.387502,0.427928,0.453572,0.46566,0.445066,0.436519,0.404367,0.415819,0.389388
1564.9509,0.0021669,0.0262635,0.0717215,0.128788,0.211955,0.319315,0.38772,0.422984,0.443836,0.454282,0.429206,0.418971,0.387622,0.392549,0.370128
1565.433,0.0041649,0.0246287,0.0761976,0.132783,0.215344,0.319142,0.386144,0.416446,0.433688,0.441863,0.414007,0.400354,0.369497,0.371388,0.35195
1565.9152,0.00720294,0.0237706,0.0796893,0.135879,0.217426,0.317502,0.383428,0.408354,0.423333,0.428305,0.40006,0.381492,0.350975,0.353056,0.334292
1566.3972,0.0104652,0.0240481,0.0817294,0.13848,0.218908,0.315152,0.380338,0.399251,0.412878,0.413843,0.387161,0.363191,0.333291,0.337172,0.316978
1566.8794,0.0129998,0.0253096,0.082304,0.141088,0.22028,0.312924,0.377407,0.389893,0.402405,0.39901,0.374619,0.345853,0.31707,0.322745,0.300289
1567.3615,0.0139438,0.0270817,0.0816493,0.14405,0.221531,0.311209,0.374733,0.380802,0.39189,0.384313,0.361608,0.3293,0.301923,0.308504,0.284522
1567.8436,0.0126422,0.0288502,0.0800829,0.147394,0.222119,0.309688,0.371785,0.371914,0.380985,0.369792,0.347302,0.312862,0.286609,0.293,0.269532
1568.3257,0.00889235,0.0303124,0.078032,0.150685,0.221135,0.307345,0.367217,0.362431,0.368851,0.354669,0.330913,0.29574,0.269604,0.274807,0.254544
1568.8079,0.00349163,0.0315811,0.0762206,0.152963,0.217778,0.302878,0.359083,0.351081,0.35436,0.337468,0.31197,0.277671,0.25017,0.253332,0.238499
1569.2899,-1.17549e-38,0.0332001,0.075689,0.153102,0.212185,0.29571,0.346097,0.337086,0.337008,0.317171,0.291016,0.259649,0.229614,0.230128,0.221082
1569.7721,-1.17549e-38,0.0357132,0.0772335,0.150743,0.205821,0.286875,0.329362,0.321283,0.317931,0.294892,0.269935,0.24359,0.211163,0.208945,0.203666
1570.2542,-1.17549e-38,0.0390598,0.0806939,0.146794,0.200335,0.278216,0.311949,0.305691,0.299337,0.273681,0.25082,0.230579,0.197389,0.193005,0.188509
1570.7363,0.00458648,0.0425778,0.0851079,0.142611,0.196039,0.270505,0.29614,0.291632,0.282629,0.256036,0.234495,0.219806,0.188126,0.18252,0.176821
1571.2184,0.0104919,0.0455171,0.0894365,0.138978,0.191926,0.262921,0.281935,0.278883,0.267671,0.242311,0.220511,0.209477,0.181306,0.175389,0.168136
1571.7006,0.0154932,0.0473741,0.0929089,0.13595,0.186731,0.253989,0.267941,0.26637,0.253569,0.231155,0.208063,0.198177,0.174772,0.169188,0.161086
1572.1826,0.0187847,0.0479522,0.0949793,0.133196,0.179843,0.242701,0.252909,0.2532,0.239652,0.220593,0.196609,0.185587,0.167253,0.162339,0.154287
1572.6648,0.0202279,0.0473491,0.0953011,0.130349,0.171716,0.229171,0.236781,0.239288,0.225969,0.209014,0.185977,0.172545,0.158582,0.154431,0.146882
1573.1469,0.0201653,0.0458872,0.0938048,0.127205,0.163619,0.214531,0.220783,0.225343,0.213146,0.195923,0.176143,0.160473,0.149471,0.146029,0.138753
1573.629,0.0191543,0.0439347,0.0906944,0.123744,0.156804,0.200032,0.206478,0.212187,0.201736,0.182036,0.166928,0.150379,0.140897,0.138021,0.130262
1574.1111,0.0176856,0.0417145,0.0862677,0.11999,0.151687,0.186078,0.194543,0.199924,0.191544,0.168635,0.157796,0.142142,0.133428,0.130878,0.121704
1574.5933,0.0160517,0.0392625,0.0807295,0.115847,0.147563,0.17198,0.184142,0.187587,0.181399,0.156703,0.147883,0.134504,0.126882,0.124262,0.112904
1575.0753,0.0143963,0.036569,0.0742446,0.111043,0.142816,0.156621,0.173129,0.173465,0.169462,0.146373,0.13633,0.125649,0.120316,0.117128,0.103345
1575.5575,0.0128292,0.0338079,0.0673136,0.105285,0.135608,0.1399,0.159207,0.15636,0.154324,0.136803,0.123075,0.114356,0.112358,0.108347,0.092992
1576.0396,0.011465,0.0313846,0.0610987,0.0986507,0.125389,0.124029,0.14224,0.137597,0.136922,0.126807,0.109804,0.101593,0.102216,0.0979565,0.0833399
1576.5217,0.0103417,0.0295153,0.0568094,0.0917439,0.114023,0.112218,0.125462,0.121108,0.120853,0.116227,0.0991982,0.0904515,0.0908191,0.0877647,0.0768377
1577.0038,0.00939415,0.0278378,0.0545382,0.0851134,0.104123,0.105152,0.112393,0.109742,0.109025,0.106292,0.0923147,0.0831035,0.0801577,0.079691,0.0743873
1577.486,0.00857929,0.0257783,0.0533772,0.0787546,0.0966002,0.100625,0.103492,0.102916,0.101195,0.0981838,0.0879161,0.0790032,0.071489,0.0740138,0.0746084
1577.968,0.00793856,0.023103,0.0523943,0.072396,0.0907469,0.0961795,0.0969886,0.0983783,0.0954295,0.0920647,0.0842331,0.0763923,0.0649944,0.0698386,0.0754743
1578.4502,0.00751666,0.0200587,0.0510219,0.0659478,0.0854515,0.0905994,0.0910093,0.094204,0.0900653,0.0872665,0.0801949,0.0739065,0.0604516,0.066185,0.0754975
1578.9323,0.00724511,0.0172517,0.0489275,0.0596591,0.0798,0.0838372,0.0845591,0.0892796,0.084298,0.0827625,0.0755585,0.0709142,0.0575838,0.0624256,0.0739131
1579.4144,0.0068992,0.015379,0.0458741,0.0539828,0.073188,0.0764968,0.0776315,0.0831236,0.0780382,0.0776053,0.0706663,0.0672625,0.0559728,0.0583115,0.070599
1579.8965,0.00620792,0.0148222,0.0417374,0.0492345,0.0653678,0.0692861,0.07088,0.075682,0.0715632,0.0713803,0.0660971,0.0629452,0.0549358,0.0539143,0.0659672
1580.3787,0.00508657,0.0153216,0.0366183,0.0452724,0.0565357,0.0626134,0.0649926,0.0672227,0.0651597,0.0644604,0.0622592,0.0579119,0.0536846,0.0495532,0.0607266
1580.8607,0.003789,0.0160492,0.0309026,0.0415222,0.0473514,0.0565513,0.0601275,0.0583094,0.058952,0.0577671,0.0591278,0.0521385,0.0517276,0.045688,0.0555634
1581.3429,0.00279822,0.0160727,0.0251746,0.0373837,0.0387898,0.0511236,0.0558427,0.0497959,0.0530025,0.0521711,0.0563089,0.0458814,0.0491464,0.0427716,0.0509605
1581.825,0.00251952,0.0148485,0.0200212,0.0326812,0.0318281,0.0465428,0.0515192,0.0427187,0.0475057,0.0480089,0.0533378,0.0398348,0.0464821,0.0410725,0.0472194
1582.3071,0.00301225,0.0124386,0.0158223,0.0278086,0.0270651,0.0431153,0.0468731,0.0379813,0.0428058,0.0450105,0.0499618,0.0349553,0.0443151,0.0405088,0.044505
1582.7892,0.00395517,0.00939892,0.0126339,0.0234868,0.0244455,0.0409112,0.0421708,0.0359041,0.0391683,0.0425674,0.0462315,0.0319736,0.0428299,0.0405995,0.0427659
1583.2714,0.00486683,0.00645865,0.0102473,0.020313,0.0232906,0.0395428,0.0380132,0.0359419,0.0364903,0.0400864,0.0423779,0.0309043,0.0416504,0.0406336,0.0416039
1583.7534,0.00540388,0.00419175,0.00840941,0.0184187,0.0226646,0.0382839,0.0348671,0.0368552,0.0342207,0.0371899,0.0385892,0.0309362,0.040057,0.0399947,0.0402983
1584.2356,0.00549901,0.00285301,0.00704723,0.0174499,0.0218331,0.0364345,0.0327021,0.0372879,0.0316013,0.0337151,0.0348727,0.0308172,0.0374359,0.038427,0.0380801
1584.7177,0.00525793,0.00240862,0.00630828,0.016824,0.0205052,0.0336264,0.0309993,0.0363824,0.0280881,0.0296577,0.0311142,0.0294779,0.0336655,0.0360652,0.0345301
1585.1998,0.00475598,0.0026614,0.00636951,0.01604,0.018765,0.0298741,0.0291187,0.0340612,0.0236934,0.0252059,0.0272812,0.0265123,0.0292112,0.0332485,0.0298452
1585.6819,0.00394557,0.00335648,0.00715227,0.0148483,0.0168395,0.0254253,0.0267545,0.030848,0.0190447,0.0208178,0.0235854,0.0222734,0.024885,0.0302865,0.0247708
1586.1641,0.00276113,0.0042234,0.00817621,0.013238,0.014913,0.0206126,0.0241415,0.0273958,0.015117,0.017153,0.0204293,0.017597,0.0214087,0.027337,0.0201993
1586.6461,0.00130924,0.00498502,0.00870741,0.0113351,0.01308,0.0158369,0.0218423,0.024061,0.0127726,0.0147622,0.0181354,0.013371,0.0190408,0.0244269,0.0166763
1587.1283,-1.17549e-38,0.00539198,0.00814921,0.00933333,0.0113818,0.0116285,0.0202656,0.0208005,0.0123509,0.0136988,0.0166587,0.0102165,0.0174947,0.0215314,0.01414
1587.6104,-1.17549e-38,0.00530944,0.00643811,0.00749009,0.00982358,0.00861287,0.019279,0.0174148,0.013515,0.0133847,0.0155401,0.00840862,0.0162001,0.0186221,0.0120701
1588.0925,-1.17549e-38,0.00481549,0.00417409,0.00611373,0.00835661,0.00729185,0.0182266,0.0139107,0.0154252,0.0129248,0.0141933,0.00797657,0.0147418,0.0156835,0.00994486
1588.5746,-1.17549e-38,0.00422122,0.00235968,0.00545664,0.00689588,0.00774489,0.0163705,0.010689,0.0171501,0.0117205,0.0123479,0.00882711,0.0131856,0.0127614,0.00769226
1589.0568,0.000399253,0.00394324,0.00186663,0.00553437,0.00542565,0.00948892,0.0134579,0.00841357,0.0181082,0.00994456,0.0103196,0.0107755,0.0120519,0.0100583,0.0058247
1589.5388,0.00098119,0.00425577,0.00294024,0.00601222,0.00413046,0.0116529,0.0100136,0.00765307,0.0183089,0.00849633,0.00887644,0.0134862,0.0119356,0.00798523,0.00515773
1590.021,0.00114748,0.00505836,0.00505062,0.00631041,0.00340474,0.0133942,0.00713373,0.00854337,0.0182665,0.00843233,0.00877351,0.0164269,0.0130296,0.00705015,0.00630166
1590.5031,0.00101649,0.00582915,0.00719053,0.00593404,0.00365218,0.0142933,0.00589899,0.0106912,0.0186328,0.0102758,0.0102833,0.0189436,0.014911,0.00757864,0.00927274
1590.9852,0.00083639,0.00584188,0.00843038,0.00483039,0.00496731,0.0144683,0.00677822,0.0133649,0.0197562,0.013704,0.0130516,0.020473,0.0167797,0.00944737,0.0134834
1591.4673,0.000740201,0.0045486,0.00837012,0.00349546,0.00694133,0.0143593,0.00939244,0.0158345,0.0214307,0.0178094,0.0163538,0.0207809,0.0179938,0.0120699,0.0180924
1591.9495,0.000662828,0.00190156,0.00721729,0.00270458,0.00879048,0.0143741,0.0127538,0.0176548,0.0229905,0.0216733,0.0195239,0.0200762,0.0185042,0.0147086,0.0224369
1592.4315,0.000483353,-1.17549e-38,0.00550871,0.00302593,0.00977599,0.0146569,0.0157859,0.0187707,0.0237003,0.0247889,0.0222465,0.0189273,0.0188718,0.0169178,0.026244
1592.9137,0.00024428,-1.17549e-38,0.00373592,0.00444687,0.00966197,0.0151001,0.017807,0.0194551,0.0232164,0.0270769,0.0245776,0.0180393,0.0198745,0.0187969,0.0295323
1593.3958,0.000229081,-1.17549e-38,0.00214276,0.00636805,0.00891476,0.0155146,0.0187596,0.0201519,0.0218563,0.0286175,0.0267894,0.0180139,0.0220013,0.02087,0.0323608
1593.8779,0.000798335,-1.17549e-38,0.000777775,0.0079785,0.00849373,0.0157964,0.0191428,0.0212811,0.0205051,0.0294293,0.0291986,0.0191858,0.0251725,0.0236772,0.034665
1594.36,0.00209146,-1.17549e-38,-1.17549e-38,0.00877771,0.00932517,0.0159948,0.0197259,0.0230451,0.0201727,0.0295212,0.0320486,0.0215711,0.0288426,0.0273791,0.0363079
1594.8422,0.00383652,-1.17549e-38,-1.17549e-38,0.0088983,0.0117668,0.0163023,0.021182,0.0253147,0.0214323,0.0291454,0.0354095,0.0249158,0.0323777,0.0316745,0.0372786
1595.3242,0.00544825,-1.17549e-38,-1.17549e-38,0.00900194,0.0154089,0.0170308,0.0238009,0.0276823,0.0241044,0.0289556,0.0390721,0.0288101,0.0354181,0.0360795,0.0378426
1595.8064,0.00636176,0.00259193,-1.17549e-38,0.00982522,0.019329,0.0185695,0.0273993,0.0296894,0.0274145,0.0298306,0.0425103,0.0328164,0.0379763,0.0403001,0.038486
1596.2885,0.00635883,0.00622967,0.00138312,0.011698,0.0225865,0.0212532,0.0314361,0.0310891,0.0305079,0.0324242,0.0450234,0.0365657,0.0402603,0.044347,0.0396778
1596.7706,0.00567399,0.00901171,0.00353587,0.014335,0.0246123,0.0251094,0.0352385,0.0319609,0.0329486,0.03675,0.0460617,0.0397978,0.0424135,0.048299,0.0416128
1597.2527,0.00485188,0.0104888,0.00597365,0.0169828,0.0253017,0.0296073,0.0382274,0.0326074,0.0348731,0.0420973,0.0455762,0.0423543,0.0443764,0.0519584,0.0441065
1597.7349,0.00447516,0.0104489,0.00843675,0.018795,0.0248691,0.0336461,0.040072,0.0333386,0.0367426,0.0473478,0.0441491,0.0441537,0.0459412,0.0547487,0.0467072
1598.2169,0.00490604,0.00901927,0.0107383,0.0192237,0.0236606,0.0359372,0.0407572,0.0343391,0.0389171,0.0515042,0.042777,0.0451857,0.0469308,0.0560142,0.0489682
1598.6991,0.00612672,0.00670707,0.012761,0.018245,0.0220769,0.035657,0.0405691,0.0357257,0.0413848,0.054112,0.042422,0.0455483,0.0473802,0.055542,0.0507366
1599.1812,0.0077078,0.00432515,0.0144374,0.0163399,0.020608,0.0329936,0.040013,0.0377121,0.0438416,0.0553559,0.0436317,0.0455231,0.0476288,0.0539272,0.052305
1599.6633,0.00891973,0.00278304,0.0157339,0.0142677,0.0198453,0.0292106,0.0396735,0.0406711,0.0460426,0.0558484,0.0464797,0.0456432,0.0482958,0.0525009,0.0543522
1600.1454,0.00899676,0.00277311,0.0166355,0.0127418,0.0203485,0.0261304,0.0400391,0.0449717,0.0481445,0.0563238,0.0508333,0.0466876,0.050165,0.0528489,0.0577214
1600.6276,0.00749602,0.00445094,0.0171315,0.0121501,0.0223857,0.0253091,0.0413496,0.0506957,0.0507752,0.0574632,0.0567099,0.0495679,0.0540384,0.0562399,0.063173
1601.1096,0.00458063,0.00726989,0.0172219,0.0124433,0.0257194,0.0273896,0.04356,0.0574964,0.0547839,0.0599235,0.0644262,0.0551367,0.0606204,0.0633284,0.0712583
1601.5918,0.00102001,0.0101122,0.0169696,0.0132456,0.0296343,0.0319944,0.0464837,0.0647747,0.0608723,0.0644576,0.0744218,0.0640036,0.0704703,0.0742649,0.0823487
1602.0739,-1.17549e-38,0.011731,0.0165806,0.0141317,0.033259,0.0381556,0.0500675,0.072075,0.0693772,0.0719304,0.0869036,0.076436,0.083991,0.0890124,0.0967134
1602.556,-1.17549e-38,0.0113352,0.0164409,0.014925,0.0360327,0.0449514,0.0546407,0.0794021,0.0803326,0.0831239,0.101613,0.0923617,0.101384,0.107528,0.114495
1603.0381,-1.17549e-38,0.00901132,0.0170299,0.0158543,0.0380525,0.0519647,0.0609485,0.0872161,0.0937063,0.0984165,0.117939,0.111452,0.122538,0.12965,0.135559
1603.5203,-1.17549e-38,0.00568983,0.0187083,0.0174703,0.0400713,0.0593557,0.06989,0.096138,0.109581,0.117571,0.135339,0.133248,0.146923,0.154853,0.159374
1604.0023,-1.17549e-38,0.0026173,0.0214988,0.0203593,0.0431189,0.0676131,0.0820863,0.106653,0.128116,0.139813,0.153765,0.157275,0.173616,0.182196,0.185117
1604.4845,-1.17549e-38,0.000665176,0.0250174,0.0248216,0.0479716,0.0772202,0.0975488,0.119078,0.14932,0.164156,0.173726,0.183097,0.201495,0.210603,0.211998
1604.9666,-1.17549e-38,-1.17549e-38,0.0286083,0.0306966,0.0547924,0.0884628,0.115643,0.133769,0.172838,0.189715,0.195939,0.210269,0.229505,0.23927,0.239538
1605.4487,-1.17549e-38,-1.17549e-38,0.0315982,0.037411,0.0631224,0.101426,0.135343,0.151273,0.197909,0.215831,0.220768,0.238238,0.25685,0.267868,0.26755
1605.9308,0.000886772,0.000101809,0.0335305,0.0442069,0.0721849,0.116086,0.155632,0.172152,0.223558,0.242023,0.247837,0.266272,0.283036,0.296359,0.295799
1606.413,0.00322917,0.000248845,0.0342832,0.0504408,0.0813255,0.132363,0.175881,0.196521,0.248924,0.267943,0.276061,0.293531,0.307795,0.324558,0.32358
1606.895,0.0045002,0.000832555,0.0340474,0.0558139,0.090353,0.150096,0.196058,0.223646,0.273544,0.293412,0.304103,0.319262,0.330947,0.351757,0.349597
1607.3772,0.00412457,0.00254058,0.033221,0.0604195,0.0995873,0.168972,0.216662,0.252031,0.297436,0.318507,0.330957,0.342996,0.352255,0.376732,0.372285
1607.8593,0.00248077,0.00575016,0.0323139,0.0646033,0.109593,0.188521,0.23841,0.280038,0.320935,0.343486,0.356233,0.364565,0.371314,0.398139,0.390371
1608.3414,0.000787334,0.0101891,0.0319226,0.0687792,0.120798,0.208203,0.261797,0.30661,0.344393,0.36847,0.37992,0.383893,0.387494,0.414992,0.403236
1608.8235,0.000401321,0.0150577,0.0327174,0.0733529,0.133246,0.227563,0.286726,0.331574,0.367896,0.39301,0.401848,0.400708,0.399992,0.426902,0.410886
1609.3057,0.00197534,0.0194975,0.0353159,0.0787689,0.146628,0.246334,0.312351,0.355313,0.3911,0.415866,0.421312,0.414449,0.408093,0.433964,0.413697
1609.7877,0.0050199,0.0230652,0.0400024,0.0855429,0.160523,0.264439,0.337274,0.378112,0.413237,0.435319,0.437231,0.4245,0.411578,0.436489,0.41224
1610.2699,0.00819058,0.0258796,0.0464734,0.0941525,0.174669,0.281927,0.360082,0.399699,0.433311,0.449974,0.448762,0.430621,0.411027,0.434761,0.407259
1610.752,0.0101079,0.028366,0.0538759,0.104825,0.189059,0.29892,0.379945,0.419354,0.450419,0.459531,0.455829,0.433154,0.40766,0.428973,0.399613
1611.2341,0.0101062,0.030851,0.0611874,0.117385,0.203788,0.315661,0.396901,0.436401,0.464013,0.464905,0.459086,0.432786,0.402704,0.419293,0.390051
1611.7162,0.00846243,0.0333371,0.0676859,0.131256,0.218787,0.332553,0.411665,0.450638,0.474016,0.467666,0.459409,0.43007,0.396717,0.406009,0.378917
1612.1984,0.00613106,0.0355642,0.0732261,0.145571,0.233622,0.35004,0.425183,0.462412,0.480843,0.469244,0.457419,0.425135,0.389351,0.389751,0.366126
1612.6804,0.00424015,0.0372515,0.078195,0.159369,0.247565,0.368262,0.438181,0.472402,0.485346,0.470363,0.453421,0.417846,0.379793,0.371672,0.35157
1613.1626,0.00358274,0.0383271,0.0831797,0.171858,0.259973,0.386713,0.450926,0.481302,0.48861,0.470932,0.4477,0.408285,0.367641,0.35337,0.335717
1613.6447,0.00435212,0.0389823,0.0885559,0.182675,0.270752,0.404296,0.463265,0.489592,0.491545,0.470401,0.440793,0.397044,0.353502,0.336401,0.319806
1614.1268,0.00627341,0.039533,0.0942998,0.191923,0.280519,0.419842,0.474843,0.497477,0.494472,0.468215,0.433359,0.384971,0.338748,0.321717,0.305327
1614.6089,0.00896141,0.0402378,0.100114,0.19999,0.290347,0.432634,0.485236,0.504915,0.496938,0.463977,0.425759,0.372592,0.324682,0.309462,0.293207
1615.0911,0.0121645,0.0411981,0.105675,0.207337,0.301324,0.442583,0.493856,0.511544,0.497728,0.457277,0.417661,0.359713,0.311847,0.299141,0.283233
1615.5731,0.0157097,0.0423239,0.110843,0.214411,0.313986,0.450141,0.499762,0.516462,0.495065,0.447546,0.40794,0.345499,0.299798,0.289816,0.273859
1616.0553,0.0191828,0.0433409,0.115819,0.221615,0.327525,0.456114,0.50191,0.518187,0.487437,0.434462,0.395187,0.329266,0.287403,0.280243,0.262656
1616.5374,0.0216976,0.0439726,0.121181,0.229164,0.33942,0.461281,0.500306,0.515533,0.47544,0.418998,0.379191,0.311877,0.273876,0.269342,0.248137
1617.0195,0.022401,0.0443473,0.127515,0.236868,0.347177,0.465814,0.496961,0.509133,0.462515,0.403645,0.362013,0.295897,0.259872,0.257025,0.231935
