Wavenumber (cm-1),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb)
6708.1724,7.57901,6.58671,5.46209,5.22662,5.48986,6.17825,7.03736,7.5113,8.12244,8.45062,8.60826,7.41325,6.58018,5.48097,4.95733,4.55169,4.04181,4.2368,5.90278,8.86832,10.1705
6708.6543,7.49986,6.57801,5.46135,5.19516,5.51917,6.29801,7.04451,7.51587,8.12324,8.46598,8.63571,7.45493,6.60253,5.56246,4.98021,4.57251,4.02584,4.22468,5.8865,8.81596,10.1104
6709.1362,7.45189,6.5735,5.45024,5.14053,5.55004,6.40105,7.04642,7.51574,8.11125,8.49235,8.68006,7.49304,6.62894,5.64322,5.00277,4.604,4.02956,4.23148,5.87753,8.76383,10.0661
6709.6187,7.43262,6.5622,5.42692,5.08511,5.57407,6.46773,7.05035,7.52145,8.0924,8.54207,8.7369,7.52702,6.66468,5.71417,5.02778,4.63857,4.04865,4.24731,5.86607,8.7057,10.0431
6710.1006,7.42503,6.53882,5.39093,5.04826,5.58455,6.49133,7.06259,7.54105,8.07581,8.61354,8.79778,7.55875,6.71246,5.77011,5.05589,4.66966,4.07826,4.25762,5.84314,8.63613,10.0339
6710.5825,7.40846,6.50431,5.34398,5.038,5.58101,6.47854,7.08635,7.57667,8.07386,8.69367,8.85437,7.59117,6.76932,5.80881,5.08632,4.69692,4.11486,4.24874,5.80354,8.55773,10.0231
6711.0649,7.37153,6.46367,5.28968,5.04904,5.57099,6.44476,7.11893,7.62557,8.09911,8.76616,8.90294,7.62653,6.82589,5.83075,5.118,4.72562,4.15498,4.21338,5.74768,8.48319,9.99651
6711.5469,7.31813,6.42331,5.2322,5.06691,5.56697,6.4071,7.1513,7.6839,8.15901,8.81983,8.94708,7.66569,6.86953,5.83953,5.15014,4.76067,4.19342,4.15521,5.68159,8.42948,9.94895
6712.0293,7.26259,6.38949,5.17518,5.07566,5.57925,6.37865,7.17218,7.74936,8.2517,8.85254,8.99687,7.70843,6.89047,5.84166,5.18197,4.80001,4.2236,4.09024,5.61453,8.40728,9.88594
6712.5112,7.21802,6.36731,5.12204,5.06547,5.60926,6.36608,7.17553,7.82023,8.36578,8.86988,9.06387,7.75419,6.88727,5.84524,5.21233,4.83329,4.24064,4.04216,5.55467,8.41293,9.81943
6712.9932,7.18647,6.35879,5.07706,5.03707,5.64774,6.3705,7.16624,7.89216,8.48457,8.88137,9.15421,7.80212,6.86805,5.85793,5.23982,4.84748,4.24503,4.03147,5.50491,8.42836,9.76042
6713.4756,7.15808,6.36018,5.04577,5.00145,5.67979,6.3895,7.15942,7.95684,8.5924,8.897,9.26344,7.8509,6.84683,5.88475,5.26351,4.83605,4.24359,4.06343,5.46164,8.42938,9.71333
6713.9575,7.11915,6.36057,5.03315,4.97493,5.6938,6.4183,7.17236,8.00508,8.67941,8.925,9.37614,7.89941,6.8374,5.92645,5.28341,4.8051,4.24631,4.12291,5.41776,8.39737,9.67506
6714.4395,7.06292,6.34432,5.04036,4.97139,5.68867,6.44989,7.21441,8.03293,8.74298,8.97005,9.47079,7.94837,6.84837,5.97884,5.30056,4.77195,4.26032,4.18121,5.3683,8.32737,9.63873
6714.9219,6.99541,6.29752,5.06233,4.99497,5.67459,6.47553,7.28156,8.04583,8.786,9.03133,9.52796,8.00154,6.8819,6.03359,5.3169,4.75681,4.2846,4.212,5.31472,8.22856,9.59928
6715.4038,6.9324,6.21561,5.08835,5.03735,5.66681,6.48749,7.35928,8.05695,8.81393,9.10132,9.53837,8.06427,6.93569,6.08119,5.33543,4.77242,4.30887,4.20658,5.26461,8.11797,9.55725
6715.8862,6.88998,6.10766,5.10603,5.08156,5.67647,6.48369,7.43159,8.07984,8.83246,9.16766,9.5077,8.1391,7.00588,6.11526,5.36055,4.81779,4.31787,4.17821,5.22673,8.01192,9.51865
6716.3682,6.87492,5.99414,5.10625,5.11119,5.70411,6.47134,7.4897,8.1208,8.84662,9.21834,9.4562,8.22122,7.08893,6.1362,5.39729,4.87929,4.29926,4.15266,5.20523,7.9203,9.491
6716.8501,6.88056,5.89904,5.08611,5.11971,5.73997,6.46608,7.53459,8.17621,8.86078,9.24831,9.41272,8.29788,7.18176,6.15122,5.44858,4.93777,4.25092,4.1518,5.19731,7.84602,9.47828
6717.3325,6.88993,5.84015,5.04861,5.11423,5.77013,6.48521,7.57279,8.23648,8.87896,9.26311,9.40452,8.35398,7.28084,6.17019,5.51148,4.97744,4.18364,4.18172,5.19556,7.78797,9.47775
6717.8145,6.88351,5.82228,4.99988,5.11086,5.78453,6.5383,7.60958,8.29296,8.90461,9.27675,9.44667,8.38136,7.3814,6.19937,5.57489,4.99185,4.1175,4.2322,5.19251,7.74416,9.48038
6718.2964,6.84754,5.83632,4.94655,5.12419,5.78196,6.62108,7.64498,8.34241,8.94015,9.30434,9.53564,8.38539,7.47707,6.23752,5.62188,4.98466,4.07374,4.28541,5.18348,7.71249,9.47431
6718.7788,6.77952,5.86378,4.89462,5.15738,5.76996,6.71686,7.67525,8.3864,8.98633,9.35416,9.65121,8.38358,7.5603,6.2776,5.63688,4.96599,4.06641,4.32592,5.16607,7.68906,9.44936
6719.2607,6.6894,5.88464,4.84962,5.19899,5.76085,6.80466,7.69769,8.42741,9.04191,9.42384,9.76637,8.39604,7.62349,6.31286,5.61468,4.94674,4.09796,4.34488,5.1382,7.66664,9.40073
6719.7432,6.59646,5.88495,4.81652,5.22856,5.76676,6.8689,7.71455,8.46596,9.10391,9.50305,9.86055,8.43349,7.66131,6.34304,5.5659,4.93393,4.16049,4.33823,5.09777,7.63541,9.33103
6720.2251,6.52282,5.86124,4.79857,5.22797,5.79585,6.90448,7.73283,8.50115,9.16831,9.58068,9.92844,8.49113,7.67363,6.37557,5.51488,4.92906,4.24079,4.3038,5.04445,7.58645,9.25024
6720.707,6.48521,5.81993,4.79571,5.19186,5.85032,6.91505,7.76012,8.53365,9.2313,9.65169,9.97943,8.55269,7.66745,6.42051,5.49022,4.92969,4.32553,4.24195,4.98165,7.51597,9.17343
6721.1895,6.48797,5.77229,4.80391,5.13154,5.92556,6.90774,7.79962,8.56771,9.29032,9.71928,10.0282,8.60215,7.65598,6.48272,5.51269,4.93272,4.40368,4.15962,4.9159,7.4276,9.11571
6721.6714,6.52049,5.72782,4.81647,5.0706,6.0104,6.88916,7.84782,8.60991,9.34482,9.79133,10.0841,8.63512,7.65439,6.55683,5.58647,4.93696,4.46624,4.07266,4.85365,7.33127,9.08547
6722.1533,6.56087,5.69004,4.82672,5.03466,6.0892,6.86567,7.89612,8.66516,9.39597,9.87394,10.1462,8.662,7.67383,6.62863,5.69771,4.94352,4.50578,4.00209,4.79843,7.23936,9.0788
6722.6357,6.5849,5.65693,4.83058,5.04046,6.14643,6.84561,7.93523,8.73311,9.44547,9.96612,10.2078,8.70116,7.71708,6.68194,5.82026,4.95397,4.51798,3.96485,4.75142,7.16239,9.07911
6723.1177,6.57618,5.62509,4.82782,5.08902,6.17269,6.8393,7.95966,8.80735,9.49384,10.0591,10.2651,8.76706,7.77838,6.70654,5.9257,4.96838,4.50463,3.96474,4.71455,7.10619,9.06409
6723.6001,6.53249,5.59387,4.82158,5.16567,6.16907,6.85484,7.97007,8.87789,9.53916,10.14,10.3232,8.86129,7.84718,6.70284,5.99339,4.98507,4.47508,3.99044,4.69231,7.07108,9.01737
6724.082,6.465,5.56591,4.81668,5.24653,6.14674,6.89246,7.97292,8.93519,9.57751,10.1981,10.3927,8.97192,7.91355,6.68167,6.01732,5.00244,4.44352,4.02238,4.68898,7.05282,8.93833
6724.564,6.39124,5.54374,4.81749,5.30845,6.12128,6.94262,7.97768,8.97351,9.6055,10.2293,10.4811,9.08069,7.97171,6.66029,6.00763,5.0213,4.42267,4.04395,4.7026,7.04417,8.84326
6725.0464,6.32597,5.5255,4.82566,5.33808,6.10482,6.99081,7.99311,8.99244,9.62413,10.2377,10.5845,9.17263,8.0207,6.65689,5.98588,5.04554,4.41772,4.04966,4.72161,7.03689,8.75647
6725.5283,6.27538,5.50406,4.83854,5.33621,6.10083,7.02681,8.02352,8.99646,9.64127,10.2336,10.6878,9.2422,8.063,6.68484,5.97558,5.08022,4.42481,4.04514,4.72896,7.02391,8.69629
6726.0103,6.23742,5.47087,4.84921,5.31565,6.10473,7.05164,8.06668,8.99322,9.6704,10.2293,10.7725,9.29333,8.10319,6.74793,5.99115,5.12865,4.43484,4.04023,4.71278,7.00125,8.6651
6726.4927,6.20705,5.42207,4.84883,5.29408,6.10972,7.07677,8.11475,8.99124,9.72475,10.2362,10.8282,9.33466,8.14719,6.83801,6.03117,5.19053,4.43973,4.04074,4.67571,6.96868,8.64956
6726.9746,6.1819,5.36175,4.8311,5.28582,6.11353,7.11546,8.15835,8.99794,9.80961,10.2623,10.8588,9.37406,8.20142,6.93698,6.08001,5.26242,4.43661,4.04506,4.63471,6.92844,8.6305
6727.457,6.16401,5.29999,4.79661,5.29675,6.12121,7.17227,8.19221,9.01867,9.9175,10.3114,10.8797,9.41537,8.27027,7.02403,6.11786,5.33955,4.42779,4.04732,4.60972,6.88271,8.59538
6727.939,6.15654,5.24671,4.75413,5.32416,6.14197,7.23818,8.21915,9.05685,10.03,10.3836,10.9085,9.45841,8.35279,7.0855,6.1337,5.41688,4.41788,4.04379,4.60902,6.83133,8.54515
6728.4209,6.15846,5.20616,4.7172,5.36062,6.18215,7.2952,8.24945,9.11425,10.1261,10.4752,10.9559,9.50103,8.44107,7.12216,6.13312,5.48841,4.41133,4.03715,4.62239,6.77201,8.49196
6728.9033,6.1622,5.17581,4.69701,5.39846,6.239,7.32741,8.29521,9.19038,10.192,10.5798,11.0221,9.54154,8.52291,7.14876,6.13583,5.54587,4.41188,4.03526,4.62791,6.7033,8.45028
6729.3853,6.15665,5.14996,4.69568,5.43218,6.2997,7.3313,8.36297,9.28085,10.2276,10.6894,11.1004,9.58032,8.58878,7.18502,6.16408,5.57932,4.42293,4.04547,4.60767,6.62827,8.4277
6729.8672,6.13372,5.12504,4.70445,5.45804,6.34677,7.31849,8.44911,9.37604,10.2443,10.7954,11.1841,9.62017,8.63873,7.24326,6.22938,5.58102,4.44665,4.06883,4.56056,6.55618,8.42109
6730.3496,6.09331,5.10221,4.70838,5.47228,6.36748,7.30971,8.54132,9.46239,10.2585,10.8911,11.2699,9.66542,8.68406,7.32066,6.32571,5.55091,4.48162,4.09844,4.50253,6.49961,8.41931
6730.8315,6.04266,5.08584,4.69504,5.47047,6.36168,7.32395,8.62502,9.52707,10.2836,10.9729,11.3572,9.71995,8.74137,7.40134,6.43265,5.50029,4.52128,4.12297,4.45474,6.46807,8.40979
6731.314,5.99054,5.07926,4.66197,5.4491,6.34329,7.36927,8.69064,9.56428,10.3271,11.0419,11.4436,9.78494,8.82205,7.4666,6.5255,5.45009,4.55571,4.13289,4.42883,6.46125,8.38467
6731.7959,5.94055,5.08109,4.61823,5.40893,6.33341,7.43983,8.73743,9.57953,10.3915,11.1034,11.5222,9.85727,8.92401,7.50641,6.58593,5.42317,4.57673,4.12558,4.42035,6.46668,8.34325
6732.2778,5.88893,5.08476,4.57917,5.35772,6.34838,7.51948,8.772,9.58844,10.4767,11.1648,11.5836,9.93025,9.03167,7.52422,6.60786,5.43399,4.58318,4.10642,4.41433,6.46389,8.29007
6732.7603,5.82833,5.08147,4.55781,5.30996,6.38965,7.58937,8.80331,9.6101,10.5807,11.2318,11.6223,9.99678,9.12463,7.53278,6.59752,5.48131,4.58202,4.08575,4.39778,6.43391,8.23045
6733.2422,5.75449,5.06447,4.55833,5.28261,6.44251,7.63524,8.83755,9.65849,10.6976,11.305,11.6422,10.0538,9.18925,7.545,6.56978,5.5489,4.58411,4.07389,4.36897,6.36867,8.16678
6733.7241,5.67073,5.03196,4.57546,5.28836,6.48551,7.65174,8.87564,9.73684,10.8154,11.3786,11.6575,10.1052,9.22555,7.56723,6.54362,5.61411,4.5973,4.07688,4.33686,6.27475,8.09835
6734.2065,5.58732,4.98711,4.59912,5.32974,6.5047,7.64311,8.91405,9.83754,10.9172,11.4436,11.6867,10.1615,9.2455,7.59935,6.53768,5.65993,4.62175,4.09457,4.31261,6.16919,8.02456
6734.6885,5.51677,4.93566,4.62067,5.39763,6.50355,7.62072,8.94774,9.94662,10.987,11.4936,11.7427,10.2343,9.26506,7.64002,6.56523,5.68326,4.65039,4.12124,4.30077,6.07012,7.94897
6735.1709,5.4688,4.88312,4.63662,5.47573,6.50127,7.59884,8.97355,10.0498,11.0171,11.5298,11.8263,10.329,9.29618,7.69155,6.62896,5.69468,4.67386,4.14801,4.29719,5.9883,7.88021
6735.6528,5.44779,4.83357,4.64815,5.54915,6.5203,7.5898,8.99262,10.1367,11.0132,11.5612,11.9257,10.44,9.3435,7.75953,6.7183,5.71004,4.68635,4.16634,4.29436,5.92493,7.82793
6736.1348,5.45275,4.79044,4.65792,5.61219,6.57125,7.60047,9.01052,10.2028,10.9932,11.6013,12.0242,10.5514,9.40639,7.84757,6.81229,5.73933,4.68899,4.17128,4.28878,5.87657,7.79615
6736.6172,5.47828,4.75804,4.66703,5.67019,6.64583,7.63157,9.03462,10.2487,10.9808,11.6611,12.1092,10.6448,9.48256,7.95171,6.88852,5.78048,4.68925,4.16326,4.28376,5.84246,7.77896
6737.0991,5.51527,4.74168,4.67428,5.73383,6.72236,7.68014,9.06959,10.2786,10.9958,11.7456,12.1787,10.7089,9.56934,8.05965,6.93408,5.82191,4.69721,4.14741,4.28535,5.82725,7.76254
6737.5811,5.55172,4.74536,4.67766,5.80928,6.77952,7.74333,9.11368,10.2986,11.0467,11.8533,12.239,10.7465,9.66203,8.15599,6.95203,5.85144,4.72085,4.13066,4.29538,5.83616,7.73304
6738.0635,5.57528,4.76834,4.67638,5.891,6.8084,7.82037,9.15889,10.3152,11.1297,11.9782,12.2993,10.7727,9.75196,8.22986,6.95931,5.86478,4.76226,4.11811,4.30788,5.8657,7.68498
6738.5454,5.57733,4.80338,4.67213,5.96223,6.81503,7.9112,9.19595,10.3334,11.2322,12.1112,12.3658,10.8056,9.82769,8.27947,6.97698,5.86764,4.8161,4.11112,4.31231,5.89837,7.62429
6739.0278,5.55677,4.83842,4.66882,6.00317,6.81327,8.01264,9.22172,10.3563,11.3406,12.2411,12.4399,10.8565,9.87993,8.31075,7.01865,5.87067,4.87119,4.10836,4.30123,5.90758,7.5638
6739.5098,5.5209,4.86104,4.67145,6.00181,6.81424,8.11562,9.24359,10.3849,11.4458,12.3547,12.5213,10.9242,9.90725,8.33185,7.08372,5.88186,4.91495,4.10909,4.27638,5.87208,7.51465
6739.9917,5.48197,4.86293,4.68448,5.96041,6.82029,8.20672,9.27708,10.4194,11.5451,12.441,12.6112,10.9995,9.91856,8.34794,7.15892,5.9024,4.93879,4.11582,4.24833,5.7907,7.47967
6740.4741,5.451,4.84161,4.71004,5.89411,6.82675,8.27412,9.3368,10.4603,11.6393,12.4974,12.7131,11.0745,9.93002,8.36043,7.22644,5.92862,4.94182,4.13393,4.22977,5.68634,7.45325
6740.9561,5.4321,4.79928,4.74625,5.8233,6.82863,8.31419,9.42651,10.5094,11.7291,12.5335,12.8295,11.1496,9.95803,8.3705,7.27358,5.95728,4.93065,4.16773,4.22741,5.59444,7.42694
6741.438,5.42025,4.74095,4.78636,5.76521,6.82621,8.33416,9.53499,10.569,11.8122,12.5691,12.9585,11.2338,10.0123,8.38332,7.29842,5.9892,4.91536,4.21572,4.23821,5.54243,7.3961
6741.9204,5.40349,4.674,4.81969,5.72971,6.8255,8.34835,9.64116,10.6416,11.885,12.6243,13.0926,11.3362,10.0927,8.40894,7.30947,6.02833,4.90447,4.26868,4.25218,5.5337,7.36299
6742.4023,5.36856,4.60852,4.83469,5.7202,6.83397,8.37015,9.72512,10.728,11.9462,12.7086,13.2215,11.4576,10.1907,8.45849,7.32051,6.07773,4.90186,4.31254,4.259,5.54699,7.33484
6742.8848,5.30752,4.55611,4.82341,5.73657,6.85583,8.40468,9.77828,10.8266,11.9989,12.8147,13.337,11.5873,10.2944,8.53834,7.34395,6.13646,4.90717,4.335,4.2535,5.55154,7.31907
6743.3667,5.22272,4.52516,4.78541,5.77685,6.89046,8.44681,9.80636,10.9328,12.0502,12.924,13.4349,11.7083,10.3935,8.64649,7.38615,6.20003,4.91844,4.33168,4.2368,5.52738,7.31894
6743.8486,5.12765,4.51493,4.72935,5.83627,6.9348,8.48551,9.82427,11.0382,12.1084,13.0176,13.5152,11.8064,10.4828,8.77356,7.44621,6.26343,4.93436,4.30819,4.21346,5.47686,7.33155
6744.3311,5.04261,4.51346,4.6712,5.90557,6.98702,8.51144,9.84697,11.133,12.1801,13.0879,13.5784,11.8763,10.5621,8.90726,7.51776,6.32351,4.95455,4.27671,4.18803,5.42046,7.34836
6744.813,4.98636,4.50309,4.62948,5.97153,7.04792,8.52313,9.88236,11.2086,12.2692,13.1412,13.6246,11.9223,10.6338,9.03677,7.59241,6.37872,4.97835,4.24944,4.16339,5.38092,7.35723
6745.2949,4.96753,4.47184,4.61895,6.02083,7.11866,8.52776,9.92983,11.2617,12.3776,13.1924,13.6548,11.9546,10.7007,9.15425,7.66282,6.42721,5.00402,4.23303,4.14165,5.36769,7.34583
6745.7773,4.98031,4.42297,4.64466,6.04555,7.19648,8.53653,9.98379,11.2968,12.5046,13.2549,13.6735,11.985,10.764,9.25382,7.72467,6.46591,5.02957,4.22705,4.1255,5.37174,7.30574
6746.2593,5.00692,4.37506,4.69886,6.04689,7.27234,8.55769,10.0385,11.325,12.6455,13.3334,13.6908,12.0254,10.824,9.33045,7.77744,6.49226,5.05473,4.22727,4.11819,5.37284,7.23634
6746.7417,5.02593,4.3507,4.76248,6.03464,7.3329,8.59178,10.0911,11.3592,12.7882,13.4233,13.7208,12.0876,10.8816,9.38137,7.82457,6.50731,5.08218,4.23104,4.12183,5.35241,7.14627
6747.2236,5.02173,4.36083,4.81199,6.02259,7.36665,8.63234,10.141,11.4086,12.9143,13.5164,13.7766,12.1793,10.9404,9.40944,7.87305,6.51704,5.11664,4.2411,4.13527,5.3033,7.05097
6747.7056,4.99059,4.3956,4.82933,6.02243,7.3704,8.67157,10.1892,11.4761,13.0047,13.6066,13.8658,12.299,11.006,9.42534,7.93153,6.53019,5.16209,4.26501,4.15329,5.23156,6.96662
6748.188,4.94065,4.42901,4.81072,6.03929,7.35181,8.70723,10.2366,11.5589,13.0491,13.6945,13.988,12.4323,11.0848,9.44544,8.00654,6.55358,5.21885,4.31,4.16784,5.15168,6.90355
6748.6699,4.88685,4.43499,4.76898,6.0709,7.326,8.74568,10.2849,11.6528,13.0542,13.7864,14.1354,12.555,11.1809,9.48519,8.09759,6.58834,5.28281,4.37621,4.17094,5.07971,6.86254
6749.1519,4.84398,4.40434,4.7272,6.11035,7.30834,8.79835,10.3372,11.7549,13.0427,13.8894,14.2966,12.6445,11.294,9.55143,8.19444,6.62966,5.34712,4.45284,4.15811,5.02787,6.83639
6749.6343,4.82129,4.35064,4.70685,6.15064,7.30838,8.87362,10.3981,11.863,13.0447,14.0063,14.4601,12.6936,11.419,9.63888,8.2796,6.67037,5.40529,4.52063,4.13074,5.00122,6.81522
6750.1162,4.82032,4.30134,4.71721,6.18851,7.32861,8.96982,10.4709,11.9726,13.0832,14.1316,14.6167,12.7158,11.5476,9.73308,8.33654,6.70567,5.45328,4.56062,4.09647,4.99607,6.79204
6750.5986,4.8357,4.28038,4.7523,6.22579,7.36781,9.0744,10.5556,12.0753,13.1637,14.2532,14.7602,12.7401,11.6714,9.81825,8.35993,6.73597,5.48934,4.56454,4.06669,5.00036,6.7649
6751.0806,4.85745,4.2944,4.79653,6.26774,7.425,9.17047,10.6478,12.1615,13.2742,14.358,14.8868,12.7946,11.784,9.88515,8.3613,6.76647,5.51221,4.54064,4.05178,4.99736,6.7354
6751.5625,4.87371,4.33092,4.83446,6.31906,7.4999,9.24607,10.7398,12.2277,13.394,14.4399,14.9941,12.8917,11.883,9.93472,8.36554,6.80418,5.51994,4.51058,4.05576,4.97288,6.70532
6752.0449,4.87299,4.36853,4.85816,6.37979,7.58933,9.30005,10.8241,12.2808,13.5058,14.5035,15.0815,13.0223,11.9708,9.97615,8.39886,6.85433,5.51095,4.49805,4.07339,4.92292,6.67449
6752.5269,4.84615,4.39086,4.86829,6.44323,7.68293,9.34076,10.8961,12.3366,13.604,14.5629,15.1506,13.1631,12.0525,10.0213,8.47488,6.9178,5.4873,4.51562,4.0921,4.85653,6.641
6753.0088,4.78846,4.39469,4.87005,6.4976,7.763,9.37932,10.9552,12.4106,13.693,14.633,15.2071,13.2914,12.1338,10.0791,8.5871,6.99059,5.4576,4.55754,4.09816,4.79097,6.60293
6753.4912,4.70192,4.38783,4.86846,6.53114,7.81014,9.42266,11.0038,12.5074,13.7797,14.7217,15.2613,13.3975,12.2176,10.1521,8.71251,7.06528,5.4365,4.60349,4.08395,4.74135,6.55955
6753.9731,4.59707,4.38004,4.86672,6.53813,7.81239,9.47089,11.0463,12.6161,13.8662,14.8254,15.326,13.488,12.3026,10.2363,8.82402,7.13387,5.43959,4.63104,4.05169,4.71162,6.51115
6754.4556,4.49235,4.37474,4.86752,6.52242,7.77217,9.51955,11.0881,12.716,13.9484,14.9327,15.4116,13.5787,12.3849,10.3242,8.90401,7.19105,5.47594,4.62936,4.01131,4.69351,6.458
6754.9375,4.4094,4.36746,4.8745,6.49605,7.7068,9.56373,11.135,12.7895,14.0209,15.0323,15.5212,13.6827,12.4604,10.4079,8.95129,7.23614,5.54264,4.60549,3.97414,4.67425,6.40005
6755.4194,4.36483,4.35139,4.89104,6.47356,7.64208,9.60068,11.1918,12.8329,14.0834,15.1196,15.6479,13.8017,12.528,10.4826,8.97822,7.27257,5.62557,4.57932,3.94718,4.64718,6.33814
6755.9019,4.3623,4.32473,4.91701,6.46567,7.6026,9.62984,11.26,12.859,14.1427,15.1977,15.7779,13.9239,12.5903,10.549,9.00154,7.30508,5.70618,4.57081,3.93182,4.61707,6.2757
6756.3838,4.38964,4.29381,4.94654,6.47608,7.60367,9.65211,11.3357,12.8886,14.2075,15.2736,15.8979,14.0312,12.6525,10.6125,9.03336,7.33643,5.77052,4.58768,3.9271,4.59598,6.21903
6756.8657,4.4237,4.26982,4.96964,6.50291,7.64786,9.67,11.4108,12.9386,14.2824,15.3537,16.0028,14.1089,12.7205,10.6812,9.0775,7.36632,5.81517,4.62143,3.9338,4.5931,6.17505
6757.3481,4.44081,4.26195,4.97771,6.5424,7.72638,9.68848,11.4769,13.014,14.3642,15.4419,16.0988,14.1541,12.7994,10.7626,9.13158,7.39352,5.84693,4.65352,3.95501,4.60651,6.14721
6757.8301,4.42746,4.27211,4.96931,6.59144,7.82367,9.71481,11.5309,13.1077,14.4463,15.5416,16.199,14.1782,12.8924,10.8593,9.19156,7.41989,5.87704,4.66747,3.99214,4.62297,6.13229
6758.3125,4.38495,4.29462,4.95218,6.64688,7.92343,9.75583,11.5775,13.2077,14.5259,15.6587,16.3161,14.2021,13.0009,10.9685,9.25486,7.45303,5.91342,4.65914,4.03976,4.62586,6.12044
6758.7944,4.32622,4.32028,4.93956,6.70309,8.01392,9.8139,11.6276,13.3047,14.608,15.8002,16.4544,14.2476,13.1232,11.0822,9.32039,7.50423,5.95553,4.63884,4.0841,4.60537,6.09926
6759.2764,4.26738,4.34134,4.94291,6.7511,8.09078,9.88425,11.6919,13.3968,14.7022,15.9696,16.6076,14.3293,13.2541,11.191,9.38699,7.58191,5.99424,4.62438,4.10774,4.56387,6.0601
6759.7588,4.21978,4.35372,4.96532,6.78172,8.15639,9.95625,11.7753,13.4875,14.8149,16.161,16.7612,14.4492,13.3861,11.2878,9.45253,7.68437,6.01685,4.62985,4.09829,4.51365,6.00305
6760.2407,4.1866,4.35608,4.99969,6.79126,8.21626,10.0182,11.8753,13.5815,14.943,16.3569,16.8995,14.5988,13.5121,11.371,9.51517,7.79695,6.01475,4.65749,4.05562,4.46934,5.93804
6760.7227,4.16435,4.34788,5.03234,6.78572,8.27436,10.0633,11.9841,13.6805,15.0747,16.5324,17.0118,14.7639,13.6293,11.4441,9.57546,7.89689,5.98988,4.69751,3.99289,4.44048,5.88089
6761.2051,4.14687,4.32899,5.05008,6.77971,8.33016,10.0931,12.0934,13.7817,15.1974,16.6651,17.0966,14.9298,13.7401,11.5142,9.63706,7.96385,5.95661,4.73558,3.93097,4.42816,5.84609
6761.687,4.12918,4.30153,5.04697,6.78984,8.37897,10.1169,12.1969,13.8802,15.3066,16.7458,17.1626,15.0856,13.8502,11.5876,9.70453,7.99005,5.93701,4.76239,3.88965,4.42617,5.83947
6762.1694,4.10992,4.27172,5.02761,6.82622,8.41524,10.1477,12.2909,13.9725,15.408,16.7842,17.226,15.2248,13.9633,11.6676,9.77941,7.98392,5.95118,4.77915,3.88084,4.42453,5.85457
6762.6514,4.09209,4.24923,5.00587,6.88726,8.4366,10.1955,12.3724,14.0581,15.5131,16.8061,17.3053,15.3452,14.0783,11.7533,9.85766,7.96492,6.00744,4.79546,3.9064,4.4133,5.87481
6763.1333,4.08182,4.24311,4.99955,6.96072,8.44628,10.2633,12.4396,14.14,15.6304,16.8426,17.4136,15.4496,14.1892,11.8416,9.93108,7.95341,6.09778,4.82183,3.95986,4.38564,5.88112
6763.6157,4.08507,4.2567,5.02338,7.03006,8.45268,10.346,12.4927,14.2222,15.76,16.9172,17.5528,15.545,14.2905,11.9303,9.99252,7.96203,6.20188,4.86247,4.02933,4.33998,5.86108
6764.0977,4.10312,4.2848,5.0826,7.08215,8.46657,10.433,12.5361,14.3079,15.8955,17.0365,17.7116,15.6415,14.3813,12.0209,10.0416,7.99385,6.29726,4.91323,4.09949,4.28129,5.81473
6764.5796,4.12945,4.31564,5.16978,7.11235,8.49736,10.5143,12.5768,14.3995,16.0297,17.1885,17.8708,15.7477,14.4673,12.1185,10.0866,8.04656,6.36951,4.96543,4.15346,4.22023,5.75357
6765.062,4.15072,4.33666,5.26619,7.1251,8.55001,10.585,12.6216,14.4985,16.1604,17.3496,18.0133,15.8657,14.557,12.2282,10.1409,8.11789,6.41682,5.01206,4.17643,4.16971,5.69322
6765.5439,4.15256,4.34085,5.34809,7.13055,8.62341,10.6457,12.6741,14.6064,16.2907,17.4959,18.1347,15.9895,14.6567,12.3511,10.2149,8.20727,6.44699,5.05134,4.16154,4.13979,5.64439
6766.0264,4.12718,4.32988,5.3959,7.13959,8.71068,10.7003,12.7344,14.7229,16.4252,17.6139,18.2453,16.1081,14.7666,12.4814,10.3096,8.31254,6.47047,5.08542,4.11528,4.13354,5.60792
6766.5083,4.07777,4.3124,5.40244,7.15956,8.80137,10.7506,12.8013,14.8439,16.5633,17.7049,18.3643,16.2137,14.8811,12.6081,10.415,8.42546,6.49459,5.11614,4.05758,4.1464,5.57693
6766.9902,4.01676,4.29895,5.37604,7.19253,8.88486,10.7947,12.8755,14.9613,16.697,17.7827,18.5062,16.3081,14.9929,12.7202,10.5151,8.53113,6.52243,5.14201,4.01418,4.16955,5.5439
6767.4727,3.95901,4.29673,5.33619,7.23636,8.95369,10.8296,12.9595,15.0653,16.8124,17.8657,18.6702,16.4027,15.0963,12.8133,10.5962,8.61345,6.55509,5.1592,4.00421,4.19499,5.50694
