Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb)
594.45,-1.17549e-38,-1.17549e-38,0.0108495,-1.17549e-38,0.0240227,0.00330901,0.00889166,-1.17549e-38,0.0282302
594.9321,-1.17549e-38,-1.17549e-38,0.00127134,-1.17549e-38,0.00972043,0.0233842,0.0174024,-1.17549e-38,0.0427661
595.4142,-1.17549e-38,0.00281243,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0426914,0.0246497,-1.17549e-38,0.0601308
595.8963,-1.17549e-38,0.0279336,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0564631,0.0269036,-1.17549e-38,0.0731888
596.3784,-1.17549e-38,0.040806,-1.17549e-38,-1.17549e-38,0.00083489,0.0598713,0.0225394,-1.17549e-38,0.0756744
596.8605,-1.17549e-38,0.0425428,-1.17549e-38,-1.17549e-38,0.0123387,0.0507205,0.0126577,-1.17549e-38,0.0653708
597.3427,0.00357357,0.0381359,-1.17549e-38,-1.17549e-38,0.0260278,0.0314468,0.000962511,-1.17549e-38,0.0452738
597.8248,0.030172,0.0326469,0.00411454,-1.17549e-38,0.0376384,0.0087758,-1.17549e-38,-1.17549e-38,0.022087
598.3069,0.0508123,0.028229,0.00192194,0.00408204,0.0437004,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00299649
598.789,0.057846,0.0237771,-1.17549e-38,0.00966517,0.0420694,-1.17549e-38,0.00584747,0.0147839,-1.17549e-38
599.2711,0.0484466,0.0169552,-1.17549e-38,0.0136114,0.0324459,-1.17549e-38,0.0267389,0.0480482,-1.17549e-38
599.7532,0.0261205,0.0068547,-1.17549e-38,0.0175078,0.0168806,-1.17549e-38,0.0489229,0.0700161,-1.17549e-38
600.2354,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0220461,-1.17549e-38,0.011759,0.0635565,0.0776203,0.00695334
600.7175,-1.17549e-38,-1.17549e-38,0.000739023,0.0268483,-1.17549e-38,0.0203358,0.0656415,0.072352,0.0159002
601.1996,-1.17549e-38,-1.17549e-38,0.00748655,0.030594,-1.17549e-38,0.0229546,0.0574166,0.0573925,0.0215823
601.6817,-1.17549e-38,-1.17549e-38,0.0061639,0.0314461,-1.17549e-38,0.0205813,0.0470116,0.0355408,0.0214943
602.1638,0.000321113,0.000265508,-1.17549e-38,0.0277021,-1.17549e-38,0.0150798,0.0429501,0.00956439,0.013749
602.6459,0.0184068,0.0127797,-1.17549e-38,0.018469,-1.17549e-38,0.007396,0.0482791,-1.17549e-38,-1.17549e-38
603.1281,0.0291258,0.0220028,-1.17549e-38,0.00413034,-1.17549e-38,-1.17549e-38,0.0583797,-1.17549e-38,-1.17549e-38
603.6102,0.030096,0.0251361,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0639725,-1.17549e-38,-1.17549e-38
604.0923,0.0244046,0.0228439,0.0159014,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0573158,-1.17549e-38,-1.17549e-38
604.5744,0.0176804,0.0190012,0.0370154,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0373683,-1.17549e-38,-1.17549e-38
605.0565,0.0141017,0.0185647,0.0496188,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0104884,0.0238011,-1.17549e-38
605.5386,0.0141543,0.0245686,0.0474425,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0473461,-1.17549e-38
606.0208,0.0153764,0.0359248,0.0302101,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0581312,-1.17549e-38
606.5029,0.0149616,0.0474036,0.00295969,-1.17549e-38,-1.17549e-38,0.00863012,-1.17549e-38,0.0542165,0.00880615
606.985,0.0119066,0.0520227,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0247854,-1.17549e-38,0.039007,0.0201628
607.4671,0.00717526,0.0446844,-1.17549e-38,0.00174217,-1.17549e-38,0.0323597,-1.17549e-38,0.01925,0.0222561
607.9492,0.00225637,0.0251148,-1.17549e-38,0.0124104,-1.17549e-38,0.0314088,0.013797,0.00246817,0.0161735
608.4313,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0171922,-1.17549e-38,0.0259135,0.0230438,-1.17549e-38,0.00525637
608.9135,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0181617,-1.17549e-38,0.0211906,0.0275847,-1.17549e-38,-1.17549e-38
609.3956,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0185995,-1.17549e-38,0.0210126,0.0297606,0.0151993,-1.17549e-38
609.8777,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0209281,-1.17549e-38,0.0261536,0.0328223,0.0377961,-1.17549e-38
610.3598,0.00193149,-1.17549e-38,0.00780174,0.025355,-1.17549e-38,0.0349096,0.0389672,0.0596085,-1.17549e-38
610.8419,0.0210099,-1.17549e-38,0.0156328,0.0300159,0.00562347,0.0448086,0.0476906,0.072878,-1.17549e-38
611.324,0.0479698,0.0122335,0.0142461,0.0323747,0.0121553,0.054166,0.0553905,0.0723926,-1.17549e-38
611.8062,0.0760339,0.0304124,0.00575636,0.030838,0.0166538,0.0625714,0.0568227,0.0575355,-1.17549e-38
612.2883,0.096106,0.0409778,-1.17549e-38,0.0255329,0.0174265,0.070281,0.0479583,0.0325713,-1.17549e-38
612.7704,0.100945,0.0434289,-1.17549e-38,0.017925,0.0140059,0.0771719,0.0287152,0.00507712,-1.17549e-38
613.2525,0.0886861,0.0389711,-1.17549e-38,0.00980159,0.00743051,0.0820409,0.00383155,-1.17549e-38,-1.17549e-38
613.7346,0.0637593,0.0291246,-1.17549e-38,0.00245986,-1.17549e-38,0.0827104,-1.17549e-38,-1.17549e-38,-1.17549e-38
614.2167,0.03483,0.0150032,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0769347,-1.17549e-38,-1.17549e-38,-1.17549e-38
614.6989,0.0111312,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0637009,-1.17549e-38,-1.17549e-38,0.000850843
615.181,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0443388,-1.17549e-38,0.01992,0.0143857
615.6631,0.00162507,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.02296,-1.17549e-38,0.0447618,0.0275607
616.1452,0.0164585,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00588477,0.0193333,0.0625293,0.0383315
616.6273,0.0381687,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0320368,0.0679433,0.0444434
617.1094,0.0583761,-1.17549e-38,-1.17549e-38,0.00231193,-1.17549e-38,0.00769354,0.0336496,0.060021,0.0437901
617.5916,0.0683776,-1.17549e-38,-1.17549e-38,0.00494119,-1.17549e-38,0.0267657,0.0240517,0.0433136,0.0353112
618.0737,0.0630041,0.00897525,-1.17549e-38,0.00582265,-1.17549e-38,0.0471926,0.00804889,0.0261363,0.0197561
618.5558,0.0433488,0.0281413,0.000518129,0.00564952,-1.17549e-38,0.0577348,-1.17549e-38,0.0159393,-1.17549e-38
619.0379,0.0159562,0.039012,0.00756761,0.0053912,-1.17549e-38,0.0521868,-1.17549e-38,0.0151662,-1.17549e-38
619.52,-1.17549e-38,0.0416603,0.0141828,0.00555743,0.00497696,0.0326508,-1.17549e-38,0.0205308,-1.17549e-38
620.0021,-1.17549e-38,0.0385018,0.018858,0.00607419,0.00779207,0.00804222,0.007918,0.0253987,-1.17549e-38
620.4843,-1.17549e-38,0.032374,0.019573,0.00669469,0.00541592,-1.17549e-38,0.0260454,0.0233138,-1.17549e-38
620.9664,-1.17549e-38,0.0253278,0.0149233,0.00746881,-1.17549e-38,-1.17549e-38,0.0390707,0.011069,-1.17549e-38
621.4485,-1.17549e-38,0.0183136,0.00545561,0.00882352,-1.17549e-38,-1.17549e-38,0.0411555,-1.17549e-38,-1.17549e-38
621.9306,-1.17549e-38,0.0115055,-1.17549e-38,0.0111517,-1.17549e-38,0.00322498,0.0320155,-1.17549e-38,-1.17549e-38
622.4127,-1.17549e-38,0.00488039,-1.17549e-38,0.0142755,-1.17549e-38,0.00995792,0.0169952,-1.17549e-38,0.0100971
622.8948,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0173132,-1.17549e-38,0.00588058,0.00370001,-1.17549e-38,0.0221838
623.377,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0191189,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0279129
623.8591,-1.17549e-38,-1.17549e-38,0.00318193,0.0189659,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0301678
624.3412,-1.17549e-38,-1.17549e-38,0.0173694,0.0169513,0.00590721,-1.17549e-38,0.00506322,-1.17549e-38,0.0324055
624.8233,-1.17549e-38,0.00565093,0.028108,0.0138317,0.0128303,-1.17549e-38,0.0106773,-1.17549e-38,0.0362738
625.3054,-1.17549e-38,0.0212066,0.0322956,0.0104535,0.0172614,0.0291632,0.0136392,-1.17549e-38,0.0408063
625.7875,-1.17549e-38,0.040284,0.029976,0.00728315,0.0187322,0.0620281,0.0146804,0.00856483,0.0435597
626.2697,-1.17549e-38,0.0592702,0.0237703,0.00442851,0.0175802,0.0868284,0.0157588,0.0283983,0.0425762
626.7518,-1.17549e-38,0.0746579,0.0170053,0.00205311,0.0150794,0.0956339,0.0172002,0.0407795,0.037569
627.2339,-1.17549e-38,0.0841834,0.0118532,0.00068735,0.0131352,0.0863634,0.0164911,0.0452399,0.0296522
627.716,-1.17549e-38,0.0870786,0.0086032,0.0010431,0.0134729,0.0625051,0.00992008,0.0440561,0.0202761
628.1981,-1.17549e-38,0.0836001,0.00628056,0.00342215,0.016686,0.0313462,-1.17549e-38,0.0408278,0.0105332
628.6802,-1.17549e-38,0.074579,0.00393722,0.00723274,0.0217378,0.00183102,-1.17549e-38,0.0382884,0.00137122
629.1624,-1.17549e-38,0.0615139,0.00163421,0.0111221,0.0263365,-1.17549e-38,-1.17549e-38,0.0366121,-1.17549e-38
629.6445,-1.17549e-38,0.0469277,0.000500558,0.0137666,0.0280809,-1.17549e-38,-1.17549e-38,0.0332513,-1.17549e-38
630.1266,-1.17549e-38,0.0341536,0.001987,0.0147785,0.025744,-1.17549e-38,-1.17549e-38,0.024452,-1.17549e-38
630.6087,0.0114668,0.0261057,0.00697361,0.0149939,0.0199236,0.00893253,-1.17549e-38,0.00759283,0.00152536
631.0908,0.0263555,0.0236543,0.0153329,0.015824,0.0126917,0.0287073,-1.17549e-38,-1.17549e-38,0.0128012
631.5729,0.03978,0.0249396,0.0260381,0.0180639,0.00649099,0.0386406,-1.17549e-38,-1.17549e-38,0.0235892
632.0551,0.0519446,0.0264825,0.0374814,0.0210026,0.00291556,0.0339127,-1.17549e-38,-1.17549e-38,0.0305532
632.5372,0.0621145,0.0255548,0.0476992,0.0225293,0.00201321,0.0165116,-1.17549e-38,-1.17549e-38,0.0324066
633.0193,0.067414,0.0220661,0.0545565,0.0202773,0.00242837,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0302169
633.5014,0.0637478,0.0184071,0.0561814,0.0131083,0.00225864,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0262211
633.9835,0.0489101,0.0172854,0.0517753,0.00197881,0.000143783,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0221253
634.4656,0.025732,0.0192696,0.0424501,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0181923
634.9478,0.00236564,0.0220542,0.0314062,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0243045,0.01372
635.4299,-1.17549e-38,0.0221138,0.0229523,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00209677,0.0519835,0.00837465
635.912,-1.17549e-38,0.0174961,0.0206001,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00755204,0.0660193,0.00315539
636.3941,0.00274011,0.00956496,0.0252618,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0144472,0.0644793,7.10745e-05
636.8762,0.0191198,0.00237133,0.034681,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0240199,0.0497181,0.000698836
637.3583,0.0290566,0.000198333,0.0444612,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0346199,0.0275132,0.00475126
637.8405,0.0286283,0.00502203,0.0500538,-1.17549e-38,0.00285643,-1.17549e-38,0.0426939,0.00518065,0.00980634
638.3226,0.0215803,0.01534,0.0486144,-1.17549e-38,0.00519108,0.016842,0.0452888,-1.17549e-38,0.012502
638.8047,0.0159078,0.0267174,0.0399174,-1.17549e-38,0.00616344,0.0438589,0.0419323,-1.17549e-38,0.0104622
639.2868,0.0176049,0.0335247,0.0261582,-1.17549e-38,0.00664554,0.0650995,0.03445,-1.17549e-38,0.00370097
639.7689,0.0261631,0.0311024,0.0110275,-1.17549e-38,0.00750865,0.0763311,0.0251028,-1.17549e-38,-1.17549e-38
640.251,0.0350232,0.0177056,-1.17549e-38,-1.17549e-38,0.00927042,0.0760458,0.014833,-1.17549e-38,-1.17549e-38
640.7332,0.0363924,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0120311,0.0655989,0.00316405,-1.17549e-38,-1.17549e-38
641.2153,0.0266899,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0155241,0.0483276,-1.17549e-38,-1.17549e-38,-1.17549e-38
641.6974,0.00886196,-1.17549e-38,0.00448135,-1.17549e-38,0.0190932,0.0279648,-1.17549e-38,-1.17549e-38,-1.17549e-38
642.1795,-1.17549e-38,-1.17549e-38,0.0193451,-1.17549e-38,0.0216308,0.00705726,-1.17549e-38,-1.17549e-38,-1.17549e-38
642.6616,-1.17549e-38,-1.17549e-38,0.033457,0.00219091,0.0217145,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
643.1437,-1.17549e-38,-1.17549e-38,0.0405807,0.00256094,0.018107,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00200641
643.6259,-1.17549e-38,-1.17549e-38,0.036615,-1.17549e-38,0.010469,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.010295
644.108,0.0205857,0.00759773,0.0219771,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0178444
644.5901,0.048342,0.0167094,0.00199858,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0225177
645.0722,0.0726134,0.0199055,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0225523
645.5543,0.0871434,0.0213647,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00991546,-1.17549e-38,0.0177046
646.0364,0.0881889,0.0244094,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0226685,-1.17549e-38,0.0096573
646.5186,0.0757774,0.029319,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0351919,0.0148966,0.00141613
647.0007,0.0535671,0.0337756,0.0113519,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0473603,0.0346455,-1.17549e-38
647.4828,0.0272033,0.0351851,0.0253239,-1.17549e-38,-1.17549e-38,0.0159191,0.0592755,0.0445317,-1.17549e-38
647.9649,0.00210484,0.0329057,0.0330431,0.00581254,-1.17549e-38,0.0241301,0.0706743,0.0411578,0.00133304
648.447,-1.17549e-38,0.0286858,0.0345498,0.0112275,-1.17549e-38,0.0263273,0.0799755,0.0277164,0.010745
648.9291,-1.17549e-38,0.0250297,0.0324084,0.0119371,-1.17549e-38,0.0267103,0.0841113,0.0125193,0.0209254
649.4113,-1.17549e-38,0.0229467,0.0296116,0.00775559,-1.17549e-38,0.0287142,0.0800217,0.00368684,0.0278184
649.8934,-1.17549e-38,0.0211573,0.0277516,0.000552657,-1.17549e-38,0.0333226,0.06712,0.00393707,0.0280676
650.3755,-1.17549e-38,0.0174781,0.0263916,-1.17549e-38,-1.17549e-38,0.0388807,0.0487476,0.00948852,0.0205186
650.8576,0.000124849,0.0111175,0.0235415,-1.17549e-38,-1.17549e-38,0.0422115,0.0311936,0.0134016,0.00703382
651.3397,0.0124556,0.0039956,0.0166263,-1.17549e-38,0.00537566,0.0403957,0.0206166,0.0103962,-1.17549e-38
651.8218,0.012849,8.02714e-05,0.003556,-1.17549e-38,0.0139842,0.0325848,0.0195643,-1.17549e-38,-1.17549e-38
652.304,-1.17549e-38,0.00301816,-1.17549e-38,-1.17549e-38,0.0216384,0.0210775,0.0251832,-1.17549e-38,-1.17549e-38
652.7861,-1.17549e-38,0.0134034,-1.17549e-38,-1.17549e-38,0.0255818,0.0107434,0.0305406,-1.17549e-38,-1.17549e-38
653.2682,-1.17549e-38,0.0274659,-1.17549e-38,-1.17549e-38,0.0243492,0.00649021,0.0286766,-1.17549e-38,0.00094301
653.7503,-1.17549e-38,0.0383045,-1.17549e-38,-1.17549e-38,0.0190026,0.00994738,0.0169397,-1.17549e-38,0.0147973
654.2324,-1.17549e-38,0.0392209,-1.17549e-38,-1.17549e-38,0.0128135,0.0176288,-1.17549e-38,-1.17549e-38,0.0230065
654.7145,-1.17549e-38,0.0273404,-1.17549e-38,-1.17549e-38,0.00942822,0.0222597,-1.17549e-38,0.0136109,0.022838
655.1967,-1.17549e-38,0.00547028,-1.17549e-38,0.00261121,0.0106506,0.0169229,-1.17549e-38,0.0257442,0.0157937
655.6788,0.0148491,-1.17549e-38,-1.17549e-38,0.00616958,0.0152745,-1.17549e-38,-1.17549e-38,0.0323921,0.0068042
656.1609,0.0349373,-1.17549e-38,-1.17549e-38,0.00985475,0.0197404,-1.17549e-38,-1.17549e-38,0.0346526,0.00191791
656.643,0.0468222,-1.17549e-38,-1.17549e-38,0.012536,0.0202188,-1.17549e-38,-1.17549e-38,0.0350766,0.0055687
657.1251,0.0508316,-1.17549e-38,0.0190433,0.0123837,0.0148019,-1.17549e-38,-1.17549e-38,0.0353564,0.0185904
657.6072,0.0479923,-1.17549e-38,0.0406961,0.00784111,0.00449815,-1.17549e-38,-1.17549e-38,0.0350368,0.0377298
658.0894,0.0393917,-1.17549e-38,0.0508592,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.032321,0.0567849
658.5715,0.0263423,-1.17549e-38,0.0488055,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0263895,0.0689873
659.0536,0.010451,-1.17549e-38,0.0369355,-1.17549e-38,-1.17549e-38,0.00791736,-1.17549e-38,0.0192213,0.0697962
659.5357,-1.17549e-38,-1.17549e-38,0.0196695,-1.17549e-38,-1.17549e-38,0.0164887,-1.17549e-38,0.0149907,0.0588637
660.0178,-1.17549e-38,-1.17549e-38,0.00147303,-1.17549e-38,-1.17549e-38,0.0151327,0.00460064,0.0170214,0.0400796
660.4999,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00747809,0.00519803,0.0245272,0.0196213
660.9821,-1.17549e-38,0.00181929,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000435455,0.0318988,0.00308723
661.4642,-1.17549e-38,0.00503763,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0315889,-1.17549e-38
661.9463,-1.17549e-38,0.00604372,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0189874,-1.17549e-38
662.4284,-1.17549e-38,0.0049558,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
662.9105,-1.17549e-38,0.0024357,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
663.3926,0.0140481,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0117328,-1.17549e-38,-1.17549e-38
663.8748,0.0349561,-1.17549e-38,-1.17549e-38,0.00209988,-1.17549e-38,-1.17549e-38,0.0259422,-1.17549e-38,-1.17549e-38
664.3569,0.0464132,-1.17549e-38,-1.17549e-38,0.0010338,0.00242747,-1.17549e-38,0.0392655,-1.17549e-38,0.00201198
664.839,0.0494726,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00754079,-1.17549e-38,0.0502265,-1.17549e-38,0.00830395
665.3211,0.0484257,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0118942,-1.17549e-38,0.0583723,0.00242512,0.0134227
665.8032,0.0477718,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0151787,-1.17549e-38,0.0636368,0.0124578,0.0155977
666.2853,0.0504627,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0173154,-1.17549e-38,0.0655959,0.00842446,0.0144674
666.7675,0.0576162,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0187139,-1.17549e-38,0.0626773,-1.17549e-38,0.0122577
667.2496,0.067729,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0212217,-1.17549e-38,0.0512009,-1.17549e-38,0.0164751
667.7317,0.0723016,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0294139,0.00485534,0.0265853,-1.17549e-38,0.0428901
668.2138,0.0545472,-1.17549e-38,-1.17549e-38,0.0165172,0.045282,0.0269765,-1.17549e-38,-1.17549e-38,0.0966154
668.6959,0.0192376,-1.17549e-38,-1.17549e-38,0.0322211,0.0556151,0.0341496,-1.17549e-38,-1.17549e-38,0.13469
669.178,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0348781,0.0514114,0.0357489,-1.17549e-38,-1.17549e-38,0.13221
669.6602,-1.17549e-38,-1.17549e-38,0.0518872,0.0316525,0.0389241,0.0385828,-1.17549e-38,-1.17549e-38,0.110718
670.1423,-1.17549e-38,-1.17549e-38,0.0713859,0.0275761,0.024213,0.0413932,-1.17549e-38,-1.17549e-38,0.086972
670.6244,-1.17549e-38,-1.17549e-38,0.0723349,0.0238783,0.0107535,0.0416943,-1.17549e-38,0.00131999,0.0669707
671.1065,-1.17549e-38,-1.17549e-38,0.0641119,0.0204674,0.00126673,0.0380677,-1.17549e-38,0.00652187,0.0528599
671.5886,-1.17549e-38,-1.17549e-38,0.0521893,0.0171168,-1.17549e-38,0.0306263,0.00097433,0.00448682,0.0452729
672.0707,-1.17549e-38,-1.17549e-38,0.0405353,0.014012,0.000440762,0.0209943,0.00421365,-1.17549e-38,0.0431715
672.5529,-1.17549e-38,-1.17549e-38,0.0318237,0.0118962,0.00687103,0.0115982,0.00589243,-1.17549e-38,0.043501
673.035,-1.17549e-38,-1.17549e-38,0.026894,0.0116712,0.0129312,0.00447497,0.00255403,-1.17549e-38,0.0419727
673.5171,0.00376502,-1.17549e-38,0.0248647,0.013635,0.0150194,0.000470398,-1.17549e-38,-1.17549e-38,0.034959
673.9992,0.0173976,-1.17549e-38,0.0242315,0.0169645,0.0119529,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0213932
674.4813,0.0315195,-1.17549e-38,0.0241215,0.0199534,0.00530514,0.000252931,-1.17549e-38,0.0146418,0.00356444
674.9634,0.0457475,-1.17549e-38,0.0246982,0.020973,-1.17549e-38,0.00232411,-1.17549e-38,0.0355516,-1.17549e-38
675.4456,0.0589876,-1.17549e-38,0.0264046,0.0195462,-1.17549e-38,0.00461886,-1.17549e-38,0.0553634,-1.17549e-38
675.9277,0.0693237,-1.17549e-38,0.0286763,0.0167313,-1.17549e-38,0.00634795,-1.17549e-38,0.0675477,-1.17549e-38
676.4098,0.0744087,-1.17549e-38,0.0293027,0.0144742,0.000200833,0.00720007,-1.17549e-38,0.0676971,-1.17549e-38
676.8919,0.0722772,-1.17549e-38,0.0252467,0.0143653,0.00791215,0.00768913,-1.17549e-38,0.0555094,-1.17549e-38
677.374,0.062382,-1.17549e-38,0.0146284,0.0166543,0.0145599,0.00903545,-1.17549e-38,0.0348352,0.00327939
677.8561,0.0464111,0.00133829,-1.17549e-38,0.0201461,0.0166057,0.0123369,0.00418423,0.0120073,0.0147772
678.3383,0.0282293,0.00802695,-1.17549e-38,0.0229588,0.0120585,0.0174091,0.0304252,-1.17549e-38,0.022185
678.8204,0.01254,0.00410252,-1.17549e-38,0.0235496,0.00173042,0.0221764,0.0567463,-1.17549e-38,0.0235423
679.3025,0.0026639,-1.17549e-38,-1.17549e-38,0.0213284,-1.17549e-38,0.0233476,0.0764485,-1.17549e-38,0.016735
679.7846,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0165908,-1.17549e-38,0.0182868,0.0831238,-1.17549e-38,0.000429377
680.2667,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0100139,-1.17549e-38,0.00703426,0.074288,0.0138046,-1.17549e-38
680.7488,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00218043,-1.17549e-38,-1.17549e-38,0.0533338,0.0301814,-1.17549e-38
681.231,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0283575,0.0409417,-1.17549e-38
681.7131,-1.17549e-38,-1.17549e-38,0.00560094,-1.17549e-38,0.00136934,-1.17549e-38,0.00838421,0.0438884,-1.17549e-38
682.1952,-1.17549e-38,-1.17549e-38,0.0167128,-1.17549e-38,0.00245052,-1.17549e-38,-1.17549e-38,0.0409416,-1.17549e-38
682.6773,-1.17549e-38,-1.17549e-38,0.0263227,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000591047,0.0369751,-1.17549e-38
683.1594,-1.17549e-38,-1.17549e-38,0.0317535,-1.17549e-38,-1.17549e-38,0.0124375,0.00778336,0.0368774,0.00205141
683.6415,-1.17549e-38,-1.17549e-38,0.0306617,-1.17549e-38,-1.17549e-38,0.0214457,0.0138685,0.0426463,0.0268014
684.1237,-1.17549e-38,-1.17549e-38,0.0229259,-1.17549e-38,-1.17549e-38,0.0222154,0.0140538,0.0523957,0.0396949
684.6058,-1.17549e-38,-1.17549e-38,0.0111631,-1.17549e-38,-1.17549e-38,0.0152594,0.00804268,0.0618099,0.0423621
685.0879,0.00216719,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00389395,-1.17549e-38,0.0668728,0.0402833
685.57,0.0075024,-1.17549e-38,-1.17549e-38,0.0110429,0.00226776,-1.17549e-38,-1.17549e-38,0.0659496,0.0379549
686.0521,0.0175138,-1.17549e-38,-1.17549e-38,0.021638,0.0138455,-1.17549e-38,-1.17549e-38,0.0599906,0.0355745
686.5342,0.0306615,0.0176878,-1.17549e-38,0.0266852,0.01538,-1.17549e-38,0.00715335,0.0511219,0.0294713
687.0164,0.0412161,0.0567016,-1.17549e-38,0.0258986,0.00802447,-1.17549e-38,0.0191682,0.0409532,0.0156625
687.4985,0.0428034,0.0810954,-1.17549e-38,0.0205245,-1.17549e-38,-1.17549e-38,0.0280723,0.0298369,-1.17549e-38
687.9806,0.0327148,0.0870725,0.0106233,0.0123734,-1.17549e-38,-1.17549e-38,0.0301615,0.0173718,-1.17549e-38
688.4627,0.0139037,0.0759122,0.0234908,0.00283607,-1.17549e-38,-1.17549e-38,0.0255306,0.00354178,-1.17549e-38
688.9448,-1.17549e-38,0.0529033,0.0346625,-1.17549e-38,0.00664497,-1.17549e-38,0.017241,-1.17549e-38,-1.17549e-38
689.4269,-1.17549e-38,0.0257712,0.0402064,-1.17549e-38,0.0213696,-1.17549e-38,0.00846401,-1.17549e-38,-1.17549e-38
